# Averaged contribution matrix <C_{jk}> for omega classes 1-7
7.367860839949271323e+00,9.553270794484074457e+00,8.866707677786372699e+00,4.996293112350680410e+00,1.443473982206091133e+00,1.056427381740722843e-01,-5.581426494579310891e-04
9.553270794484074457e+00,1.455332704507494945e+01,1.428628971068022402e+01,8.309059394362025230e+00,2.475268409976171924e+00,2.048044495871551296e-01,-4.483112674287329782e-04
8.866707677786372699e+00,1.428628971068022402e+01,1.603605779108546869e+01,9.761321489905531834e+00,3.009649070647459457e+00,2.762711505055956973e-01,6.992547175912666377e-04
4.996293112350680410e+00,8.309059394362025230e+00,9.761321489905531834e+00,7.116918534001504426e+00,2.486229260939961883e+00,2.776223890991370014e-01,1.624071582018309133e-03
1.443473982206091133e+00,2.475268409976171924e+00,3.009649070647459457e+00,2.486229260939961883e+00,1.117812109421304934e+00,1.529036423732121897e-01,1.232337162068630450e-03
1.056427381740722843e-01,2.048044495871551296e-01,2.762711505055956973e-01,2.776223890991370014e-01,1.529036423732121897e-01,3.179689369373137064e-02,2.965220671623614653e-04
-5.581426494579310891e-04,-4.483112674287329782e-04,6.992547175912666377e-04,1.624071582018309133e-03,1.232337162068630450e-03,2.965220671623614653e-04,1.407067706573611392e-05
