t,function,GRH_label,feat_xi,feat_A_log_peak,feat_B_curvature,feat_C_roughness,S1_re,S1_im,phi1,absS1,S2_re,S2_im,phi2,absS2,S3_re,S3_im,phi3,absS3,S4_re,S4_im,phi4,absS4,pf_circ_var,pf_d12,pf_d23,pf_d34,pf_d13,pf_d14,pf_d24,pf_c12,pf_s12,pf_c23,pf_s23,pf_c34,pf_s34,pf_c13,pf_s13,pf_c14,pf_s14,pf_c24,pf_s24,pf_c2_12,pf_c2_13,pf_c2_14
36603.10000004301,F1,1,0.4734259155092657,3.095555410305032,5.0711111550777455,25.44499558992453,4.182149050702886,0.32643806384615215,0.07789715785352834,4.194869782463179,7.820877064408762,-0.31557322108064856,-0.04032822926858165,7.827241181569546,5.807127658263834,-0.20987059313048903,-0.03612445007423643,5.810918800433693,2.3590704824865534,-0.042984643937346606,-0.018218992676401573,2.3594620617746243,0.0011571097228700866,-0.11822538712211017,0.004203779194345003,0.017905457397835,-0.11402160792776472,-0.09611615052992972,0.022109236592180004,0.9930195152657378,-0.11795016872136771,0.9999911641332547,0.004203766812993447,0.9998397015804674,0.017904500648769736,0.9935065760824834,-0.11377470404646492,0.9953843978109557,-0.09596822700519766,0.9997556007844671,0.022107435402805103,0.9721755153972018,0.9741106334382786,0.9815801988109577
36974.620000043615,F1,1,0.4734259155092657,3.031693312214353,5.436730185776347,25.069300322245457,4.09831363055243,0.6261326073284372,0.1516058112878379,4.145867419048967,7.400734800558454,1.3666854739306817,0.1826115936131383,7.525869037715851,5.7579260849480685,0.8947360107914717,0.1541591416929615,5.827028859438781,2.08864807342556,-0.33435910830714544,-0.15873715044102524,2.1152415436380436,0.009729184544645664,0.03100578232530049,-0.02845245192017698,-0.3128962921339866,0.0025533304051235106,-0.3103429617288631,-0.3413487440541636,0.9995193592387239,0.031000814618501616,0.9995952562957232,-0.028448613166327054,0.9514460378656869,-0.3078155893220578,0.9999967402536921,0.0025533276307197874,0.9522288904423603,-0.3053852324637057,0.9423040194447135,-0.334758323180077,0.9980778989859785,0.9999869610360204,0.8134797195861768
37981.45000004524,F1,1,0.4734259155092657,3.1330262910479965,5.031624650310735,26.145910773809007,4.030529169884159,-1.2604073028054208,-0.30308081267053494,4.223007454202789,7.509726393394079,-1.4598856145978334,-0.19200452486263478,7.650310876778102,7.015325840619973,-1.3472807145633807,-0.1897380399231696,7.143525878297408,1.8969868247827564,-0.05723539997738298,-0.030162593082388427,1.897850074270867,0.004721534942258909,0.11107628780790035,0.00226648493946513,0.15957544684078107,0.11334277274736548,0.27291821958814655,0.1618419317802462,0.9938373692356922,0.11084801987711952,0.9999974315241091,0.0022664829989941563,0.9872948334499546,0.15889906180662725,0.9935835814358462,0.11310025066779068,0.9629884128311069,0.2695427920628291,0.9869321555848368,0.161136340633227,0.9754254329786435,0.9744166665977658,0.8546933664939489
38352.79000004585,F1,1,0.4734259155092657,3.0672124270860333,5.294773481232597,25.73609684141314,4.835629601808111,0.49654111758058617,0.10232522836884513,4.861056132912996,7.668944785798061,2.2530620789315794,0.2857501894042138,7.993059668183315,4.956784267523497,1.3251340057074825,0.26122852569423816,5.130856693365232,1.9666442173402552,0.7552532894426538,0.366665075164897,2.1066791423498294,0.00458767278994443,0.18342496103536865,-0.024521663709975883,0.10543654947065884,0.1589032973253932,0.26433984679605205,0.0809148857606834,0.9832247542599696,0.18239814311122363,0.9996993590698168,-0.02451920625545678,0.9944467144729496,0.10524130403009892,0.987401414346826,0.1582354162186444,0.9652651908165492,0.2612721022189146,0.9967281763278,0.08082662008433845,0.9334618347791551,0.9499231061082247,0.863473777204218
39422.26000004757,F1,1,0.4734259155092657,3.128707062982837,5.176846674614566,26.51510823846606,4.465026140201638,0.8412203546432125,0.18621928156610476,4.543578998735467,7.309681422681479,2.4674678649380417,0.3255511684016213,7.714910250002694,6.587199898404559,-0.01790075732041983,-0.0027174996253270505,6.587224221070182,1.9343211749698963,-0.49176512241334835,-0.24895714699244423,1.99585353760218,0.023065598004417986,0.13933188683551645,-0.32826866802694843,-0.24623964736711734,-0.18893678119143198,-0.4351764285585489,-0.5745083153940653,0.9903090057936843,0.13888150720641143,0.9466019514182832,-0.3224046301948813,0.9698358953229117,-0.24375876628996604,0.9822044783631924,-0.1878147030540719,0.9067956793559634,-0.4215703925815436,0.8394595961656893,-0.5434221070266997,0.961423853912151,0.9294512746334216,0.6445568081972863
39703.15000004803,F1,1,0.4734259155092657,3.0337346451583325,5.378405135978171,24.572060559019217,3.6894818190326357,0.5831727962286336,0.1567666330714023,3.735286682871007,6.1666171417199624,-0.5239401361084388,-0.08476038069047186,6.188835127774839,4.689941130436414,-0.47247947269712853,-0.10040439661440002,4.713680585177505,2.8421131092044956,-0.6121546977833457,-0.21214619381515767,2.907290886638326,0.009019072425952346,-0.2415270137618739,-0.015644015923927945,-0.11174179720075772,-0.2571710296858023,-0.36891282688656,-0.12738581312468567,0.9709738673426498,-0.23918559517173754,0.9998776348785046,-0.015643377824752693,0.9937633787560851,-0.11150940338504967,0.9671133833718936,-0.2543456382621272,0.9327199331236825,-0.36060161723674117,0.9918973930513408,-0.12704157452564083,0.8855805021246834,0.8706165925940623,0.7399329472924936
40429.0000000492,F1,1,0.4734259155092657,3.06322210210126,5.334807014402034,25.227574843229828,3.7228239746424396,-0.7416991350417035,-0.19665530200749254,3.7959894563992327,6.942624305468719,-0.646730247821408,-0.092885516071661,6.972681855665877,4.7934255016338625,-0.5894956931176558,-0.12236562571944815,4.8295375774413545,2.5433210156146733,-0.7757532714726715,-0.2960521334634042,2.6589988579666226,0.0030747793578044247,0.10376978593583175,-0.029480109647787245,-0.17368650774395622,0.0742896762880445,-0.09939683145591172,-0.20316661739174302,0.9946207454234183,0.10358365109110512,0.9995654930372737,-0.029475839753123467,0.9849543790741477,-0.17281455709129415,0.9972417908848646,0.07422136156624855,0.995064200653577,-0.09923324330917473,0.9794325553466424,-0.2017718254047039,0.9785408544532724,0.9889823789745044,0.9803055268446843
40800.7000000498,F1,1,0.4734259155092657,3.141685328616977,5.095734852190792,26.93876648891881,4.081466835766766,-1.4269714062628895,-0.3363382078259271,4.3237274342580685,6.81629646502772,-3.097844921942116,-0.42657014515948105,7.487225164208162,5.997504226060101,-2.570151393405073,-0.4048625482672716,6.525008438816826,2.43779735045741,-1.4076082879035348,-0.5236434863395913,2.8149985815399425,0.0022459663589650125,-0.09023193733355406,0.02170759689220958,-0.11878093807231993,-0.06852434044134448,-0.1873052785136644,-0.09707334118011035,0.9959318600325344,-0.09010954539967567,0.99976439937044,0.021705892090933668,0.9929538346995902,-0.11850182342638838,0.9976531259281204,-0.0684707260502611,0.9825095912020757,-0.1862119845657904,0.9952920819428831,-0.09692095553491703,0.9837605396557276,0.9906235193483002,0.9306501936081397
41452.75000005086,F1,1,0.4734259155092657,3.129482585613618,5.1804021410233645,26.64069907927727,4.554533625643775,1.0030698132271505,0.21677488479468138,4.663681549733792,8.0416394598679,1.7085012612889143,0.20934409176500157,8.221127767060326,5.776455578286831,0.9882113137746442,0.16943547868827918,5.8603754699330715,1.96780634209586,0.16817667341842532,0.08525686452342737,1.974979795713054,0.0013640591967873927,-0.007430793029679972,-0.03990861307672233,-0.08417861416485195,-0.047339406106402304,-0.1315180202712538,-0.12408722724157428,0.9999723917845116,-0.007430724645909037,0.9992037569907434,-0.039898020196287944,0.9964590721291114,-0.08407923389036268,0.998879699556108,-0.04732172666650482,0.9913639640637961,-0.1311392037329656,0.9923110535870722,-0.12376903057273544,0.9998895686624734,0.9955213083706013,0.9656050184885675
41869.72000005153,F1,1,0.4734259155092657,3.016489807410051,5.582406842220775,24.93176430745859,3.729441032405976,1.1891015300669479,0.3086519354034702,3.914421140219957,5.4226558034906995,2.8131185109130903,0.4785516750203115,6.108914119512014,4.026703766594929,2.506370975412925,0.5567544155509982,4.74301999682714,3.1385472568596193,0.9690353850106729,0.29946745490568033,3.2847387203465397,0.006082591193821152,0.16989973961684113,0.07820274053068665,-0.2572869606453181,0.24810248014752823,-0.00918448049778986,-0.179084220114631,0.9856017242430533,0.16908353311047294,0.996943723760874,0.078123054560111,0.9670838903390714,-0.2544577549351698,0.9693801310296017,0.2455649844033799,0.9999578229554801,-0.009184351372679167,0.9840072318958303,-0.178128514215736,0.9428215176617591,0.8793956768699356,0.9998312953797264
41978.980000051706,F1,1,0.4734259155092657,3.0081198271849026,5.754886111988538,25.272211982185254,4.230036438143087,-0.843985706668844,-0.1969359878335895,4.313411659125473,6.488365681946924,-1.273277522009978,-0.1937776699951664,6.612119544497244,5.45203668804556,1.4136079587473727,0.25369419839776913,5.632316708853357,1.8289308436966587,-0.44153381242815265,-0.236883762977014,1.8814728641525262,0.020073620230178224,0.0031583178384231303,0.4474718683929355,-0.4905779613747834,0.45063018623135864,-0.03994777514342429,-0.04310609298184742,0.9999950125183615,0.003158312587737309,0.901543873716531,0.4326876977268843,0.8820607076729853,-0.47113576385096523,0.9001728142807247,0.4355328970696931,0.9992021937355925,-0.03993715104986291,0.999071076226119,-0.043092744730225216,0.9999800501231962,0.6206221911401603,0.9968100479320409
42631.12000005276,F1,1,0.4734259155092657,3.0134670144491564,5.705215570069177,25.51365643212923,4.424998350287386,0.749910980078041,0.1678764288911822,4.488092788489081,7.1899204873044775,2.374189007037912,0.31893759800382815,7.571771923064001,4.558885874070151,1.5861161532554264,0.3348183777528865,4.826924990551867,2.1173738093821366,0.210075062553315,0.09889128035556953,2.1277695788229045,0.0049880506389888835,0.151061169112646,0.015880779749058327,-0.2359270973973171,0.16694194886170433,-0.06898514853561277,-0.22004631764825877,0.988611942117813,0.15048730146442915,0.9998739030674428,0.015880112237575805,0.9722980552950458,-0.2337445008325803,0.9860975259468375,0.16616759407756432,0.9976214681415772,-0.06893044540001358,0.9758873404008792,-0.2182748241215612,0.9547071441959081,0.9447766613569476,0.9904971873939115
43111.54000005354,F1,1,0.4734259155092657,3.003391250791817,5.6347837113709405,24.444826643219617,4.331299615566162,0.6012569669642884,0.13793525634001136,4.3728327546484875,7.596296198876183,1.5477665548794768,0.20100139518958002,7.752373652595973,4.534142904280125,1.2443106090655605,0.26783739307393595,4.7017827223582875,1.4573059705240252,0.6297441251167196,0.4078934183889521,1.5875510558227706,0.005011420806642741,0.0630661388495688,0.06683599788435579,0.14005602531501626,0.1299021367339246,0.26995816204894085,0.20689202319937205,0.998011990111945,0.06302434127220195,0.9977673060088242,0.06678624903296557,0.9902081767116222,0.13959859158832794,0.9915745753871568,0.12953710451364764,0.9637820550191822,0.2666911142558033,0.9786740785629957,0.20541920053605325,0.99205586481441,0.9664402771084407,0.8577516991539962
43248.16000005376,F1,1,0.4734259155092657,3.046830348600718,5.576010334520546,25.490764045030783,4.071828170226193,-0.6880706933852122,-0.16740178481674287,4.1295551730111555,6.681926758646584,-1.6078167891342596,-0.23613276828444302,6.872642871220593,5.967020865556887,-0.9676353418945712,-0.16076442853885606,6.044969492468484,2.440977171529615,0.427615354503897,0.17342228929215567,2.478149398913676,0.012627661649779576,-0.06873098346770012,0.07536833974558688,0.33418671783101184,0.006637356277886752,0.3408240741088986,0.4095550575765987,0.9976389556296106,-0.06867688264809296,0.9971611508771369,0.07529700645698946,0.9446773793770985,0.3280009891649984,0.9999779728316867,0.006637307543760558,0.9424795273697155,0.3342638785285627,0.9172980902282094,0.3982012225793384,0.9905669715794801,0.9999118922971391,0.7765353190220845
43528.870000054216,F1,1,0.4734259155092657,3.003394991951664,5.853965669293084,24.97760137276019,5.019341835322056,-0.09332275091123655,-0.01859048511800046,5.020209317912135,7.5545853813726875,0.06613393300764525,0.008753921010146208,7.554874848834028,4.7965494084164835,0.8087518356023942,0.16704003361114245,4.86425387484769,1.5240276670181985,0.2765775396499248,0.17952421374976416,1.5489207420897104,0.0040230461435183384,0.02734440612814648,0.15828611260099645,0.012484180138621515,0.18563051872914293,0.19811469886776445,0.17077029273961797,0.9996261650211703,0.0273409986113891,0.9874988867633963,0.15762597705027304,0.9999220736352407,0.012483855854678406,0.9828200735183183,0.18456625663822573,0.9804393873792673,0.1968212581896758,0.9854541545884984,0.1699414875898995,0.9985049395898641,0.9318705938211052,0.922522784649266
44426.620000055664,F1,1,0.4734259155092657,3.03902889123626,5.6171520094711935,25.28319064007424,3.7226534675458796,-0.3194819386587072,-0.08561125414141267,3.7363374511091054,6.360436733325993,-0.1958627990662398,-0.0307841949358151,6.3634517107227815,4.650921525143143,0.9442670293822302,0.20030534074030998,4.745809863007383,3.239267210574167,0.2801523693169291,0.08627166782559817,3.251359317506269,0.006065596313175714,0.05482705920559772,0.2310895356761251,-0.114033672914712,0.28591659488172283,0.17188292196701083,0.11705586276141311,0.9984973732548178,0.054799594918476566,0.9734174274954875,0.22903823228462833,0.9935052033198548,-0.11378669068205635,0.9594035420846647,0.28203695402446644,0.985264462793105,0.1710378272693331,0.9931567817103303,0.11678872780700775,0.9939940087935417,0.8409103131292021,0.9414921232859715
45079.03000005672,F1,1,0.4734259155092657,3.1371048427234505,5.259333095446898,27.139185693202585,4.463274094109241,-1.4373611601031617,-0.31155405452478147,4.68901084917915,7.845298222229522,-3.0430041157627445,-0.3700112949303958,8.414783315348453,5.3095862269377,-2.8494064826119274,-0.4925384400840974,6.025846264587025,2.023957742943292,0.08672505360326004,0.04282304554353215,2.0258149422251264,0.01966866445898463,-0.058457240405614286,-0.12252714515370178,0.5353614856276296,-0.18098438555931606,0.3543771000683136,0.41283434047392786,0.9982918620329273,-0.05842395226985949,0.9925029357854557,-0.12222079388243057,0.8600842728641904,0.5101519808563688,0.9836669820102381,-0.17999796805205912,0.9378628209146675,0.347006237906442,0.9159873459415678,0.4012071560614573,0.9931732836023384,0.9352014629942598,0.7591733417080355
45930.880000058096,F1,1,0.4734259155092657,3.0164044693053182,5.666827422326426,24.83672746158903,4.540502461278095,0.10174950603543143,0.02240555532058045,4.541642386059352,6.544553361088609,-0.29026341456624943,-0.044322858715461606,6.55098706653981,3.9494397139890394,-0.7295235353332347,-0.18265686385129729,4.016251815192733,2.5776274739556064,-1.4527089688515313,-0.5132123463861857,2.958804951779086,0.021151431119315722,-0.06672841403604224,-0.1383340051358357,-0.3305554825348884,-0.2050624191718775,-0.5356179017067664,-0.46888948767072414,0.9977744853562744,-0.06667890500016924,0.9904471000262376,-0.137893226989639,0.9458621973390087,-0.32456848837344365,0.979048276118685,-0.20362827168404518,0.8599534334200001,-0.5103725035198835,0.8920706741379028,-0.45189590874796354,0.9911078472559568,0.9170710539419373,0.4790398153016931
46148.23000005845,F1,1,0.4734259155092657,3.0268335087392595,5.7357301238483895,25.40877168576093,4.152904700606136,1.1222102570322916,0.2639196460266686,4.301856961046592,5.443614959564407,2.1826124264420574,0.3813242842850422,5.86487347110342,3.8052362543313762,2.053876898174099,0.49493981304979756,4.324145379624873,3.2723425403750888,0.6167852852011044,0.18629867833850672,3.3299624306573032,0.006843357404047845,0.11740463825837377,0.11361552876475534,-0.30864113471129073,0.2310201670231291,-0.07762096768816207,-0.1950256059465354,0.9931159882586222,0.1171351094467417,0.9935526957030459,0.11337125235795245,0.9527472241013086,-0.30376426216270225,0.9734333132270857,0.22897070707786715,0.9969890049172261,-0.07754304658806896,0.9810427076524242,-0.19379165555307143,0.9725587322697997,0.8951448306005231,0.9879741518516811
46348.03000005877,F1,1,0.4734259155092657,3.0623499681459703,5.598318702383307,25.712668935172506,4.501709118126153,-0.5591822769683124,-0.12358253922192551,4.536305744005315,7.433402140137465,-0.8852120532823535,-0.1185275284870327,7.485924642706243,5.114521979663976,-1.0376015985089497,-0.20015712475071196,5.21871173353101,2.2386583308120453,-0.22529135703370484,-0.10029908397229961,2.2499660703371194,0.0007310095014787521,0.005055010734893006,-0.08162959626367927,0.09985804077841243,-0.07657458552878627,0.023283455249625717,0.018228444514733155,0.9999872234604418,0.005054989206359795,0.9966701541285233,-0.08153897147637733,0.9950183275262225,0.09969216562458082,0.9970695987535835,-0.07649977281906209,0.9997289526011531,0.023281351571616996,0.9998338665055467,0.018227435051823903,0.9999488941682472,0.9882955695172638,0.9989159573379975
46628.65000005922,F1,1,0.4734259155092657,3.116061404863711,5.533601767543522,27.283260088530028,4.3001893978110335,1.077508519209627,0.24551726334288224,4.433131338683272,7.408977864155577,2.4190751222501845,0.3155933473027741,7.793900014667693,4.969928111476697,2.176323143586829,0.4127447157470668,5.425547701251734,3.232845307810162,-0.5732616502132799,-0.175499892134995,3.283278499280168,0.0249815512232463,0.07007608395989173,0.09715136844429262,-0.5882446078820616,0.16722745240418435,-0.4210171554778772,-0.49109323943776895,0.997545675837197,0.07001874476531128,0.995284516436093,0.0969986151580148,0.8319160301223534,-0.5549015397576975,0.9860500443212025,0.1664491216382791,0.9126737122620627,-0.40868899538131126,0.8818178246613074,-0.47159020781776173,0.9901947507629804,0.9445893798116908,0.6659466101084291
47526.67000006068,F1,1,0.4734259155092657,3.0355207927826124,5.852805222472624,25.706614546795016,4.374509805182896,-1.1816819752254923,-0.26383206885787386,4.531303159822141,7.131804197275153,-2.8483756138926255,-0.37998092874267264,7.6795751670316825,4.7888568458434175,-1.7253652642099404,-0.34581007275245546,5.090190093201197,2.666191525001298,0.515225728759073,0.19089112402204605,2.715517409180811,0.026056150790607857,-0.11614885988479884,0.034170855990216964,0.5367011967745015,-0.08197800389458143,0.45472319287992,0.5708720527647184,0.9932623008956039,-0.11588788383420828,0.9994162331065889,0.03416420645992382,0.8594000449226122,0.5113037871823483,0.9966416848373832,-0.08188621400762158,0.8983826400611162,0.4392136519244578,0.8414300674791517,0.5403660255253194,0.973139996760858,0.986589295910996,0.6141827359263624
48179.08000006173,F1,1,0.4734259155092657,3.021450285504242,5.826102816343509,25.897676008699477,4.1556885152530425,-1.0638058338836487,-0.2506063131673548,4.28968878684817,5.211763960807638,-3.310427070852396,-0.5658888706993045,6.174253879992763,3.438358989781452,-2.946099830702851,-0.7084476853818714,4.527893191659703,2.9936265890615705,-1.2605679893483295,-0.39854901366954737,3.2482043978952597,0.014794092177355944,-0.3152825575319498,-0.14255881468256693,0.309898671712324,-0.4578413722145167,-0.14794270050219271,0.16733985702975707,0.9507087999825495,-0.3100851135345596,0.989855689897704,-0.14207643427796313,0.9523644760659268,0.30496213654759285,0.8970087278448773,-0.44201283032296124,0.989076424237289,-0.14740361941953234,0.9860313284407748,0.16655995717254793,0.8076944447285186,0.6092493156597701,0.9565443459640434
48378.43000006206,F1,1,0.4734259155092657,3.019146701497004,5.84937704636102,25.191169553556804,4.243552474464956,0.26188341120421477,0.06163508222191288,4.2516256331668725,6.1136681730365545,0.9139983259961116,0.14840170364411898,6.181612368138576,4.035607591155269,-0.0535811756118318,-0.01327632240717266,4.035963276860926,3.3108467213310306,-0.49470241319650365,-0.1483213906867662,3.347601602606092,0.005915801750611682,0.08676662142220604,-0.16167802605129156,-0.1350450682795934,-0.07491140462908552,-0.20995647290867891,-0.2967230943308854,0.9962381376737751,0.08665779274992105,0.9869585534970816,-0.1609745746350904,0.9908952644444484,-0.13463496908889083,0.9971954526238699,-0.07484136066557862,0.9780399874507503,-0.20841732880769812,0.9562997499831081,-0.29238807804396694,0.9849808539114234,0.9887975414674496,0.9131244341053277
