function,peak_idx,pc1_instantaneous,H_instantaneous
F4,193,0.8953276403874411,0.3352295540971386
F4,194,0.9568767610933306,0.17774600545272756
F4,195,0.9703298970490196,0.13359353683395753
F4,196,0.9824536329228138,0.08832987529743803
F4,197,0.8970408931354671,0.33153656976479734
F4,198,0.9813003759033232,0.09293419993322784
F4,199,0.8802834459298274,0.3663598643878021
F5p,0,0.972378780441486,0.1263734717555515
F5p,1,0.9829888532857974,0.08616710994285114
F5p,2,0.981856300925857,0.09072402409335992
F5p,3,0.9916427643441545,0.048308476396239884
F5p,4,0.9230680663992367,0.2712113805067888
F5p,5,0.9311965527178296,0.25053278185839123
F5p,6,0.9710047309020909,0.1312320884620322
F5p,7,0.9694765611154781,0.13655701200213108
F5p,8,0.9868070421583203,0.07020561811437923
F5p,9,0.9707271636292353,0.1322053182868736
F5p,10,0.9848416371222959,0.0785443475889488
F5p,11,0.9748962139869476,0.11728685493706352
F5p,12,0.9786724714129793,0.10316160181469732
F5p,13,0.9914510954377768,0.04922173235098356
F5p,14,0.8932332515958558,0.33970158871160466
F5p,15,0.9369897732666792,0.235171162439426
F5p,16,0.9077814727666963,0.30764085693909965
F5p,17,0.9828571298919228,0.08670095854434096
F5p,18,0.9490751617570146,0.20122942179606254
F5p,19,0.976932398432046,0.10974878914804026
F5p,20,0.8831097937854264,0.3606828082715894
F5p,21,0.9899679579681618,0.056148719533002725
F5p,22,0.9828462335273581,0.08674507310971387
F5p,23,0.9649766908887819,0.15179178219129655
F5p,24,0.9797842846182804,0.09887745586969676
F5p,25,0.9767723578255183,0.11034773239349507
F5p,26,0.9686953481839958,0.13924842278868663
F5p,27,0.9839905177362653,0.0820730316687851
F5p,28,0.9842141307795336,0.08115050147866115
F5p,29,0.9822599274831343,0.0891084952365074
F5p,30,0.9801727961266521,0.09736585795192554
F5p,31,0.9229895019785,0.2714065525137518
F5p,32,0.989484149699003,0.058358711874612695
F5p,33,0.9686361658962905,0.1394514895419878
F5p,34,0.9914178643160011,0.04937962698992778
F5p,35,0.918545489838013,0.2823074968766839
F5p,36,0.8886257005877163,0.34937903010208604
F5p,37,0.9289000692222641,0.25647487857322043
F5p,38,0.965830585017087,0.14894931968407918
F5p,39,0.9497458790355694,0.1992628083444139
F5p,40,0.9011885177636988,0.3224636575110581
F5p,41,0.9572695728515594,0.17652656604494332
F5p,42,0.9809052839143655,0.0944946881650167
F5p,43,0.8282144295070745,0.45870619568211884
F5p,44,0.9509584043809904,0.19568355220223183
F5p,45,0.9884896860599931,0.06283174683235249
F5p,46,0.9792870140521585,0.10080110669853766
F5p,47,0.9771074179965249,0.10909248657746949
F5p,48,0.9802839543395697,0.09693194752378041
F5p,49,0.9491778106718929,0.20092905056062224
F5p,50,0.888009896989178,0.35065600567999344
F5p,51,0.9739616952997103,0.12068892027618265
F5p,52,0.9847054373260673,0.07911221631579544
F5p,53,0.9860564050488384,0.07342321447125495
F5p,54,0.8778426132055615,0.37120150932926765
F5p,55,0.9774122239768583,0.10794622507688614
F5p,56,0.9795814879437699,0.099663449037944
F5p,57,0.9952185173594936,0.03031751685488967
F5p,58,0.9839265130717776,0.08233650086946606
F5p,59,0.9411712315993991,0.22373260137932635
F5p,60,0.9680385339173005,0.14149566438754946
F5p,61,0.9798500532733142,0.09862210682124975
F5p,62,0.9803730701106552,0.09658361907668428
F5p,63,0.8684058603418551,0.38940590418940824
F5p,64,0.9693319854168005,0.13705663992725187
F5p,65,0.993561157577025,0.03890464587503729
F5p,66,0.8822659297251197,0.3623858403124382
F5p,67,0.9333598780050723,0.24485996822130107
F5p,68,0.983995737994859,0.08205153150767351
F5p,69,0.8766168450061921,0.37361193111696067
F5p,70,0.9793757273178691,0.1004588284064341
F5p,71,0.9645946994604294,0.15305634896544426
F5p,72,0.9930111016819032,0.04165334283055493
F5p,73,0.9770471061224641,0.10931880306575381
F5p,74,0.9880296254033331,0.06487118574671202
F5p,75,0.9822640265372456,0.08909204102858503
F5p,76,0.9458217944545492,0.2106386081799352
F5p,77,0.900379333637525,0.324248691888684
F5p,78,0.8761917444612813,0.374444623247951
F5p,79,0.9884112636935455,0.06318068684912159
F5p,80,0.9898163678195712,0.05684365338826946
F5p,81,0.9552941754013984,0.18262140760915752
F5p,82,0.9209687100949467,0.27639704690686895
F5p,83,0.9423203454586064,0.2205346920450946
F5p,84,0.9880981264197602,0.06456867297731
F5p,85,0.9734901563155685,0.12239238343351283
F5p,86,0.9355258073799467,0.23910493504390715
F5p,87,0.9936627655844074,0.03839183736960952
F5p,88,0.9112009237414604,0.2997504837042432
F5p,89,0.9689293670784092,0.13844432184993596
F5p,90,0.9882689821179927,0.06381239989338107
F5p,91,0.9217375821410893,0.2745049452761906
F5p,92,0.9709786314483032,0.13132371673549184
F5p,93,0.9443819367565056,0.2147362155716931
F5p,94,0.9939662644755713,0.03685023129322534
F5p,95,0.9314822605506999,0.249787813238236
F5p,96,0.9427072197740947,0.2194526017986395
F5p,97,0.9373750425417986,0.23412991661647295
F5p,98,0.9870025140077108,0.06936072321681182
F5p,99,0.8999900367572439,0.32510486432184177
F5p,100,0.977612880162766,0.10718933847317684
F5p,101,0.9783541880162228,0.10437700222838009
F5p,102,0.8877043881771953,0.3512881148953626
F5p,103,0.9953973501835662,0.029359466557679327
F5p,104,0.9201220614580784,0.27847115406525136
F5p,105,0.9903580127966605,0.054349871383518586
F5p,106,0.9905270772891627,0.0535652695456431
F5p,107,0.9803767691977605,0.09656915147829596
F5p,108,0.980699279945093,0.09530502213734406
F5p,109,0.8518339952372181,0.41951460283065056
F5p,110,0.9680069889906666,0.1416032398833058
F5p,111,0.992461994377541,0.044353769279574656
F5p,112,0.9899725177794683,0.05612778034141215
F5p,113,0.9369641687784199,0.23524027301187284
F5p,114,0.9723933001761127,0.1263217607157583
F5p,115,0.9915224711648756,0.04888215599935848
F5p,116,0.9601504907709454,0.1674655847191071
F5p,117,0.9868811521498817,0.06988563763926643
F5p,118,0.8990051633616428,0.3272633706966835
F5p,119,0.9700597112255219,0.1345345447658436
F5p,120,0.9842124028605554,0.08115764240223805
F5p,121,0.9793638358076754,0.10050473144784916
F5p,122,0.9282778604434856,0.25807097906332155
F5p,123,0.9442673136793166,0.21506070573417338
F5p,124,0.9768986513434342,0.10987518009267543
F5p,125,0.9796469860749324,0.09940981914937333
F5p,126,0.9059276717075833,0.3118598048997606
F5p,127,0.9508479248767848,0.1960109712343866
F5p,128,0.914600768266668,0.29176206275670524
F5p,129,0.9553446748023747,0.1824667528415308
F5p,130,0.9132133712773142,0.2950395277574836
F5p,131,0.9933262146385684,0.04008424793196445
F5p,132,0.9645530732809167,0.15319389173925832
F5p,133,0.9775775695080794,0.10732266520917723
F5p,134,0.9646245731645124,0.15295760789062235
F5p,135,0.9847877934354555,0.07876899029895451
F5p,136,0.9741617091817426,0.11996371862885782
F5p,137,0.9552321512632945,0.18281127526171012
F5p,138,0.963625823509988,0.1562447109964799
F5p,139,0.9842779600665917,0.08088658108862833
F5p,140,0.989404162116026,0.05872189278114425
F5p,141,0.9820863006662761,0.08980457621718183
F5p,142,0.9290694374205101,0.2560393994063127
F5p,143,0.8857805641391174,0.3552471566877094
F5p,144,0.9778386550032399,0.10633550250532015
F5p,145,0.9712731789265965,0.13028823046952182
F5p,146,0.9496290194961053,0.19960612748347356
F5p,147,0.9629394368605453,0.15848721268688595
F5p,148,0.9459403837492188,0.21029933210798754
F5p,149,0.9699387466122087,0.13495502657632422
F5p,150,0.9786572018972196,0.10322002042709301
F5p,151,0.9708331838585328,0.13183390258580413
F5p,152,0.9675316495554613,0.14322038456497865
F5p,153,0.9348502169018214,0.24090826270582272
F5p,154,0.9689648667247835,0.13832218466223936
F5p,155,0.957344998807535,0.17629198405945823
F5p,156,0.9499022817873005,0.19880286820809398
F5p,157,0.9369885235175021,0.23517453596829052
F5p,158,0.9873733220491555,0.06774974520271906
F5p,159,0.8533589662931415,0.4168381004374722
F5p,160,0.946868950091524,0.20763321318940914
F5p,161,0.90434559953573,0.3154284214766693
F5p,162,0.9400136994393812,0.22692982634547965
F5p,163,0.9530152853130771,0.1895393352610146
F5p,164,0.9262587012952351,0.2632107431379622
F5p,165,0.9812263429699023,0.09322724897545466
F5p,166,0.9956378908864945,0.028059770103560516
F5p,167,0.9866048655124291,0.07107640615726077
F5p,168,0.9929004804242584,0.04220075108021928
F5p,169,0.9510679944382664,0.1953585105840076
F5p,170,0.9822132002668782,0.08929599708267522
F5p,171,0.8296894434266537,0.45637829839979355
F5p,172,0.9394952070986909,0.22835422489422555
F5p,173,0.8821765948149155,0.36256572822793565
F5p,174,0.9712515473851211,0.13036438191023692
F5p,175,0.9929007147800377,0.04219959321738156
F5p,176,0.9617079346298765,0.1624777277990547
F5p,177,0.8492987817146125,0.42392349598932183
F5p,178,0.9593922535323642,0.1698708125697561
F5p,179,0.917027181083945,0.28597065540455074
F5p,180,0.9728080247510531,0.12484141615854234
F5p,181,0.9732306943907866,0.12332602097783286
F5p,182,0.9841731900512637,0.08131964448929585
F5p,183,0.9775900451394149,0.10727556595255247
F5p,184,0.9984024860397906,0.011883119494981742
F5p,185,0.9437977677143041,0.21638735767376252
F5p,186,0.9664072396236075,0.14701727186715233
F5p,187,0.9473265279352437,0.20631311972190478
F5p,188,0.9545204066436035,0.18498365083823612
F5p,189,0.9775089288376765,0.10758167746021083
F5p,190,0.866727809198158,0.3925600043261051
F5p,191,0.964709587354557,0.15267646866859505
F5p,192,0.9764217061389822,0.11165609119274555
F5p,193,0.8828888222396887,0.36112942374314383
F5p,194,0.9670255606267859,0.14493423821350004
F5p,195,0.8837261762934582,0.3594345075896631
F5p,196,0.9561442744489461,0.1800099637901915
F5p,197,0.9723482201361422,0.12648228454664698
F5p,198,0.9749278156714851,0.1171711940913821
F5p,199,0.9836638926287339,0.08341485228291438
F5m,0,0.9765240847742224,0.11127464942228425
F5m,1,0.9830510177455392,0.08591480988943136
F5m,2,0.9813465956318064,0.09275109421143683
F5m,3,0.9894763925230419,0.0583939599191123
F5m,4,0.9403030669350635,0.22613280757060536
F5m,5,0.9284490325613489,0.2576324672386751
F5m,6,0.971336239932279,0.13006613544618112
F5m,7,0.9712117380153854,0.13050448258733524
F5m,8,0.990227550473894,0.05495327768149484
F5m,9,0.9751372236199956,0.11640373499285941
F5m,10,0.9846061891689611,0.07952524319914395
F5m,11,0.9759285021627865,0.11348732241460696
F5m,12,0.9931915398179548,0.04075664988049344
F5m,13,0.979733361456766,0.09907501674141446
F5m,14,0.8845182817808768,0.3578249006849394
F5m,15,0.9583806186367426,0.17305691594634812
F5m,16,0.9167593360166922,0.2866137154310534
F5m,17,0.9831115782320098,0.08566879667754822
F5m,18,0.9504443315483759,0.19720485214087527
F5m,19,0.9769476152134282,0.10969178212364666
F5m,20,0.8905983407341418,0.3452625299865037
F5m,21,0.9898850575452512,0.05652904396556545
F5m,22,0.9642333335968901,0.1542487020600767
F5m,23,0.9819917197356786,0.09018303519173985
F5m,24,0.9831367901178357,0.0855663140437059
F5m,25,0.971214900485566,0.13049335501435655
F5m,26,0.976598456382752,0.11099726948974635
F5m,27,0.9847491568871307,0.07893006759693498
F5m,28,0.9857810187140108,0.0745932602364582
F5m,29,0.9841421920844594,0.08144763826089545
F5m,30,0.9831792534797951,0.08539361998148262
F5m,31,0.9210651664565926,0.2761601264442956
F5m,32,0.9917073314347659,0.047999836618284594
F5m,33,0.9915365120167989,0.04881528421975969
F5m,34,0.9764116769389178,0.11169343341728859
F5m,35,0.9178168435454757,0.28406928385856073
F5m,36,0.8890593253163503,0.348477536131295
F5m,37,0.9312627618148802,0.2503602586043982
F5m,38,0.9603308790459902,0.16689116699900206
F5m,39,0.9507843316506926,0.19619931879025107
F5m,40,0.9533733356858363,0.18846023716028304
F5m,41,0.959411550337549,0.16980978470862512
F5m,42,0.8996258381255587,0.32590431415678134
F5m,43,0.9876139708827861,0.06669836279620303
F5m,44,0.9802447255047688,0.09708515163000092
F5m,45,0.8228839926612068,0.46699205780375114
F5m,46,0.9806379901902326,0.09554567673584863
F5m,47,0.9784733667612996,0.10392246895507039
F5m,48,0.9536415352361808,0.18765004488339115
F5m,49,0.9756811841010784,0.11440168560117082
F5m,50,0.9769772407519216,0.10958076569697918
F5m,51,0.9854290616627314,0.07608077239036316
F5m,52,0.8866612835307839,0.35343929511053795
F5m,53,0.9964270955256908,0.02369760281292687
F5m,54,0.9785243223725753,0.10372792485594301
F5m,55,0.9850364274637938,0.07773003041649396
F5m,56,0.9853002789407237,0.07662289312005355
F5m,57,0.9768461943149749,0.11007154409012422
F5m,58,0.9417173351777915,0.2222158314258599
F5m,59,0.96988191382958,0.13515240807256051
F5m,60,0.9679210784671863,0.1418960518143825
F5m,61,0.8986053490610495,0.32813657321096346
F5m,62,0.977196317024032,0.10875860198105444
F5m,63,0.8822939161230816,0.36232947011518923
F5m,64,0.9830155497683518,0.08605878822730743
F5m,65,0.9848856375737097,0.07836062794691104
F5m,66,0.9329891614578497,0.24583736575762163
F5m,67,0.9925813056572174,0.043770546244305375
F5m,68,0.8933229926281803,0.33951091846823617
F5m,69,0.9730085141563983,0.12412345085761088
F5m,70,0.8777146205093093,0.37145385466652603
F5m,71,0.9799875953986066,0.09808738583466632
F5m,72,0.9942523499084667,0.03538302159757364
F5m,73,0.9011848284981681,0.32247181255849894
F5m,74,0.9887527607386567,0.06165722793116598
F5m,75,0.977003160115299,0.109483605499402
F5m,76,0.9759225682610921,0.11350929111055744
F5m,77,0.9447404163942622,0.2137197673290563
F5m,78,0.8728281239801238,0.38097497931544566
F5m,79,0.9923731498058173,0.04478682581709162
F5m,80,0.9906191966920856,0.05313647912237517
F5m,81,0.9246715114357628,0.26720895028450525
F5m,82,0.975221448527992,0.11609454995942746
F5m,83,0.9451660892957015,0.21250959835360062
F5m,84,0.9538893220054755,0.18690007086496885
F5m,85,0.9908922128007588,0.051860265950291556
F5m,86,0.9357164597318365,0.23859466821472
F5m,87,0.9692684612845408,0.13727594550813502
F5m,88,0.9870587828752719,0.06911696013126313
F5m,89,0.9953226819261526,0.0297603159578981
F5m,90,0.9150327084201414,0.29073667144536675
F5m,91,0.8977024485755124,0.33010208084865345
F5m,92,0.9450879902967834,0.21273189143559298
F5m,93,0.9954961842409558,0.028827010546614344
F5m,94,0.9267380986091874,0.2619958990945588
F5m,95,0.9771978277965369,0.1087529248010214
F5m,96,0.9453908207222609,0.21186928846299338
F5m,97,0.9364690478048022,0.23657450540931782
F5m,98,0.9037402333139852,0.31678624424736324
F5m,99,0.9879802842199645,0.06508883931594925
F5m,100,0.9815392639490317,0.0919865521307908
F5m,101,0.9214059014059933,0.2753221724669694
F5m,102,0.8885528960526586,0.34953020229605786
F5m,103,0.9804188835315171,0.0964043868052459
F5m,104,0.9944643155170907,0.034286740383380025
F5m,105,0.9902429780399268,0.05488201520601643
F5m,106,0.9926756443419515,0.04330802832666275
F5m,107,0.9802849952600283,0.09692788123420082
F5m,108,0.9665323530836168,0.14659674000578862
F5m,109,0.9816556617920177,0.09152367347663748
F5m,110,0.9905446262248901,0.05348365408877907
F5m,111,0.9980335790653924,0.014218317311553133
F5m,112,0.9776238904482417,0.10714775395106436
F5m,113,0.9386783298240455,0.230588764026502
F5m,114,0.848987983711907,0.4244605233597493
F5m,115,0.9900612462661774,0.05571991058759622
F5m,116,0.9622106773543249,0.16085370644693497
F5m,117,0.9048461367931471,0.314302529219559
F5m,118,0.9817570803754381,0.09111974955872085
F5m,119,0.9834987516783001,0.08409073868032353
F5m,120,0.9855558511697368,0.07554591391163559
F5m,121,0.98001311662218,0.09798806135342898
F5m,122,0.9736508046143786,0.12181300691662457
F5m,123,0.9469331281512284,0.20744831380619314
F5m,124,0.906930505438482,0.3095825720926197
F5m,125,0.9199102448035931,0.27898853039689026
F5m,126,0.9261244204252442,0.2635504211201289
F5m,127,0.9484684494896887,0.20300034457882205
F5m,128,0.9878098307014826,0.06583917074276756
F5m,129,0.9112286665196364,0.2996858830187351
F5m,130,0.9750977224996725,0.11654864059557332
F5m,131,0.9626641298601741,0.1593829485195304
F5m,132,0.9657451320235478,0.14923476377597988
F5m,133,0.9909487942701881,0.051594750773927646
F5m,134,0.8898255800952636,0.34687984847916203
F5m,135,0.9943580607158822,0.03483728891797934
F5m,136,0.9653890509420122,0.15042183387281652
F5m,137,0.9548392044817366,0.1840120744707119
F5m,138,0.9610636005692046,0.16454911129479857
F5m,139,0.9748595185559282,0.11742110748352459
F5m,140,0.9740544735203794,0.1203527259071745
F5m,141,0.9774955101890173,0.10763228701969405
F5m,142,0.9883306503368532,0.06353881607297686
F5m,143,0.9550719211237364,0.18330135402433112
F5m,144,0.9828724358722492,0.08663897949083353
F5m,145,0.969573015608513,0.13622328979233764
F5m,146,0.9774171782768138,0.10792755919778636
F5m,147,0.9341292338771802,0.24282449042225968
F5m,148,0.9478511198214199,0.20479452851403385
F5m,149,0.9781703151156647,0.10507695679902583
F5m,150,0.9756392876324936,0.11455632559798687
F5m,151,0.9699834060548757,0.13479984564026806
F5m,152,0.9616664735087863,0.1626113530683242
F5m,153,0.934612999152467,0.2415396775506382
F5m,154,0.9894189349610234,0.058654863264160806
F5m,155,0.9682510125247823,0.14077022374787843
F5m,156,0.9268037915781995,0.26182916283651037
F5m,157,0.9424954076001228,0.22004538412654878
F5m,158,0.9645010040668752,0.1533658694385476
F5m,159,0.966402793985248,0.1470322056834194
F5m,160,0.9532681627249533,0.18877750736924262
F5m,161,0.854645661001497,0.4145653520387164
F5m,162,0.9881947787133503,0.06414115992370777
F5m,163,0.9972049345893389,0.019225860035910373
F5m,164,0.9249326975811304,0.2665535148764479
F5m,165,0.9081167372631762,0.3068734877210316
F5m,166,0.9932572362271012,0.040428980444559344
F5m,167,0.9865263674672538,0.07141366625013125
F5m,168,0.9827775677757258,0.08702290855418658
F5m,169,0.9516884376271442,0.19351340759603233
F5m,170,0.9718241598262413,0.12834287556893656
F5m,171,0.9395894965790607,0.2280955464279461
F5m,172,0.8137953609486864,0.48067261245802656
F5m,173,0.9604336706734817,0.16656346163028368
F5m,174,0.9556069315227744,0.18166262703108438
F5m,175,0.872699114866896,0.3812234016082453
F5m,176,0.9736680323836883,0.1217508155167737
F5m,177,0.9904029438552103,0.054141647578449414
F5m,178,0.8500170909879997,0.42267944061463647
F5m,179,0.9558884589129957,0.18079760929720776
F5m,180,0.886328299100927,0.3541237202567217
F5m,181,0.9819080106117754,0.09051756932955603
F5m,182,0.9803672334071466,0.09660644571747241
F5m,183,0.9464192335333188,0.20892657167121553
F5m,184,0.9521527639349682,0.19212710024746088
F5m,185,0.9981645817201271,0.013397754314618591
F5m,186,0.9923268955102575,0.04501187029775029
F5m,187,0.9766465213231106,0.11081787547003268
F5m,188,0.9580284964741317,0.1741598600733602
F5m,189,0.9697909650969819,0.13546804503291085
F5m,190,0.9653234783084176,0.15064001897231502
F5m,191,0.9801510806039523,0.09745055099759785
F5m,192,0.9725329675934036,0.12582394308661488
F5m,193,0.9071696155530583,0.3090378465290133
F5m,194,0.9828314749582808,0.08680481280642366
F5m,195,0.8707727956666231,0.38491500893244446
F5m,196,0.9737226764723927,0.1215534764178897
F5m,197,0.8985601214865241,0.32823524057728165
F5m,198,0.9802399127535051,0.0971039418501595
F5m,199,0.9850207055145225,0.07779585077745063
F6,0,0.899397704257942,0.32640434065007984
F6,1,0.9832782589605965,0.08499055109399238
F6,2,0.975377612822106,0.11552050187420525
F6,3,0.9997840141380512,0.0020389474889390023
F6,4,0.9870079432404473,0.06933721394265766
F6,5,0.9740128168173126,0.1205037166384324
F6,6,0.9968604408790233,0.021230017351200375
F6,7,0.9917199253507137,0.047939576968536776
F6,8,0.9848869119316022,0.07835530505226317
F6,9,0.9969340128899719,0.020805332125919656
F6,10,0.9021374277025617,0.320361021109787
F6,11,0.955263591381229,0.18271504234684655
F6,12,0.9806505690611755,0.09549630187741771
F6,13,0.9790685113057204,0.10164249440932907
F6,14,0.9962149072569401,0.02488618973022287
F6,15,0.9875274582927464,0.06707687222225742
F6,16,0.9750450455934767,0.11674178018188647
F6,17,0.9770714229242936,0.10922757534506844
F6,18,0.9318345318505892,0.2488675225717002
F6,19,0.9972807988718295,0.01877895610965384
F6,20,0.972370504336887,0.12640294302248486
F6,21,0.962195080324358,0.16090419391421515
F6,22,0.9916609356648306,0.048221665958523126
F6,23,0.9954930587743376,0.028843881714896245
F6,24,0.977347074402498,0.10819158003714968
F6,25,0.9667846513118263,0.1457472405525743
F6,26,0.9626837995867408,0.15931902144154192
F6,27,0.9982098143879369,0.013112286737381046
F6,28,0.9992910342705698,0.00584992352249208
F6,29,0.9944874391629132,0.03416665716019886
F6,30,0.941798313253926,0.22199045822671337
F6,31,0.9855360731420695,0.07562942113578223
F6,32,0.9974835034957085,0.01757427624404139
F6,33,0.9949144381122609,0.031931239478301975
F6,34,0.9805497632475699,0.0958917531469414
F6,35,0.9918789029961184,0.04717722654547727
F6,36,0.9991454943411374,0.006891212206164589
F6,37,0.964712439936792,0.15266703159152573
F6,38,0.9631533667607312,0.15778970709017087
F6,39,0.9497127740317182,0.19936009584556705
F6,40,0.9473782788487382,0.20616355696325475
F6,41,0.9353613802157232,0.23954452806851204
F6,42,0.9571684132686639,0.17684096377587644
F6,43,0.997389068997326,0.018137463564790447
F6,44,0.9984557922730949,0.01153904868751881
F6,45,0.9423507900371086,0.2204496383900327
F6,46,0.9483430667787227,0.20336538036759053
F6,47,0.9791516132853033,0.10132276975403963
F6,48,0.9866669716885381,0.07080924207067556
F6,49,0.9978551067498149,0.015322242864402083
F6,50,0.9465178967389535,0.20864316468632838
F6,51,0.9739800289916463,0.1206225126223974
F6,52,0.9570900691374952,0.17708428095071663
F6,53,0.9745745607690167,0.1184617795442785
F6,54,0.990415706604233,0.05408246253598935
F6,55,0.9971132501649147,0.019763206874157065
F6,56,0.9062586703210612,0.31110948415474177
F6,57,0.9816995323116522,0.0913490188546734
F6,58,0.9744971362600994,0.11874396788162048
F6,59,0.969222558294816,0.13743433294929924
F6,60,0.9405022525751566,0.22558331461093206
F6,61,0.8354136395357553,0.4471974533696477
F6,62,0.9077259545642141,0.30776779992481357
F6,63,0.9948034200547544,0.03251578940322661
F6,64,0.7468366806595138,0.5657837963631956
F6,65,0.9668619861016332,0.14548645459220366
F6,66,0.9886746433951299,0.06200663254342019
F6,67,0.9941678298151685,0.035817948529399624
F6,68,0.9915267220530523,0.048861912948852074
F6,69,0.9148378133148857,0.29119963325408704
F6,70,0.9972936993267525,0.018702752134615922
F6,71,0.9365828175465903,0.23626828892590793
F6,72,0.9401663293866007,0.22650961584610022
F6,73,0.9677909567000545,0.14233909805242326
F6,74,0.994258913402371,0.03534919483041248
F6,75,0.9529534024371085,0.18972554813029863
F6,76,0.7845271175123184,0.5211181267818725
F6,77,0.9888734334904323,0.06111640083829879
F6,78,0.8817383168705233,0.363447148686232
F6,79,0.9988252843550193,0.009099513698735559
F6,80,0.9775861242819583,0.10729036913282987
F6,81,0.99093330751502,0.051667459572505764
F6,82,0.9878428525658026,0.06569399894124027
F6,83,0.9770401155063533,0.10934502441238858
F6,84,0.9247530275306663,0.26700449442778207
F6,85,0.9860017145738272,0.07365601579871296
F6,86,0.9823405321108764,0.08878475914602428
F6,87,0.9674453149080839,0.14351332746804016
F6,88,0.9516348410494864,0.19367312454739988
F6,89,0.9646773173595427,0.15278320948603685
F6,90,0.9495915616073156,0.19971611376104936
F6,91,0.9432488815831711,0.21793290974894858
F6,92,0.9657815171587492,0.14911325119997376
F6,93,0.9819727289281411,0.0902589645127625
F6,94,0.9701064363390148,0.13437199008658757
F6,95,0.8977868474825235,0.3299187316026684
F6,96,0.9671195353588384,0.14461660670735305
F6,97,0.9501463568881127,0.19808407873366754
F6,98,0.974215497003806,0.1197684263978749
F6,99,0.8390377256899029,0.44126211041706404
F6,100,0.9893770488803324,0.05884486078361986
F6,101,0.9572800283329531,0.17649405679987246
F6,102,0.9941464820588467,0.03592760508347868
F6,103,0.9855955406216773,0.07537825329623896
F6,104,0.9555350435903434,0.18188320914723444
F6,105,0.8772055973656159,0.3724559153778497
F6,106,0.9929241681210451,0.042083679722967685
F6,107,0.9928408531717967,0.0424950941915416
F6,108,0.9348111718098563,0.2410122545005075
F6,109,0.9805690701683101,0.09581605533511373
F6,110,0.6308065085552553,0.6585250476206934
F6,111,0.9902069128991312,0.05504856759729598
F6,112,0.978979609995263,0.10198415823046372
F6,113,0.9948527448348885,0.032256374096947496
F6,114,0.9702139245636315,0.1339977571484927
F6,115,0.9031500903825812,0.3181058662990252
F6,116,0.9270650817379926,0.2611653483396966
F6,117,0.992761194983843,0.042887537948194845
F6,118,0.9798178344811319,0.09874722471232752
F6,119,0.8754253684605859,0.37594160449964237
F6,120,0.9967431536405139,0.021903482901445025
F6,121,0.9618096895267289,0.16214958343384417
F6,122,0.9165212636666141,0.28718450591153205
F6,123,0.8846178602720313,0.35762211720291887
F6,124,0.9644810359705294,0.15343180039685161
F6,125,0.9623148678215173,0.16051627094775112
F6,126,0.9909646031743732,0.05152050193668452
F6,127,0.9823355805416707,0.08880465714202769
F6,128,0.960663490960883,0.1658297750826702
F6,129,0.9273963791787749,0.260322226319197
F6,130,0.8633225611806302,0.3988859209493349
F6,131,0.9816140516247805,0.09168923055930212
F6,132,0.9940508069825974,0.03641809917949514
F6,133,0.9256577490819807,0.2647288700549636
F6,134,0.9848354665621651,0.07857010179045235
F6,135,0.9804508839199936,0.09627912934401534
F6,136,0.9528806988350718,0.1899442127221088
F6,137,0.9965560399123785,0.022969179510150955
F6,138,0.9969811802346206,0.02053213554299065
F6,139,0.9971194403161979,0.019727020431161407
F6,140,0.9935360973634283,0.03903087393865451
F6,141,0.9375949267990045,0.2335345152382672
F6,142,0.9990612362686145,0.0074823949161399025
F6,143,0.9637481142157251,0.15584376987103807
F6,144,0.9829922300345809,0.0861534110472932
F6,145,0.5648788855500282,0.6847048564897639
F6,146,0.9880651637087081,0.06471429188465715
F6,147,0.9062774600494288,0.3110668522116254
F6,148,0.9957352976075714,0.02752970941665951
F6,149,0.8708195719899118,0.384825758920626
F6,150,0.9751096460003572,0.11650490729375045
F6,151,0.9910708542704579,0.05102075144932622
F6,152,0.9861264481522763,0.07312474366864553
F6,153,0.9930399828282757,0.041510135593528064
F6,154,0.9650079963822462,0.15168795585020206
F6,155,0.965484927426411,0.15010258463321507
F6,156,0.961608368436629,0.1627985417595082
F6,157,0.8775883491375722,0.3717026567421196
F6,158,0.9879573854793847,0.06518978042042634
F6,159,0.9755584513200967,0.11485448407147955
F6,160,0.8026677123666279,0.4966818745719586
F6,161,0.9738847767449484,0.12096738761242229
F6,162,0.9742350095878575,0.11969755186588331
F6,163,0.9725633930393709,0.12571540069722204
F6,164,0.9804535577168679,0.09626866102221247
F6,165,0.9373717954737677,0.2341387028316382
F6,166,0.8590460856399347,0.40669134451818767
F6,167,0.9810359874047381,0.09397938165343346
F6,168,0.9143041380963379,0.2924648548693898
F6,169,0.9732561967977558,0.12323436902957977
F6,170,0.9841113829921257,0.08157479114234663
F6,171,0.6306941455367514,0.658585210946417
F6,172,0.9800706267593982,0.09776411922848133
F6,173,0.9836893995307635,0.08331030713094299
F6,174,0.862678806050798,0.40007071392639615
F6,175,0.9761160707163067,0.11279212523570464
F6,176,0.9791692347330034,0.10125492997069135
F6,177,0.9727035950940245,0.12521478282270984
F6,178,0.9608079128462487,0.16536800282115535
F6,179,0.727435653464668,0.5857927486047039
F6,180,0.8981479147274264,0.3291334675006895
F6,181,0.9731566970066622,0.12359181561203862
F6,182,0.986163452770575,0.07296691327674935
F6,183,0.9602373242101033,0.1671891838555843
F6,184,0.9037350837529862,0.31679777649317736
F6,185,0.9827933467029704,0.0869590885316112
