t,D_real,D_imag,D_magnitude,M
5386.5,0.17871856048303936,-0.15050404029948458,0.23364886048855163,0.5055557986304228
5432.0,0.5888825576323972,-0.42022321574896204,0.7234433065127304,0.4637674762473795
5477.0,0.8445830969555516,3.0225388526068073,3.138321481808501,1.4075937664824476
5522.5,-0.15858352158309091,-0.24013938382817282,0.2877770960015219,0.5956450295715007
5567.5,2.2075500141904567,-1.506331032149944,2.6725101016778594,1.2153037924028915
5613.0,-1.1220421227723558,3.6919720299373173,3.858709109937541,0.9191849281989434
5658.0,1.4984653468923328,-0.13466773719452116,1.5045045015812522,0.5022929877742
5703.5,-0.8687753325404866,1.8544370805673283,2.0478543562016096,0.8731973440197587
5748.5,0.601586559161373,-0.1885205248109358,0.6304334829612169,0.3463425148848822
5793.5,1.1793435851032843,0.42270904085720024,1.2528105303463417,0.41732741624469466
5839.0,-0.3785441191262933,1.074984126381642,1.1396870281343046,0.6390369500472369
5884.0,1.6938743967967675,-2.280464985100279,2.8407271992206553,1.2934015735779436
5929.5,1.498423086457729,0.4284290078044529,1.5584682097360263,0.5763765536481866
5974.5,2.86660002948803,0.6887840341419377,2.9481891348333833,1.4445782499684279
6020.0,0.9217859947094185,1.8126333642510086,2.033550868121661,1.3412613647455125
6065.0,3.379683840242492,2.9525400246139766,4.4877338888289415,1.3344454360461717
6110.5,0.6381167520293781,1.8689138588230976,1.9748498679447921,0.9690141348266182
6155.5,0.6625806479293941,0.38411322581325885,0.7658694962297449,0.26390917701216626
6201.0,0.8858527127605542,0.7681519981933915,1.1725154672897637,0.8449211944591157
6246.0,0.6472577276543032,-0.22585298409524537,0.6855305510573101,0.3044963004029561
6291.0,0.005170012371841595,-0.18547057650769974,0.18554261984251352,0.5551253659214759
6336.5,0.491619100399174,1.7272261319855855,1.795828346722253,1.076460861330532
6381.5,2.3448638438448817,-0.5677153775728822,2.412610038133746,1.0491501113153359
6427.0,0.875879767821123,-1.0272583280260754,1.3499722368172289,1.1728263752907173
6472.0,0.8055328093173518,0.36496244569413167,0.8843532629293269,0.2812387735738611
6517.5,3.4415195889300043,-1.9763517798554195,3.968629919597774,1.33734630699851
6562.5,9.628140460261731,4.726465225012761,10.725696352488445,1.893152748976755
6608.0,-0.07855523998575639,0.08136434187918677,0.1130976651335162,0.8298961880499877
6653.0,2.828525610756324,-0.38983808001663983,2.855263710996849,1.5252359755344747
6698.0,0.9427624203968241,0.3771050103827625,1.0153862172435972,0.7425559250586181
6743.5,-0.13721122759799373,0.6054597259838032,0.6208126937872086,0.8377261991775509
6788.5,0.6589443949700301,-1.407159171297628,1.5538032851778394,1.204266484773787
6834.0,0.7063956350358834,-0.012855587037539406,0.7065126037912053,0.5566852888494139
6879.0,3.5133163534265126,-0.3734786770172433,3.5331116768990922,1.5581086320621054
6924.5,0.4190807346174454,0.3588199934806994,0.5517068513703512,0.9214805221868144
6969.5,0.03338680882180888,0.010870635626490219,0.03511195981753132,0.47792250303387224
7015.0,3.1017653069648348,3.4643847775174215,4.650044075724991,1.3523979175091885
7060.0,4.9781238817482825,0.8513119633849987,5.050391018627668,1.4641737628511466
7105.5,5.7220775080629185,2.3607895465853534,6.189951396541512,1.7607900177202798
7150.5,1.656986243464131,-1.0554786598326953,1.9645962975613065,0.9779777297321416
7195.5,-0.027001117539926685,-0.2912371309553182,0.29248611385070933,0.7921662751749537
7241.0,1.0270608021960197,3.2570139823308044,3.415112585626702,0.9730534318835352
7286.0,1.5040813750739794,-0.17702309760657262,1.514462927882574,0.5128155416085587
7331.5,3.1358329581339435,-2.192984466435313,3.826568856213835,1.2151575048236523
7376.5,-0.37317643775914733,-0.44111042533618733,0.577788076234599,0.6720649040672395
7422.0,2.184311459709331,0.2142505971742238,2.1947938106817735,1.1138029962617024
7467.0,-0.4576025428984122,-1.664611224143426,1.7263634075163228,0.8320267191547575
7512.5,1.7403236401419788,0.4533279811302125,1.7983972394642465,1.037578269367806
7557.5,2.4498643973087497,6.086172952685637,6.560742090282408,1.5081194352179483
7603.0,0.021690714479846523,-0.0013227351022953799,0.02173100832444431,0.24878540045235603
7648.0,2.6185693776061822,1.5349040681522457,3.035265405819916,1.501703133730848
7693.0,0.6074138150091266,1.093827917859129,1.2511638807734096,0.5527437739755034
7738.5,2.153614404307429,-1.6781220185091275,2.73022865552422,1.2919739457536532
7783.5,1.5010687612678524,-0.6242822855943256,1.6257108593354108,0.6221158432406518
7829.0,-0.9524659437054535,-0.9007805593318124,1.310952703185303,0.4366861046887261
7874.0,0.5886168901685032,0.5644559829134035,0.8155246164515061,0.7584686921475388
7919.5,0.15861421191211353,-1.9046764261712847,1.9112694097466005,1.167123064711917
7964.5,-1.1319862144297883,-6.713801448873692,6.808562453598967,1.2277607162735598
8010.0,0.7722670233371527,-1.5511286753606175,1.7327424860203582,1.2208695498153777
8055.0,-0.10075526512071242,-2.394985521337379,2.397103934097398,1.2373344530937638
8100.5,-0.9383484203224961,2.7280252335383683,2.8848950470933588,0.9450655552965852
8145.5,-0.2006888063534579,-0.44150346802565643,0.4849755759564161,0.628806157116403
8190.5,1.972358062543732,0.5283074633169274,2.041887632235827,0.9928587997384694
8236.0,1.1962360519010533,0.3165186303394713,1.2374024144229694,0.5747619581267505
8281.0,1.8445968400188884,-2.1955307768041403,2.867558699329773,1.0914022534862216
8326.5,0.5767442061983652,-1.2148672592223366,1.3448183285908082,0.8701249518391033
8371.5,-0.4522953292947193,-0.3372930800619044,0.5642142206285347,0.6672668234704304
8417.0,3.7187137052283297,0.5204386845936197,3.754955132338407,1.617613671978018
8462.0,0.32273119204993933,-3.4675822073225597,3.4825682745442292,1.074565324868347
8507.5,-2.297059395588694,-3.0113888345445776,3.7874720566206226,0.8062524821007543
8552.5,0.4125062768195234,-0.5644503599989031,0.6991177564033091,0.5638342269038265
8597.5,1.4987561907039217,0.34551354557739034,1.5380668806494695,1.0330212152361882
8643.0,1.1496727554410209,-1.388195320112308,1.8024521328970329,1.6063123425742087
8688.0,1.3751215648341413,0.07175193462821394,1.3769922505935859,0.46248867109031033
8733.5,0.3602887600211477,-1.257527505046437,1.3081220954275992,0.644450560831445
8778.5,0.5768073930509107,-0.3900145077027533,0.69628879417725,0.46098104777175863
8824.0,-0.5063650689187438,-0.7381364136882798,0.8951262191633531,0.7600095897280922
8869.0,-0.15956984027926066,-1.132400822534333,1.143588281158557,0.7691718300604798
8914.5,1.0856652274558543,-0.43026463310972346,1.1678170407267643,0.7795826974388694
8959.5,5.383385994114979,-0.7773805502765392,5.439224694897387,1.556535588570423
9005.0,-0.11549045868573826,-0.16196366697856918,0.19892278770564992,0.5325458866704997
9050.0,0.7381552194336337,1.0654818954203251,1.2961962804473728,1.0123933425700262
9095.0,0.6368184119959217,0.7463935149679803,0.9811426853639914,0.9100755139598123
9140.5,-0.020360331497003753,0.42254871662180965,0.4230389592193682,0.5590964570941445
9185.5,0.5155014442320451,1.8345648304284645,1.9056153483980822,1.1431772507293558
9231.0,0.15157572344046133,-0.5645390962106938,0.5845336526555902,0.5562675521366535
9276.0,-0.18324678427358662,-0.6212682036882954,0.6477295460766721,0.6055082196065975
9321.5,0.027386732239835176,-1.1076794103083016,1.1080179191347599,0.8244007141688593
9366.5,0.13325831578924804,0.14327955161007933,0.195670152646162,0.5119054585750782
9412.0,-0.33249028050235363,-0.4366683125925022,0.5488433308795116,1.0406473919088912
9457.0,0.3668965609929581,-0.021823859381245998,0.36754505479839045,0.19059016494840733
9502.5,5.630155732943719,-1.0692302941566494,5.730785897164659,1.4320707023128485
9547.5,-0.3139906634515825,1.6790450610921528,1.7081517654800806,0.7730522829971842
9592.5,0.5301830145762915,0.25537007380712334,0.588479314455028,0.2559301335660219
9638.0,2.187147476796635,0.006750119884811086,2.1871578931061073,0.9643290628909684
9683.0,0.020702412859806705,-0.33393986199453535,0.3345809637847724,0.582938214367266
9728.5,0.7169590537028218,1.0389334821707983,1.2623046641211408,0.6400012293608152
9773.5,0.7835055842102963,-0.7420156785277471,1.0791053088877425,0.429342809939264
9819.0,-0.057950809286938604,-0.9380841436879299,0.9398724152435414,0.7707932592863288
9864.0,1.9570050335112894,-0.8843597361195472,2.147547634875175,1.086879606571779
9909.5,0.00660120853464952,-0.08128890116827737,0.08155649212211065,0.1675683445668128
9954.5,1.3432344970010544,-0.7439176783532455,1.5354779145595547,0.6977618139766714
10000.0,0.2925804880600191,1.2789875728636027,1.312026125324099,0.8281587578234546
