Function,M_coh,R_comp,CAS,Class
L_DH (ε=+0.00),12.632927103192218,0.00024054226661240566,0.9073984006211523,Non-Multiplicative
L_DH (ε=+0.00),12.623819010535014,0.0001967804860119502,0.9073984006211523,Non-Multiplicative
L_DH (ε=+0.00),12.621991280915129,0.0002580047906874386,0.9073984006211523,Non-Multiplicative
L_DH (ε=+0.00),12.386160282778896,0.00017091787091534202,0.9073984006211523,Non-Multiplicative
L_DH (ε=+0.00),12.284649161502607,0.00019264337499743484,0.9073984006211523,Non-Multiplicative
L_DH (ε=+0.00),12.108076799102982,0.00019442656200767048,0.9073984006211523,Non-Multiplicative
L_DH (ε=+0.00),12.10139857041505,0.0002360324704380579,0.9073984006211523,Non-Multiplicative
L_DH (ε=+0.00),11.857781950903117,0.00016959357021818953,0.9073984006211523,Non-Multiplicative
L_DH (ε=+0.00),11.498376329336956,0.00013945698144674174,0.9073984006211523,Non-Multiplicative
L_DH (ε=+0.00),11.496481194965119,0.0001418062322482061,0.9073984006211523,Non-Multiplicative
L_DH (ε=+0.00),11.31529614692558,0.00015974675618010413,0.9073984006211523,Non-Multiplicative
L_DH (ε=+0.00),11.273052296117761,0.00017992927969283498,0.9073984006211523,Non-Multiplicative
L_DH (ε=+0.00),10.97655760722787,0.0001549696353432705,0.9073984006211523,Non-Multiplicative
L_DH (ε=+0.00),10.944446052360718,0.0001363789870346273,0.9073984006211523,Non-Multiplicative
L_DH (ε=+0.00),10.797780106380289,0.00016351020234054125,0.9073984006211523,Non-Multiplicative
L_DH (ε=+0.00),10.596024346663825,0.0001241846718689055,0.9073984006211523,Non-Multiplicative
L_DH (ε=+0.00),10.077494721602335,0.00012552763382641188,0.9073984006211523,Non-Multiplicative
L_DH (ε=+0.00),10.02821633737338,0.00016967937396781,0.9073984006211523,Non-Multiplicative
L_DH (ε=+0.00),9.907988438595606,0.00013331062261341198,0.9073984006211523,Non-Multiplicative
L_DH (ε=+0.00),9.592735112857573,0.0001179769556975994,0.9073984006211523,Non-Multiplicative
L_DH (ε=+0.00),9.544228911288252,0.00011881560006225797,0.9073984006211523,Non-Multiplicative
L_DH (ε=+0.00),9.485812141376604,0.00012085831801974381,0.9073984006211523,Non-Multiplicative
L_DH (ε=+0.00),9.475304741723436,0.00012316682523150378,0.9073984006211523,Non-Multiplicative
L_DH (ε=+0.00),9.456459775071474,0.00015140601597355089,0.9073984006211523,Non-Multiplicative
L_DH (ε=+0.00),9.395097215473971,0.00013520256761316555,0.9073984006211523,Non-Multiplicative
L_DH (ε=+0.00),9.285937828747834,0.00018115426127172842,0.9073984006211523,Non-Multiplicative
L_DH (ε=+0.00),9.228054852306784,0.00011922450244742863,0.9073984006211523,Non-Multiplicative
L_DH (ε=+0.00),9.157535704285884,0.00012612242980704677,0.9073984006211523,Non-Multiplicative
L_DH (ε=+0.00),8.957538509960548,0.0001251248866891376,0.9073984006211523,Non-Multiplicative
L_DH (ε=+0.00),8.776487970768937,0.0001070114964427031,0.9073984006211523,Non-Multiplicative
L_DH (ε=+0.00),8.734990544186129,0.00010899370504385429,0.9073984006211523,Non-Multiplicative
L_DH (ε=+0.00),8.58857187238232,0.00011766967450985303,0.9073984006211523,Non-Multiplicative
L_DH (ε=+0.00),8.548203546653353,0.0001403533619309384,0.9073984006211523,Non-Multiplicative
L_DH (ε=+0.00),8.447227061856902,0.00010686393921839733,0.9073984006211523,Non-Multiplicative
L_DH (ε=+0.00),8.336536104201919,8.973886442027015e-05,0.9073984006211523,Non-Multiplicative
L_DH (ε=+0.00),8.306173905076001,0.0001018221528632838,0.9073984006211523,Non-Multiplicative
L_DH (ε=+0.00),8.284865131277964,0.00010203742928814966,0.9073984006211523,Non-Multiplicative
L_DH (ε=+0.05),18.69520795905331,0.0002808359411934599,0.9028725949387725,Non-Multiplicative
L_DH (ε=+0.05),18.157247167945933,0.0003146796050830967,0.9028725949387725,Non-Multiplicative
L_DH (ε=+0.05),15.15880107713862,0.00023074116400176426,0.9028725949387725,Non-Multiplicative
L_DH (ε=+0.05),14.996711768344198,0.00021645058286296937,0.9028725949387725,Non-Multiplicative
L_DH (ε=+0.05),14.907306787619614,0.00020560858493963219,0.9028725949387725,Non-Multiplicative
L_DH (ε=+0.05),14.86728524262635,0.0002199462150757939,0.9028725949387725,Non-Multiplicative
L_DH (ε=+0.05),14.155854143126913,0.00021509492117691235,0.9028725949387725,Non-Multiplicative
L_DH (ε=+0.05),13.889323527579778,0.0002008479786037495,0.9028725949387725,Non-Multiplicative
L_DH (ε=+0.05),13.858956572523635,0.00019873846080039012,0.9028725949387725,Non-Multiplicative
L_DH (ε=+0.05),13.389681960380015,0.00018621388602130983,0.9028725949387725,Non-Multiplicative
L_DH (ε=+0.05),13.082297506318087,0.0001768884982991136,0.9028725949387725,Non-Multiplicative
L_DH (ε=+0.05),13.036686200450463,0.0002223339516085357,0.9028725949387725,Non-Multiplicative
L_DH (ε=+0.05),12.948639169457778,0.00017992567450112539,0.9028725949387725,Non-Multiplicative
L_DH (ε=+0.05),12.592501139274852,0.00020730448049984576,0.9028725949387725,Non-Multiplicative
L_DH (ε=+0.05),12.495761216163151,0.00019620401474175435,0.9028725949387725,Non-Multiplicative
L_DH (ε=+0.05),12.494737110639848,0.00023742388228002961,0.9028725949387725,Non-Multiplicative
L_DH (ε=+0.05),12.470519283607876,0.00025627913838162565,0.9028725949387725,Non-Multiplicative
L_DH (ε=+0.05),12.20845724078866,0.0001708267281321471,0.9028725949387725,Non-Multiplicative
L_DH (ε=+0.05),12.183769750167217,0.00019256783530705488,0.9028725949387725,Non-Multiplicative
L_DH (ε=+0.05),11.993282406383798,0.00023442672396366778,0.9028725949387725,Non-Multiplicative
L_DH (ε=+0.05),11.981871955351998,0.000193857317355325,0.9028725949387725,Non-Multiplicative
L_DH (ε=+0.05),11.740393861452906,0.00016940789310190154,0.9028725949387725,Non-Multiplicative
L_DH (ε=+0.05),11.35127693916133,0.00013949221914339775,0.9028725949387725,Non-Multiplicative
L_DH (ε=+0.05),11.18485484713809,0.00015961652719842357,0.9028725949387725,Non-Multiplicative
L_DH (ε=+0.05),11.075106268137374,0.00014076996791876842,0.9028725949387725,Non-Multiplicative
L_DH (ε=+0.05),11.050169672955214,0.00017908769500948454,0.9028725949387725,Non-Multiplicative
L_DH (ε=+0.05),10.826681736983444,0.00015465560556530205,0.9028725949387725,Non-Multiplicative
L_DH (ε=+0.05),10.778737087611646,0.0001362645035259815,0.9028725949387725,Non-Multiplicative
L_DH (ε=+0.05),10.64270387706195,0.00016358695440888587,0.9028725949387725,Non-Multiplicative
L_DH (ε=+0.05),10.490195892860664,0.0001249686258611238,0.9028725949387725,Non-Multiplicative
L_DH (ε=+0.05),9.977744160759936,0.00012582508818434043,0.9028725949387725,Non-Multiplicative
L_DH (ε=+0.05),9.92504390583478,0.00016954102520991664,0.9028725949387725,Non-Multiplicative
L_DH (ε=+0.05),9.7024016571597,0.00013338850847878432,0.9028725949387725,Non-Multiplicative
L_DH (ε=+0.05),9.477625209282063,0.00011790494432879111,0.9028725949387725,Non-Multiplicative
L_DH (ε=+0.05),9.450254054801833,0.00011904063269268195,0.9028725949387725,Non-Multiplicative
L_DH (ε=+0.05),9.367336105784215,0.00012126041955543025,0.9028725949387725,Non-Multiplicative
L_DH (ε=+0.05),9.362120717097236,0.0001507983499224437,0.9028725949387725,Non-Multiplicative
L_DH (ε=+0.05),9.296897126807323,0.0001354461820749619,0.9028725949387725,Non-Multiplicative
L_DH (ε=+0.05),9.251916047618753,0.000123351940921719,0.9028725949387725,Non-Multiplicative
L_DH (ε=+0.05),9.123822511547498,0.00017982225545106338,0.9028725949387725,Non-Multiplicative
L_DH (ε=+0.05),9.041751226060185,0.00012629277216131106,0.9028725949387725,Non-Multiplicative
L_DH (ε=+0.05),8.915051066178515,0.00011875337073281811,0.9028725949387725,Non-Multiplicative
L_DH (ε=+0.05),8.83273084365959,0.00012541421274565788,0.9028725949387725,Non-Multiplicative
L_DH (ε=+0.05),8.69440211406855,0.00010779356884300814,0.9028725949387725,Non-Multiplicative
L_DH (ε=+0.05),8.614018887950055,0.00010912215421162186,0.9028725949387725,Non-Multiplicative
L_DH (ε=+0.05),8.490924550997601,0.00014003348314860223,0.9028725949387725,Non-Multiplicative
L_DH (ε=+0.05),8.465576012413402,0.00011750906536855463,0.9028725949387725,Non-Multiplicative
L_DH (ε=+0.05),8.364029615933829,0.00010755767970400911,0.9028725949387725,Non-Multiplicative
L_DH (ε=+0.05),8.238494442160661,0.00010219835935691734,0.9028725949387725,Non-Multiplicative
L_DH (ε=+0.05),8.228200310770507,9.035301098046114e-05,0.9028725949387725,Non-Multiplicative
L_DH (ε=+0.10),18.484852133623825,0.0002801884771331623,0.8964024222014886,Non-Multiplicative
L_DH (ε=+0.10),17.950382196130253,0.00031254266234058853,0.8964024222014886,Non-Multiplicative
L_DH (ε=+0.10),14.973708433185458,0.00022998437083187074,0.8964024222014886,Non-Multiplicative
L_DH (ε=+0.10),14.763610026670035,0.00020591631613494624,0.8964024222014886,Non-Multiplicative
L_DH (ε=+0.10),14.696438611485268,0.00021956090300996237,0.8964024222014886,Non-Multiplicative
L_DH (ε=+0.10),14.0394376202602,0.00021509205964914576,0.8964024222014886,Non-Multiplicative
L_DH (ε=+0.10),13.741917145141741,0.00020075640278369863,0.8964024222014886,Non-Multiplicative
L_DH (ε=+0.10),13.671096775028293,0.0001982665296786916,0.8964024222014886,Non-Multiplicative
L_DH (ε=+0.10),13.259122223665225,0.00018625651962742143,0.8964024222014886,Non-Multiplicative
L_DH (ε=+0.10),12.940563132665792,0.0001769184606302836,0.8964024222014886,Non-Multiplicative
L_DH (ε=+0.10),12.842191661775306,0.00022174508656689783,0.8964024222014886,Non-Multiplicative
L_DH (ε=+0.10),12.825910125663578,0.00018024276640282044,0.8964024222014886,Non-Multiplicative
L_DH (ε=+0.10),12.472655387291322,0.0002069491015250263,0.8964024222014886,Non-Multiplicative
L_DH (ε=+0.10),12.36779584859681,0.0001956310116451905,0.8964024222014886,Non-Multiplicative
L_DH (ε=+0.10),12.366138918010337,0.00023469116536475797,0.8964024222014886,Non-Multiplicative
L_DH (ε=+0.10),12.325828745800358,0.0002545917480665159,0.8964024222014886,Non-Multiplicative
L_DH (ε=+0.10),12.085585430189608,0.0001925087809215276,0.8964024222014886,Non-Multiplicative
L_DH (ε=+0.10),12.039330967601428,0.00017082353084607187,0.8964024222014886,Non-Multiplicative
L_DH (ε=+0.10),11.885181125140761,0.00023285089250425084,0.8964024222014886,Non-Multiplicative
L_DH (ε=+0.10),11.858061642417649,0.00019329499747447297,0.8964024222014886,Non-Multiplicative
L_DH (ε=+0.10),11.624123890777767,0.00016924653591383792,0.8964024222014886,Non-Multiplicative
L_DH (ε=+0.10),11.36081158692336,0.0001531589238185102,0.8964024222014886,Non-Multiplicative
L_DH (ε=+0.10),11.207498340057315,0.00013961047403105242,0.8964024222014886,Non-Multiplicative
L_DH (ε=+0.10),11.065899811777632,0.00015974873627293162,0.8964024222014886,Non-Multiplicative
L_DH (ε=+0.10),10.853215527982966,0.00017856166105370257,0.8964024222014886,Non-Multiplicative
L_DH (ε=+0.10),10.733547675546221,0.00014151729644705174,0.8964024222014886,Non-Multiplicative
L_DH (ε=+0.10),10.694023611952577,0.00015473977255263779,0.8964024222014886,Non-Multiplicative
L_DH (ε=+0.10),10.62287113765653,0.00013634312747500677,0.8964024222014886,Non-Multiplicative
L_DH (ε=+0.10),10.498811934484957,0.0001637789167272193,0.8964024222014886,Non-Multiplicative
L_DH (ε=+0.10),10.38751051010678,0.00012582620158621687,0.8964024222014886,Non-Multiplicative
L_DH (ε=+0.10),9.87820981299682,0.00012612515204141935,0.8964024222014886,Non-Multiplicative
L_DH (ε=+0.10),9.82592281995393,0.00016943059298268494,0.8964024222014886,Non-Multiplicative
L_DH (ε=+0.10),9.527717070897314,0.0001339589192185948,0.8964024222014886,Non-Multiplicative
L_DH (ε=+0.10),9.363192744813684,0.00011785069967552487,0.8964024222014886,Non-Multiplicative
L_DH (ε=+0.10),9.356631800750531,0.00011926795186486156,0.8964024222014886,Non-Multiplicative
L_DH (ε=+0.10),9.274810434935368,0.00015044969307719764,0.8964024222014886,Non-Multiplicative
L_DH (ε=+0.10),9.261856403425792,0.00012197072897587665,0.8964024222014886,Non-Multiplicative
L_DH (ε=+0.10),9.199396347695359,0.0001356939418773248,0.8964024222014886,Non-Multiplicative
L_DH (ε=+0.10),9.196362222038545,0.000133519708735572,0.8964024222014886,Non-Multiplicative
L_DH (ε=+0.10),9.058995902401822,0.00012400244684192496,0.8964024222014886,Non-Multiplicative
L_DH (ε=+0.10),8.97716105192713,0.00017864517703835485,0.8964024222014886,Non-Multiplicative
L_DH (ε=+0.10),8.932932751749325,0.00012652222467451543,0.8964024222014886,Non-Multiplicative
L_DH (ε=+0.10),8.720981915740463,0.00012584542449681262,0.8964024222014886,Non-Multiplicative
L_DH (ε=+0.10),8.66461504429806,0.00011958815371766535,0.8964024222014886,Non-Multiplicative
L_DH (ε=+0.10),8.616799253327633,0.00010867002627709056,0.8964024222014886,Non-Multiplicative
L_DH (ε=+0.10),8.50099344280496,0.00010936131642500555,0.8964024222014886,Non-Multiplicative
L_DH (ε=+0.10),8.434313703612542,0.0001398019646869009,0.8964024222014886,Non-Multiplicative
L_DH (ε=+0.10),8.348074987292707,0.00011738079577339251,0.8964024222014886,Non-Multiplicative
L_DH (ε=+0.10),8.28952715107302,0.00010837685458825313,0.8964024222014886,Non-Multiplicative
L_DH (ε=+0.10),8.17082889895455,0.00010257492833229377,0.8964024222014886,Non-Multiplicative
