slope,intercept,r2,stderr,ci_low,ci_high,n,pvalue,L,k
0.28928053353572597,6.246379883981858,0.9880894882885048,0.022458010608340018,0.19265151288700944,0.3859095541844425,4,0.005973094786411282,L(Δ),1
0.7980121742452697,4.5659842669733255,0.9998103199461749,0.007772246098741669,0.7645708983522342,0.8314534501383052,4,9.484452465446935e-05,L(Δ),2
2.0225388824692287,0.2479702477404171,0.9992829332351115,0.03831046678525638,1.8577022479776693,2.1873755169607882,4,0.0003585976785918099,L(Δ),3
4.821428276194549,-8.949138989569832,0.9699741941988015,0.5998296899020711,2.2405694235526297,7.402287128836468,4,0.01512732081816714,L(Δ),4
0.17068225658364278,6.050626015390428,0.9922899870085279,0.010638530147027744,0.12490835580601191,0.21645615736127366,4,0.0038624658168291428,L_DH,1
0.48011401315820756,5.513888096633459,0.9962979057582144,0.020694670238649814,0.39107203376461597,0.5691559925517992,4,0.001852763487162456,L_DH,2
1.5659746154077776,1.670017247468739,0.9935243193121398,0.0893970487645702,1.1813301595093537,1.9506190713062015,4,0.003243099190108566,L_DH,3
3.0658414470210875,-3.7505799891650504,0.9945508300958782,0.160467237397523,2.3754066499972804,3.7562762440448947,4,0.002728306781006551,L_DH,4
