t,M_t,R_comp_t
1049.049049049049,0.6154426891690646,0.0020351595706602755
1050.05005005005,0.613084024534435,0.001933060142697876
1051.051051051051,2.410255251809962,0.0021375109788940236
1052.052052052052,1.0039098386311744,0.003628827457786494
1053.053053053053,4.589389156973354,0.003974875190902461
1054.054054054054,16.133309059334575,0.005043168067599237
1055.0550550550552,0.7044707584825466,0.011575353697827103
1056.0560560560561,1.379235288510234,0.006127532409982573
1057.0570570570571,0.5747970685364335,0.007453639285389046
1058.0580580580581,0.9891776569624099,0.003359098665384817
1059.059059059059,1.3702698247960168,0.0020250993659234767
1060.06006006006,0.9629408652856902,0.0017887429892131895
1061.061061061061,1.4937383469326329,0.0003116354386701039
1062.062062062062,2.1736542110890866,0.0005563976050429351
1063.063063063063,0.9293542210441328,0.0008423724472041259
1064.064064064064,0.9592239494809943,0.0014325629701522047
1065.065065065065,1.0195295622833334,0.0020552865583559703
1066.066066066066,2.6461163238010452,0.001363714285733939
1067.067067067067,2.6029709054697623,0.0023627646149186744
1068.068068068068,0.5995929997894078,0.007204959709144613
1069.069069069069,2.011380281014669,0.005668903864753957
1070.07007007007,2.922651493052817,0.00428319963235949
1071.0710710710712,5.6241538511355,0.003966181961333957
1072.0720720720722,1.2874043043235088,0.005204405996554524
1073.0730730730731,0.77472899549673,0.0044479701294925815
1074.0740740740741,0.9707776890176376,0.0050404465687163835
1075.0750750750751,0.6628240495796907,0.0028463078844076796
1076.076076076076,2.4261514775670787,0.0037136817978885113
1077.077077077077,0.6212022641209557,0.005063053575388092
1078.078078078078,3.5736269004232866,0.0027678952882673807
1079.079079079079,0.9835138167443855,0.0009808874282861793
1080.08008008008,0.9796529974648307,0.0010299507452684136
1081.081081081081,1.5428348307537256,0.001770890013657392
1082.082082082082,8.908542334754198,0.0018296491295379752
1083.083083083083,1.2046645527147664,0.0083713425378541
1084.084084084084,0.621960685313192,0.00981821504841718
1085.0850850850852,0.9660522048667777,0.002048667948790512
1086.0860860860862,1.322041734712816,0.0017111753452646549
1087.0870870870872,0.6832419160038087,0.002194070501159901
1088.0880880880882,9.689139522573115,0.0004900387061040879
1089.0890890890892,1.5815826801198107,0.00034871784104977433
1090.0900900900901,0.8115072536835789,0.0011130710917918688
1091.0910910910911,0.6291622235770509,0.0034485281122309847
1092.0920920920921,0.6958033925694972,0.002921287713345596
1093.093093093093,46.14317976744873,0.001304391925296467
1094.094094094094,1.146770389498198,0.0017597448486792074
1095.095095095095,2.0596175243031523,0.001229935626394882
1096.096096096096,1.7673675895179894,0.0016862134116578764
1097.097097097097,1.4341173618273726,0.0014683007376908206
1098.098098098098,4.194776203242365,0.0009056668028907355
1099.099099099099,1.6255617155792346,0.0012037475358232224
1100.1001001001,1.7564044639326235,0.0028421366518927454
1101.101101101101,1.176630475430462,0.0055558140253806
1102.1021021021022,0.6077891287736161,0.00657082691723366
1103.1031031031032,0.8883775635264959,0.005114779830242474
1104.1041041041042,0.8597275571381231,0.0045865157695197155
1105.1051051051052,5.640241021762469,0.0010619175503460718
1106.1061061061062,1.185952206036827,0.001640765401117666
1107.1071071071071,0.7532611243965085,0.0010439318939208598
1108.1081081081081,1.2073817213229012,0.0016211010341813789
1109.109109109109,1.152662088265626,0.0020423490738078424
1110.11011011011,14.371195894250377,0.0011417329044743345
1111.111111111111,2.789734034054729,0.0003615589103979703
1112.112112112112,1.714108164512391,0.001196311625449466
1113.113113113113,1.77256280150986,0.002165361265212476
1114.114114114114,1.778104344599656,0.0008527793888709438
1115.115115115115,0.7041504146903145,0.0015681708843368035
1116.1161161161162,3.229508654467657,0.0011675692734901565
1117.1171171171172,2.6607794949440353,0.0025996999758151965
1118.1181181181182,0.8989076419838785,0.006164130747585518
1119.1191191191192,0.7147865335556547,0.008845574896873497
1120.1201201201202,1.0014590276487365,0.0051785073018050295
1121.1211211211212,0.848727322157877,0.00242564281811569
1122.1221221221222,3.676489812736019,0.001438484140818928
1123.1231231231232,0.6036360930656421,0.0033873725038579996
1124.1241241241241,1.259263552053969,0.003064085933777296
1125.1251251251251,4.046448666752603,0.0024809827862280133
1126.126126126126,0.8891505126587935,0.0017207125334828268
1127.127127127127,6.5780582903605245,0.0016617923005193885
1128.128128128128,2.5880123070411813,0.001978542768582236
1129.129129129129,0.974478274530169,0.005387959000091813
1130.13013013013,0.7999116263452601,0.006665100145625764
1131.131131131131,1.1479341152704914,0.005042339711052621
1132.132132132132,1.4019189019758345,0.005063052154301346
1133.1331331331332,12.522808863050313,0.003286207073840799
1134.1341341341342,3.9632274649479164,0.0020604121076438935
1135.1351351351352,0.9134656151255284,0.0007805750555173842
1136.1361361361362,1.4023590303747,0.0025263401003308493
1137.1371371371372,0.6172044964303812,0.0028801322184643283
1138.1381381381382,0.8627357178183477,0.002831706924876198
1139.1391391391392,0.6705058832220748,0.0019220150401873057
1140.1401401401401,3.1528899760615903,0.0020179392735083426
1141.1411411411411,0.6666917992273534,0.0037716693095755016
1142.1421421421421,1.0384366156086562,0.0034234840103029157
1143.143143143143,1.0046502785086606,0.0006805771776169287
1144.144144144144,8.647204206812445,0.0003163448723965693
1145.145145145145,3.0054895745164716,0.00261200159094463
1146.146146146146,2.183959692417078,0.002895948204393181
1147.1471471471473,4.117338937639258,0.00517086331049203
1148.1481481481483,1.0126972085062702,0.0024216513659841886
1149.1491491491493,1.2255808106844435,0.001940759804639992
1150.1501501501502,0.7027318984712358,0.0012250357366642719
1151.1511511511512,58.28083272299179,0.0005360863160027804
1152.1521521521522,3.027109270499782,0.001370787838118669
1153.1531531531532,1.0900107333609925,0.0015721608990888452
1154.1541541541542,0.6123625381637823,0.003427076983272012
1155.1551551551552,0.7452508570317047,0.0016467348163062578
1156.1561561561562,23.99259657764652,0.0012913313934647713
1157.1571571571571,1.9137848638245727,0.0038120269027487417
1158.1581581581581,0.600757517218871,0.007005405078313081
1159.1591591591591,11.260971780534279,0.005374529452973934
1160.16016016016,2.142964371200228,0.0024982966546375856
1161.161161161161,5.124642225119157,0.002669738503488833
1162.162162162162,7.396027617461457,0.0030863348081430937
1163.163163163163,2.716393266411108,0.002289652807033848
1164.1641641641643,0.9253512520767381,0.002617530019566693
1165.1651651651653,0.6125924548433083,0.0068373498369368405
1166.1661661661662,1.063609183223703,0.005408426579683601
1167.1671671671672,0.6463673497091768,0.005031517969001384
1168.1681681681682,0.65720023058588,0.0035373850279150133
1169.1691691691692,4.8869987157913055,0.0030488839515493754
1170.1701701701702,3.391700638467129,0.0032711188417609578
1171.1711711711712,1.8557922243716884,0.001839127691741457
1172.1721721721722,1.1367268623314921,0.0009364492683161275
1173.1731731731732,1.911485111377791,0.002673133945145209
1174.1741741741741,0.8366260927059652,0.00210623502083863
1175.1751751751751,0.6807143617107801,0.0053295798419844154
1176.176176176176,2.1414086181829655,0.00456252477657457
1177.177177177177,0.5775044492692735,0.006509599644064355
1178.1781781781783,1.4874081190745587,0.0008036004428019811
1179.1791791791793,5.07783158063859,0.00042044488125766126
1180.1801801801803,6.442370545575832,0.002599331197482341
1181.1811811811813,0.8445834684465412,0.003831629730404757
1182.1821821821823,1.5191940697681265,0.0032029208779039042
1183.1831831831832,0.8870055945793069,0.0014870175856379446
1184.1841841841842,0.848652064939884,0.0016184935183013087
1185.1851851851852,0.8025765301617679,0.0006100903541674098
1186.1861861861862,0.7102793203862997,0.00272922575044949
1187.1871871871872,0.9985525474011377,0.002601275462230056
1188.1881881881882,3.2938768642616987,0.0015324135895865643
1189.1891891891892,2.678602911668326,0.0017894383310284102
1190.1901901901902,0.842701312667554,0.0024831658025192774
1191.1911911911911,11.3305598659072,0.004228431164849855
1192.1921921921921,0.8301429724742176,0.003328604145080795
1193.193193193193,0.8606306336664222,0.002293996937541585
1194.194194194194,0.7205116112097246,0.007843882007761769
1195.1951951951953,2.7043695492213424,0.004194212011352104
1196.1961961961963,0.7689250828349187,0.0025401511774260413
1197.1971971971973,0.6973035952737517,0.001878473323616693
1198.1981981981983,9.939816630989444,0.0038166222533600478
1199.1991991991993,1.3242758228693545,0.0049888034580261665
1200.2002002002002,3.8367498026195426,0.003920535519019667
1201.2012012012012,0.7510788759106075,0.0021534529156253574
1202.2022022022022,0.9641997870786649,0.0015610274678729721
1203.2032032032032,0.7829787020491465,0.004225188639254512
1204.2042042042042,0.6306747953329158,0.004684923227054504
1205.2052052052052,0.6758387353497937,0.003934346833319754
1206.2062062062062,4.748316359040213,0.001973902476773456
1207.2072072072071,2.1845711847888296,0.0015400094208194899
1208.2082082082081,4.571291345603617,0.0008118309451360797
1209.2092092092093,0.6544503866812514,0.004959294176234818
1210.2102102102103,0.613211557622308,0.005887626912570218
1211.2112112112113,2.0710579893103382,0.0039600390849650925
1212.2122122122123,0.5912182537504491,0.007875614232280632
1213.2132132132133,2.965693411991161,0.004886207542102035
1214.2142142142143,2.1137950620755057,0.0035794740317382206
1215.2152152152153,3.497961179960908,0.0031894249227354616
1216.2162162162163,0.788779206789489,0.0018971218840750338
1217.2172172172172,0.6882482058664992,0.0018291339528776092
1218.2182182182182,6.452955694247362,0.0006716155239933691
1219.2192192192192,1.207709091009423,0.0023856218628812236
1220.2202202202202,0.9986772817964737,0.004549679367179932
1221.2212212212212,0.687103601657014,0.0051995446032869486
1222.2222222222222,0.9564171943854837,0.0005894520201457313
1223.2232232232232,0.8090242939559973,0.001714410730151922
1224.2242242242241,2.292981731039092,0.0022190831996455724
1225.2252252252251,1.4721719172561947,0.003384597471321499
1226.2262262262263,1.0681942535869142,0.0010125069813551964
1227.2272272272273,1.2129875516277113,0.0048942132779144585
1228.2282282282283,0.5688728631632713,0.008101183403408914
1229.2292292292293,0.8214995061169754,0.0033527951462600874
1230.2302302302303,6.693289529194552,0.0013735737413906103
1231.2312312312313,4.194955401161032,0.0011026578118789768
1232.2322322322323,2.908793414574825,0.003283597962070381
1233.2332332332332,1.2072195096144267,0.0013101668993408947
1234.2342342342342,2.1119688545383344,0.0012289255925256061
1235.2352352352352,4.964340596133026,0.00205826760365862
1236.2362362362362,1.134026422076003,0.001690937015247939
1237.2372372372372,3.008498187753923,0.002205127209313954
1238.2382382382382,0.8319535137425266,0.003928611105434849
1239.2392392392392,0.9199955825528807,0.0007743649320633751
1240.2402402402404,1.7538673731836418,0.004555840864919777
1241.2412412412414,1.0207720017440978,0.002441807277150647
1242.2422422422424,3.602642624371094,0.0008556804526211617
1243.2432432432433,1.5975446619303817,0.0014394308614006396
1244.2442442442443,2.0216002471559524,0.002262856904492875
1245.2452452452453,0.7867320957954065,0.004481068253622912
1246.2462462462463,1.1914234054226616,0.003291046804007814
1247.2472472472473,1.512062045583275,0.0022769735487420516
1248.2482482482483,0.6496695082524293,0.001659552189544857
1249.2492492492493,0.6089889663349253,0.002150910448020994
1250.2502502502502,4.387489532646831,0.0018987424635843564
1251.2512512512512,1.1763967267646134,0.0035447574955819235
1252.2522522522522,2.082803345764452,0.0040296848085652525
1253.2532532532532,16.32938753725199,0.0037574119554205526
1254.2542542542542,1.7013893369470976,0.0015075793151499697
1255.2552552552552,1.1216277176027774,0.004079794414457064
1256.2562562562562,0.6097434117509484,0.0049886540142448695
1257.2572572572572,68.84023898079953,0.0035940976237396707
1258.2582582582584,1.420409312780834,0.0028261661104362875
1259.2592592592594,1.4411956180158079,0.0024240102753988473
1260.2602602602603,1.4783306491816441,0.002268267299334791
1261.2612612612613,6.458136752496979,0.0014691364693368019
1262.2622622622623,3.4378539084861464,0.0023648752125934604
1263.2632632632633,2.3615425098682477,0.0010210358632636789
1264.2642642642643,1.345433455900218,0.0021975464214588607
1265.2652652652653,0.7387368210104724,0.0046727766373651555
1266.2662662662663,0.7235945847324338,0.007122071309091354
1267.2672672672672,0.736288398532654,0.013554884726108175
1268.2682682682682,1.4004310467297763,0.007857024055226305
1269.2692692692692,3.7442415710255736,0.0028652060745253355
1270.2702702702704,1.7588655949083534,0.0013808469021296729
1271.2712712712714,1.1610745970413883,0.001035521609198685
1272.2722722722724,0.631113441412742,0.0026674530120708593
1273.2732732732734,0.8816891545232212,0.002831826616341126
1274.2742742742744,0.6665579794443521,0.0023972668796047804
1275.2752752752754,0.6173749164494992,0.007352878276742526
1276.2762762762763,4.130336164474101,0.00289914064180564
1277.2772772772773,1.6030246176613228,0.002721651038881109
1278.2782782782783,0.8829417543671934,0.0034296576400301045
1279.2792792792793,1.6429738941433463,0.0028530724594089145
1280.2802802802803,0.6869781818623071,0.0011087057823332923
1281.2812812812813,14.33834558737744,0.0025322260024293604
1282.2822822822823,3.7318979186267582,0.006061440100222614
1283.2832832832833,0.6559575838720546,0.013439419745508592
1284.2842842842842,0.9245306326494843,0.004332957920134649
1285.2852852852852,0.9378168816866065,0.002984306987125194
1286.2862862862862,1.545965549129999,0.0015802920847986257
1287.2872872872872,1.4145121496177258,0.0005104305178247427
1288.2882882882882,3.120032011873359,0.0019519307341775865
1289.2892892892894,1.797515672181915,0.003685125821565305
1290.2902902902904,0.7649883659205917,0.012367422433936359
1291.2912912912914,0.9720447769008206,0.0062141303681665
1292.2922922922924,0.6990564021141916,0.0019296190037824115
1293.2932932932933,2.1115825864438165,0.0004079863816344904
1294.2942942942943,0.620854732770228,0.00299044620137659
1295.2952952952953,0.8318532460744119,0.0036236793914955637
1296.2962962962963,1.1625440576815413,0.0035257143714402914
1297.2972972972973,1.6722648268971914,0.0023827124169629147
1298.2982982982983,1.0473939574201576,0.0016042970079563625
1299.2992992992993,1.8065519231689775,0.0008964412421392787
1300.3003003003003,1.7629101862812102,0.0007565050546989659
1301.3013013013015,1.2432947241890842,0.001325575064166302
1302.3023023023025,0.6558997830697623,0.0034143267961431016
1303.3033033033034,0.6024512850560667,0.0020529823345326044
1304.3043043043044,1.9811439594763123,0.0013268060158700377
1305.3053053053054,2.7273846854791297,0.0023641451951959182
1306.3063063063064,4.4992046301366875,0.002870679064871377
1307.3073073073074,0.6874067585150828,0.0029862266700560972
1308.3083083083084,18.403023156681204,0.00184092699416377
1309.3093093093094,0.7479702383136405,0.0071261154608397055
1310.3103103103103,1.0502264912319412,0.006210643127087083
1311.3113113113113,0.6609671837409965,0.004988244928299917
1312.3123123123123,0.693201141868939,0.002135873183320595
1313.3133133133133,0.7185235928381474,0.0024867451800323764
1314.3143143143143,0.68755812459289,0.0039252576048235
1315.3153153153153,4.932118440759373,0.0007511595508030034
1316.3163163163163,2.5986208942166362,0.002356178561980822
1317.3173173173172,0.7629232710689603,0.003710205242789795
1318.3183183183182,0.7208325318110763,0.005474449106585973
1319.3193193193192,0.6013983090336562,0.0028789332426613265
1320.3203203203202,0.8996158290963235,0.002355044446095175
1321.3213213213214,6.473856767416046,0.0024564474048696825
1322.3223223223224,0.655216546278636,0.002504811024710841
1323.3233233233234,3.2147983937421247,0.0011142093454136275
1324.3243243243244,0.9738509948352732,0.0017882065318383723
1325.3253253253254,0.8299926785761916,0.004152284173161081
1326.3263263263264,0.9095355369036898,0.0034347501220252574
1327.3273273273273,7.509956482092492,0.004339998013750307
1328.3283283283283,5.04533378830248,0.01028075410472962
1329.3293293293293,0.6124333722358362,0.02234195342057644
1330.3303303303303,0.6924298323067277,0.011256930438245443
1331.3313313313313,1.435070328135456,0.008916272651035147
1332.3323323323325,1.1164761342852703,0.005918549519474793
1333.3333333333335,6.0403284196835445,0.0053741397305686976
1334.3343343343345,8.08536304594385,0.004731931558844903
1335.3353353353355,3.333972258217606,0.0026538267314202336
1336.3363363363364,3.6923953915916203,0.003386308639977009
1337.3373373373374,2.3016743880049,0.0031308914162440343
1338.3383383383384,0.8930117474298432,0.0020347207964106326
1339.3393393393394,1.2082283324973901,0.001814435820800862
1340.3403403403404,1.654861919207577,0.002020613659625576
1341.3413413413414,0.5942772679436735,0.005569781654590758
1342.3423423423424,5.08965723030337,0.004782018835749931
1343.3433433433433,4.010354299146569,0.004553016080236982
1344.3443443443443,1.0897429110101204,0.0048272229471359425
1345.3453453453453,2.299012514518363,0.011646484439659313
1346.3463463463463,0.759413553240739,0.008789303948881654
1347.3473473473473,1.371910936974968,0.004561987444016039
1348.3483483483483,0.6464604391823983,0.0059986792246388585
1349.3493493493493,0.7037611304005942,0.0043254668431019164
1350.3503503503503,4.715404866242699,0.0028712838228140878
1351.3513513513512,1.5961322220138272,0.0011758632118610973
1352.3523523523525,0.8245773598413461,0.001528523506176517
1353.3533533533534,1.800810037318045,0.001418210165458136
1354.3543543543544,0.7844615803276213,0.0059691776358186295
1355.3553553553554,11.465705633186522,0.004244744456651281
1356.3563563563564,2.1574925562584237,0.002933489445692257
1357.3573573573574,1.3033845306591527,0.004934542628138369
1358.3583583583584,0.6253839639881364,0.00797554840101247
1359.3593593593594,1.4190845791864335,0.0054689724170115354
1360.3603603603603,1.431189122891714,0.003609586410606697
1361.3613613613613,0.8797430840018259,0.002893971945746125
1362.3623623623623,26.707063927163055,0.00288262307595085
1363.3633633633635,1.0310281678272823,0.005536027520478149
1364.3643643643645,0.9776540219340417,0.0062333015883555025
1365.3653653653655,0.6128932636231754,0.003820519254403196
1366.3663663663665,1.66047836411209,0.001934112072912961
1367.3673673673675,0.8860509586043085,0.001740752258140961
1368.3683683683685,0.7932149994649694,0.001762733344517307
1369.3693693693695,14.507675116076042,0.0014194991852262118
1370.3703703703704,6.073985363093063,0.0019205124469543911
1371.3713713713714,4.8312081702986776,0.002160910472670453
1372.3723723723724,1.4293137306974184,0.001232638975056859
1373.3733733733734,0.7745874896950293,0.001376908537585517
1374.3743743743744,0.6381612533376523,0.003436768892963108
1375.3753753753754,0.7079200421576249,0.004305486946158895
1376.3763763763764,0.6599276419227608,0.001990666936809688
1377.3773773773773,0.6958243116394823,0.0027676637930670054
1378.3783783783783,2.066715864520346,0.0009093200432289929
1379.3793793793793,5.967812658700714,0.0011877378606405355
1380.3803803803803,0.7208005221232068,0.002658870895606538
1381.3813813813813,0.6042325638766937,0.002506320227878046
1382.3823823823823,0.7528522052262953,0.0009803926598371939
1383.3833833833835,0.637501416761328,0.002147609096572776
1384.3843843843845,0.7044480027261406,0.0015108206879169731
1385.3853853853855,4.090525967818721,0.0024678571701333384
1386.3863863863864,1.7403737052681179,0.001867388348713532
1387.3873873873874,0.8715323021724259,0.0017652129467474042
1388.3883883883884,1.3477540757103341,0.002622861258384535
1389.3893893893894,3.2268722250885307,0.002061390961488094
1390.3903903903904,73.0632429936706,0.0012216822808503976
1391.3913913913914,2.225555864751962,0.0019271370755402225
1392.3923923923924,1.7007142410654938,0.006628369766924825
1393.3933933933934,0.581380278520716,0.00899078425161602
1394.3943943943946,2.0291665837237853,0.0028093705140334923
1395.3953953953956,1.2922190574924526,0.0016931491859478243
1396.3963963963965,3.325522023378751,0.0017006300520894233
1397.3973973973975,9.3828666628577,0.0010120662974739249
1398.3983983983985,15.366085083930464,0.0012374535039343486
1399.3993993993995,2.504232851253537,0.00249775045856412
1400.4004004004005,0.6009720663043913,0.005510864488790281
1401.4014014014015,0.9990882359136807,0.004647236155415644
1402.4024024024025,4.140389888159122,0.0034033804506832252
1403.4034034034034,0.6463730888355864,0.0019450681735070322
1404.4044044044044,0.8115908286253245,0.0008517427313127604
1405.4054054054054,8.093107921978607,0.0017890625625675636
1406.4064064064064,7.549432818282694,0.0017345826436654217
1407.4074074074074,1.4510022867827757,0.0016382345926334398
1408.4084084084084,0.7551934635808378,0.002547265490859176
1409.4094094094094,0.8602976769606331,0.004498660585287437
1410.4104104104103,0.7205953255850052,0.005298944066231965
1411.4114114114113,0.6191125268492318,0.006234334273106536
1412.4124124124123,0.9258396245513448,0.005208781396071464
1413.4134134134133,3.9435188339603093,0.002703847078800068
1414.4144144144145,2.993414474258961,0.0035697823656561283
1415.4154154154155,2.9407932562264874,0.006755220109995289
1416.4164164164165,2.2298732184935837,0.00542245500270063
1417.4174174174175,0.8136399273013095,0.0025692877599562004
1418.4184184184185,4.657961905766687,0.0017702104012126717
1419.4194194194195,0.7781518247311265,0.0018068725269040269
1420.4204204204204,0.6486457163098696,0.0007502574309907575
1421.4214214214214,1.7463495726679612,0.0034848673492178977
1422.4224224224224,0.582934889661813,0.004979705725024022
1423.4234234234234,1.530276937417838,0.001647845747288071
1424.4244244244244,2.041794440077965,0.000801541067380699
1425.4254254254256,8.833167798304476,0.0017031646117720023
1426.4264264264266,2.4158648643342615,0.006545795208700492
1427.4274274274276,0.6339208579718723,0.008343913000406248
1428.4284284284286,1.0115754519906803,0.005825517793957904
1429.4294294294295,1.5221856314365387,0.003524362546536257
1430.4304304304305,1.646290270938739,0.004370009094683551
1431.4314314314315,0.6845927467430919,0.004390508451184679
1432.4324324324325,0.7208468256265165,0.002335154093110474
1433.4334334334335,9.67891321559418,0.0011680552899985838
1434.4344344344345,1.3618816045602915,0.0025174993056708383
1435.4354354354355,2.8058145525163307,0.0017817933408213178
1436.4364364364365,2.7770021931500093,0.002476991253278315
1437.4374374374374,0.7376412242207309,0.0032650299748090204
1438.4384384384384,0.6098691838504299,0.0017063567285517214
1439.4394394394394,0.6601986852292164,0.005960111150119548
1440.4404404404404,1.3168661671480948,0.0056370608105760075
1441.4414414414414,3.6537226814696413,0.003866313646575456
1442.4424424424424,4.6433671492561235,0.004164519031552684
1443.4434434434434,4.870684937751491,0.0034995369006227406
1444.4444444444443,1.0975110969629964,0.0027832624111658196
1445.4454454454456,0.6894246396677218,0.004648019150216314
1446.4464464464465,0.9455634670329206,0.002023429540145752
1447.4474474474475,0.7244395825817066,0.0016335148673213172
1448.4484484484485,0.6977542315596439,0.0023864005292781277
1449.4494494494495,0.9833054022033502,0.0027863910198456226
1450.4504504504505,4.234286590716391,0.002062448709007775
1451.4514514514515,2.5885357192841876,0.0005482223444010859
1452.4524524524525,5.090062731776363,0.0010342251421197866
1453.4534534534534,4.641011466347247,0.0023993992893358096
1454.4544544544544,0.6318947368125217,0.0046095068123363095
1455.4554554554554,0.6653825361629441,0.006226402765527241
1456.4564564564566,0.6744981187650736,0.007398658503751398
1457.4574574574576,0.9661349889389642,0.0028479752600978903
1458.4584584584586,0.6024441199864666,0.006340809753623331
1459.4594594594596,3.2427265259612352,0.003402081615810921
1460.4604604604606,3.965776537557656,0.001301504060022809
1461.4614614614616,0.7657732170868627,0.0027645252660029864
1462.4624624624626,0.6741246091876,0.001689728745253417
1463.4634634634635,0.6042546860231828,0.0018647384744954899
1464.4644644644645,4.333454600657846,0.0026770772566577527
1465.4654654654655,2.4974514808307764,0.0052273260546005455
1466.4664664664665,0.653266717880106,0.006542170372365892
1467.4674674674675,3.5484635754935927,0.005153608212859212
1468.4684684684685,1.4263048857657197,0.0032435267176170674
1469.4694694694695,0.7320962155432408,0.002584291274221761
1470.4704704704704,11.403281670224883,0.0025950507238276122
1471.4714714714714,0.6444939213011239,0.004640075785407196
1472.4724724724724,3.265487358310598,0.003092737729563971
1473.4734734734734,1.4891407855578502,0.0008960994335827043
1474.4744744744744,0.6453833337040604,0.010658642743643969
1475.4754754754754,1.9647961625190937,0.005465788865162052
1476.4764764764766,1.972556163529125,0.00455240068472689
1477.4774774774776,0.9582393590525747,0.004789582369245331
1478.4784784784786,0.8026437434349053,0.0030616507638601903
1479.4794794794796,3.2889980103495167,0.003044436190526068
1480.4804804804805,9.08902417767764,0.0038306890111399015
1481.4814814814815,1.1932382308332965,0.003373361225528106
1482.4824824824825,1.5937449590716013,0.003608132112477906
1483.4834834834835,0.8544909269983095,0.0029718703198085856
1484.4844844844845,0.6947027890662115,0.0038878720263209017
1485.4854854854855,1.2967247646177054,0.0037359582580541147
1486.4864864864865,0.8978245269568009,0.0024530412243812865
1487.4874874874877,3.2944378029997266,0.0025862261890151382
1488.4884884884887,6.987895339394731,0.004197221359382067
1489.4894894894896,0.7841175985133253,0.00768838441429464
1490.4904904904906,0.8474163039536667,0.008865238444823925
1491.4914914914916,0.9698294377208719,0.004555627110375791
1492.4924924924926,0.7215281359002811,0.0027457144400254148
1493.4934934934936,0.6727955551961727,0.002690240018385247
1494.4944944944946,1.100165346267424,0.001824515250612754
1495.4954954954956,6.587806652352798,0.001027005197220244
1496.4964964964965,3.0544460174004198,0.000794854117214284
1497.4974974974975,5.202835187725249,0.001824970733209076
1498.4984984984985,2.3096843531578224,0.0009424035903104712
1499.4994994994995,2.9439467837715263,0.0024868304894826027
1500.5005005005005,0.7089949072909782,0.0071451816789146454
1501.5015015015015,0.6464117835617283,0.008751242345888702
1502.5025025025025,0.6125433831187771,0.006872890213631974
1503.5035035035035,1.0242146973853112,0.005786753820263761
1504.5045045045044,3.518010841896965,0.002207744862333526
1505.5055055055054,0.9568143763815828,0.0012070631092040542
1506.5065065065064,1.161187268465469,0.0023333091068522397
1507.5075075075076,0.9260616867863581,0.002884732723781804
1508.5085085085086,0.6269340958406147,0.0005606637273050658
1509.5095095095096,0.6117306277456226,0.0014938548255987588
1510.5105105105106,0.660850530782268,0.0014809400383170286
1511.5115115115116,6.995545595466611,0.0016786502569810368
1512.5125125125126,0.7664093396038377,0.002256537652739548
1513.5135135135135,0.6045155408140817,0.0022832611712939152
1514.5145145145145,1.7289147414519224,0.0013040143015362242
1515.5155155155155,5.314399028719392,0.0017216001097123798
1516.5165165165167,0.8470238959330284,0.0026652048293098664
1517.5175175175177,2.284652922512456,0.004160489800638685
