t_value,D_F_magnitude,R_comp
80.0,1.301880111671053,0.0005241016210995333
80.1,0.9406110784120093,0.0010836354100149394
80.19999999999999,0.5888871001558549,0.0014484661485846212
80.29999999999998,0.19724023562113457,0.001493161100260608
80.39999999999998,0.3979431051938551,0.0012941487695365436
80.49999999999997,1.2335887037001272,0.001249145575568184
80.59999999999997,2.17885455032454,0.0017313656825278163
80.69999999999996,3.0007130758979166,0.0024314244605257262
80.79999999999995,3.476593776413097,0.002984442016658697
80.89999999999995,3.489368640436834,0.003210889048767147
80.99999999999994,3.080172085862699,0.00306699194967154
81.09999999999994,2.443560094523134,0.002607603523231695
81.19999999999993,1.859154003025986,0.0019405323016480672
81.29999999999993,1.5262467534682689,0.001176774756533673
81.39999999999992,1.377366016382929,0.000433065340555618
81.49999999999991,1.2383536938769062,0.0005664440984863214
81.59999999999991,1.0671399556290293,0.0013125352689732815
81.6999999999999,0.8767997001911901,0.002005315304923871
81.7999999999999,0.608521022770071,0.0025331460214763533
81.89999999999989,0.19402485536511996,0.0028155858788326475
81.99999999999989,0.430943392643421,0.002818010082508383
82.09999999999988,1.0686855882106774,0.0025676627845563978
82.19999999999987,1.6216893668629346,0.0021466669490237188
82.29999999999987,1.9729189276022323,0.0016642170720528593
82.39999999999986,2.0903870647078078,0.0012192599818682168
82.49999999999986,2.028115040727597,0.0008720508618111443
82.59999999999985,1.8754112277964512,0.0006523038296175461
82.69999999999985,1.680414613574453,0.0006084360354057329
82.79999999999984,1.4220109117119908,0.0007706381162196892
82.89999999999984,1.0612537177394061,0.0010703459340086095
82.99999999999983,0.6000675408893298,0.0014208622484742407
83.09999999999982,0.12887642434727997,0.0017420123391098691
83.19999999999982,0.462594774616026,0.0019486321674732202
83.29999999999981,0.9051540424325376,0.0019630222674048062
83.3999999999998,1.2444822960383126,0.0017426676130820205
83.4999999999998,1.4539140717376142,0.0013048954887889593
83.5999999999998,1.5315842922331524,0.0007345136256968382
83.69999999999979,1.5059536461120702,0.00019195417318419665
83.79999999999978,1.4377289473244281,0.0003465677453851658
83.89999999999978,1.4048073253124778,0.0005981297909463902
83.99999999999977,1.4711988006926675,0.0007201281657217325
84.09999999999977,1.6578816374967074,0.0008997992783632651
84.19999999999976,1.9313111047747704,0.0012143476682957195
84.29999999999976,2.2101913161502136,0.0015006872288573017
84.39999999999975,2.392816853740007,0.0015748936214329714
84.49999999999974,2.4013948753783962,0.0013831155142353367
84.59999999999974,2.2269016680816653,0.001154005714964445
84.69999999999973,1.955962337251215,0.0014292013273418467
84.79999999999973,1.750514908317286,0.0021265129185964733
84.89999999999972,1.7224731057617624,0.0027540892245937728
84.99999999999972,1.7991403012184681,0.00302191303996017
85.09999999999971,1.8284961102967472,0.002819320814571597
85.1999999999997,1.7319211034759214,0.0022025646117909904
85.2999999999997,1.5206107356204932,0.0014293756988844018
85.3999999999997,1.2563044713829397,0.001150087639757381
85.49999999999969,1.0128697156561073,0.001695822566246674
85.59999999999968,0.8533370127187935,0.0023727259365174816
85.69999999999968,0.8200214911422876,0.00291088287512123
85.79999999999967,0.9227674504942539,0.003304985055639059
85.89999999999966,1.1290886650102783,0.003572299512316905
85.99999999999966,1.3734774547039719,0.0036762364290297556
86.09999999999965,1.57884321542227,0.0035699518984382617
86.19999999999965,1.6911316210053076,0.00330156023539879
86.29999999999964,1.7262888332199975,0.0030840780624016213
86.39999999999964,1.793623616029508,0.0031750060059942214
86.49999999999963,2.008184097766202,0.0035476698430239846
86.59999999999962,2.334561341721346,0.0038972384855254184
86.69999999999962,2.6159033799376754,0.003954890289680946
86.79999999999961,2.719689375107624,0.0036263428201267697
86.89999999999961,2.6113410711680327,0.0029912264225073737
86.9999999999996,2.35195388885325,0.002264247887739023
87.0999999999996,2.0407731670615266,0.0017255003360903255
87.19999999999959,1.7297347985257159,0.0015289324786207752
87.29999999999959,1.3904866557086182,0.0015115063009919147
87.39999999999958,0.9815261909235163,0.0014722317440769908
87.49999999999957,0.5250882471334413,0.0013957369530792935
87.59999999999957,0.1080381031813671,0.0013431655299919938
87.69999999999956,0.1847089403006694,0.00130750516014192
87.79999999999956,0.37717656894400686,0.0012172715883644006
87.89999999999955,0.6434262324790638,0.0010349900917819876
87.99999999999955,1.0556552257340976,0.0007958546383668733
88.09999999999954,1.4929658825623477,0.0005747397337802183
88.19999999999953,1.8128248115098036,0.00044414439980461725
88.29999999999953,1.952405347582334,0.0004925413865846407
88.39999999999952,1.9715421321744853,0.0007362972570339065
88.49999999999952,2.01888707762318,0.0010435165032111374
88.59999999999951,2.1801844845970226,0.0012655765209183864
88.6999999999995,2.371270725851278,0.0013089465722722503
88.7999999999995,2.44665821895987,0.00123269498974429
88.8999999999995,2.3276077888068527,0.001359409538862909
88.99999999999949,2.0252421684343083,0.0019206564119604976
89.09999999999948,1.6036911332168247,0.0026671775814431104
89.19999999999948,1.1306011282159831,0.0032796772544830557
89.29999999999947,0.6491287959959333,0.0035459961084572103
89.39999999999947,0.1888034157357317,0.003373797029218404
89.49999999999946,0.2456388351974158,0.0027944325414798934
89.59999999999945,0.5886860194884863,0.001949279434331807
89.69999999999945,0.8608335553938462,0.001071417863818818
89.79999999999944,1.1061760140373877,0.0005877969457185706
89.89999999999944,1.369579959650947,0.0007924506846263585
89.99999999999943,1.6247870335125116,0.000960935759420655
90.09999999999943,1.7848489636950642,0.0008552099629851448
90.19999999999942,1.774187023955879,0.0005191861893668705
90.29999999999941,1.5841010133362725,8.962517695962344e-05
90.39999999999941,1.2800277036145509,0.00038954996648224633
90.4999999999994,0.9488521339333953,0.0006943993167486657
90.5999999999994,0.6027731466474222,0.0007708270764573337
90.69999999999939,0.15448353202569595,0.0005627700645752323
90.79999999999939,0.47597226522483244,0.00011975691077515501
90.89999999999938,1.2479010225552278,0.0006845231909686419
90.99999999999937,2.026816197855241,0.0015013631544548956
91.09999999999937,2.6375461945432117,0.002235905203322245
91.19999999999936,2.9462069620072455,0.002696844064826727
91.29999999999936,2.9269847838164598,0.0027402593658266226
91.39999999999935,2.6951475142013663,0.002323712759265647
91.49999999999935,2.468175290355354,0.0015724110861227518
91.59999999999934,2.3954697615336986,0.001029430382301035
91.69999999999933,2.3889428997619118,0.0015345416618141956
91.79999999999933,2.246688967907936,0.002302229205127584
91.89999999999932,1.8612574662706207,0.002727444747399618
91.99999999999932,1.2667185585160952,0.0026505437446439723
92.09999999999931,0.5929687523027707,0.0021093517045944745
92.1999999999993,0.0965441068499112,0.0013007038322983397
92.2999999999993,0.4516472523234594,0.0006773944407154296
92.3999999999993,0.6429734581060175,0.0009206650040338618
92.49999999999929,0.6601992640970252,0.0013001531175699844
92.59999999999928,0.6182937508888795,0.0013970303167056158
92.69999999999928,0.6234355956490993,0.0012749192252690176
92.79999999999927,0.6712096755893538,0.001166069441772808
92.89999999999927,0.7068462981364814,0.0012238463712252725
92.99999999999926,0.7350011130872018,0.0013107505105511947
93.09999999999926,0.8109990543096962,0.0012561205825263927
93.19999999999925,0.9495650686058578,0.0010806339753597649
93.29999999999924,1.0861874566737701,0.0010191258874984285
93.39999999999924,1.1341154092070909,0.0012285103147075917
93.49999999999923,1.032703213054259,0.001488273976881513
93.59999999999923,0.7644267087170582,0.0015669799483081321
93.69999999999922,0.3540339755458507,0.0014047235826190622
93.79999999999922,0.14835702830220696,0.0011529119636707475
93.89999999999921,0.6937151862866845,0.0012228813226243442
93.9999999999992,1.2562366566284404,0.0017518591980062313
94.0999999999992,1.8261233443248839,0.0024041906757866376
94.19999999999919,2.379014248432455,0.002932728919849059
94.29999999999919,2.854255285402007,0.003207540626844466
94.39999999999918,3.1704750519420664,0.0031692121039752818
94.49999999999918,3.2683617576162467,0.0028328311373569393
94.59999999999917,3.149637922885864,0.0023314243949187517
94.69999999999916,2.8841288669030716,0.0019905368617239914
94.79999999999916,2.5686869117524163,0.0021659855780754166
94.89999999999915,2.2527752183768235,0.0026871396091053016
94.99999999999915,1.9020428228624917,0.0031293221899448944
95.09999999999914,1.4540867105957727,0.0032468263010307923
95.19999999999914,0.9000210678492959,0.002981731328058355
95.29999999999913,0.31239177029500814,0.002423517263874081
95.39999999999912,0.2392700878258463,0.0017668071069951016
95.49999999999912,0.5832486337949364,0.0012328268095842829
95.59999999999911,0.7218465784604624,0.0008964506143975478
95.69999999999911,0.6853066459078807,0.0005714432842699701
95.7999999999991,0.5798050491661242,8.917105655442174e-05
95.8999999999991,0.5165233574166802,0.000631454696569866
95.99999999999909,0.4907611882545919,0.0013775602365874566
96.09999999999908,0.4113493194433839,0.0020306754515133562
96.19999999999908,0.23101297319950836,0.0024910211707436943
96.29999999999907,0.13518975022100554,0.00276196305292544
96.39999999999907,0.4995101924044331,0.002937614391726336
96.49999999999906,0.9535914751757112,0.0031112470970766424
96.59999999999906,1.4154093140713662,0.0032702879225529275
