n,a_n_real,a_n_imag,a_n_magnitude,omega_n,is_squarefree
1970,0.0,0.0,0.0,0,True
1971,0.0,0.0,0.0,0,False
1972,0.0,0.0,0.0,0,False
1973,-0.1986028939392892,0.0,0.1986028939392892,1,True
1974,-1.0,0.0,1.0,4,True
1975,0.0,0.0,0.0,0,False
1976,0.0,0.0,0.0,0,False
1977,0.1986028939392892,0.0,0.1986028939392892,2,True
1978,-0.1986028939392892,0.0,0.1986028939392892,3,True
1979,-1.0,0.0,1.0,1,True
1980,0.0,0.0,0.0,0,False
1981,1.0,0.0,1.0,2,True
1982,0.1986028939392892,0.0,0.1986028939392892,2,True
1983,-0.1986028939392892,0.0,0.1986028939392892,2,True
1984,0.0,0.0,0.0,0,False
1985,0.0,0.0,0.0,0,True
1986,1.0,0.0,1.0,3,True
1987,0.1986028939392892,0.0,0.1986028939392892,1,True
1988,0.0,0.0,0.0,0,False
1989,0.0,0.0,0.0,0,False
1990,0.0,0.0,0.0,0,True
1991,1.0,0.0,1.0,2,True
1992,0.0,0.0,0.0,0,False
1993,-0.1986028939392892,0.0,0.1986028939392892,1,True
1994,-1.0,0.0,1.0,2,True
1995,0.0,0.0,0.0,0,True
1996,0.0,0.0,0.0,0,False
1997,0.1986028939392892,0.0,0.1986028939392892,1,True
1998,0.0,0.0,0.0,0,False
1999,-1.0,0.0,1.0,1,True
2000,0.0,0.0,0.0,0,False
2001,1.0,0.0,1.0,3,True
2002,0.1986028939392892,0.0,0.1986028939392892,4,True
2003,-0.1986028939392892,0.0,0.1986028939392892,1,True
2004,0.0,0.0,0.0,0,False
2005,0.0,0.0,0.0,0,True
2006,1.0,0.0,1.0,3,True
2007,0.0,0.0,0.0,0,False
2008,0.0,0.0,0.0,0,False
2009,0.0,0.0,0.0,0,False
2010,0.0,0.0,0.0,0,True
2011,1.0,0.0,1.0,1,True
2012,0.0,0.0,0.0,0,False
2013,-0.1986028939392892,0.0,0.1986028939392892,3,True
2014,-1.0,0.0,1.0,3,True
2015,0.0,0.0,0.0,0,True
2016,0.0,0.0,0.0,0,False
2017,0.1986028939392892,0.0,0.1986028939392892,1,True
2018,-0.1986028939392892,0.0,0.1986028939392892,2,True
2019,-1.0,0.0,1.0,2,True
2020,0.0,0.0,0.0,0,False
2021,1.0,0.0,1.0,2,True
2022,0.1986028939392892,0.0,0.1986028939392892,3,True
2023,0.0,0.0,0.0,0,False
2024,0.0,0.0,0.0,0,False
2025,0.0,0.0,0.0,0,False
2026,1.0,0.0,1.0,2,True
2027,0.1986028939392892,0.0,0.1986028939392892,1,True
2028,0.0,0.0,0.0,0,False
2029,-1.0,0.0,1.0,1,True
2030,0.0,0.0,0.0,0,True
2031,1.0,0.0,1.0,2,True
2032,0.0,0.0,0.0,0,False
2033,-0.1986028939392892,0.0,0.1986028939392892,2,True
2034,0.0,0.0,0.0,0,False
2035,0.0,0.0,0.0,0,True
2036,0.0,0.0,0.0,0,False
2037,0.1986028939392892,0.0,0.1986028939392892,3,True
2038,-0.1986028939392892,0.0,0.1986028939392892,2,True
2039,-1.0,0.0,1.0,1,True
2040,0.0,0.0,0.0,0,False
2041,1.0,0.0,1.0,2,True
2042,0.1986028939392892,0.0,0.1986028939392892,2,True
2043,0.0,0.0,0.0,0,False
2044,0.0,0.0,0.0,0,False
2045,0.0,0.0,0.0,0,True
2046,1.0,0.0,1.0,4,True
2047,0.1986028939392892,0.0,0.1986028939392892,2,True
2048,0.0,0.0,0.0,0,False
2049,-1.0,0.0,1.0,2,True
2050,0.0,0.0,0.0,0,False
2051,1.0,0.0,1.0,2,True
2052,0.0,0.0,0.0,0,False
2053,-0.1986028939392892,0.0,0.1986028939392892,1,True
2054,-1.0,0.0,1.0,3,True
2055,0.0,0.0,0.0,0,True
2056,0.0,0.0,0.0,0,False
2057,0.0,0.0,0.0,0,False
2058,0.0,0.0,0.0,0,False
2059,-1.0,0.0,1.0,2,True
2060,0.0,0.0,0.0,0,False
2061,0.0,0.0,0.0,0,False
2062,0.1986028939392892,0.0,0.1986028939392892,2,True
2063,-0.1986028939392892,0.0,0.1986028939392892,1,True
2064,0.0,0.0,0.0,0,False
2065,0.0,0.0,0.0,0,True
2066,1.0,0.0,1.0,2,True
2067,0.1986028939392892,0.0,0.1986028939392892,3,True
2068,0.0,0.0,0.0,0,False
2069,-1.0,0.0,1.0,1,True
2070,0.0,0.0,0.0,0,False
2071,1.0,0.0,1.0,2,True
2072,0.0,0.0,0.0,0,False
2073,-0.1986028939392892,0.0,0.1986028939392892,2,True
2074,-1.0,0.0,1.0,3,True
2075,0.0,0.0,0.0,0,False
2076,0.0,0.0,0.0,0,False
2077,0.1986028939392892,0.0,0.1986028939392892,2,True
2078,-0.1986028939392892,0.0,0.1986028939392892,2,True
2079,0.0,0.0,0.0,0,False
2080,0.0,0.0,0.0,0,False
2081,1.0,0.0,1.0,1,True
2082,0.1986028939392892,0.0,0.1986028939392892,3,True
2083,-0.1986028939392892,0.0,0.1986028939392892,1,True
2084,0.0,0.0,0.0,0,False
2085,0.0,0.0,0.0,0,True
2086,1.0,0.0,1.0,3,True
2087,0.1986028939392892,0.0,0.1986028939392892,1,True
2088,0.0,0.0,0.0,0,False
2089,-1.0,0.0,1.0,1,True
2090,0.0,0.0,0.0,0,True
2091,1.0,0.0,1.0,3,True
2092,0.0,0.0,0.0,0,False
2093,-0.1986028939392892,0.0,0.1986028939392892,3,True
2094,-1.0,0.0,1.0,3,True
2095,0.0,0.0,0.0,0,True
2096,0.0,0.0,0.0,0,False
2097,0.0,0.0,0.0,0,False
2098,-0.1986028939392892,0.0,0.1986028939392892,2,True
2099,-1.0,0.0,1.0,1,True
2100,0.0,0.0,0.0,0,False
2101,1.0,0.0,1.0,2,True
2102,0.1986028939392892,0.0,0.1986028939392892,2,True
2103,-0.1986028939392892,0.0,0.1986028939392892,2,True
2104,0.0,0.0,0.0,0,False
2105,0.0,0.0,0.0,0,True
2106,0.0,0.0,0.0,0,False
2107,0.0,0.0,0.0,0,False
2108,0.0,0.0,0.0,0,False
2109,-1.0,0.0,1.0,3,True
2110,0.0,0.0,0.0,0,True
2111,1.0,0.0,1.0,1,True
2112,0.0,0.0,0.0,0,False
2113,-0.1986028939392892,0.0,0.1986028939392892,1,True
2114,-1.0,0.0,1.0,3,True
2115,0.0,0.0,0.0,0,False
2116,0.0,0.0,0.0,0,False
2117,0.1986028939392892,0.0,0.1986028939392892,2,True
2118,-0.1986028939392892,0.0,0.1986028939392892,3,True
2119,-1.0,0.0,1.0,2,True
2120,0.0,0.0,0.0,0,False
2121,1.0,0.0,1.0,3,True
2122,0.1986028939392892,0.0,0.1986028939392892,2,True
2123,-0.1986028939392892,0.0,0.1986028939392892,2,True
2124,0.0,0.0,0.0,0,False
2125,0.0,0.0,0.0,0,False
2126,1.0,0.0,1.0,2,True
2127,0.1986028939392892,0.0,0.1986028939392892,2,True
2128,0.0,0.0,0.0,0,False
2129,-1.0,0.0,1.0,1,True
2130,0.0,0.0,0.0,0,True
2131,1.0,0.0,1.0,1,True
2132,0.0,0.0,0.0,0,False
2133,0.0,0.0,0.0,0,False
2134,-1.0,0.0,1.0,3,True
2135,0.0,0.0,0.0,0,True
2136,0.0,0.0,0.0,0,False
2137,0.1986028939392892,0.0,0.1986028939392892,1,True
2138,-0.1986028939392892,0.0,0.1986028939392892,2,True
2139,-1.0,0.0,1.0,3,True
2140,0.0,0.0,0.0,0,False
2141,1.0,0.0,1.0,1,True
2142,0.0,0.0,0.0,0,False
2143,-0.1986028939392892,0.0,0.1986028939392892,1,True
2144,0.0,0.0,0.0,0,False
2145,0.0,0.0,0.0,0,True
2146,1.0,0.0,1.0,3,True
2147,0.1986028939392892,0.0,0.1986028939392892,2,True
2148,0.0,0.0,0.0,0,False
2149,-1.0,0.0,1.0,2,True
2150,0.0,0.0,0.0,0,False
2151,0.0,0.0,0.0,0,False
2152,0.0,0.0,0.0,0,False
2153,-0.1986028939392892,0.0,0.1986028939392892,1,True
2154,-1.0,0.0,1.0,3,True
2155,0.0,0.0,0.0,0,True
2156,0.0,0.0,0.0,0,False
2157,0.1986028939392892,0.0,0.1986028939392892,2,True
2158,-0.1986028939392892,0.0,0.1986028939392892,3,True
2159,-1.0,0.0,1.0,2,True
2160,0.0,0.0,0.0,0,False
2161,1.0,0.0,1.0,1,True
2162,0.1986028939392892,0.0,0.1986028939392892,3,True
2163,-0.1986028939392892,0.0,0.1986028939392892,3,True
2164,0.0,0.0,0.0,0,False
2165,0.0,0.0,0.0,0,True
2166,0.0,0.0,0.0,0,False
2167,0.1986028939392892,0.0,0.1986028939392892,2,True
2168,0.0,0.0,0.0,0,False
2169,0.0,0.0,0.0,0,False
2170,0.0,0.0,0.0,0,True
2171,1.0,0.0,1.0,2,True
2172,0.0,0.0,0.0,0,False
2173,-0.1986028939392892,0.0,0.1986028939392892,2,True
2174,-1.0,0.0,1.0,2,True
2175,0.0,0.0,0.0,0,False
2176,0.0,0.0,0.0,0,False
2177,0.1986028939392892,0.0,0.1986028939392892,2,True
2178,0.0,0.0,0.0,0,False
2179,-1.0,0.0,1.0,1,True
2180,0.0,0.0,0.0,0,False
2181,1.0,0.0,1.0,2,True
2182,0.1986028939392892,0.0,0.1986028939392892,2,True
2183,-0.1986028939392892,0.0,0.1986028939392892,2,True
2184,0.0,0.0,0.0,0,False
2185,0.0,0.0,0.0,0,True
2186,1.0,0.0,1.0,2,True
2187,0.0,0.0,0.0,0,False
2188,0.0,0.0,0.0,0,False
2189,-1.0,0.0,1.0,2,True
2190,0.0,0.0,0.0,0,True
2191,1.0,0.0,1.0,2,True
2192,0.0,0.0,0.0,0,False
2193,-0.1986028939392892,0.0,0.1986028939392892,3,True
2194,-1.0,0.0,1.0,2,True
2195,0.0,0.0,0.0,0,True
2196,0.0,0.0,0.0,0,False
2197,0.0,0.0,0.0,0,False
2198,-0.1986028939392892,0.0,0.1986028939392892,3,True
2199,-1.0,0.0,1.0,2,True
2200,0.0,0.0,0.0,0,False
2201,1.0,0.0,1.0,2,True
2202,0.1986028939392892,0.0,0.1986028939392892,3,True
2203,-0.1986028939392892,0.0,0.1986028939392892,1,True
2204,0.0,0.0,0.0,0,False
2205,0.0,0.0,0.0,0,False
2206,1.0,0.0,1.0,2,True
2207,0.1986028939392892,0.0,0.1986028939392892,1,True
2208,0.0,0.0,0.0,0,False
2209,0.0,0.0,0.0,0,False
2210,0.0,0.0,0.0,0,True
2211,1.0,0.0,1.0,3,True
2212,0.0,0.0,0.0,0,False
2213,-0.1986028939392892,0.0,0.1986028939392892,1,True
2214,0.0,0.0,0.0,0,False
2215,0.0,0.0,0.0,0,True
2216,0.0,0.0,0.0,0,False
2217,0.1986028939392892,0.0,0.1986028939392892,2,True
2218,-0.1986028939392892,0.0,0.1986028939392892,2,True
2219,-1.0,0.0,1.0,2,True
2220,0.0,0.0,0.0,0,False
2221,1.0,0.0,1.0,1,True
2222,0.1986028939392892,0.0,0.1986028939392892,3,True
2223,0.0,0.0,0.0,0,False
2224,0.0,0.0,0.0,0,False
2225,0.0,0.0,0.0,0,False
2226,1.0,0.0,1.0,4,True
2227,0.1986028939392892,0.0,0.1986028939392892,2,True
2228,0.0,0.0,0.0,0,False
2229,-1.0,0.0,1.0,2,True
2230,0.0,0.0,0.0,0,True
2231,1.0,0.0,1.0,2,True
2232,0.0,0.0,0.0,0,False
2233,-0.1986028939392892,0.0,0.1986028939392892,3,True
2234,-1.0,0.0,1.0,2,True
2235,0.0,0.0,0.0,0,True
2236,0.0,0.0,0.0,0,False
2237,0.1986028939392892,0.0,0.1986028939392892,1,True
2238,-0.1986028939392892,0.0,0.1986028939392892,3,True
2239,-1.0,0.0,1.0,1,True
2240,0.0,0.0,0.0,0,False
2241,0.0,0.0,0.0,0,False
2242,0.1986028939392892,0.0,0.1986028939392892,3,True
2243,-0.1986028939392892,0.0,0.1986028939392892,1,True
2244,0.0,0.0,0.0,0,False
2245,0.0,0.0,0.0,0,True
2246,1.0,0.0,1.0,2,True
2247,0.1986028939392892,0.0,0.1986028939392892,3,True
2248,0.0,0.0,0.0,0,False
2249,-1.0,0.0,1.0,2,True
2250,0.0,0.0,0.0,0,False
2251,1.0,0.0,1.0,1,True
2252,0.0,0.0,0.0,0,False
2253,-0.1986028939392892,0.0,0.1986028939392892,2,True
2254,0.0,0.0,0.0,0,False
2255,0.0,0.0,0.0,0,True
2256,0.0,0.0,0.0,0,False
2257,0.1986028939392892,0.0,0.1986028939392892,2,True
2258,-0.1986028939392892,0.0,0.1986028939392892,2,True
2259,0.0,0.0,0.0,0,False
2260,0.0,0.0,0.0,0,False
2261,1.0,0.0,1.0,3,True
2262,0.1986028939392892,0.0,0.1986028939392892,4,True
2263,-0.1986028939392892,0.0,0.1986028939392892,2,True
2264,0.0,0.0,0.0,0,False
2265,0.0,0.0,0.0,0,True
2266,1.0,0.0,1.0,3,True
2267,0.1986028939392892,0.0,0.1986028939392892,1,True
2268,0.0,0.0,0.0,0,False
2269,-1.0,0.0,1.0,1,True
2270,0.0,0.0,0.0,0,True
2271,1.0,0.0,1.0,2,True
2272,0.0,0.0,0.0,0,False
2273,-0.1986028939392892,0.0,0.1986028939392892,1,True
2274,-1.0,0.0,1.0,3,True
2275,0.0,0.0,0.0,0,False
2276,0.0,0.0,0.0,0,False
2277,0.0,0.0,0.0,0,False
2278,-0.1986028939392892,0.0,0.1986028939392892,3,True
2279,-1.0,0.0,1.0,2,True
2280,0.0,0.0,0.0,0,False
2281,1.0,0.0,1.0,1,True
2282,0.1986028939392892,0.0,0.1986028939392892,3,True
2283,-0.1986028939392892,0.0,0.1986028939392892,2,True
2284,0.0,0.0,0.0,0,False
2285,0.0,0.0,0.0,0,True
2286,0.0,0.0,0.0,0,False
2287,0.1986028939392892,0.0,0.1986028939392892,1,True
2288,0.0,0.0,0.0,0,False
2289,-1.0,0.0,1.0,3,True
2290,0.0,0.0,0.0,0,True
2291,1.0,0.0,1.0,2,True
2292,0.0,0.0,0.0,0,False
2293,-0.1986028939392892,0.0,0.1986028939392892,1,True
2294,-1.0,0.0,1.0,3,True
2295,0.0,0.0,0.0,0,False
2296,0.0,0.0,0.0,0,False
2297,0.1986028939392892,0.0,0.1986028939392892,1,True
2298,-0.1986028939392892,0.0,0.1986028939392892,3,True
2299,0.0,0.0,0.0,0,False
2300,0.0,0.0,0.0,0,False
2301,1.0,0.0,1.0,3,True
2302,0.1986028939392892,0.0,0.1986028939392892,2,True
2303,0.0,0.0,0.0,0,False
2304,0.0,0.0,0.0,0,False
2305,0.0,0.0,0.0,0,True
2306,1.0,0.0,1.0,2,True
2307,0.1986028939392892,0.0,0.1986028939392892,2,True
2308,0.0,0.0,0.0,0,False
2309,-1.0,0.0,1.0,1,True
2310,0.0,0.0,0.0,0,True
2311,1.0,0.0,1.0,1,True
2312,0.0,0.0,0.0,0,False
2313,0.0,0.0,0.0,0,False
2314,-1.0,0.0,1.0,3,True
2315,0.0,0.0,0.0,0,True
2316,0.0,0.0,0.0,0,False
2317,0.1986028939392892,0.0,0.1986028939392892,2,True
2318,-0.1986028939392892,0.0,0.1986028939392892,3,True
2319,-1.0,0.0,1.0,2,True
2320,0.0,0.0,0.0,0,False
2321,1.0,0.0,1.0,2,True
2322,0.0,0.0,0.0,0,False
2323,-0.1986028939392892,0.0,0.1986028939392892,2,True
2324,0.0,0.0,0.0,0,False
2325,0.0,0.0,0.0,0,False
2326,1.0,0.0,1.0,2,True
2327,0.1986028939392892,0.0,0.1986028939392892,2,True
2328,0.0,0.0,0.0,0,False
2329,-1.0,0.0,1.0,2,True
2330,0.0,0.0,0.0,0,True
2331,0.0,0.0,0.0,0,False
2332,0.0,0.0,0.0,0,False
2333,-0.1986028939392892,0.0,0.1986028939392892,1,True
2334,-1.0,0.0,1.0,3,True
2335,0.0,0.0,0.0,0,True
2336,0.0,0.0,0.0,0,False
2337,0.1986028939392892,0.0,0.1986028939392892,3,True
2338,-0.1986028939392892,0.0,0.1986028939392892,3,True
2339,-1.0,0.0,1.0,1,True
2340,0.0,0.0,0.0,0,False
2341,1.0,0.0,1.0,1,True
2342,0.1986028939392892,0.0,0.1986028939392892,2,True
2343,-0.1986028939392892,0.0,0.1986028939392892,3,True
2344,0.0,0.0,0.0,0,False
2345,0.0,0.0,0.0,0,True
2346,1.0,0.0,1.0,4,True
2347,0.1986028939392892,0.0,0.1986028939392892,1,True
2348,0.0,0.0,0.0,0,False
2349,0.0,0.0,0.0,0,False
2350,0.0,0.0,0.0,0,False
2351,1.0,0.0,1.0,1,True
2352,0.0,0.0,0.0,0,False
2353,-0.1986028939392892,0.0,0.1986028939392892,2,True
2354,-1.0,0.0,1.0,3,True
2355,0.0,0.0,0.0,0,True
2356,0.0,0.0,0.0,0,False
2357,0.1986028939392892,0.0,0.1986028939392892,1,True
2358,0.0,0.0,0.0,0,False
2359,-1.0,0.0,1.0,2,True
2360,0.0,0.0,0.0,0,False
2361,1.0,0.0,1.0,2,True
2362,0.1986028939392892,0.0,0.1986028939392892,2,True
2363,-0.1986028939392892,0.0,0.1986028939392892,2,True
2364,0.0,0.0,0.0,0,False
2365,0.0,0.0,0.0,0,True
2366,0.0,0.0,0.0,0,False
2367,0.0,0.0,0.0,0,False
2368,0.0,0.0,0.0,0,False
2369,-1.0,0.0,1.0,2,True
2370,0.0,0.0,0.0,0,True
2371,1.0,0.0,1.0,1,True
2372,0.0,0.0,0.0,0,False
2373,-0.1986028939392892,0.0,0.1986028939392892,3,True
2374,-1.0,0.0,1.0,2,True
2375,0.0,0.0,0.0,0,False
2376,0.0,0.0,0.0,0,False
2377,0.1986028939392892,0.0,0.1986028939392892,1,True
2378,-0.1986028939392892,0.0,0.1986028939392892,3,True
2379,-1.0,0.0,1.0,3,True
2380,0.0,0.0,0.0,0,False
2381,1.0,0.0,1.0,1,True
2382,0.1986028939392892,0.0,0.1986028939392892,3,True
2383,-0.1986028939392892,0.0,0.1986028939392892,1,True
2384,0.0,0.0,0.0,0,False
2385,0.0,0.0,0.0,0,False
2386,1.0,0.0,1.0,2,True
2387,0.1986028939392892,0.0,0.1986028939392892,3,True
2388,0.0,0.0,0.0,0,False
2389,-1.0,0.0,1.0,1,True
2390,0.0,0.0,0.0,0,True
2391,1.0,0.0,1.0,2,True
2392,0.0,0.0,0.0,0,False
2393,-0.1986028939392892,0.0,0.1986028939392892,1,True
2394,0.0,0.0,0.0,0,False
2395,0.0,0.0,0.0,0,True
2396,0.0,0.0,0.0,0,False
2397,0.1986028939392892,0.0,0.1986028939392892,3,True
2398,-0.1986028939392892,0.0,0.1986028939392892,3,True
2399,-1.0,0.0,1.0,1,True
2400,0.0,0.0,0.0,0,False
2401,0.0,0.0,0.0,0,False
2402,0.1986028939392892,0.0,0.1986028939392892,2,True
2403,0.0,0.0,0.0,0,False
2404,0.0,0.0,0.0,0,False
2405,0.0,0.0,0.0,0,True
2406,1.0,0.0,1.0,3,True
2407,0.1986028939392892,0.0,0.1986028939392892,2,True
2408,0.0,0.0,0.0,0,False
2409,-1.0,0.0,1.0,3,True
2410,0.0,0.0,0.0,0,True
2411,1.0,0.0,1.0,1,True
2412,0.0,0.0,0.0,0,False
2413,-0.1986028939392892,0.0,0.1986028939392892,2,True
2414,-1.0,0.0,1.0,3,True
2415,0.0,0.0,0.0,0,True
2416,0.0,0.0,0.0,0,False
2417,0.1986028939392892,0.0,0.1986028939392892,1,True
2418,-0.1986028939392892,0.0,0.1986028939392892,4,True
2419,-1.0,0.0,1.0,2,True
2420,0.0,0.0,0.0,0,False
2421,0.0,0.0,0.0,0,False
2422,0.1986028939392892,0.0,0.1986028939392892,3,True
2423,-0.1986028939392892,0.0,0.1986028939392892,1,True
2424,0.0,0.0,0.0,0,False
2425,0.0,0.0,0.0,0,False
2426,1.0,0.0,1.0,2,True
2427,0.1986028939392892,0.0,0.1986028939392892,2,True
2428,0.0,0.0,0.0,0,False
2429,-1.0,0.0,1.0,2,True
2430,0.0,0.0,0.0,0,False
2431,1.0,0.0,1.0,3,True
2432,0.0,0.0,0.0,0,False
2433,-0.1986028939392892,0.0,0.1986028939392892,2,True
2434,-1.0,0.0,1.0,2,True
2435,0.0,0.0,0.0,0,True
2436,0.0,0.0,0.0,0,False
2437,0.1986028939392892,0.0,0.1986028939392892,1,True
2438,-0.1986028939392892,0.0,0.1986028939392892,3,True
2439,0.0,0.0,0.0,0,False
2440,0.0,0.0,0.0,0,False
2441,1.0,0.0,1.0,1,True
2442,0.1986028939392892,0.0,0.1986028939392892,4,True
2443,-0.1986028939392892,0.0,0.1986028939392892,2,True
2444,0.0,0.0,0.0,0,False
2445,0.0,0.0,0.0,0,True
2446,1.0,0.0,1.0,2,True
2447,0.1986028939392892,0.0,0.1986028939392892,1,True
2448,0.0,0.0,0.0,0,False
2449,-1.0,0.0,1.0,2,True
2450,0.0,0.0,0.0,0,False
2451,1.0,0.0,1.0,3,True
2452,0.0,0.0,0.0,0,False
2453,-0.1986028939392892,0.0,0.1986028939392892,2,True
2454,-1.0,0.0,1.0,3,True
2455,0.0,0.0,0.0,0,True
2456,0.0,0.0,0.0,0,False
2457,0.0,0.0,0.0,0,False
2458,-0.1986028939392892,0.0,0.1986028939392892,2,True
2459,-1.0,0.0,1.0,1,True
2460,0.0,0.0,0.0,0,False
2461,1.0,0.0,1.0,2,True
2462,0.1986028939392892,0.0,0.1986028939392892,2,True
2463,-0.1986028939392892,0.0,0.1986028939392892,2,True
2464,0.0,0.0,0.0,0,False
2465,0.0,0.0,0.0,0,True
2466,0.0,0.0,0.0,0,False
2467,0.1986028939392892,0.0,0.1986028939392892,1,True
2468,0.0,0.0,0.0,0,False
2469,-1.0,0.0,1.0,2,True
2470,0.0,0.0,0.0,0,True
2471,1.0,0.0,1.0,2,True
2472,0.0,0.0,0.0,0,False
2473,-0.1986028939392892,0.0,0.1986028939392892,1,True
2474,-1.0,0.0,1.0,2,True
2475,0.0,0.0,0.0,0,False
2476,0.0,0.0,0.0,0,False
2477,0.1986028939392892,0.0,0.1986028939392892,1,True
2478,-0.1986028939392892,0.0,0.1986028939392892,4,True
2479,-1.0,0.0,1.0,2,True
2480,0.0,0.0,0.0,0,False
2481,1.0,0.0,1.0,2,True
2482,0.1986028939392892,0.0,0.1986028939392892,3,True
2483,-0.1986028939392892,0.0,0.1986028939392892,2,True
2484,0.0,0.0,0.0,0,False
2485,0.0,0.0,0.0,0,True
2486,1.0,0.0,1.0,3,True
2487,0.1986028939392892,0.0,0.1986028939392892,2,True
2488,0.0,0.0,0.0,0,False
2489,-1.0,0.0,1.0,2,True
2490,0.0,0.0,0.0,0,True
2491,1.0,0.0,1.0,2,True
2492,0.0,0.0,0.0,0,False
2493,0.0,0.0,0.0,0,False
2494,-1.0,0.0,1.0,3,True
2495,0.0,0.0,0.0,0,True
2496,0.0,0.0,0.0,0,False
2497,0.1986028939392892,0.0,0.1986028939392892,2,True
2498,-0.1986028939392892,0.0,0.1986028939392892,2,True
2499,0.0,0.0,0.0,0,False
2500,0.0,0.0,0.0,0,False
2501,1.0,0.0,1.0,2,True
2502,0.0,0.0,0.0,0,False
2503,-0.1986028939392892,0.0,0.1986028939392892,1,True
2504,0.0,0.0,0.0,0,False
2505,0.0,0.0,0.0,0,True
2506,1.0,0.0,1.0,3,True
2507,0.1986028939392892,0.0,0.1986028939392892,2,True
2508,0.0,0.0,0.0,0,False
2509,-1.0,0.0,1.0,2,True
2510,0.0,0.0,0.0,0,True
2511,0.0,0.0,0.0,0,False
2512,0.0,0.0,0.0,0,False
2513,-0.1986028939392892,0.0,0.1986028939392892,2,True
2514,-1.0,0.0,1.0,3,True
2515,0.0,0.0,0.0,0,True
2516,0.0,0.0,0.0,0,False
2517,0.1986028939392892,0.0,0.1986028939392892,2,True
2518,-0.1986028939392892,0.0,0.1986028939392892,2,True
2519,-1.0,0.0,1.0,2,True
2520,0.0,0.0,0.0,0,False
2521,1.0,0.0,1.0,1,True
2522,0.1986028939392892,0.0,0.1986028939392892,3,True
2523,0.0,0.0,0.0,0,False
2524,0.0,0.0,0.0,0,False
2525,0.0,0.0,0.0,0,False
2526,1.0,0.0,1.0,3,True
2527,0.0,0.0,0.0,0,False
2528,0.0,0.0,0.0,0,False
2529,0.0,0.0,0.0,0,False
2530,0.0,0.0,0.0,0,True
2531,1.0,0.0,1.0,1,True
2532,0.0,0.0,0.0,0,False
2533,-0.1986028939392892,0.0,0.1986028939392892,2,True
2534,-1.0,0.0,1.0,3,True
2535,0.0,0.0,0.0,0,False
2536,0.0,0.0,0.0,0,False
2537,0.1986028939392892,0.0,0.1986028939392892,2,True
2538,0.0,0.0,0.0,0,False
2539,-1.0,0.0,1.0,1,True
2540,0.0,0.0,0.0,0,False
2541,0.0,0.0,0.0,0,False
2542,0.1986028939392892,0.0,0.1986028939392892,3,True
2543,-0.1986028939392892,0.0,0.1986028939392892,1,True
2544,0.0,0.0,0.0,0,False
2545,0.0,0.0,0.0,0,True
2546,1.0,0.0,1.0,3,True
2547,0.0,0.0,0.0,0,False
2548,0.0,0.0,0.0,0,False
2549,-1.0,0.0,1.0,1,True
2550,0.0,0.0,0.0,0,False
2551,1.0,0.0,1.0,1,True
2552,0.0,0.0,0.0,0,False
2553,-0.1986028939392892,0.0,0.1986028939392892,3,True
2554,-1.0,0.0,1.0,2,True
2555,0.0,0.0,0.0,0,True
2556,0.0,0.0,0.0,0,False
2557,0.1986028939392892,0.0,0.1986028939392892,1,True
2558,-0.1986028939392892,0.0,0.1986028939392892,2,True
2559,-1.0,0.0,1.0,2,True
2560,0.0,0.0,0.0,0,False
2561,1.0,0.0,1.0,2,True
2562,0.1986028939392892,0.0,0.1986028939392892,4,True
2563,-0.1986028939392892,0.0,0.1986028939392892,2,True
2564,0.0,0.0,0.0,0,False
2565,0.0,0.0,0.0,0,False
2566,1.0,0.0,1.0,2,True
2567,0.1986028939392892,0.0,0.1986028939392892,2,True
2568,0.0,0.0,0.0,0,False
2569,-1.0,0.0,1.0,2,True
2570,0.0,0.0,0.0,0,True
2571,1.0,0.0,1.0,2,True
2572,0.0,0.0,0.0,0,False
2573,-0.1986028939392892,0.0,0.1986028939392892,2,True
2574,0.0,0.0,0.0,0,False
2575,0.0,0.0,0.0,0,False
2576,0.0,0.0,0.0,0,False
2577,0.1986028939392892,0.0,0.1986028939392892,2,True
2578,-0.1986028939392892,0.0,0.1986028939392892,2,True
2579,-1.0,0.0,1.0,1,True
2580,0.0,0.0,0.0,0,False
2581,1.0,0.0,1.0,2,True
2582,0.1986028939392892,0.0,0.1986028939392892,2,True
2583,0.0,0.0,0.0,0,False
2584,0.0,0.0,0.0,0,False
2585,0.0,0.0,0.0,0,True
2586,1.0,0.0,1.0,3,True
2587,0.1986028939392892,0.0,0.1986028939392892,2,True
2588,0.0,0.0,0.0,0,False
2589,-1.0,0.0,1.0,2,True
2590,0.0,0.0,0.0,0,True
2591,1.0,0.0,1.0,1,True
2592,0.0,0.0,0.0,0,False
2593,-0.1986028939392892,0.0,0.1986028939392892,1,True
2594,-1.0,0.0,1.0,2,True
2595,0.0,0.0,0.0,0,True
2596,0.0,0.0,0.0,0,False
2597,0.0,0.0,0.0,0,False
2598,-0.1986028939392892,0.0,0.1986028939392892,3,True
2599,-1.0,0.0,1.0,2,True
2600,0.0,0.0,0.0,0,False
2601,0.0,0.0,0.0,0,False
2602,0.1986028939392892,0.0,0.1986028939392892,2,True
2603,-0.1986028939392892,0.0,0.1986028939392892,2,True
2604,0.0,0.0,0.0,0,False
2605,0.0,0.0,0.0,0,True
2606,1.0,0.0,1.0,2,True
2607,0.1986028939392892,0.0,0.1986028939392892,3,True
2608,0.0,0.0,0.0,0,False
2609,-1.0,0.0,1.0,1,True
2610,0.0,0.0,0.0,0,False
