block_maxima
1.8011668639744447
1.809375289823881
1.8536344164590082
1.9141224364312197
1.2352574563689196
1.8340959965636154
2.0058310307213456
1.8391610084791425
1.8404663766592806
1.9764250482241768
1.7866622141678365
1.9315681243477472
1.9005026994864618
1.74620976564691
1.9172720186305208
1.8067825281754584
1.883891077507394
1.973624680800309
1.8056429880839737
1.9608382126249597
1.8907270666974727
1.9732566618494984
1.7124623594529766
1.916321764999095
1.8148761973365122
1.881317991685034
1.391064051241028
2.100818307411782
1.927505783174279
1.7893060857154979
1.846422923252548
1.7975940185097106
1.864778951486644
1.674349247386465
2.164834834201803
1.5551575370969375
2.160766553807923
1.7823870453245918
1.8298187323699013
1.7945262414114436
1.6932323826874554
1.962012677535098
1.7229320140635997
1.8968722417528385
1.7827547059847515
1.8193648326751055
1.8834169262241252
1.8756335617225441
1.6661354063434946
1.9174234124688905
1.6707891253709846
1.7908408023475346
1.9417862734574882
1.8725502372962437
1.753513783055428
1.7352501424664346
2.03519632747194
1.6380585039307853
1.9342256286459587
1.8234520741600702
1.8609072216690066
1.8983028763652807
1.5070364253951052
1.7834808272329863
1.9607988026640217
2.0537981538879926
1.6497605097792603
1.8101661119609536
1.840100340354201
1.7666011367019736
1.7435721703848648
1.5565386968116413
1.6657499571082697
2.137023990949721
1.8987627958001019
1.5875649772394091
1.7510309668736896
1.7834227057849061
1.726311929018454
2.1670916488793863
1.831168777906988
2.170066695236905
1.4650628122430038
1.7241825937282782
1.629167074078314
1.7410140700257926
1.9800662785922258
1.6385194580487832
1.9877757029049261
1.7806774345658098
2.0193859146397104
1.9045722896915531
1.822242191477129
2.1272847478186936
1.840278986804085
2.0600618225003404
1.8241022401093225
1.3002685824626379
1.9657157797895406
1.6735361307380807
