N,peak_num,t,magnitude,r,adjacent_pct,nonadjacent_pct,numerator,denominator,adjacent_contrib,nonadjacent_contrib
1000000,1,1911373.4751538483,22.623171388453464,4.421982857064788,38.76626813299109,61.233731867008906,417.4129183673715,94.39496530396791,161.81541115603844,255.59750721133304
1000000,2,1330815.787554588,17.126133941541365,2.226897736503229,71.84869362540017,28.151306374599812,202.41082917421812,90.89363460939717,145.4295365180161,56.98129265620201
1000000,3,1491867.354239505,9.759480704684554,4.551810015609247,38.2683826353737,61.731617364626295,78.09135357139499,17.15611005371512,29.884297989844,48.20705558155098
1000000,4,1358062.877049842,9.455531093455198,3.0816735147715515,47.75614039964048,52.24385960035953,67.50255582445132,21.904512434846744,32.23661533287066,35.26594049158066
1000000,5,1197173.7839344463,8.900132417842011,2.0482030287006383,76.41632610039872,23.583673899601283,53.225781912557665,25.98657514256466,40.6731870757871,12.552594836770563
