function,name,d,q,GRH,t,abs_S_total,abs_S0,abs_S1,abs_S2,abs_S3,abs_S4,abs_S5,abs_S6,abs_S7,log_abs_S0,log_abs_S1,log_abs_S2,log_abs_S3,log_abs_S4,log_abs_S5,log_abs_S6,log_abs_S7,pc1_complex,H_complex
F15,L(Delta x chi5_quartic),2,25,expected_True_automorphic,11312.200000004774,11.045909964505691,1.0,3.504440729139901,4.512246824968774,2.8852072358444496,0.0959681595993481,0.03521000373062957,0.00023408018311876354,0.0,0.0,1.254030944028774,1.506795216814962,1.0595967295620403,-2.3437388133693626,-3.3464250398614874,-8.359846838401397,-690.7755278982137,0.9406531374326456,0.2596092239156882
F15,L(Delta x chi5_quartic),2,25,expected_True_automorphic,11511.760000005499,11.167763680017925,1.0,3.3619739029390185,3.832298723401881,2.521712730311985,0.8085273443003427,0.13148592855462618,0.012675599651204779,0.0,0.0,1.2125282725943152,1.3434648120290213,0.9249383255482563,-0.21254077950987726,-2.02885544027915,-4.368076420864216,-690.7755278982137,0.9406531374326456,0.2596092239156882
F15,L(Delta x chi5_quartic),2,25,expected_True_automorphic,17956.410000028944,10.997216762162152,1.0,3.0936974617129245,4.239130106553594,2.309853004269486,0.4312829586408263,0.05151298720323433,0.0014280355178944704,0.0,0.0,1.1293669651180762,1.4443580846462658,0.8371838879935665,-0.8409908877230727,-2.965921324400572,-6.55145554289894,-690.7755278982137,0.9406531374326456,0.2596092239156882
F15,L(Delta x chi5_quartic),2,25,expected_True_automorphic,15687.890000020692,10.991712609374451,1.0,2.918532418708593,4.104713179719811,3.4225551257547657,1.0495361896907291,0.11833673309979222,0.002997593364276481,0.0,0.0,1.071080893603645,1.4121358695058874,1.230387384918471,0.04834834247653318,-2.1342210481667623,-5.80994552416603,-690.7755278982137,0.9406531374326456,0.2596092239156882
F15,L(Delta x chi5_quartic),2,25,expected_True_automorphic,14838.320000017602,10.992573620075015,1.0,3.260848628711342,3.8225591678269395,2.035488794444681,0.8275287263886355,0.09938982474444687,0.00447662131576803,0.0,0.0,1.1819874770580272,1.340920137531092,0.7107359838829487,-0.18931145766441335,-2.3087055373155105,-5.408886687672439,-690.7755278982137,0.9406531374326456,0.2596092239156882
F15,L(Delta x chi5_quartic),2,25,expected_True_automorphic,10732.170000002663,11.01796004080252,1.0,3.2298660162231765,3.9123406109505603,2.6601826969666442,0.8350740406780399,0.12042377255198476,0.004266963357097242,0.0,0.0,1.1724406553287465,1.3641358166212476,0.9783948035052007,-0.18023488659165757,-2.1167383191523443,-5.456852862322582,-690.7755278982137,0.9406531374326456,0.2596092239156882
F15,L(Delta x chi5_quartic),2,25,expected_True_automorphic,12608.51000000949,10.945789464283147,1.0,3.238668396016217,4.035284596005366,2.2722585238769657,0.5654294118560982,0.033893537745778475,0.0009002295630399645,0.0,0.0,1.1751622564412756,1.3950768310823327,0.8207742813033432,-0.5701698155211457,-3.384530909735549,-7.012860757120391,-690.7755278982137,0.9406531374326456,0.2596092239156882
F15,L(Delta x chi5_quartic),2,25,expected_True_automorphic,16583.750000023952,11.153042677095382,1.0,2.460648890343441,3.7695613373960852,2.8178683512247105,1.074541718097858,0.12046469230951348,0.0033016437637253585,0.0,0.0,0.900425091723725,1.3269586385616605,1.0359806952896504,0.07189426193804009,-2.1163985788667654,-5.713334824305612,-690.7755278982137,0.9406531374326456,0.2596092239156882
F15,L(Delta x chi5_quartic),2,25,expected_True_automorphic,19276.72000003375,10.898346242995984,1.0,3.1506861444629495,4.416414204375641,2.2565663460571326,0.4500109648282017,0.009339299698417878,0.0007299550742302836,0.0,0.0,1.147620252756449,1.485328100856914,0.8138443420495064,-0.7984833302297321,-4.673524008308549,-7.22252756786593,-690.7755278982137,0.9406531374326456,0.2596092239156882
F15,L(Delta x chi5_quartic),2,25,expected_True_automorphic,12644.640000009622,11.018470218319935,1.0,3.2412995809341747,4.445351178363379,1.8758708093951357,0.4277181353150315,0.04840141451162235,0.0036090332400449568,0.0,0.0,1.175974354609638,1.4918588711012202,0.6290729832847689,-0.8492908626958348,-3.028226240239863,-5.624315343043879,-690.7755278982137,0.9406531374326456,0.2596092239156882
F15,L(Delta x chi5_quartic),2,25,expected_True_automorphic,18627.330000031383,10.916530358982358,1.0,3.340356086498577,4.5137698027603985,1.9496629803558039,0.4992588289308533,0.021895972971629898,0.0037519927487440594,0.0,0.0,1.2060774140300012,1.5071326808079706,0.6676565270519612,-0.6946306224542903,-3.8214525416421323,-5.5854681804775375,-690.7755278982137,0.9406531374326456,0.2596092239156882
F15,L(Delta x chi5_quartic),2,25,expected_True_automorphic,12999.030000010911,10.949720179419879,1.0,2.6842600796686367,4.20884364963187,3.230335358744986,1.1937587227428335,0.16223979155396803,0.0063677396476216975,0.0,0.0,0.9874051144405037,1.4371879424203768,1.1725859580818323,0.1771069197958103,-1.818679843380637,-5.056510715757366,-690.7755278982137,0.9406531374326456,0.2596092239156882
F15,L(Delta x chi5_quartic),2,25,expected_True_automorphic,19987.320000036332,10.822089792812394,1.0,3.224946168565391,4.283311326621615,2.386258622437041,0.5686705684768089,0.09228676924855216,0.002962798882767007,0.0,0.0,1.170916258190716,1.4547263849062124,0.8697267094350702,-0.5644539782913132,-2.382854492834328,-5.821620888912086,-690.7755278982137,0.9406531374326456,0.2596092239156882
F15,L(Delta x chi5_quartic),2,25,expected_True_automorphic,16079.970000022118,10.841559909720559,1.0,3.292560555364241,3.6480207418459667,2.593060670452461,0.5830570713673742,0.061482496720024024,0.0021013646437819397,0.0,0.0,1.191665546376342,1.2941847580089598,0.9528389040662439,-0.5394702048544147,-2.7890027508561603,-6.165168314928739,-690.7755278982137,0.9406531374326456,0.2596092239156882
F15,L(Delta x chi5_quartic),2,25,expected_True_automorphic,10151.610000000552,10.654105185836208,1.0,2.7285098411991764,3.6290944984038664,2.876546962334785,0.7064743523890757,0.08600174256642716,0.0016747951589502136,0.0,0.0,1.0037556144542756,1.288983167683545,1.0565906033950616,-0.3474683798674202,-2.453387720533593,-6.392064414347578,-690.7755278982137,0.9406531374326456,0.2596092239156882
F15,L(Delta x chi5_quartic),2,25,expected_True_automorphic,17040.700000025616,10.641568236325023,1.0,2.894283230668458,4.289846228254457,2.0643869343318904,0.5041033225332252,0.03019603852092105,0.0010279679539597945,0.0,0.0,1.0627374916542538,1.4562508880677756,0.7248332982334075,-0.6849740268951868,-3.5000445380094187,-6.880171285625919,-690.7755278982137,0.9406531374326456,0.2596092239156882
F15,L(Delta x chi5_quartic),2,25,expected_True_automorphic,11248.990000004544,10.629959935155846,1.0,3.356361720409038,3.859765097720933,2.1028467663582817,0.4480227036663901,0.0982358467870362,0.00539297516710835,0.0,0.0,1.2108575659937402,1.350606326112256,0.7432920297568817,-0.802911370024466,-2.3203840916675604,-5.222658067290282,-690.7755278982137,0.9406531374326456,0.2596092239156882
F15,L(Delta x chi5_quartic),2,25,expected_True_automorphic,14720.330000017173,10.676758039239333,1.0,2.9594244859301364,3.7319324361424915,2.3984357656180033,0.586006378128497,0.04539388197130738,0.0008970327577848312,0.0,0.0,1.0849948190029148,1.3169261788936983,0.8748167605373656,-0.5344246052860342,-3.092377941356803,-7.016418177302691,-690.7755278982137,0.9406531374326456,0.2596092239156882
F15,L(Delta x chi5_quartic),2,25,expected_True_automorphic,19570.530000034814,10.66985236737106,1.0,3.2637650406746785,3.8103739435434734,2.3103044499717766,0.3948493861655859,0.0449590265679896,0.0004893596620408016,0.0,0.0,1.1828814494233952,1.3377273322340912,0.8373793123738819,-0.9292508876412854,-3.1020037246989363,-7.62241283364488,-690.7755278982137,0.9406531374326456,0.2596092239156882
F15,L(Delta x chi5_quartic),2,25,expected_True_automorphic,19249.36000003365,10.754729009375,1.0,3.0866402704487683,3.877366627594897,2.303432531725051,0.5728494155586464,0.06840165254267504,0.0031204700181051365,0.0,0.0,1.1270832082629485,1.3551562189830824,0.8344004155032234,-0.5571323968775579,-2.6823582946648505,-5.769771641678271,-690.7755278982137,0.9406531374326456,0.2596092239156882
F15,L(Delta x chi5_quartic),2,25,expected_True_automorphic,18672.80000003155,10.552411007098613,1.0,3.3382686774933257,4.4326547990508836,2.605567308529712,0.39325193225753124,0.029949009460234117,0.0009084087180219934,0.0,0.0,1.2054523125616639,1.488998682000151,0.9576504282822458,-0.9333048234956656,-3.508259028081659,-7.003816150660921,-690.7755278982137,0.9406531374326456,0.2596092239156882
F15,L(Delta x chi5_quartic),2,25,expected_True_automorphic,12478.160000009015,10.718130117168204,1.0,3.06004182811613,4.269964685791035,2.1820234559593965,0.5104781066673215,0.05113176498732542,0.0027691676924701276,0.0,0.0,1.1184285851898619,1.451605556899785,0.780252637105345,-0.6724075283551862,-2.973349350882547,-5.8892084759661,-690.7755278982137,0.9406531374326456,0.2596092239156882
F15,L(Delta x chi5_quartic),2,25,expected_True_automorphic,13868.630000014075,10.580997263411886,1.0,3.4136102944198643,3.9362305113567837,1.8948982427537477,0.47201820565956365,0.04569304505456263,0.002255153903333716,0.0,0.0,1.2277704685948234,1.3702235423523832,0.6391651393373353,-0.7507377228278008,-3.08580917965347,-6.094537058541013,-690.7755278982137,0.9406531374326456,0.2596092239156882
F15,L(Delta x chi5_quartic),2,25,expected_True_automorphic,15804.930000021119,10.563060641529088,1.0,2.9157758767686577,5.137999881445151,3.728387983482439,0.8566601051118987,0.05849326127755442,0.0009891059268222631,0.0,0.0,1.07013595137384,1.6366638756135676,1.315975964230687,-0.1547140491927675,-2.838843723216092,-6.918709127099881,-690.7755278982137,0.9406531374326456,0.2596092239156882
F15,L(Delta x chi5_quartic),2,25,expected_True_automorphic,10269.550000000982,10.683621351400033,1.0,3.094869972053855,4.010557421699518,2.038121248960157,0.6311190250697224,0.06416469637111313,0.0017658020970364116,0.0,0.0,1.1297458929935527,1.388930239562891,0.712028427123154,-0.46026080495862937,-2.7463021202985742,-6.339150245913166,-690.7755278982137,0.9406531374326456,0.2596092239156882
F15,L(Delta x chi5_quartic),2,25,expected_True_automorphic,11489.70000000542,10.462381285082833,1.0,2.9920094098998504,3.8746727237012384,2.2040987163808627,0.6212123277890049,0.0660248013558264,0.004134157350762523,0.0,0.0,1.0959452051272887,1.3544612008388184,0.7903186799341312,-0.47608234278377487,-2.717724829424044,-5.488471755853182,-690.7755278982137,0.9406531374326456,0.2596092239156882
F15,L(Delta x chi5_quartic),2,25,expected_True_automorphic,14901.980000017833,10.497716673879776,1.0,3.2001796963878304,4.0211006197692045,1.9322753078150439,0.4175336522588753,0.05665509255578903,0.003457081806103077,0.0,0.0,1.163206963350238,1.3915556511706189,0.6586982245073971,-0.8733901337266969,-2.8707734004771437,-5.667330454422411,-690.7755278982137,0.9406531374326456,0.2596092239156882
F15,L(Delta x chi5_quartic),2,25,expected_True_automorphic,13243.4400000118,10.55449325349663,1.0,2.9099678660637447,3.9874374429556028,2.2915789503305115,0.6205999092184933,0.05590208546960382,0.002544666781623201,0.0,0.0,1.0681420385326528,1.3831487797009043,0.829241077932559,-0.47706867324809143,-2.8841535923684303,-5.973755568151732,-690.7755278982137,0.9406531374326456,0.2596092239156882
F15,L(Delta x chi5_quartic),2,25,expected_True_automorphic,12123.930000007727,10.444413107496985,1.0,2.757487160895822,3.825876022964002,2.555561974818462,0.7664218217139743,0.07271150052653975,0.0032848652481628038,0.0,0.0,1.0143198160678892,1.3417874666676413,0.9382721504752606,-0.26602257972199556,-2.6212557153918716,-5.718429648233099,-690.7755278982137,0.9406531374326456,0.2596092239156882
F15,L(Delta x chi5_quartic),2,25,expected_True_automorphic,17132.210000025945,10.311752906034407,1.0,2.8717485175295434,4.744833085160432,2.0089569980675277,0.20740768289396547,0.010855143879229949,0.0012750611802964439,0.0,0.0,1.054921083817786,1.557056254448526,0.6976156809583826,-1.5730689400253455,-4.523116221089337,-6.664761116976739,-690.7755278982137,0.9406531374326456,0.2596092239156882
F15,L(Delta x chi5_quartic),2,25,expected_True_automorphic,16579.150000023936,10.467661570047518,1.0,3.0152738359119926,3.812710790000527,2.0316763578744523,0.652885579234702,0.08621208467214257,0.0032302426166882624,0.0,0.0,1.1036906505696094,1.3383404295856056,0.7088612443314115,-0.4263533882831284,-2.450944917726341,-5.735198031042674,-690.7755278982137,0.9406531374326456,0.2596092239156882
F15,L(Delta x chi5_quartic),2,25,expected_True_automorphic,10211.53000000077,10.333798707141005,1.0,3.060770040291697,3.8074230795766444,2.4897801165570015,0.947426065360656,0.1540055065668777,0.0019306583140041756,0.0,0.0,1.1186665314606046,1.3369526032394838,0.9121943999737447,-0.05400637635178404,-1.8707669202799944,-6.249894238886182,-690.7755278982137,0.9406531374326456,0.2596092239156882
F15,L(Delta x chi5_quartic),2,25,expected_True_automorphic,19122.460000033185,10.378334730127403,1.0,3.4184765212215793,4.524245203593678,2.4641281372820827,0.4439896200422535,0.05492400527823052,0.0046232228479454,0.0,0.0,1.2291949901958892,1.5094507574025975,0.9018380480862034,-0.8119540951064015,-2.901804771422015,-5.376663230953234,-690.7755278982137,0.9406531374326456,0.2596092239156882
F15,L(Delta x chi5_quartic),2,25,expected_True_automorphic,19552.650000034755,10.413806794834056,1.0,3.000173814523532,3.519775629687986,2.39743512441027,0.5273651677443588,0.03832510911949649,0.0008037574183257812,0.0,0.0,1.098670225164269,1.2583972460125126,0.8743994677264458,-0.6398620524765724,-3.261650007013792,-7.126213052811764,-690.7755278982137,0.9406531374326456,0.2596092239156882
F15,L(Delta x chi5_quartic),2,25,expected_True_automorphic,12496.310000009082,10.200235054539315,1.0,3.032231059594024,4.508530794417061,1.8052337475167253,0.1790163219457195,0.00899749308615967,0.001651417285696851,0.0,0.0,1.1092986718666336,1.5059713342366077,0.590690083409708,-1.7202782932440963,-4.710809286429314,-6.406121398737162,-690.7755278982137,0.9406531374326456,0.2596092239156882
F15,L(Delta x chi5_quartic),2,25,expected_True_automorphic,14154.720000015115,10.19351729828355,1.0,3.326371912120794,4.632641827264638,1.770827904206783,0.5709326556894725,0.08976843637818949,0.0017613534067684644,0.0,0.0,1.2018821941588311,1.5331272944161498,0.5714471797180267,-0.5604840172808859,-2.410521853453802,-6.341672784328124,-690.7755278982137,0.9406531374326456,0.2596092239156882
F15,L(Delta x chi5_quartic),2,25,expected_True_automorphic,18826.750000032112,10.324958992566513,1.0,3.1882649305673896,4.000035315712958,2.316622883235597,0.4265854722699605,0.011574113934865451,0.0021186525948618646,0.0,0.0,1.1594768599115983,1.3863031900091554,0.8401104714072327,-0.851942528213086,-4.458984231843566,-6.156974960818855,-690.7755278982137,0.9406531374326456,0.2596092239156882
F15,L(Delta x chi5_quartic),2,25,expected_True_automorphic,15536.610000020142,10.105433821677913,1.0,3.463163925355084,5.11004118911922,2.482838285212281,0.7950276369719849,0.11472561460614052,0.002612014686459583,0.0,0.0,1.242182600527245,1.6312074646761254,0.9094023756141922,-0.22937840144526775,-2.1652119615036436,-5.947633444896324,-690.7755278982137,0.9406531374326456,0.2596092239156882
F15,L(Delta x chi5_quartic),2,25,expected_True_automorphic,15696.140000020723,10.206065826999591,1.0,3.09527202860538,3.4385921870328056,1.939088820302941,0.7000326191209311,0.10049456566487089,0.004403424223853554,0.0,0.0,1.1298757952000118,1.2350621396649282,0.6622181824847,-0.3566283462802329,-2.2976516259313624,-5.425372808029976,-690.7755278982137,0.9406531374326456,0.2596092239156882
F15,L(Delta x chi5_quartic),2,25,expected_True_automorphic,13832.480000013942,10.133114452623392,1.0,3.1509902836319204,4.3833866761972375,1.934007333194069,0.3818580905012692,0.0391251837825278,0.0002689424671266394,0.0,0.0,1.1477167791880032,1.4778216393562713,0.659594188747838,-0.9627062302297498,-3.2409889328158474,-8.221013078089992,-690.7755278982137,0.9406531374326456,0.2596092239156882
F15,L(Delta x chi5_quartic),2,25,expected_True_automorphic,17711.950000028057,10.278018466095464,1.0,3.3673618581453595,4.340070334702026,1.572465603717411,0.21011292379575075,0.02820736421777054,0.0020339761861754304,0.0,0.0,1.214129606380882,1.4678905541335359,0.4526448357235998,-1.5601101604301877,-3.5681721926556973,-6.197762689302659,-690.7755278982137,0.9406531374326456,0.2596092239156882
F15,L(Delta x chi5_quartic),2,25,expected_True_automorphic,16869.29000002499,10.052722684386952,1.0,3.1296689085294047,3.118026129850721,2.2281679339186202,0.6939714805481457,0.061903857639489,0.001461512120999718,0.0,0.0,1.1409272189344062,1.1372001509246268,0.801179693514763,-0.3653244136307561,-2.7821727807247214,-6.5282836799135175,-690.7755278982137,0.9406531374326456,0.2596092239156882
F15,L(Delta x chi5_quartic),2,25,expected_True_automorphic,16665.51000002425,10.016885316357572,1.0,2.824668149667975,3.6616036698021115,2.19029887739533,0.651643015539273,0.045492271416575795,0.002589369678393879,0.0,0.0,1.0383908885542843,1.297901212596828,0.7840380082132195,-0.4282583891795162,-3.090212826429258,-5.956340800304837,-690.7755278982137,0.9406531374326456,0.2596092239156882
F15,L(Delta x chi5_quartic),2,25,expected_True_automorphic,11185.470000004312,10.098568823076704,1.0,3.083727379694456,4.087297924154515,1.6902536530859325,0.3694673056490544,0.04904590124170061,0.003206714902304283,0.0,0.0,1.1261390535104743,1.4078840974855826,0.5248786082559094,-0.9956930251905595,-3.0149986593226696,-5.742508260787133,-690.7755278982137,0.9406531374326456,0.2596092239156882
F15,L(Delta x chi5_quartic),2,25,expected_True_automorphic,16928.74000002521,10.1523773806467,1.0,3.216329445105053,4.152586247320741,1.9537962491470042,0.3427488580261866,0.036787191431329504,0.0018521500279918492,0.0,0.0,1.1682407854685004,1.4237313322645124,0.6697742744616022,-1.0707572923434063,-3.3026055533250838,-6.291408137404264,-690.7755278982137,0.9406531374326456,0.2596092239156882
F15,L(Delta x chi5_quartic),2,25,expected_True_automorphic,17889.750000028704,10.136755368802692,1.0,2.7666307828177352,3.823870016673075,2.277170359887402,0.49476175732419003,0.04427536299118879,0.003425478962156047,0.0,0.0,1.0176302559844517,1.3412630031556463,0.8229336019760922,-0.7036789306096374,-3.1173268967880947,-5.676513974079795,-690.7755278982137,0.9406531374326456,0.2596092239156882
F15,L(Delta x chi5_quartic),2,25,expected_True_automorphic,11626.730000005919,9.988894174194568,1.0,2.9218934512822377,3.7169140510486636,2.7061747655618436,0.5879853362476195,0.03145115272645537,0.00037116596170315983,0.0,0.0,1.0722318483523194,1.312893767843213,0.9955361121279446,-0.5310532697488647,-3.459319643837893,-7.8988612592547005,-690.7755278982137,0.9406531374326456,0.2596092239156882
F15,L(Delta x chi5_quartic),2,25,expected_True_automorphic,14031.470000014666,9.966581566532753,1.0,3.0062304188668945,3.6271299865677316,1.9916227285985135,0.7756504528302985,0.08985904072700954,0.0015344657625328349,0.0,0.0,1.1006869413760918,1.2884416982490752,0.688949747951397,-0.2540533076644529,-2.4095130505917446,-6.479572995959955,-690.7755278982137,0.9406531374326456,0.2596092239156882
F15,L(Delta x chi5_quartic),2,25,expected_True_automorphic,15514.840000020064,10.033489789253167,1.0,3.3165645209048162,3.569204206611929,1.7318856843820882,0.46677187234930717,0.02103709819646758,0.0041824767870562276,0.0,0.0,1.1989294643109913,1.272342659629943,0.5492108058731461,-0.7619146367063283,-3.861467819043089,-5.47685167513514,-690.7755278982137,0.9406531374326456,0.2596092239156882
F15,L(Delta x chi5_quartic),2,25,expected_True_automorphic,12351.810000008556,9.865135051856383,1.0,2.829477722767553,3.613631091279985,2.0193031158005237,0.44828731282761014,0.06356235366673516,0.00039475974631069587,0.0,0.0,1.0400921443648365,1.2847131092840465,0.7027524597116629,-0.8023209288511263,-2.7557339073709324,-7.837233215302543,-690.7755278982137,0.9406531374326456,0.2596092239156882
F15,L(Delta x chi5_quartic),2,25,expected_True_automorphic,19996.39000003637,9.868316538561704,1.0,2.989661506604223,4.476946183871648,1.5051458837247653,0.557498434045065,0.17926236117842903,0.003842341877526118,0.0,0.0,1.095160172500459,1.4989411586084365,0.408889826210653,-0.5842955845395839,-1.7189048413309607,-5.561673234334846,-690.7755278982137,0.9406531374326456,0.2596092239156882
F15,L(Delta x chi5_quartic),2,25,expected_True_automorphic,16882.83000002504,9.91773328200641,1.0,2.663628977765252,2.943037546202864,2.488584107260957,0.9031808712339616,0.0770665447502059,0.0026688705222456554,0.0,0.0,0.9796894703681709,1.079442226969094,0.9117139171222362,-0.10183244525275673,-2.5630860128142716,-5.926099921446614,-690.7755278982137,0.9406531374326456,0.2596092239156882
F15,L(Delta x chi5_quartic),2,25,expected_True_automorphic,18916.170000032438,9.919335614858586,1.0,2.7599678445474534,4.194200663071798,1.936440399909693,0.6655304860751751,0.054606161787764784,0.0038373573938312033,0.0,0.0,1.0152190291349057,1.4337027766074253,0.660851442277091,-0.40717083291718287,-2.907608549342962,-5.562971327975941,-690.7755278982137,0.9406531374326456,0.2596092239156882
F15,L(Delta x chi5_quartic),2,25,expected_True_automorphic,11384.870000005038,9.905512133858956,1.0,3.1956432881485886,4.598650969754215,1.6312659999501407,0.7594674094678978,0.08285100798347106,0.0025356880691743853,0.0,0.0,1.1617884097064222,1.5257629930390069,0.4893564004393181,-0.27513786837667203,-2.4907113688169957,-5.977290251086616,-690.7755278982137,0.9406531374326456,0.2596092239156882
F15,L(Delta x chi5_quartic),2,25,expected_True_automorphic,18687.780000031606,9.866395615110553,1.0,3.1989181237373776,3.5311764972309065,1.6104666772137681,0.6425825484534621,0.10883852812945925,0.0037856387103138165,0.0,0.0,1.1628126663095428,1.26163110075252,0.476523998618066,-0.44225999038241176,-2.21788988840863,-5.5765406585578745,-690.7755278982137,0.9406531374326456,0.2596092239156882
F15,L(Delta x chi5_quartic),2,25,expected_True_automorphic,11163.700000004234,9.824917255176906,1.0,3.096405802592085,4.430931930076968,1.600805000735514,0.20686226613276795,0.01950648894447281,0.002291208339767042,0.0,0.0,1.1302420203267989,1.4886099298960052,0.47050662818025457,-1.5757020881820714,-3.937008102383668,-6.078675941292281,-690.7755278982137,0.9406531374326456,0.2596092239156882
F15,L(Delta x chi5_quartic),2,25,expected_True_automorphic,12055.530000007479,9.878275722990205,1.0,3.254862708766232,4.086048321593631,2.0631794833091206,0.46995850479375656,0.03610739599903402,0.001414754761626439,0.0,0.0,1.1801500962045501,1.4075783224619756,0.7242482314240392,-0.7551108758484771,-3.321257559307882,-6.560799076245634,-690.7755278982137,0.9406531374326456,0.2596092239156882
F15,L(Delta x chi5_quartic),2,25,expected_True_automorphic,18723.740000031736,9.920922078600368,1.0,2.95891132178768,3.83468275993896,1.9037986495606658,0.46805865667714985,0.053933429512980045,0.0030148538709980975,0.0,0.0,1.0848214039888249,1.3440867090869695,0.6438511794959497,-0.7591616561380029,-2.920004779721264,-5.8042039173082145,-690.7755278982137,0.9406531374326456,0.2596092239156882
F15,L(Delta x chi5_quartic),2,25,expected_True_automorphic,11203.82000000438,9.839990484926552,1.0,2.938753500146787,3.639490398914676,1.9089226387886193,0.713766437349601,0.10062880861906173,0.0026841524231123472,0.0,0.0,1.0779855119039423,1.2918436715495267,0.6465390194534408,-0.3371994887154808,-2.2963166943292617,-5.920390271950015,-690.7755278982137,0.9406531374326456,0.2596092239156882
F15,L(Delta x chi5_quartic),2,25,expected_True_automorphic,14249.42000001546,9.851391125088584,1.0,3.032328296421904,3.6817927291598083,1.8998614672118308,0.30020344880568833,0.006910750162301829,0.0013884025741964868,0.0,0.0,1.1093307391025793,1.3033997882225212,0.6417809715204129,-1.2032948714887117,-4.974677085256787,-6.579601419904257,-690.7755278982137,0.9406531374326456,0.2596092239156882
F15,L(Delta x chi5_quartic),2,25,expected_True_automorphic,12871.080000010445,9.822178862071727,1.0,2.8437057680359743,3.5310222518566206,2.1277358225744063,0.48177407768347014,0.03975664027079369,0.005027507888316076,0.0,0.0,1.0451080494989176,1.2615874187832663,0.7550584202458878,-0.7302799933134144,-3.2249784009956564,-5.292830867285168,-690.7755278982137,0.9406531374326456,0.2596092239156882
F15,L(Delta x chi5_quartic),2,25,expected_True_automorphic,11264.1500000046,9.957469580366213,1.0,2.9174289965494653,3.8629588534799435,1.976809349165727,0.35226624730369177,0.011975554470882305,0.002242004502461375,0.0,0.0,1.0707027477956923,1.3514334321855181,0.6814841051254983,-1.0433680049130563,-4.42488783438695,-6.100384946099852,-690.7755278982137,0.9406531374326456,0.2596092239156882
F15,L(Delta x chi5_quartic),2,25,expected_True_automorphic,13714.300000013513,9.754643815567215,1.0,3.342738885359208,3.769234808040747,1.7849603381548211,0.25679649169411034,0.04147002469779573,0.0018704600962637062,0.0,0.0,1.206790496507995,1.3268720121695303,0.5793961954636365,-1.359471368886948,-3.1827844091658926,-6.2815708375959804,-690.7755278982137,0.9406531374326456,0.2596092239156882
F15,L(Delta x chi5_quartic),2,25,expected_True_automorphic,16031.200000021941,9.751406033282409,1.0,3.1481552799891013,3.4607116489298364,2.277862178053188,1.0888432253001832,0.25071810717568765,0.010316717249380901,0.0,0.0,1.146816655891724,1.2414742468020872,0.8232373619011172,0.085115871512159,-1.3834260499574567,-4.573989665522204,-690.7755278982137,0.9406531374326456,0.2596092239156882
F15,L(Delta x chi5_quartic),2,25,expected_True_automorphic,14680.74000001703,9.924470468848751,1.0,3.2844419726084038,3.8213604627125886,1.6357611674595196,0.42106395167638544,0.011842415148054829,0.0013813143379096744,0.0,0.0,1.1891967661547174,1.340606501286308,0.49210824186317126,-0.8649705526165905,-4.4360676882285714,-6.584719814300884,-690.7755278982137,0.9406531374326456,0.2596092239156882
F15,L(Delta x chi5_quartic),2,25,expected_True_automorphic,11099.280000003999,9.734003138446063,1.0,2.6738414010117584,3.82703990736465,3.4607145758527436,1.3945071406613874,0.22616825743314226,0.00980012280271478,0.0,0.0,0.9835161654068267,1.3420916342346751,1.2414750925592513,0.3325410486613157,-1.486476054797366,-4.625360362494859,-690.7755278982137,0.9406531374326456,0.2596092239156882
F15,L(Delta x chi5_quartic),2,25,expected_True_automorphic,11430.120000005203,9.748719202096888,1.0,3.0847418483659044,4.202843069873543,2.1571139233142995,0.5139878938134252,0.04081805441894898,0.0012270006735113,0.0,0.0,1.1264679742339432,1.4357612176798364,0.7687711816425036,-0.6655555666965145,-3.1986307851824587,-6.703182564344549,-690.7755278982137,0.9406531374326456,0.2596092239156882
F15,L(Delta x chi5_quartic),2,25,expected_True_automorphic,14738.520000017239,9.728464027129727,1.0,3.0664981416360035,3.790925553858724,2.61121369206577,0.6347126250177383,0.08254681394817222,0.0018963735478328934,0.0,0.0,1.120536240062522,1.3326101987414631,0.9598151293652672,-0.4545829415523724,-2.4943897047796932,-6.267811875655776,-690.7755278982137,0.9406531374326456,0.2596092239156882
F15,L(Delta x chi5_quartic),2,25,expected_True_automorphic,12042.820000007432,9.71556104635708,1.0,3.2401220235523174,3.7509757780739483,1.9089821693851459,0.2590619658586276,0.013908787269911837,0.0025714497274552054,0.0,0.0,1.1756109906852796,1.3220160136206092,0.6465702044093381,-1.3506879954790052,-4.275234460894132,-5.963285442831439,-690.7755278982137,0.9406531374326456,0.2596092239156882
F15,L(Delta x chi5_quartic),2,25,expected_True_automorphic,13220.910000011718,9.663909244824376,1.0,3.029782951175152,4.193944554774482,3.2936313279884555,1.1348977416820647,0.15203779986556804,0.007022661498985627,0.0,0.0,1.1084909836799648,1.4336417122622704,1.1919907032052388,0.12654255144022433,-1.883626105726328,-4.9586130018867465,-690.7755278982137,0.9406531374326456,0.2596092239156882
F15,L(Delta x chi5_quartic),2,25,expected_True_automorphic,11471.790000005354,9.666730815149434,1.0,3.122901689323884,3.892318048203961,1.7953596227667972,0.33051391600050056,0.02456419939755493,0.0023137858120497365,0.0,0.0,1.138762598242172,1.3590048794341045,0.5852053488187641,-1.1071065146751589,-3.7064652050770412,-6.068870216271017,-690.7755278982137,0.9406531374326456,0.2596092239156882
