t,height,r
191795.89794897448,35.156476292187044,2.8629330147812375
152826.41320660332,28.450538057072276,2.1788086856471094
135867.9339669835,22.519866406913362,1.9258038105593371
179739.8699349675,22.36275109330228,1.4596843547697202
119459.72986493247,18.381332251501874,1.9377935205170609
188044.0220110055,17.471165800333026,2.43762973988034
183691.84592296148,17.04610416611059,2.3428048167813142
127563.78189094548,16.743005566712934,1.975191237318332
189394.69734867435,16.51247413624241,0.9278018982013474
117908.95447723861,15.58549215616569,0.7353575224162362
171635.81790895446,14.894382544890531,1.3130387482676418
107403.70185092546,14.502136828123216,1.5785800797167775
149074.5372686343,14.23389379859352,3.1123206278342965
131315.65782891447,14.055196637554088,2.1500736237247393
135367.68384192095,14.050001420243541,0.4954688744280419
146923.46173086544,13.842925287392104,1.3482226847601262
156878.4392196098,13.73413336476752,1.791772290134196
139419.70985492747,13.508623453120878,0.7596987222687036
135067.53376688343,12.903921102013308,3.1691464276622923
194747.37368684344,11.953476206091924,1.1887437172415294
172986.49324662331,11.931582344597823,1.5940555621768933
182141.07053526765,11.592067990252662,1.3889659169359063
103651.82591295648,11.317216391242528,2.696420465859733
193146.5732866433,11.303834608460004,0.7627599072895673
155827.91395697847,11.111841030770181,1.7953661622504402
131715.85792896448,11.052609246451407,1.4772219933039135
140970.4852426213,11.038138857844356,1.3943818319820411
195747.8739369685,10.688398167076013,1.8659084476382592
163531.7658829415,10.656913256894262,1.4500937480625646
181090.54527263631,10.618076918886949,2.1048211146434865
143171.58579289645,10.546369635051681,0.1674777474580508
138819.40970485244,10.023718691731203,2.1343502317346568
104602.30115057528,9.966664507730302,1.1046666260592422
166233.11655827914,9.878172468115592,1.4653905171784707
137218.60930465232,9.836475200220871,0.518781950101324
161130.56528264133,9.817878721595967,2.4540029686029707
170285.14257128566,9.744594484725766,0.9700335182748387
115307.65382691346,9.511158262030103,0.06893820714721666
197698.84942471236,9.506094645287545,1.3175846768740747
178589.29464732367,9.395623762353575,1.7876277505468305
112806.4032016008,9.131607866805668,1.0446891226274797
105852.92646323162,9.057595353654442,0.09632429289605272
121860.93046523261,9.04772237078569,2.1201423272715068
110105.05252626313,8.995372782753,0.7792405822608125
138069.03451725864,8.979472827192216,-0.33393944593667013
123511.75587793897,8.94433349257564,0.5255924272155431
151475.73786893446,8.844487433971363,0.9103174390398744
111355.67783891947,8.834645000265581,0.3335195709774929
