t,height,r
1282282.2822822821,27.296377832559532,2.38558187135497
1193193.193193193,27.203616101315905,1.4237796059162082
1929929.9299299298,24.106918135254478,2.6777461363683295
1562562.5625625625,20.849184622576374,2.081348095282044
1569569.5695695695,18.513633534006217,2.43698474290057
1653653.6536536538,18.197396484006703,3.0518538978811267
1039039.039039039,15.965000785211096,0.13153016175627533
1924924.924924925,15.909573427402739,1.3151651465410163
1004004.004004004,14.537662972248379,1.9013143989265084
1520520.5205205204,13.510494354423356,0.37642762759347687
1471471.4714714715,13.080847632232624,1.5495371776266729
1200200.2002002,12.831609015840273,0.03312465725571695
1116116.116116116,11.763705023448917,1.543668556116591
1611611.6116116117,11.622680767456544,1.909953292770486
1123123.123123123,11.355102745586299,1.5342825134470153
1936936.9369369368,10.928257374657514,1.3576228714474237
1728728.7287287288,10.873175725567135,1.0990237796799696
1643643.6436436437,10.384902443516705,0.4368717826692776
1030030.0300300301,9.720089453078682,2.732737797292731
1896896.896896897,9.664851050340122,2.125285054881612
1763763.7637637637,9.604078238703197,0.13355190493398084
1207207.207207207,9.299536026315598,1.3712795764048467
1408408.4084084085,9.278352288187456,1.2054054308294724
1887887.887887888,9.016992255991429,2.512819255915118
1359359.3593593594,9.001430920752941,1.6874506735237214
1826826.8268268267,8.63992011748567,1.875812011618827
1784784.7847847848,8.563792161645782,-0.15926550611871002
1291291.2912912914,8.393178824909146,1.3896507713507906
1242242.2422422422,8.381938853250992,1.848651038170141
1422422.4224224226,8.134657427951046,-0.01170342292841932
1324324.3243243243,8.112067445319326,0.03949167561973991
1296296.2962962962,8.074477799805397,0.726305616332892
1074074.0740740742,8.047189343908792,-0.28566821755203275
1053053.053053053,7.961962421083193,0.02429105812679785
1597597.5975975976,7.767410232954061,1.3440566139076888
1812812.8128128129,7.622793828560683,0.10515601852259471
1046046.0460460461,7.612024670075073,0.671966497071215
1333333.3333333333,7.505352419108369,0.8343369708379341
1128128.1281281281,7.2259761173063914,0.8971140022608156
1373373.3733733734,7.214563996334552,1.1948266709352082
1088088.0880880882,7.1547113291328355,0.7240717584102108
1742742.7427427429,7.0644704892234715,-0.30382080127877104
1847847.8478478477,6.962257278827582,1.464860532352851
1492492.4924924925,6.787356392434062,0.6040648303810308
1399399.3993993993,6.755188513075275,1.835821297206916
1237237.2372372372,6.751434514993346,1.3637572215691007
1602602.6026026024,6.702686553490035,1.9388682157391393
1067067.0670670671,6.652409956190964,0.6206534754778428
1314314.3143143142,6.449435156134492,2.0954513055898176
1378378.3783783782,6.358611491901566,0.11196683240634231
1319319.3193193194,6.355145269068774,1.873122026937076
1365365.3653653653,6.254266055247822,0.1387115898559541
1158158.1581581582,6.144335670684824,-0.41016635362212367
1104104.104104104,5.695524967120989,1.035680493207443
1144144.1441441441,5.655922825358303,0.730869192944192
1499499.4994994996,5.608292390364363,0.912043611699789
1917917.917917918,5.55270438206613,0.8850227243928501
1443443.4434434434,5.509881244983281,0.08853512221488438
1688688.6886886887,5.469978221964537,0.8975717442754275
1508508.5085085086,5.395784703409496,0.3060411874613326
1548548.5485485485,5.3903998863624585,0.5351524669703549
1389389.3893893894,5.311616936258759,-0.42904509111885786
1464464.4644644645,5.265096536742743,0.18590647266509525
1983983.983983984,5.174853844537166,0.07882759620191204
1618618.6186186187,5.109614201770056,0.9841222729732778
1479479.4794794796,4.975251001684849,0.7842076947435602
1658658.6586586586,4.972351402756819,1.5426534220599282
1749749.74974975,4.936353231972156,0.47693287950206376
1771771.7717717718,4.908182754085832,-0.12198798748438781
1452452.4524524524,4.824647619676155,2.4579882273595377
1776776.7767767766,4.752144764010603,1.2277319829598015
1833833.8338338337,4.751145323467941,0.13987575155290738
1079079.079079079,4.69598967376043,1.0322205000735518
1973973.9739739741,4.672221624216753,-0.35591381815356665
1805805.8058058058,4.660274532430733,0.41842993315080185
1555555.5555555555,4.538155388849056,0.8514749713405004
1338338.3383383383,4.52161480892877,-0.2056713051698552
1011011.011011011,4.493120214496767,-0.4357535509414086
1637637.6376376376,4.4072985905047615,0.5162166937459491
1966966.966966967,4.354651452672528,0.4724431204696025
1457457.4574574574,4.333545596106385,0.4391376046033908
1735735.7357357359,4.218254013386991,-0.08484393068751529
1840840.8408408407,4.162032166712647,0.30722730127361914
1109109.109109109,4.144539362334152,-0.15494442607166908
1025025.025025025,4.099870308877879,-0.6729704992783152
1272272.2722722723,4.038462936612801,0.14923605383122016
1700700.7007007007,4.023618097344923,0.5092996927061504
1882882.8828828828,4.012983840460535,-0.459368210520281
1093093.093093093,3.9516606509850454,2.477383428779155
1527527.5275275274,3.8295176915820885,-0.3700160745644928
1139139.139139139,3.721172907594985,0.38277793940946914
1994994.994994995,3.6722962516546356,-0.08841002343127025
