11	36.741462976710306495823264960661476436237402939868532702033953938719170491451740	0.057
14	41.730492289307848831122446403133189582684196595828772000785964263507136380920464	0.048
27	61.136722957926800554734083333148155652407341655425558715910037324331207385518882	0.046
30	64.848641279828264020522476483657233612097768322356463662374165249258077554686115	0.050
44	82.842525839572073221096918141844838195255594104240464594187648576361486522387659	0.065
45	83.975640355764976838107548541024560058142832005515945653994104627066613661171778	0.101
60	101.34359353371037877283174046133343403238336530198148158770959185749015665762629	0.084
61	103.16663591563628590980075939766359319840920500485713839736293194381906867640983	0.087
75	118.14687073684822930003658285669963918071113620297661787584180436932864064440992	0.095
80	123.21241716312161744303486002696977826728001566622959424473846349470896118770591	0.098
89	132.96854278614411012056939896054490739191200878658560672414425871332035814002678	0.128
95	139.28400855168445531403973587295470038274266307392311356017019238705103105396762	0.118
106	150.27507429697810218186255024428654236867785560512281414476690186665587483957483	0.126
111	154.79531222957590859403522557226331714413799324167141755880981466047078475177273	0.147
122	165.61012289579166883320837607581245781623544100580192821425829246980445772371311	0.155
127	170.59793204875212348503566550128345061358677268276362186638960460718248894307617	0.170
138	180.76367930804288091199207052137601270184989423488156824841488790211605705265630	0.216
144	186.24441700357176400480199871600121094657981127635668418722635503850098484391985	0.193
153	194.83718050897500582853416943077039462935446356140543911823004013602271449062932	0.285
160	200.78604277141662121369854893895159080867119898646814917495571529609795510436558	0.212
168	208.34430225235497011290408490661804453971235742208176831302726747471456285994578	0.248
177	216.42371951304504498079417004185793457246312553008821149813645914456622315385642	0.247
184	222.49233460255050559568538278163505529542017739445291736307843751429764303729716	0.253
193	230.57189984999868376183051082836017374556510676330098708912637134054117328032349	0.261
199	235.74710143999213667703807130733621035921210614210693541757775250584109131405960	0.284
211	245.59432799440466222338610484544182927317782715346941985748733163546331709204344	0.305
214	248.47495277965823578214272178990527988373829530300857909918892480585003565646340	0.307
227	259.55974205182333792380295711026435205736774079917302172996237497207773002713988	0.334
230	261.95598087894031424032590938750890636977490694364525031119559751574711825799479	0.328
243	272.70232154181258615722784052001349443177554952124729776208217707713823318453075	0.375
246	275.40981953612752753181925150564976904093279528308677150489610085939436505042389	0.377
260	286.85659930703957229321245812858615027880191035634173378850971822832858219655652	0.393
261	288.05328988396470437274257524565111901974665300924491262165595645589374495279579	0.396
275	299.47657490545760171471724353796787740299665202442856116596837290175360985992297	0.445
278	301.57845013950746432404024923376488391470366161516887725303668463351993392877866	0.465
292	312.72154298264879920944253251945140031231809841996797662238873005442592803125015	0.485
293	313.76602024340733612349723098752752129917639008480119908633767412469014115130266	0.472
307	325.57383311783025341230639766633160000010062223042374102591572511746154646600470	0.536
309	326.32866604749412767806736100099515356881806659359744844236054924112362790597322	0.541
324	338.58953260870224388247768816666739877999825293981078314953923949175000063103582	0.546
326	340.06735574397095931167791780417177361509402274945698703474931241058876481909341	0.553
339	350.03190402630150333548721050359531977955865816051914274818240438389592863183436	0.614
342	352.74407832635815085161870702396585292230750197086539628160826288439257570350121	0.632
355	362.91093387145464448846973154787727517356179987914573007011183709507886910324589	0.635
358	364.88907172830457863292814135690630774335558382694131211907381060396535367772984	0.655
371	374.92434666487763999650811229813905079726472858216810193463587818090231563463362	0.670
374	377.18358025719565211255541735946338183412094029284928965204166845508798955778846	0.766
387	387.33738202846525430572864250632527146442738952530915983355453242525395412187259	0.742
390	389.39903361505815912303931984564187660292086114184721009883176919045005197074261	0.750
404	400.15923443279669291192050533758253689304720929175430917171822539307904017958081	0.773
405	400.48865367867980855685945600630712968079730205970652219339724976932013467990800	0.763
420	412.10035851382401527415199892386234905863963109923961090256830486068088023465675	0.851
421	412.99096939291439832980119980210297610686416704990844948776843015634211515634151	0.860
436	424.18498163212848687107030449369193799478268038137643755041556697200087413140504	0.896
438	425.72447039184344017092639395456882697852427208691649600806848392726609981504880	0.911
451	435.29217668752542648627000012547715811808375193411921390208617549118273508621466	0.974
454	437.52015126124024502248453843753412497272097926079952295295020868660524589205845	0.985
467	447.17294846225946741538517355987932136710758940954015111870676617665408515044577	1.014
470	449.31077595888477244514288637427416735494284831112036670395671680880271351344631	1.129
483	459.07010098152812182466209444918408916338281803625807702613432463914833268998004	1.025
