function,t,|S|,Re_S0,Re_S1,Re_S2,Re_S3,Re_S4,Re_S5,Re_S6,Re_S7,Im_S0,Im_S1,Im_S2,Im_S3,Im_S4,Im_S5,Im_S6,Im_S7
F15,12079.134749969746,11.506892504897362,1.0,3.316038839390831,3.7639271927305376,2.7754883916289934,0.56001043387242,0.06633029561942576,0.0036894325065449495,0.0,0.0,0.21288226106107005,-0.05593508067404621,-0.6446580769973951,-0.19700619951172468,-0.018613103806051523,0.0017470261053905934,0.0
F15,19479.78574986205,11.467527324110453,1.0,2.710561197494958,3.428844872837277,1.5300182473970723,-1.1245406819278754,-0.21616741785812602,0.005870486114832275,0.0,0.0,-0.7944008871930086,-2.0096771901389014,-4.615738408657996,-1.5567893642548127,0.15717027581682289,0.004220273037081545,0.0
F15,14309.332749937292,11.439740462740303,1.0,3.177468592469452,4.4045957956169515,1.4575544246281449,0.18877004784071255,0.0400842398949981,0.0029499996817944196,0.0,0.0,-0.5522616100102091,-2.0191331389292038,-1.9413056799282338,-0.49613468526211824,-0.02873465343364128,0.00114947603372985,0.0
F15,11961.459999971457,11.405442579207651,1.0,3.128572936665674,4.3421062216773505,0.4030358140819991,-1.55011965983797,-0.08697258452750908,0.0028010806282467724,0.0,0.0,0.9425905672159186,2.564326701766545,4.647314570675233,0.8140528399946256,-0.15502565694966447,7.538294695289153e-05,0.0
F15,12822.090499958935,11.390555009868581,1.0,2.7803995092749805,3.975723941724554,2.740277005949424,0.8807674377186088,-0.010944323295005935,-0.005303560271490545,0.0,0.0,0.3116795338864991,0.6259364344773244,0.5040710845776144,-0.45940316131044306,-0.1646046644285724,0.003441917455658108,0.0
F15,16240.006999909197,11.370441630101093,1.0,3.2614005782757824,4.317971047570526,2.057432944386873,0.4188527533173426,0.028546384651368464,0.001320732817434391,0.0,0.0,0.36471267845227584,0.9377691547994251,0.9650850780700202,0.21577573096591124,0.04505171550452547,0.0010503897963929833,0.0
F15,13547.586749948377,11.316965106525606,1.0,3.0487626496681295,3.978666599115595,2.6157391069795746,0.6378110240028532,0.029622094402541165,-0.0011480415252685904,0.0,0.0,0.19887754408902533,0.4482714450251831,-0.5593543183678589,-0.4047481353480009,-0.09040385312208972,-0.0049074966699129766,0.0
F15,11054.731999984653,11.307706945017582,1.0,3.4190137409460335,3.9554951682186643,1.9504748767216267,0.2667406643844483,0.0004444234753172666,-0.0011412332958420795,0.0,0.0,0.7953859158226366,0.9536268045367984,1.6720420893636097,0.4727566277902173,0.06407753118139484,0.0037230609744333927,0.0
F15,13638.593499947054,11.30107261780932,1.0,3.128883407580236,4.123613584449958,2.2184758252366876,0.5042040601930661,0.03198275485606034,-0.00046281780690752216,0.0,0.0,-0.3005602947932329,-0.8425840906789811,-0.9868203806143199,-0.3773146404669803,-0.05392720538659205,-0.0013833955475362784,0.0
F15,10043.29774999937,11.300988261123363,1.0,3.084355451655092,4.309488193605474,1.4975837347594965,0.9512507664477303,0.1552632304417133,0.006566794610209315,0.0,0.0,-0.2861838202365846,-1.1020869948751681,-0.7909523619279103,-0.29473528840523266,-0.09879561897828006,0.0011523304567963286,0.0
F15,12653.872249961383,11.28327390372142,1.0,3.0804331374987193,4.37660927891543,2.3338580727217204,0.29799471598335087,-0.018426739077237367,-0.00235716053047368,0.0,0.0,0.088379922494033,-0.5372911753189669,-1.3319140209831262,-0.37336059670411936,-0.03945293741223637,0.0006540575874388223,0.0
F15,13248.45524995273,11.275668158178906,1.0,2.904888939603963,4.131000788841984,2.1960048407412014,0.6585500801067646,0.062431562688175,0.0001409277997818978,0.0,0.0,0.5347676459140829,1.0378223802570252,0.8853675529729403,0.216257051131911,0.003752924992812335,0.00011159759687188178,0.0
F15,17385.708999892522,11.24990722633955,1.0,3.369099864119304,4.230817942452262,2.0179054069667215,0.4607996195403516,0.026483062860301557,-0.00046418627060590965,0.0,0.0,-0.27478311185422816,0.39563668571275973,0.9250161353837352,0.7028170836179662,0.050183146144586105,0.0031692118299325015,0.0
F15,19639.565499859724,11.17504852820641,1.0,2.991091111607376,3.847988239785412,1.5325967898958548,0.062026035907385896,0.01735895792203668,0.0030017060114772734,0.0,0.0,-0.41799069910271786,-2.1642319796942275,-2.6231870224437643,-0.7010141873879693,-0.0503452656640589,-0.0016203431924361592,0.0
F15,11511.759749978002,11.16776768916833,1.0,3.3281780899942457,3.6491585446547647,2.4627834330401885,0.43017456958324957,-0.10011397640594424,0.003966342268509187,0.0,0.0,-0.47356747449587266,-1.1702786095922448,-0.5374875216674437,-0.684346479856997,-0.0851992477315589,0.012037467222555621,0.0
F15,16583.750499904192,11.153059115804092,1.0,2.401428001646415,3.6585257239806084,2.551459649508338,1.0002842667407996,0.10121834094452879,0.0030024038512581055,0.0,0.0,0.5375777682008397,0.8998131169547781,1.195486576706668,0.3923251683573079,0.06531970647959556,0.0013736464809951056,0.0
F15,11312.197249980907,11.046622251963623,1.0,3.4689117452730804,4.223263266321835,1.3576057827508297,-0.031189260646687905,0.031853508626018955,0.00010791932580980953,0.0,0.0,-0.41557088178641766,-1.5222111333329413,-2.5405463000214543,-0.0911864010052469,-0.014822613422319384,0.0002072765887478904,0.0
F15,10732.172749989346,11.018673556001625,1.0,3.217831011882219,3.6960904701513995,2.2469556417496204,0.31200954326882724,-0.07703919459866196,-0.0037377456862387544,0.0,0.0,0.1331980738382129,1.2584971880948712,1.4082760843705322,0.7723496060432967,0.09241551061539598,-0.0020567935724043617,0.0
F15,12644.641249961518,11.018631023138305,1.0,3.2288490692835894,4.446340940497209,1.8748104337539848,0.41953148352998443,0.048365041944495576,-0.0008884466814721822,0.0,0.0,-0.2505980159753843,0.04600880286875822,-0.06749280727078161,0.08445263823575586,0.002043495741102014,-0.003498335634804748,0.0
F15,17956.41099988422,10.997317287303979,1.0,3.089146894068325,4.23993715383887,2.268536178001419,0.3602618962131571,0.029636921407595218,0.0008294757204043376,0.0,0.0,0.1822339110661011,0.09223814412835543,-0.43810012015952404,-0.2371221200573428,-0.04214004408353473,-0.0011642012700563034,0.0
F15,14838.316749929596,10.993554587935586,1.0,3.2319492753584758,3.7146570276189554,2.031986228446237,0.815730656247075,0.05831454264847804,-0.0019541203105666364,0.0,0.0,0.41926813455185663,0.8925001274350666,0.21592049126403287,0.1542546352001147,0.08063687231841059,0.00402882825019929,0.0
F15,15687.886999917231,10.992634158585625,1.0,2.813674052026687,3.7203649608805835,1.5618785726428261,-0.2158101142453918,-0.06150349397103911,-0.00018868926132322719,0.0,0.0,-0.7383915077272954,-1.6605049293606704,-3.033427869871169,-1.0265536979055176,-0.10117517087651683,-0.0029916627156657046,0.0
F15,12999.03299995636,10.950524371847743,1.0,2.6656055904818117,3.6650664456108553,1.2120047830936658,-0.01783004576764049,-0.04589297306772984,-0.003555770275663499,0.0,0.0,-0.45061907440644655,-2.1277648424396727,-3.0005589149450596,-1.1941594431321334,-0.15570264919056784,-0.005285661552592852,0.0
F15,12608.508749962042,10.945954303545765,1.0,3.234431171206127,4.0291751270847564,2.225787676401171,0.41251464722336484,0.004913941672989549,-0.00040602684328486217,0.0,0.0,-0.20745055938057858,0.24925020477119575,0.46633471363110446,0.3870303748985932,0.03354459453349289,0.0008034161190141032,0.0
F15,18627.325249874455,10.918602028427525,1.0,3.31587424256933,4.222042478905486,1.4900469161030228,0.46114098509572415,-0.009254674819520164,0.0025440826124147695,0.0,0.0,-0.061159078617667326,-1.5587240655827759,-1.2618679677144635,-0.19040179643498423,0.019535231496105015,-0.0027522917791057097,0.0
F15,19276.718499865005,10.89851711082055,1.0,3.0717910228998186,4.279977125795274,1.8688056800640738,0.10105298440091115,-0.009272715414850276,0.00013559826758035952,0.0,0.0,0.6947297290840189,1.1223710886329168,1.2714163420853046,0.43894143845954353,-0.0010882151962363425,-0.0007170415587031694,0.0
F15,16079.967999911527,10.841895222860808,1.0,3.2844716501440785,3.5170916408559414,2.3841826550645653,0.25767025744068006,0.005098303586827281,0.0004947005244952361,0.0,0.0,0.2911749191371983,0.9825881245834245,1.0317973522542487,0.523341230493676,0.06127024579890508,0.0020415712106588847,0.0
F15,19987.320499854664,10.822109914422423,1.0,3.221686270688381,4.096269386289064,1.7615737767536528,0.14256772306084076,-0.04582525121671168,-0.002951350370038175,0.0,0.0,-0.18976896367733034,-1.2592757814958027,-1.6107235112097515,-0.5506099622907266,-0.08010904644902035,-0.00025952663626999567,0.0
F15,19249.356999865406,10.755535694960054,1.0,3.0836550364684574,3.8261562712927493,2.281293638663845,0.5032050122675016,0.05774146843495616,0.002552744601816453,0.0,0.0,0.18506312671037967,0.5757097538230928,-0.306519851245649,-0.2742592144820035,-0.03664499009921869,-0.0017960254298521377,0.0
F15,12478.15699996394,10.718985880925942,1.0,3.0653313914571134,4.216985804862507,1.8193377480894128,0.28821771612815783,0.026411524496795537,-0.0015560706585255027,0.0,0.0,0.1112893233228011,0.7496094123833874,1.2076969062315663,0.4210453481451719,0.043830517501181755,0.002292010397226359,0.0
F15,10269.552749996079,10.684319514652884,1.0,3.0900801899535426,4.006286062648952,1.8934083775124608,0.5071633479480712,0.05313214269455938,0.0012360736855076759,0.0,0.0,-0.1751024491837667,-0.3334526416646528,-0.7591788908337844,-0.3756873384998342,-0.03598208090648261,-0.001257505311168609,0.0
