t,R_comp_chi4,R_comp_LDH
1167.4334866973395,0.0006663564829020943,0.0013928376369201456
1169.233846769354,0.0009682197986918916,0.004717352595561717
1171.0342068413684,0.0007495753318707535,0.009156254358953033
1172.8345669133828,0.0035241667763916936,0.005551213263894934
1174.634926985397,0.002516800302544045,0.01624956433299393
1176.4352870574114,0.0009744469445647828,0.004220454740516607
1178.2356471294258,0.0026232893504815813,0.00714932228837628
1180.0360072014403,0.0022775288806868898,0.0063391987587068195
1181.8363672734547,0.0011868301997652326,0.010225066561785385
1183.6367273454691,0.0027836137558059867,0.0062606959761921325
1185.4370874174836,0.002107388249811739,0.0037296229847850575
1187.237447489498,0.00465636205662359,0.010451062484464632
1189.0378075615122,0.0038559789262434517,0.0068954652453030426
1190.8381676335266,0.0036709583598809694,0.005366057733284728
1192.638527705541,0.014441324443954781,0.003775403188343812
1194.4388877775555,0.0014147214850158197,0.0018458240511753272
1196.23924784957,0.002661476665822515,0.005645535738517295
1198.0396079215843,0.0014503009042973634,0.011324687282594231
1199.8399679935987,0.002790672466295472,0.01308522060747667
1201.6403280656132,0.0011805986379568726,0.0005649213090441452
1203.4406881376276,0.0061156155738578645,0.008198633366773279
1205.241048209642,0.0010502781840600545,0.001983958157506966
1207.0414082816562,0.0016471293704803504,0.0008745150260727336
1208.8417683536707,0.004736728693843082,0.004049349732514106
1210.642128425685,0.002876248314934498,0.003200951425054932
1212.4424884976995,0.0009076365065746646,0.007613241099135181
1214.242848569714,0.0006734215990841604,0.004271319058085933
1216.0432086417284,0.0033761727831869283,0.00644736228149984
1217.8435687137428,0.004263191582282504,0.009192256500260464
1219.6439287857572,0.002669045996150766,0.0016733770964280571
1221.4442888577714,0.0027297608550370775,0.0013453271504535954
1223.2446489297859,0.0015220081258157912,0.0099335538420409
1225.0450090018003,0.0022415760475109994,0.0020834684221747034
1226.8453690738147,0.002796867397645659,0.0070693727309991735
1228.6457291458291,0.0036462900897131323,0.003602477835834244
1230.4460892178436,0.0014742359876574237,0.005239568070160739
1232.246449289858,0.0016417335069107044,0.00403452245339931
1234.0468093618724,0.0019272765156558408,0.013491677096623762
1235.8471694338868,0.0012064774637368103,0.0044015470491679115
1237.6475295059013,0.007361900006472575,0.004443793250597125
1239.4478895779157,0.00465251941146977,0.0038115339606561087
1241.24824964993,0.0011420581757617873,0.004575989349448104
1243.0486097219443,0.0025476101854237537,0.005279642017700588
1244.8489697939588,0.0003509045951352762,0.004305389140987259
1246.6493298659732,0.0023378000270119067,0.007364896055913863
1248.4496899379876,0.0021588238762320733,0.0033246997486699125
1250.250050010002,0.0033875269940118677,0.011244561201695582
1252.0504100820165,0.001460203881533417,0.0020461727594861014
1253.850770154031,0.0044476897583917725,0.0024500714104913526
1255.651130226045,0.014752664703217956,0.004510801751036694
1257.4514902980595,0.004457609026323575,0.007366635816448434
1259.251850370074,0.0011980594247867273,0.0019163534445732267
1261.0522104420884,0.003971100034886461,0.006701084231063371
1262.8525705141028,0.002232030965313658,0.005808179714092265
1264.6529305861172,0.0016525274275676141,0.014729320259561657
1266.4532906581317,0.002171597334369955,0.0036890089538790254
1268.253650730146,0.0004201534662656205,0.006017032163133112
1270.0540108021605,0.001835227347634712,0.0019315019500843868
1271.854370874175,0.003563295476139894,0.0023352101165360017
1273.6547309461894,0.011611611077682993,0.01329946715399038
1275.4550910182036,0.0010120252765047494,0.0029315691137511866
1277.255451090218,0.0009045282643832287,0.01574283383866035
1279.0558111622324,0.0009497158852351825,0.012834617630242354
1280.8561712342469,0.0005942063698952624,0.010977132318846913
1282.6565313062613,0.0007176468179510709,0.0018182368903328935
1284.4568913782757,0.0021118073255792227,0.005158546138148948
1286.25725145029,0.000827259080200655,0.007538061312382075
1288.0576115223043,0.003435863940115706,0.003979502028675723
1289.8579715943188,0.006000524791126672,0.008667199049972535
1291.6583316663332,0.00358406436155617,0.01143040484273863
1293.4586917383476,0.0007591873407696091,0.004561566043684937
1295.259051810362,0.0007231179037295043,0.0038651781142876665
1297.0594118823765,0.000500668485509711,0.0041227947311442805
1298.859771954391,0.004263691491187301,0.006328581386609449
1300.6601320264053,0.006748054479836405,0.0033303229116270396
1302.4604920984198,0.0023415329624045665,0.006668747194501187
1304.2608521704342,0.0016893588880199735,0.007538545305406701
1306.0612122424486,0.0008979791626937109,0.003300068261086733
1307.8615723144628,0.0010855440743289305,0.004824673287410289
1309.6619323864772,0.006797815103692153,0.005076994733744961
1311.4622924584917,0.0036956347738368793,0.0024839365664934753
1313.262652530506,0.0036164174463607516,0.006817810788638054
1315.0630126025205,0.0016162534120101255,0.008345505431990117
1316.863372674535,0.0024406054717095757,0.0026750792595851133
1318.6637327465494,0.01587606258394447,0.004050695085684458
1320.4640928185636,0.001796654892381826,0.003484964453677289
1322.264452890578,0.0013746183213209035,0.002074871997806937
1324.0648129625924,0.001862065984777566,0.012087945112323788
1325.8651730346069,0.00047723764862341316,0.004406924484949803
1327.6655331066213,0.0015248666378511345,0.012360828712537292
1329.4658931786357,0.0014952961866111696,0.005014636857185636
1331.2662532506502,0.0012177209503457615,0.003085165261493543
1333.0666133226646,0.002079344104574153,0.011739828623907725
1334.866973394679,0.0019928961439353147,0.0027723067216088595
1336.6673334666934,0.0005604558682759007,0.005849876096500716
1338.4676935387079,0.0011282096701430027,0.016399762602093488
1340.268053610722,0.0016958221770674367,0.0014824440558800043
1342.0684136827365,0.0032068513887586634,0.0031718099032074184
1343.868773754751,0.0013767795257204711,0.007266771004749855
1345.6691338267653,0.0037327925388382604,0.008224437973361342
1347.4694938987798,0.005727196668062601,0.003801000924168636
1349.2698539707942,0.0022436656885436545,0.007742981435237455
1351.0702140428086,0.0018632539702408398,0.0021397625110291456
1352.8705741148228,0.0019498799090295754,0.005178963144994904
1354.6709341868373,0.0015996169829648051,0.009200599934214732
1356.4712942588517,0.002660776612693503,0.003969474388369478
1358.271654330866,0.0006551271155369898,0.004749157904046212
1360.0720144028805,0.0008170498916374544,0.004826151021029815
1361.872374474895,0.001838778896620417,0.0014050182552443145
1363.6727345469094,0.013428357813509186,0.002124871141745717
1365.4730946189238,0.0075834461403673946,0.004870637799741419
1367.2734546909383,0.0011495076315511626,0.01213764409358384
1369.0738147629527,0.0023574146381666883,0.00519145120632166
1370.874174834967,0.0014674080099877722,0.010293149806154063
1372.6745349069813,0.0005072317795908615,0.008313319555349027
1374.4748949789957,0.0028548220484704554,0.011110979172798527
1376.2752550510102,0.004574792984812189,0.0028752325989317563
1378.0756151230246,0.0013922910989518694,0.008351349202778203
1379.875975195039,0.004855731203951189,0.0024115695822545975
1381.6763352670534,0.0017023466794582217,0.010746272464568718
1383.4766953390679,0.003453071908878634,0.008635318635908691
1385.277055411082,0.000995996487884707,0.012197765728719218
1387.0774154830965,0.00315733006084992,0.008098169268418193
1388.877775555111,0.001000087045716221,0.007968299927528136
1390.6781356271254,0.0014202804999279349,0.0054856894429944035
1392.4784956991398,0.003153376183860858,0.005200987404303863
1394.2788557711542,0.0048287695201347375,0.0022132054896439944
1396.0792158431686,0.0003595850961784535,0.010588071631449179
1397.879575915183,0.0020271529367922253,0.0011248164994132961
1399.6799359871975,0.009968920195055015,0.006307071564657597
1401.480296059212,0.00018580656414094867,0.007716753413903424
1403.2806561312264,0.0010652387481778752,0.006532851004690102
1405.0810162032408,0.0011156713664478698,0.006337504201825518
1406.881376275255,0.0008169971672252008,0.004154272271551648
1408.6817363472694,0.009676219554470717,0.0068239662107954764
1410.4820964192838,0.0050102452260405205,0.0018361918411746038
1412.2824564912983,0.0008877603799531093,0.0028737043995343808
1414.0828165633127,0.001304221388676643,0.012886772201113283
1415.8831766353271,0.0021577226022144657,0.005837720976208031
1417.6835367073413,0.0021186698142592556,0.016248319771690195
1419.4838967793557,0.004690774840191477,0.009299427902818047
1421.2842568513702,0.0013424000755582522,0.01173232361957831
1423.0846169233846,0.000993483862216598,0.004359399926836822
1424.884976995399,0.00500544180837295,0.0038243589236381134
1426.6853370674135,0.0042604529571876526,0.0009720190637650662
1428.4856971394279,0.002166874801377837,0.011048305678809621
1430.2860572114423,0.005784251094593051,0.002010167817498062
1432.0864172834567,0.0011489974530298063,0.007591097696052054
1433.8867773554712,0.0009528926192912311,0.00839753907814077
1435.6871374274856,0.003938281278272346,0.01095974725090568
1437.4874974995,0.0007442575497858347,0.00184534042186965
1439.2878575715142,0.0016342116465378582,0.009854674144045807
1441.0882176435287,0.0020748009653277603,0.007244584994805139
1442.888577715543,0.0026787211078048204,0.0032077865231115803
1444.6889377875575,0.0032362635576102436,0.010607787621754513
1446.489297859572,0.002203037055003531,0.004432269113529064
1448.2896579315864,0.0016321217626868569,0.0020548041395279638
1450.0900180036008,0.0028304765393930794,0.009587549281784263
1451.890378075615,0.0026440588509161573,0.0005559850710664811
1453.6907381476294,0.007415821684895859,0.0024815364942546367
1455.4910982196438,0.008573424385076264,0.00693675542580764
1457.2914582916583,0.0008056436121081685,0.001800184352699427
1459.0918183636727,0.0017685919179101879,0.0006899385203861367
1460.8921784356871,0.005726341797376616,0.002013023878901832
1462.6925385077016,0.0004706599466494832,0.005688939745532829
1464.492898579716,0.0038174081026446168,0.005783311735261902
1466.2932586517304,0.0011237160695490547,0.0039016780535094937
1468.0936187237448,0.004346709112225712,0.006297175904063283
1469.8939787957593,0.0019900802882153066,0.004929719920718507
1471.6943388677735,0.0017343650785191299,0.005270951679460755
1473.494698939788,0.004852527112974719,0.005806274028943992
1475.2950590118023,0.0010579020436095377,0.00467791829823008
1477.0954190838168,0.0020064992303971715,0.00878008405321716
1478.8957791558312,0.004309455735176793,0.001649936394092611
1480.6961392278456,0.0028463566563319866,0.008081936168117603
1482.49649929986,0.007105416097068577,0.004005164727464838
1484.2968593718742,0.006136038097090147,0.0016159659703331236
1486.0972194438887,0.004055185638081531,0.010902142663657275
1487.897579515903,0.000898660727107474,0.011418401641710249
1489.6979395879175,0.0027907658639523356,0.003922920742682019
1491.498299659932,0.004150121367422677,0.003378666648241275
1493.2986597319464,0.0016739895891351145,0.004241921076635202
1495.0990198039608,0.0005410972604375923,0.007307976895006175
1496.8993798759752,0.004853854973500938,0.006347265404962365
1498.6997399479897,0.0015418226399745087,0.012002436660334324
1500.500100020004,0.013099766147724609,0.003062851103079596
1502.3004600920185,0.002787254211150124,0.004307477606112733
1504.100820164033,0.000685431204504749,0.002957870060720412
1505.9011802360471,0.002862261489656959,0.007151012506226821
1507.7015403080616,0.002054234256237216,0.006826997990660699
1509.501900380076,0.006197037974099563,0.014110547049218105
1511.3022604520904,0.001610296634796778,0.0044441094274556845
1513.1026205241049,0.003238378829880418,0.0016708382672015137
1514.902980596119,0.0015016022794671854,0.006864759450283328
1516.7033406681335,0.003478344253033917,0.007754835387153345
1518.503700740148,0.005245581206783745,0.0037666005909257117
1520.3040608121623,0.0028551360307903424,0.004081822739179264
1522.1044208841768,0.0030536862875679407,0.009643781087085029
1523.9047809561912,0.003739618433629821,0.00494263135224657
1525.7051410282056,0.000578555291058051,0.001903558746833221
1527.50550110022,0.005799811910122497,0.011345137771700101
1529.3058611722345,0.0003933814225539217,0.012181976174027128
1531.106221244249,0.0016389559075086115,0.0057626588134059
1532.9065813162633,0.0015124404991812682,0.009169266594663751
1534.7069413882778,0.002986137742443954,0.009621398659799881
1536.5073014602922,0.00743694908896498,0.0021760933594720147
1538.3076615323066,0.00224429020215488,0.0026281659714067606
1540.1080216043208,0.0010023189665187347,0.007415563987636751
1541.9083816763352,0.0007911098298190757,0.00668190460879455
1543.7087417483497,0.0065808714236225,0.006942101280381821
1545.509101820364,0.0027031395040642814,0.007411638084838344
1547.3094618923785,0.0020831164513159615,0.0053138796453613985
1549.1098219643927,0.001355089310820776,0.005206819595453053
1550.9101820364072,0.004626818127386459,0.0026546040590801267
1552.7105421084216,0.0018634440707918252,0.001311492978575764
1554.510902180436,0.007276254232438053,0.010820070422983507
1556.3112622524504,0.00124061347673096,0.0035880464087416934
1558.1116223244649,0.0034847018220410457,0.0036140216039331993
1559.9119823964793,0.001454006701496384,0.007156505711903005
1561.7123424684937,0.0022132665125020635,0.00478431134525549
1563.5127025405081,0.01607085948074496,0.00047587556228772035
1565.3130626125226,0.005118190117855075,0.004406975814712163
1567.113422684537,0.0017083217465561381,0.005905828345186174
1568.9137827565514,0.0026053992998360106,0.003952156594969612
1570.7141428285659,0.0006651310332901917,0.0058658385250884865
1572.51450290058,0.002930165680445066,0.010934824897221258
1574.3148629725945,0.001497894750437727,0.011014087852254856
1576.115223044609,0.0023944903553400495,0.008786509081303582
1577.9155831166233,0.0029707782979549813,0.004924384832255883
1579.7159431886378,0.0032081974360619317,0.004286721208619906
1581.516303260652,0.005923757896006754,0.003226863491819351
1583.3166633326664,0.0018267113100387247,0.0015340367702689408
1585.1170234046808,0.0028645268251938586,0.015695456159680366
1586.9173834766952,0.0015128029417941318,0.005766200234161934
1588.7177435487097,0.0009919281310833083,0.0048254014734897014
1590.518103620724,0.003182917653438095,0.01157284793758745
1592.3184636927385,0.0011826981945576873,0.004241477819879493
1594.118823764753,0.0033928249681910777,0.004301359243287281
1595.9191838367674,0.0006594835570827325,0.007193753426046005
1597.7195439087818,0.006353331848208263,0.0012905658504002795
1599.5199039807962,0.0051031849419657625,0.008360388532080506
1601.3202640528107,0.00076033536755401,0.005939288589127755
1603.120624124825,0.0010316515874534099,0.00734665362060855
1604.9209841968393,0.002499575405018155,0.0032720607505658966
1606.7213442688537,0.001389448237065323,0.011734216709608461
1608.5217043408682,0.011800573302386609,0.001591277765123087
1610.3220644128826,0.008055792908617273,0.005325407821582182
1612.122424484897,0.0022219038980924835,0.003524178549111377
1613.9227845569112,0.0015689700307829463,0.004507603312948848
1615.7231446289256,0.008881517942397131,0.0035715418374467718
1617.52350470094,0.0018041746382646507,0.0061026822699224706
1619.3238647729545,0.0027726675018830073,0.002541006141328039
1621.124224844969,0.0012165698133376345,0.005116439253229398
1622.9245849169833,0.0018042074653646517,0.004687197587784517
1624.7249449889978,0.0013392951434623255,0.0065528538423164735
1626.5253050610122,0.007305609065054531,0.0028567860279880403
1628.3256651330266,0.0029921062520455576,0.002872354955394389
1630.126025205041,0.0015664997231555683,0.013043553793271715
1631.9263852770555,0.005443400607570756,0.008918601322798267
1633.72674534907,0.0017069328875308994,0.003574354992387668
1635.5271054210843,0.002486756275960305,0.015224093239074105
1637.3274654930988,0.0008167220627295754,0.005533839761751279
1639.127825565113,0.0017672373435199595,0.00369898528284871
1640.9281856371274,0.0021258498035778926,0.00524829684878378
1642.7285457091418,0.0008486621319929352,0.005563542046733386
1644.5289057811563,0.014412224733490497,0.007279535655740615
1646.3292658531705,0.004270790002261817,0.005461075608565079
1648.1296259251849,0.0006577561619868492,0.006683092518685068
1649.9299859971993,0.002008816742840529,0.028078222321663706
1651.7303460692137,0.00023680192514725543,0.0033155060368269553
1653.5307061412282,0.0018483177577245408,0.003290896945165665
1655.3310662132426,0.005745410134917529,0.005654368101214771
1657.131426285257,0.0013604655705802182,0.0042870045529982154
1658.9317863572714,0.003455943994754114,0.003261122691445502
1660.7321464292859,0.004364033266895428,0.0031991442627550873
1662.5325065013003,0.006156109732970496,0.004521051065110995
1664.3328665733147,0.007279455524082555,0.005612165919172259
1666.1332266453292,0.0021590359537113323,0.009568092871827038
1667.9335867173436,0.0017544636452809291,0.005303123487409552
1669.733946789358,0.0023278584504366965,0.004070707037947651
1671.5343068613722,0.008153354490558788,0.00492676346688534
1673.3346669333866,0.004224731873747543,0.002958163224752666
1675.135027005401,0.0036742484095448826,0.004082454575137575
1676.9353870774155,0.0018059505929355925,0.002205481036178472
1678.73574714943,0.0014981978468645363,0.004221267961568082
1680.5361072214441,0.0012880188373677486,0.013873080533541552
1682.3364672934586,0.0037218061302172474,0.0057923680922951325
1684.136827365473,0.00029052850251733863,0.009778088870936393
1685.9371874374874,0.0005309946503255223,0.0020914694184679472
1687.7375475095018,0.0008730809399496551,0.006113746194105788
1689.5379075815163,0.005978153256126281,0.004918065463897159
1691.3382676535307,0.004789502383059768,0.0010766700062512305
1693.1386277255451,0.0007947508963599999,0.008706604055653346
1694.9389877975595,0.0016825838318169951,0.008493608628555992
1696.739347869574,0.0014733096760101015,0.010419794114071441
1698.5397079415884,0.0013589341923246942,0.0016855571167658306
1700.3400680136028,0.0009609026837570775,0.015736933170705025
1702.1404280856173,0.0022664630124273593,0.002980518460760215
1703.9407881576315,0.0022221339532407275,0.004487454475696188
1705.741148229646,0.0028725443379997934,0.0029632290873350103
1707.5415083016603,0.0014943103588600146,0.0027075352400011132
1709.3418683736747,0.0053308671287003555,0.0034482289837407523
1711.1422284456892,0.0005480016884348909,0.008304951335108857
1712.9425885177034,0.0029423564546605463,0.004944731916239493
1714.7429485897178,0.0009436410998575694,0.0051602636512677194
1716.5433086617322,0.0018076036003995054,0.005728003210990437
1718.3436687337467,0.012962148794275107,0.003625303824348696
1720.144028805761,0.0017058383576364737,0.004685731820250234
1721.9443888777755,0.0013942589761145431,0.00599422277294333
1723.74474894979,0.0050490840307816556,0.009473759762786391
1725.5451090218044,0.004407675976343655,0.004335020450332276
1727.3454690938188,0.0037034587650896706,0.01749303938046324
1729.1458291658332,0.001788620561913478,0.007460705972849534
1730.9461892378476,0.0036595567008845206,0.007060955906081069
1732.746549309862,0.0002802932615348598,0.002894805255034768
1734.5469093818765,0.0014253692437903324,0.0027972070143014644
1736.347269453891,0.006097944466387458,0.007381423066359382
1738.1476295259051,0.0020808436157663843,0.002267067066786348
1739.9479895979196,0.0012316246101400955,0.013937416315865737
1741.748349669934,0.0011290581920337295,0.0022652703596189156
1743.5487097419484,0.0026891781430057864,0.011706972048870744
1745.3490698139626,0.00406822923364459,0.013153905899260772
1747.149429885977,0.001264146697827105,0.0056763209900246485
1748.9497899579915,0.0014094894188806137,0.0036940172171225174
1750.750150030006,0.0014071407340938338,0.005276209865620692
1752.5505101020203,0.008567704412036288,0.01264973719957827
1754.3508701740348,0.0030102825503767975,0.0028030171466077703
1756.1512302460492,0.0024656534733578516,0.0065260103517458005
1757.9515903180636,0.004040992412443856,0.007872480573051701
1759.751950390078,0.0005367873836557258,0.003137390285324963
1761.5523104620925,0.001675816905757947,0.003067568029222587
1763.352670534107,0.00525122578868356,0.005057013861829656
1765.1530306061213,0.0033577387352161188,0.0034859619566931436
1766.9533906781357,0.001176529827512647,0.0018946393855015697
1768.7537507501502,0.0010965413067201453,0.004125293607316538
1770.5541108221644,0.001079793642072891,0.004868637342219124
1772.3544708941788,0.0034357111956285686,0.0006120455269287599
1774.1548309661932,0.001236216025559965,0.0088477601372284
1775.9551910382077,0.00010580745765607058,0.0031055756108654604
1777.755551110222,0.0012773999555329041,0.0014822570680550612
1779.5559111822363,0.003711654716506644,0.0013726541115790334
1781.3562712542507,0.013550867163763877,0.008257594769723441
1783.1566313262651,0.0024895226070053363,0.0018805235075655014
1784.9569913982796,0.003484328494906733,0.01256106636268798
1786.757351470294,0.0011908560248755507,0.009461708429405174
1788.5577115423084,0.0018611337629248642,0.003312676472773193
1790.3580716143229,0.003301254812649755,0.0029805147240082024
1792.1584316863373,0.0010621943669611542,0.012856518707614643
1793.9587917583517,0.0010604939762735885,0.007178661407256185
1795.7591518303661,0.002710062253814662,0.002993040792574308
1797.5595119023806,0.0010898071314212553,0.004172329020357852
1799.359871974395,0.004409217315053599,0.011791201441557098
1801.1602320464094,0.0024016766635488653,0.0065593757648773725
1802.9605921184236,0.0009964411898253371,0.0012263759397958885
1804.760952190438,0.0013863221541567307,0.014771570768466273
1806.5613122624525,0.0007350896567874135,0.006426124355188507
1808.361672334467,0.0019598726735726873,0.004878033601328519
1810.1620324064813,0.00357473681009522,0.0017623851748259473
1811.9623924784955,0.0019891105646243946,0.004884318935426087
1813.76275255051,0.0010237158555535465,0.0023778366813087416
1815.5631126225244,0.009070473436306795,0.0024837272722635405
1817.3634726945388,0.007075908072171647,0.008930373320403837
1819.1638327665532,0.0029855800336864133,0.009997736227876274
1820.9641928385677,0.0010989796899524551,0.013952973151794567
1822.764552910582,0.002098560936831902,0.0015575490635817701
1824.5649129825965,0.001052062330763056,0.001941700936449951
1826.365273054611,0.01817757463722387,0.009603327627436847
1828.1656331266254,0.0028681670827770366,0.005053101543881814
1829.9659931986398,0.0044236540174390155,0.006077713587020665
1831.7663532706542,0.0018640800374769661,0.004400771959040809
1833.5667133426687,0.0022644850746995474,0.005465983504343048
1835.3670734146829,0.0057425318270548815,0.010790830195913145
1837.1674334866973,0.0014973134880245154,0.011978985938141916
1838.9677935587117,0.003810649740331719,0.009035451851638766
1840.7681536307261,0.0021462690380736693,0.016771871498844373
1842.5685137027406,0.001182147131891908,0.0014158589866271783
1844.3688737747548,0.011885202922051146,0.012135608365683845
1846.1692338467692,0.006105313377471874,0.001624390666202259
1847.9695939187836,0.0006428859121926664,0.0025320228919395904
1849.769953990798,0.0006678222879512307,0.013087756699961442
1851.5703140628125,0.0032415173342169984,0.00823080539809338
1853.370674134827,0.002171336054351025,0.00359332387053566
1855.1710342068413,0.010090578390262128,0.007054584219650035
1856.9713942788558,0.0011167720095614615,0.007545240632896423
1858.7717543508702,0.0026572931673564627,0.003577040309180446
1860.5721144228846,0.006264340812779811,0.008493116025243804
1862.372474494899,0.0012860061542284485,0.004769414681890102
1864.1728345669135,0.0005584553374101693,0.006549114943450444
1865.973194638928,0.0011711633235484942,0.009312442393062854
1867.7735547109423,0.004520027464669255,0.005556994345089919
1869.5739147829565,0.00031429153859073843,0.004095180980227622
1871.374274854971,0.004004786266937226,0.005014584711851187
1873.1746349269854,0.007481993049357014,0.003603479009520756
1874.9749949989998,0.0015512851957270781,0.003160468237030494
1876.775355071014,0.0030960043425868034,0.0024147392980342097
1878.5757151430284,0.0027206137948040192,0.008423158896499852
1880.3760752150429,0.0023970657713309022,0.0011690377251049576
1882.1764352870573,0.00247954390796848,0.014245296839091778
1883.9767953590717,0.0023971119759673646,0.00982538038507862
1885.7771554310862,0.0016911748799157494,0.00579544496401395
1887.5775155031006,0.0021517305641137294,0.004796917836844522
1889.377875575115,0.003672099988675154,0.004700297728455024
1891.1782356471294,0.00899691920937004,0.004242897029056545
1892.9785957191439,0.0015074168828643625,0.0033050090719430026
1894.7789557911583,0.0013020493213685197,0.012909501382760206
1896.5793158631727,0.004936786518855596,0.007510062288904421
1898.3796759351872,0.0040080547421696335,0.005485901753888259
1900.1800360072016,0.0036165450374042577,0.008907160408343521
1901.9803960792158,0.0034522535276070923,0.003992290715512317
1903.7807561512302,0.0025634270207019485,0.003648885970319231
1905.5811162232446,0.003730602062456461,0.003449154852597095
1907.381476295259,0.013297467741085749,0.0038540516538426235
