t,height,r
139139.13913913915,33.91541602435342,2.4318603849923823
162462.46246246248,23.62662950633339,1.0990020641459908
125225.22522522522,20.293961052956096,2.445135742756327
148348.34834834834,17.73749972173069,2.429687349976254
118218.21821821822,17.144956723113673,2.8084034161670726
120220.22022022022,16.0584913893405,1.2345115949607737
185785.7857857858,12.760033659442634,1.4513517393446593
129629.62962962964,12.351703197923861,2.5233879807980313
181181.1811811812,12.183611737394981,1.0902067739337693
141541.54154154155,11.937097316023065,1.5928867464450487
136636.63663663663,11.848470012692767,0.8746891439962883
183383.3833833834,11.703926195379944,1.3048594581882957
122722.72272272273,11.55237987047151,0.5810632706595946
113213.21321321321,11.318969978087752,0.40808847363267686
146046.04604604605,10.939837675238374,1.3219396424825753
178978.978978979,10.819367061388865,1.6511290997723085
150550.55055055057,9.350861052002493,2.713574781115531
164864.86486486485,9.042272516810002,0.4731335691073397
140540.54054054053,8.946839116060241,0.6355429152186836
137137.13713713715,8.83608935784971,1.4072128989163855
127427.42742742744,8.81087999277162,0.8006622688369063
143943.94394394394,8.429948238372404,1.4221030687511296
115815.81581581582,7.617186066009006,2.030895355830738
134734.73473473475,7.367340216768561,2.4752119728018473
143343.34334334335,7.329075678872774,1.7411464512540962
132132.13213213213,6.884539841809142,1.2210745487462846
171771.77177177178,6.80345311466183,-0.4469368312295069
192892.89289289288,6.74837583146788,0.5049013989284926
113813.81381381382,6.6573108954588465,2.7178806527778865
188388.38838838838,6.371501713715819,-0.7957858628257283
157857.85785785786,6.365211223873056,0.8739596303120297
176176.17617617617,6.326906531944856,0.2398016218296939
199899.8998998999,6.098296112666186,0.3042645982410826
167267.26726726728,6.034938092485793,1.108474268652825
165865.86586586587,5.831671361422343,0.8214205707460845
197597.5975975976,5.819329772459383,0.5550766965938639
130230.23023023023,5.764936416735142,1.0511655176218218
108508.5085085085,5.619258834718488,1.381658668121572
154454.45445445445,5.60157422310095,0.8255080809064526
109309.3093093093,5.58450973597451,0.9094466156535349
195095.0950950951,5.538395541067492,1.6374950948638967
