t,height,r
182482.4824824825,24.735630473957553,2.9908130036566627
186886.8868868869,22.011001477005202,2.4171722321843623
184684.68468468467,21.681075156171385,2.1823031480041757
172972.97297297296,16.93240071298622,2.5519467716461874
163563.56356356357,16.817054862787238,2.3649123249785666
100600.6006006006,15.750326908244043,0.940301562910722
156556.55655655655,13.685162981715138,2.4810206294076167
114514.51451451452,13.137924809575269,0.9462494120168584
161561.56156156157,13.085003254243396,2.139382400876023
165765.76576576577,12.071190410838376,1.8152371561035026
180080.08008008008,11.576464863522204,1.0430184486966476
189389.3893893894,11.41990148641769,1.2531501356975363
121521.52152152153,11.392903565777578,0.9648091301848979
105005.005005005,10.270135241406035,2.35985589982999
193893.8938938939,9.559954730758205,2.2456905695706095
110010.01001001001,9.55128308018402,1.3440828798143256
170570.5705705706,9.32378828221801,2.104076097445314
123923.92392392393,9.307375810837106,0.9349623577786863
112212.21221221221,9.094791478326655,0.6931491284984808
159059.05905905907,8.79312837976483,0.8160489428289122
102602.60260260261,8.308784003719873,0.763993495063176
117017.01701701702,8.281055958965581,1.4617991093530704
178078.07807807808,8.05684204142976,2.964257280431959
196396.3963963964,7.951134005090663,0.5798554483606636
181881.88188188188,7.8414329637510205,2.5207671137008054
191891.8918918919,7.541126904057909,0.5525413468145199
175175.1751751752,7.54046076365233,1.168783823245671
179479.4794794795,7.489250064286855,0.49050848670247604
177477.47747747749,7.461453549432092,-0.13702086955843953
135635.63563563564,7.360799431628731,0.5834426848955594
140240.24024024024,7.169605164226891,-0.09159043326414311
118918.91891891892,6.9440554846502796,2.2090950257371804
168568.56856856856,6.941199143157767,2.793508106213749
142442.44244244244,6.915045833196494,0.97915383652728
125925.92592592593,6.78052024096251,1.8834008235522397
144844.84484484483,6.507734536242098,1.1908962810494976
130930.93093093093,6.429222564190292,1.054261790704507
164164.16416416416,6.273453153974466,2.017395942124544
120920.92092092092,6.267022063164497,0.46468977316136295
149649.64964964965,5.964217522141904,1.4222090408055834
147247.24724724726,5.910333602871931,1.3887117035440835
107807.80780780781,5.851378920307144,0.614712468299994
138438.43843843843,5.465540958528291,1.5184487712768016
180880.88088088087,5.393041878969101,0.5190315009401549
152352.35235235235,5.287594065624341,2.3198781769112244
166566.5665665666,4.961159208528985,0.5914763593509837
160960.96096096098,4.858063340952234,1.6020401031855906
196996.99699699698,4.813604242033807,2.102379610277329
137837.83783783784,4.709147947191204,0.012998786493065202
183283.2832832833,4.651480124820259,0.2607864881634408
183883.8838838839,4.62327036536023,1.5750786102283008
173573.57357357358,4.622142693293034,0.7429249281080631
174374.3743743744,4.589003484475479,0.7163140365338806
158558.55855855858,4.554225193059061,0.01679518729000444
123123.12312312312,4.452684628190358,0.22742756762698854
104204.2042042042,4.440788506967612,0.9061893802430507
190490.4904904905,4.436837370388669,0.34968494506555164
133433.43343343344,4.346655470961295,1.158784673574456
188888.88888888888,4.345633977786604,1.8156449863552964
155155.15515515517,4.332372252702276,0.6540347888178388
128528.52852852854,4.159138421487366,-0.45238512959729177
194694.6946946947,3.9710075128353695,0.01787532253128569
103603.60360360361,3.805889332807513,-0.39204834892842017
146246.24624624624,3.7484428866592414,0.06436546718580978
143443.44344344345,3.743507147382842,-0.21682489907745414
198298.29829829832,3.721006865854246,1.3365846011738896
176076.07607607607,3.6660197092049653,0.899530866021053
171871.87187187187,3.615952194070512,0.007080351054922547
101201.2012012012,3.563955997053572,0.08038902700061461
176876.87687687686,3.5637354124042857,-0.05870457295928209
185285.2852852853,3.5632554368901843,2.121486666558933
197797.7977977978,3.5447550581060727,0.6758259109299388
191391.3913913914,3.5414018022448226,0.29893146597961284
116516.51651651651,3.4990559921207534,-0.2249791708206075
122122.12212212212,3.431914259211626,-0.23539355446130708
107007.007007007,3.394507005973967,0.6133218210904958
187487.4874874875,3.3920571931400305,1.0241181218328834
102002.002002002,3.3829111588955167,-0.0011267584162319973
159759.75975975976,3.33050354934307,0.2113010492173469
195595.5955955956,3.239750802987803,0.6206611543535273
136236.23623623623,3.1911815935983,0.2880538024575432
148748.74874874874,3.169885721666835,-0.36605359763477735
192792.79279279278,3.1522738045133494,0.45236121984936783
140840.84084084083,3.1145232752748897,-0.02064519464635226
186086.0860860861,3.0042961103399013,0.6686513941904205
112812.81281281282,2.929950616537333,-0.4135732072548188
144244.24424424424,2.9262304663165786,0.6417848356740266
