t,D_magnitude,D_real,D_imag
187.14671467146712,0.45205983698618724,-0.028197949491268554,-0.45117953395568156
187.15871587158716,0.4044413170937642,-0.039495616897437476,-0.4025082300008654
187.17071707170714,0.35649370376705486,-0.04788256783836452,-0.3532633868981572
187.18271827182718,0.30829809558972987,-0.05328256499977421,-0.30365882831114765
187.19471947194717,0.2599438433570562,-0.05563893040503674,-0.2539194973266552
187.2067206720672,0.21153205628723107,-0.054916012538345924,-0.2042793244652834
187.21872187218722,0.16318613750312727,-0.051100397418229235,-0.15497891745940348
187.23072307230723,0.11508974923125981,-0.04420184321939839,-0.10626310476417482
187.24272427242724,0.06768578073533985,-0.03425392207561523,-0.05837836702229844
187.25472547254725,0.024252240411945403,-0.021314356969729754,-0.011570192391042178
187.26672667266726,0.03435704407079022,-0.005465046057438196,0.033919607145017176
187.27872787278727,0.07896468088709549,0.013188228687432874,0.07785558073567235
187.29072907290728,0.12487630431575239,0.034516407037771556,0.1200112870723553
187.3027302730273,0.1704753897468805,0.05836806427890594,0.16017186888365983
187.3147314731473,0.2154304288398171,0.08457062271595528,0.19813651718838468
187.32673267326732,0.25957467095433695,0.11293184619039878,0.23372079051098643
187.33873387338733,0.3027843947518196,0.14324159881719492,0.2667587563202369
187.35073507350734,0.34495254313278145,0.17527384538854396,0.2971049244568091
187.36273627362738,0.38598094271692435,0.20878886746728104,0.3246359452715854
187.37473747374736,0.4257776580248101,0.243535666147274,0.34925204850837405
187.3867386738674,0.4642561017953381,0.27925451985675487,0.3708782026404041
187.39873987398738,0.50133483742555,0.31567966343157,0.3894649782871796
187.41074107410742,0.5369376808527309,0.3525420530395435,0.40498910350548045
187.4227422742274,0.5709939386041919,0.3895721803937906,0.41745370304496704
187.43474347434744,0.6034387074563787,0.4265028990972493,0.4268882180597944
187.44674467446742,0.6342131989359775,0.46307222586523056,0.4333480071914797
187.45874587458746,0.6632650693535213,0.49902607984278474,0.436913634327511
187.47074707470745,0.6905487446512693,0.5341209241876662,0.4376898526175323
187.4827482748275,0.7160257338591133,0.5681262755706185,0.4358042984583097
187.49474947494747,0.7396649274141499,0.6008270491796054,0.43140591305719
187.5067506750675,0.7614428780145757,0.6320257092041642,0.4246631128130782
187.5187518751875,0.7813440624959911,0.6615441975586994,0.4157617330565136
187.53075307530753,0.7993611236955336,0.6892256167610248,0.40490277262099755
187.54275427542754,0.8154950914986745,0.714935646322747,0.392299969252494
187.55475547554755,0.8297555823444528,0.7385636757449014,0.37817723794797853
187.56675667566756,0.8421609763627119,0.7600236411097603,0.36276600593558705
187.57875787578757,0.8527385710967259,0.7792545563310287,0.34630247916152357
187.59075907590758,0.861524710364495,0.7962207342693473,0.3290248757893673
187.6027602760276,0.8685648862304319,0.8109116970851663,0.31117066237506835
187.6147614761476,0.8739138112634092,0.8233417793343081,0.29297382804536165
187.62676267626762,0.8776354572157843,0.8335494313606355,0.2746622311871799
187.63876387638763,0.8798030549030635,0.8415962344174224,0.25645505187299045
187.65076507650764,0.8804990484017308,0.8475656426499694,0.23856038152991293
187.66276627662765,0.8798149946379165,0.851561470504436,0.2211729792312785
187.67476747674766,0.8778513970161684,0.8537061472672229,0.2044722214908253
187.6867686768677,0.8747174589478518,0.8541387632471673,0.18862026960744743
187.69876987698768,0.8705307400432298,0.8530129345543092,0.1737604754921538
187.71077107710772,0.8654166944351085,0.8504945154509199,0.16001604355468607
187.7227722772277,0.8595080674873545,0.8467591888858053,0.14748896268297484
187.73477347734774,0.8529441243090795,0.841989966995013,0.13625921867205684
187.74677467746773,0.8458696815982454,0.8363746340916888,0.12638429370420406
187.75877587758777,0.8384339140518547,0.8301031649617094,0.11789895569031153
187.77077707770775,0.8307889087532769,0.8233651511306346,0.11081533653374943
187.7827782778278,0.8230879465327056,0.8163472671856155,0.10512329468773002
187.79477947794777,0.8154834992406956,0.8092308082385494,0.10079105382638721
187.8067806780678,0.808124946914233,0.8021893282314001,0.09776610607356201
187.8187818781878,0.8011560391926456,0.7953864070273935,0.09597636506401548
187.83078307830783,0.7947121505299374,0.7889735721457747,0.09533155120658675
187.84278427842784,0.7889174071214485,0.7830883986167512,0.0957247889059136
187.85478547854785,0.783881792140955,0.7778528077910161,0.09703439318998161
187.86678667866786,0.7796983608810937,0.7733715830840951,0.09912582125089679
187.87878787878788,0.7764407140407059,0.7697311176139631,0.10185376280138404
187.8907890789079,0.7741608812370536,0.7669984055334689,0.10506434193791851
187.9027902790279,0.7728877546979753,0.7652202856443509,0.10859740236513865
187.9147914791479,0.7726261841491737,0.7644229426095915,0.11228884737589025
187.92679267926792,0.7733568003874192,0.7646116678446433,0.11597300591646025
187.93879387938793,0.7750365820005697,0.7657708789749689,0.11948499635112836
187.95079507950794,0.7776001243535197,0.7678643936653238,0.12266306019170492
187.96279627962795,0.7809615199866392,0.7708359506744998,0.12535083903820515
187.97479747974796,0.7850167215483957,0.7746099682161117,0.12739956927252927
187.98679867986797,0.7896462363925061,0.779092527138152,0.1286701706159494
187.99879987998798,0.7947179970354945,0.7841725641059336,0.12903520649665204
188.01080108010802,0.800090261919739,0.7897232578937048,0.12838069621461667
188.022802280228,0.8056144225096656,0.7956035900993921,0.12660776112284983
