function,GRH_label,t,log_cond,absSk_0,logSk_norm_0,absSk_1,logSk_norm_1,absSk_2,logSk_norm_2,absSk_3,logSk_norm_3,absSk_4,logSk_norm_4,absSk_5,logSk_norm_5,absSk_6,logSk_norm_6,absSk_7,logSk_norm_7,pc1_frac,entropy,ratio_21
F5p,0,74840.59000010484,24.055669240120338,1.0,-12.027834620059169,1.7173298592992645,-11.487063942851254,3.8905256093287037,-10.669290353477823,3.6696150843621793,-10.727747845139065,2.648471064420807,-11.053852103387632,0.7132834763255025,-12.365710975137379,0.023369767267030134,-15.784146709119213,0.0,-39.658855735988716,0.9027370634073856,0.433296017311361,0.05961153363494299
F5p,0,75071.89000010521,24.061840845941017,1.0,-12.030920422969508,2.1499030042903104,-11.265497696131728,3.8034016730521882,-10.695024579550992,3.123409818996618,-10.891995127215035,2.376702130245318,-11.165206555761474,0.5899793956827444,-12.558588088232613,0.03545618180818464,-15.37037808309998,0.0,-39.66194153889906,0.9027370634073856,0.433296017311361,0.05961153363494299
F5p,0,75226.06000010547,24.065943897355144,1.0,-12.032971948676572,2.197066566115949,-11.245848857091877,3.7203768710303176,-10.719146976106948,3.4752509433427066,-10.787305258356257,2.534854611089379,-11.10283566590622,0.6337677148014688,-12.48904472079394,0.032197432450492024,-15.468840515819856,0.0,-39.66399306460612,0.9027370634073856,0.433296017311361,0.05961153363494299
F5p,0,75257.56000010551,24.06678119779914,1.0,-12.03339059889857,1.6556842135563001,-11.529176253416907,4.7524291889962464,-10.474734703367686,3.969004816942556,-10.654875211457767,1.8047443564386725,-11.442971647926658,0.5381039357066092,-12.653094147330924,0.04960327734137332,-15.037088970882637,0.0,-39.66441171482812,0.9027370634073856,0.433296017311361,0.05961153363494299
F5p,0,75692.80000010622,24.078314557670392,1.0,-12.039157278834196,1.616459610916043,-11.558918946477727,3.6603053926515554,-10.741610694287443,3.0691970290376402,-10.917741305506393,2.8176281224673816,-11.003261839124214,1.403672511588438,-11.700065254293165,0.09450282027083817,-14.398282879616527,0.0,-39.670178394763745,0.9027370634073856,0.433296017311361,0.05961153363494299
F5p,0,76109.5000001069,24.089294656038685,1.0,-12.044647328018343,2.203783569646048,-11.254471640440226,3.455070851911542,-10.804804363944118,3.6517115107915576,-10.749451363261052,1.7456295736354588,-11.487532050248781,0.7029512597207211,-12.397115049426922,0.04567883647769204,-15.13076751311008,0.0,-39.67566844394789,0.9027370634073856,0.433296017311361,0.05961153363494299
F5p,0,76250.17000010711,24.092987760387647,1.0,-12.046493880192823,1.283328093909631,-11.797037103237615,6.151877064794392,-10.229736631155781,3.3038128592691622,-10.851416666795965,2.781517359824998,-11.023497288505903,0.9248845310992138,-12.124580260698616,0.03551634471533193,-15.384256154108284,0.0,-39.67751499612237,0.9027370634073856,0.433296017311361,0.05961153363494299
F5p,0,76435.75000010742,24.097849507728462,1.0,-12.048924753863231,2.3981203977343455,-11.17423949095657,4.1366240485964925,-10.629044745883604,3.8649902956252644,-10.696965582662083,2.028954383738847,-11.34140417541234,0.5976286786170434,-12.563710410523868,0.05984680536071943,-14.864891979681891,0.0,-39.679945869792775,0.9027370634073856,0.433296017311361,0.05961153363494299
F5p,0,76481.29000010749,24.099040741912603,1.0,-12.049520370955301,2.0512454548015286,-11.331073223354982,3.904331247617256,-10.687433857741993,3.0812738256279233,-10.924177279721698,2.088986643513483,-11.312841282124436,0.3588383480263485,-13.074403646904846,0.026027427795556415,-15.69812475269687,0.0,-39.68054148688485,0.9027370634073856,0.433296017311361,0.05961153363494299
F5p,0,77102.1100001085,24.115209764902357,1.0,-12.057604882450178,2.546282862461846,-11.122970287755518,3.8967965268440556,-10.697450070225239,3.433988755076516,-10.823882394565555,2.217141599149361,-11.261386084145103,0.7277740863863942,-12.375369482292559,0.029864540939593735,-15.568688306517569,0.0,-39.68862599837973,0.9027370634073856,0.433296017311361,0.05961153363494299
F5p,0,77133.52000010855,24.11602436268198,1.0,-12.05801218133999,1.3539255429567938,-11.755003998792926,4.246978084937238,-10.611804490150732,3.729096281113444,-10.741846260924275,2.915059329320202,-10.988122008633752,0.9480399338850205,-12.111370834602969,0.04832544507565705,-15.087809225200642,0.0,-39.68903329726954,0.9027370634073856,0.433296017311361,0.05961153363494299
F5p,0,77193.28000010864,24.117573283620846,1.0,-12.058786641809423,2.727595752185435,-11.055366097492033,2.946169591595587,-10.978280758693488,3.489990568890643,-10.80888760792305,2.427931911589833,-11.17174681200851,0.7639514981025073,-12.328037617798957,0.024661507060397696,-15.761298311322843,0.0,-39.68980775773897,0.9027370634073856,0.433296017311361,0.05961153363494299
F5p,0,77519.08000010917,24.12599666961525,1.0,-12.062998334806625,1.1641617994306086,-11.910996992210277,4.46352719123956,-10.56705903127884,3.4178586549506536,-10.833984104113922,2.167202334661074,-11.28956124574829,0.42566741808944913,-12.91709528114001,0.021462816946902264,-15.904431620155009,0.0,-39.69401945073617,0.9027370634073856,0.433296017311361,0.05961153363494299
