N,Diagonal,Mixed Diagonal,Three Equal,Two-Two,Four-Index
10⁴,2.607612619552654,15.158192709281199,18.3101990169833,50.38407228984507,13.539923364337772
10⁵,3.2258505934614203,18.489516861523498,19.56603089927774,48.65648019295313,10.06212145278417
10⁶,3.35066137713022,21.932714634178485,19.336042006696072,47.061899443301826,8.318682538693306
