t,function,GRH_label,feat_xi,feat_A_log_peak,feat_B_curvature,feat_C_roughness
35239.06000004081,F11,1,0.15938010521719825,1.715352106792382,1.7466014944110713,3.9345666719559294
35891.02000004186,F11,1,0.15938010521719825,1.639991878561488,1.9251565433310889,3.942135389743244
36508.06000004286,F11,1,0.15938010521719825,1.620222169278246,1.8500423036623581,3.714098084652041
36788.95000004332,F11,1,0.15938010521719825,1.7014282925852549,2.086042677075222,4.518586691230854
39064.960000046995,F11,1,0.15938010521719825,1.7089607939715787,2.0671081343051587,4.483753420047015
39236.77000004727,F11,1,0.15938010521719825,1.631025714753174,2.0049418472678053,3.9701123374303795
40986.190000050105,F11,1,0.15938010521719825,1.6191077355379278,1.8919581795760352,3.8047667271238796
41684.050000051226,F11,1,0.15938010521719825,1.632227227451057,1.9418095431082179,3.884206876045847
42164.650000052,F11,1,0.15938010521719825,1.7642966693997197,1.8764846405734668,4.347588503249346
42536.1700000526,F11,1,0.15938010521719825,1.618297829637055,1.9994191462498991,3.9990431354450773
43714.72000005451,F11,1,0.15938010521719825,1.7420226083329244,1.9720858884315502,4.411993020263824
43886.350000054794,F11,1,0.15938010521719825,1.6004628924760766,1.8494150351584342,3.6666862284103328
44366.95000005557,F11,1,0.15938010521719825,1.6509012561212455,1.8190846691892855,3.7914217659611658
44893.00000005642,F11,1,0.15938010521719825,1.632314401712769,1.8173572749371942,3.716991983371378
46162.36000005847,F11,1,0.15938010521719825,1.7686950888407942,1.9902823227555404,4.605446984639497
46443.160000058924,F11,1,0.15938010521719825,1.6834502158272089,2.0048736228191872,4.275700362665952
47340.73000006037,F11,1,0.15938010521719825,1.7046692679010382,1.9363618619781917,4.250217304388292
47712.43000006098,F11,1,0.15938010521719825,1.6167424543727067,1.9532488178403953,3.745178526952124
48192.76000006175,F11,1,0.15938010521719825,1.6409211512849031,1.862666692720576,3.8212087968354385
50159.89000006493,F11,1,0.15938010521719825,1.6922316283348995,2.067924499415985,4.320878220533203
50811.850000065984,F11,1,0.15938010521719825,1.797334949979117,2.0554104040407988,4.7978271597667925
50921.560000066165,F11,1,0.15938010521719825,1.6179553503045156,2.0594069154455044,3.9919177497843337
52099.750000068074,F11,1,0.15938010521719825,1.6106294027222425,2.29545586927111,4.42819179315603
52190.56000006822,F11,1,0.15938010521719825,1.6578222944658334,1.955400167740497,3.948224152565037
52362.100000068494,F11,1,0.15938010521719825,1.702710387485405,1.8994221749630018,4.131343554037337
53368.93000007012,F11,1,0.15938010521719825,1.608050041063403,1.7399902809192387,3.4762712207778077
53540.4700000704,F11,1,0.15938010521719825,1.6011275391059068,1.8529745681543695,3.6215551533821437
54392.68000007178,F11,1,0.15938010521719825,1.630113814893247,1.9544836148041862,3.89148686197485
54718.840000072305,F11,1,0.15938010521719825,1.619087610382244,2.222045250819021,4.297513059938393
54809.65000007245,F11,1,0.15938010521719825,1.6375843663738892,1.9657499622143608,3.922513094979615
55570.96000007368,F11,1,0.15938010521719825,1.8482573810851048,2.1836404502253717,5.239699093812726
