3404	2199.5340780429643642638069007845685866234965839396509440465393336940850488826679	36.324
3000	1981.2864084664966753791786049539194970580799813488090436059176146831356415703321	27.290
2500	1704.6005321443370046491471484839629013167351144165052304035862989869368478447370	17.637
