3015	1989.3617206360478251766793551370438793341252367407049623660592365949077523282051	45.106
3005	1984.1553986640007048976118876949427205341044495215836554955537336556157369257849	45.405
2997	1979.5427876262230386905723627870649540926982457101575921734923441565157013398172	44.289
2986	1973.6691331969931233108735954009863638972938488937216217095282913014665108945260	44.212
2984	1972.4081670981671065950616590863311823190975465524250493959106052524571715387661	44.506
2969	1964.2668052549282423663560922397500853575733941473162360203783933583782225665567	44.034
2968	1963.7805124060107823994516610562708834691733895787496567810711109989074561869052	43.832
2953	1955.7584267242131234045658849836512656957425003442009804273882713192941205981452	44.015
2952	1954.8082870684232487053536484177531074173366523821252832582916534703497576807181	43.632
2937	1946.9142224352488218133066266203462765071711828070816754458596935760924156546061	58.680
2935	1945.5147434872311112735697636269117382541830769147958257518773790979654659673002	42.199
2922	1938.5803398859778395755041787861434953128940355594430590586684875116488556894620	58.447
2920	1937.6401303855983904196200931885259297391034277360511581049142215009377528992790	41.951
2905	1929.4784494847708690171795367009273585722173731812530594182270442815921663543434	41.652
2900	1926.4065788672493429736435368383188034927011804682758793470086206815481710530732	41.933
2894	1923.0092874758992830533756522678321862973843092240662650262347397988370943805707	40.593
2882	1916.7808575038460072285937196449539752988776230457745850146313209860454802808532	40.760
2879	1914.6822709500041138590685762932067507002384072512447996881069961855799457105392	40.615
2866	1907.7816123132950754641712006734908177325571703566877802143394264618206559646433	40.407
2863	1906.3015153422082696052891412420243949279107486705071911151184467469626746576593	40.594
2850	1898.8775229790484302975131214070849214405364286306250778187980417713574488495988	40.374
2847	1897.2382330630236753127787337605188791513547116972758142050967297071826394799671	40.273
2834	1890.1910407726214472298758168230577840500715097725166575696234376964634904498845	38.751
2832	1889.1735630231673782428709244843569030865189501253878337680856523014436937849093	38.965
2817	1880.8566173000821568289577208668590681220640881981572416393345228703535927364556	38.386
2816	1880.1154225789705345438643492082807285574636203924087274428660930663411747569134	38.460
2801	1872.1977649377319038016326897043615549219910516772229711159882489443941712948201	38.610
2799	1870.9879648090656477118262577800263608681376386891031101829538529812744890346893	38.398
2786	1863.7626992874878269660888313112183355915089431919106244018875989929782177700551	37.606
2783	1861.9209857552644847357750110932681235146114514095469802667614598059381906549174	37.763
2770	1854.8068991844348225808895897279445144608145256957178535936490221890448859274729	37.495
2768	1853.5672401668978255580828395742566509930329544108017198882400619842663947658029	37.421
2753	1845.1969442214672498895767082436901374577133471361728268719342281559190932608562	52.127
2752	1844.8800055946564205053776156386806654070486938647856025689147259164267802175726	37.365
2740	1838.4730426080284928760796859580947679633565106580363793291696475988287398822169	35.838
2732	1833.6612885252574776330377530976964696476774746545505389274743461880837271857442	35.995
2725	1830.1558060680689327456235236682442782826551945467351693407697983234528843695002	50.204
2717	1825.6339209637882876903583885975096802372963895858355960420915867562653932583667	35.573
2707	1820.2956904356999548968566276123040037176451837245887415269686744257514658211958	35.526
2702	1817.1080642655283349411515075814997775807188807740760295134565692055089583003273	35.214
2690	1810.6875359884555572346474986282804751804662171139494410592622045867785429404935	34.115
2687	1808.9912741356783672576640652823953997214877739045788763029798784024354141360215	34.046
2674	1801.8144536275285538142605836583228531761588666143734196444554658318050543484096	34.708
2671	1799.9218721888312886324521003274648511859968507857366348952711824876375810993252	33.459
2658	1793.1315178812717660731347047125623595721657946841851889712376372378958415260767	33.891
2655	1791.0688614759789990355643195965969275372036400892022787132375730452878508533923	33.755
2642	1784.2063862057492228784639029821259255787431983251857864182219299425916124557925	33.402
2639	1782.3060875185694685463901365551825745725834161848668241271142915843413255113452	32.678
2625	1774.7015458918759625416896941201936660653503761381317086249968522204910560941925	32.181
2624	1774.0236906224852065965361507928489748919861120073061827797252340998359853013339	32.298
2609	1765.7429021360806673877499394963998896003135631734977222860536858593998354807218	32.009
2607	1764.5482427966071372683971308946568115629635526797473344313824643031705059474932	32.194
