t,D_zeta_real,D_zeta_imag,mag_zeta,D_frand_real,D_frand_imag,mag_frand
1002.3000000000005,-0.08049013474847504,-0.5861408863506988,0.5916416148681654,2.640902287706177,-0.5933725919944492,2.706742678228193
1002.4000000000005,-0.316463490630924,-0.036412829802760026,0.3185514637802716,2.2474328083702755,-1.663704512322898,2.796223691420748
1002.5000000000006,-0.048249090477297356,0.5059887879203184,0.5082840035186622,1.421775781323505,-2.083418966976777,2.52231658685357
1002.6000000000006,0.48773795949539633,0.6207213179296761,0.7894195789724796,0.7649604607433829,-1.9718875322252145,2.1150661801102055
1002.7000000000006,0.8170339766244042,0.3089585395472169,0.873498653758457,0.4159197511058869,-1.745000986049173,1.7938834077700172
1002.8000000000006,0.7287621010808453,-0.0350826549128983,0.7296060530502099,0.16151566933773598,-1.5896481974438006,1.5978325015714072
1002.9000000000007,0.45962692962676505,-0.08150625062899966,0.4667977970489198,-0.13121227239546468,-1.3854028310306241,1.391602552690548
1003.0000000000007,0.36249551153861836,0.08861708306902262,0.3731701800751323,-0.339182570680067,-1.025130157040387,1.0797854671770626
1003.1000000000007,0.4686331899056387,0.1454454827817791,0.4906846799552226,-0.3129791796329981,-0.6390538780150201,0.7115798099228089
1003.2000000000007,0.4698794865044325,-0.03036498736716621,0.47085960146892764,-0.13642587618934582,-0.43950916080049607,0.46019596056635165
1003.3000000000008,0.13816231594985012,-0.1564979779335776,0.20875929355581932,-0.050505787383016615,-0.42932530280135195,0.4322858431462347
1003.4000000000008,-0.32893739371195563,0.13127439730556784,0.3541648999688622,-0.1457025703908719,-0.3819763644700807,0.4088216995614188
1003.5000000000008,-0.4668389387085246,0.8204505257285246,0.9439690989977978,-0.23455983418403653,-0.13259223418224317,0.26944204641792924
1003.6000000000008,-0.040578964274138304,1.4723562427611,1.4729153261267756,-0.08439649340678532,0.19152938653659826,0.20929948400903245
1003.7000000000008,0.6922356560810966,1.6556134279280952,1.794504395727646,0.27296692175812726,0.30479614671121474,0.4091596649525854
1003.8000000000009,1.256426994656629,1.3708439071584253,1.8595219306841386,0.5459742521967849,0.11015232608329144,0.556975240924943
1003.9000000000009,1.4509543413230492,0.9866555646042773,1.7546389097956276,0.5116401757896041,-0.16570410053054055,0.5378043495683653
1004.0000000000009,1.4906577517814494,0.7812465556396488,1.6829755534899906,0.2751941393555658,-0.2233385942437145,0.35441775070446047
1004.1000000000009,1.6537671706709494,0.6411570900735822,1.7737046735408406,0.14373392530947335,-0.03276444558986876,0.1474209964003796
1004.200000000001,1.8781976636676323,0.26947840387039523,1.8974311776607575,0.26049616612536464,0.14433323929370068,0.2978092284181708
1004.300000000001,1.80507979390863,-0.36020780483842796,1.84066909710674,0.4376073984735613,0.08145742715064148,0.44512419349750054
1004.400000000001,1.2270758625350693,-0.8672277747027908,1.502597479577328,0.3895144497979474,-0.12801479532604795,0.4100113345064593
1004.500000000001,0.40566587692392764,-0.8332094947048242,0.9267161732519443,0.0889280429858095,-0.17085044782333753,0.1926085988493789
1004.600000000001,-0.1359944918986901,-0.2611377716639302,0.29442730446815873,-0.17997674227414134,0.11880133453136124,0.21565107197981906
1004.7000000000011,-0.12530201535952756,0.40962447616252423,0.4283606033759193,-0.13383177013470185,0.5603478655182927,0.576108213001945
1004.8000000000011,0.22106356860214618,0.7540695537747438,0.7858053151341986,0.2037094112379541,0.825902815302157,0.8506544448546325
1004.9000000000011,0.49139632392996474,0.7617346590292362,0.9064822325552054,0.5563618709814375,0.7904147852861323,0.9665888806937974
1005.0000000000011,0.5456024379844272,0.7399749438350384,0.9193720345095444,0.7219228970808055,0.6160428111322538,0.9490423670612776
1005.1000000000012,0.6048093873371923,0.8660094890496378,1.0562986462810622,0.7587176267342742,0.4956722206340327,0.9062799718771031
1005.2000000000012,0.876876247005644,0.944630444166251,1.28889046416227,0.8135524863793436,0.4081577312186848,0.9101979903557228
1005.3000000000012,1.192095652464147,0.6723379944133258,1.3686235506360593,0.844926619449603,0.2138062496828246,0.8715584344482984
1005.4000000000012,1.1152319965918147,0.09168144474621218,1.118994143654433,0.6457752568681707,-0.03932735074130398,0.646971655406542
1005.5000000000013,0.43069982546566193,-0.32287013527801045,0.5382819557728017,0.1820123919928394,-0.044148619839114674,0.18729017986176877
1005.6000000000013,-0.5572515328743378,-0.08251628657068212,0.5633277983911447,-0.19822948064934282,0.41725540861593297,0.4619491346650163
1005.7000000000013,-1.266110063508574,0.8509045811229662,1.5254747782555225,-0.05444039829314304,1.0878970882166727,1.089258386020797
1005.8000000000013,-1.352165375247869,2.0683491120924185,2.471117004820433,0.5894225634494715,1.359759561557337,1.482013840539267
1005.9000000000013,-0.9260147353913212,3.1585452394014735,3.2914907442536685,1.0885006222101274,0.9233273126254777,1.4273636294904046
1006.0000000000014,-0.2552100544373675,4.063407009951823,4.071413599772385,0.7619363113348009,0.2754626115345634,0.8102015754637388
1006.1000000000014,0.650997263676555,4.94039431976211,4.983100788871531,-0.27388250325186564,0.40910532058914106,0.4923198035036292
1006.2000000000014,2.051844077866167,5.731488160589285,6.087694198532774,-0.9423879488008119,1.817093248068022,2.04693012050226
1006.3000000000014,4.056845431320038,5.997685796705215,7.240872169125881,-0.07274330223852479,3.7643560085890098,3.7650587973391256
1006.4000000000015,6.286694934047894,5.264520083202552,8.199860053697652,2.4148462954866634,4.678769305459737,5.265203210184565
1006.5000000000015,8.048537653768339,3.5089566135666233,8.780189911386866,5.176097285603451,3.4622607820561444,6.2272973939740055
1006.6000000000015,8.866402930802048,1.2320521446331798,8.951595020912775,6.41618730395748,0.5485216673703948,6.439591255587575
1006.7000000000015,8.792040291815658,-0.9708378991380429,8.845478998862228,5.367057018117853,-2.3334157867627625,5.852361085035833
1006.8000000000015,8.17590371670201,-2.85876828132143,8.661290762413604,2.9229349047405027,-3.5446305282570028,4.594339347414587
1006.9000000000016,7.201926584372976,-4.525718193974618,8.505872776968339,0.8424568886250735,-2.8310407547953464,2.953730753556262
1007.0000000000016,5.746867080512696,-5.990438218685602,8.301315033955142,0.2616045298295829,-1.3711431155358769,1.3958762027159817
1007.1000000000016,3.7155781838765374,-6.934597666620851,7.867284540322831,0.8756555256131654,-0.6029012137052776,1.0631380310308562
1007.2000000000016,1.4182583911304913,-6.939968474366445,7.083404498488857,1.4612089033763132,-0.9733975503016354,1.7557432187650428
1007.3000000000017,-0.5072017573361113,-5.9635176517471375,5.985047736262806,1.1305050119840978,-1.73853608341488,2.0737765779988733
1007.4000000000017,-1.5881072060664718,-4.483600063673075,4.756548541634938,0.09310323626618508,-1.869071146102627,1.8713885651559978
1007.5000000000017,-1.8851819004489123,-3.1183633789903884,3.643912864107555,-0.7146656864057275,-1.0877244890200704,1.3014959113803404
1007.6000000000017,-1.8273583835963843,-2.1274156487872813,2.804484980313676,-0.6406860816090888,-0.04881991171695418,0.642543414056715
1007.7000000000018,-1.7152751867139264,-1.3398457967890562,2.176546743198913,0.07214465280121338,0.403973751013246,0.4103652549077708
1007.8000000000018,-1.4669874152724693,-0.5502782022971381,1.5667987032453055,0.6151950696422313,0.07952744463889902,0.620314104436537
1007.9000000000018,-0.8756966381456184,0.11725984472874376,0.8835125767329784,0.45998854691528984,-0.44555433619488655,0.6403968533614963
1008.0000000000018,-0.033946872680727894,0.3213451429276109,0.3231332403946834,-0.15632732319819917,-0.4745298623418057,0.49961667529461756
1008.1000000000018,0.6175589632809502,-0.04869318964995317,0.61947566525807,-0.5447182801435981,0.10559576701053425,0.5548589647226965
1008.2000000000019,0.70393179582853,-0.6425154855013568,0.9530719397230324,-0.2989653161141647,0.7576790255251742,0.8145291682684053
1008.3000000000019,0.3166675596953493,-0.941247603843104,0.9930888153150214,0.30170260758748657,0.8799900810161941,0.930272543995563
1008.4000000000019,-0.07615998339415839,-0.7587925828484082,0.76260509233571,0.5930212420392376,0.42614909458862915,0.7302583408140357
1008.5000000000019,-0.120137361588148,-0.38373262199120994,0.40209913060041574,0.19506981801936515,-0.04625914140881964,0.20047977969358757
1008.600000000002,0.09055804955429293,-0.20734935911659655,0.22626205396650387,-0.6161595876448938,0.08426815439354655,0.621895296084172
1008.700000000002,0.20350771037896687,-0.2781014072148754,0.34460960648041056,-1.17825367194008,0.9221371043371726,1.496201375027983
1008.800000000002,0.07639192654361444,-0.2974195937123106,0.3070735110116809,-1.06508587613422,1.993447484171964,2.2601417645121584
1008.900000000002,-0.04299719789076509,-0.04070774226518672,0.05921046619295006,-0.44413051414463545,2.7444147699273187,2.7801194835815233
1009.000000000002,0.16278797815872506,0.31796131233313024,0.35721047293383207,0.18168357305392355,3.0919618686514685,3.0972951292881863
1009.1000000000021,0.6518480562687953,0.37990285538511004,0.7544746967202851,0.5905735727905403,3.460184673269613,3.510221519791667
1009.2000000000021,1.0124541135892038,-0.0034415467428233356,1.0124599628467703,1.1836353624105826,4.227786034838459,4.390349351421129
1009.3000000000021,0.9027984477051104,-0.5204279775046068,1.0420606109762967,2.6402050226120792,5.109043129087012,5.750913341052641
1009.4000000000021,0.434230588814861,-0.7147756610466186,0.8363375215109816,5.125641988779993,5.130738620174228,7.2523571744427935
1009.5000000000022,0.04954508816944406,-0.4700808490069964,0.4726845886686561,7.786551570881354,3.3711510410481327,8.484989375806832
1009.6000000000022,0.036408873997304726,-0.10643385983773564,0.11248898890873882,9.115872410221836,-0.1029341295984063,9.116453544799088
1009.7000000000022,0.24000974347659926,0.012987903075392583,0.24036090070974267,8.031495618063214,-3.9592732151375594,8.95437134895992
1009.8000000000022,0.29834187553537345,-0.10465484509218104,0.3161653227335861,4.81483350160351,-6.361144236602394,7.977893058134045
1009.9000000000023,0.1048033254557875,-0.13241269098182007,0.168869351155379,1.0664190040848307,-6.247133443357993,6.337501538571424
1010.0000000000023,-0.06087771271559813,0.13574366155019538,0.14876974677849286,-1.3754667349678567,-4.094038153434551,4.318918515181887
1010.1000000000023,0.10980797464889776,0.49394515623435514,0.5060035658608292,-1.7039349419836582,-1.510304721552794,2.27693096919022
1010.2000000000023,0.539921522692533,0.5439170937926936,0.766394843136691,-0.5658169133181925,0.0012036669515904045,0.5658181936020238
1010.3000000000023,0.8025096114168855,0.1741666380642819,0.8211916306387291,0.6590158095171428,0.0638317993104024,0.6620999439637029
1010.4000000000024,0.5820733865285368,-0.2691381503508065,0.6412836901707799,1.0213250653991761,-0.5779402840492434,1.173507503657114
1010.5000000000024,0.031219525076679633,-0.331945617653527,0.3334104854760794,0.5855154745072021,-0.9399443009221164,1.1073949881245446
1010.6000000000024,-0.39117506174734723,0.07457819990775016,0.398220839277054,0.04273618994215272,-0.6513395945429775,0.6527401085808824
1010.7000000000024,-0.40952701126802926,0.6181961172731614,0.7415381395246887,-0.09695595860794845,-0.033996585146862525,0.10274349473924901
1010.8000000000025,-0.18017034984819744,0.955677460123493,0.972512602875928,0.12108951810127114,0.478870309661971,0.49394275464850185
1010.9000000000025,-0.023945582857062372,1.11309831375042,1.1133558492289843,0.423897934972625,0.830441060211996,0.932374288448625
1011.0000000000025,0.0176715978961012,1.3870887829424647,1.3872013470066302,0.8093583932067848,1.2051691172950287,1.4517209132391622
1011.1000000000025,0.2572132156960582,1.8969995395377597,1.9143578274019672,1.5479376698657832,1.5331698964746114,2.178697078816943
1011.2000000000025,0.9670803222942931,2.340313929256211,2.5322546548954117,2.6724505595538175,1.3420295132691988,2.9904907971343224
1011.3000000000026,1.9845467360666025,2.2661051579419835,3.012251373057014,3.6176952026905975,0.2495663807075626,3.626293142859528
1011.4000000000026,2.797047816838522,1.5644595654653062,3.2048416843359107,3.571298365517632,-1.416770411025759,3.842058096008831
1011.5000000000026,3.0291174482436376,0.6052762323240767,3.088998516132774,2.290543735118915,-2.6490862011631235,3.5020348804210073
1011.6000000000026,2.7805905251919496,-0.1368382279052264,2.783955525758895,0.5242681204086674,-2.569810866477812,2.622743783053213
1011.7000000000027,2.439829809025568,-0.5388480318594601,2.498624961543559,-0.5095649071005949,-1.276109522118989,1.3740858441128025
1011.8000000000027,2.2096161229255564,-0.8484449521753665,2.3669098520147376,-0.17273306158268642,0.1660751043388888,0.23961980478437284
1011.9000000000027,1.9112382296816053,-1.2712497804387166,2.2954101103859332,1.0318757264025467,0.6437560403755582,1.2162192870772937
1012.0000000000027,1.2887399409779188,-1.64170726857469,2.0871160464053595,1.9529810323156571,-0.03768309006197203,1.953344549192832
1012.1000000000028,0.4310323574790731,-1.5860260200282257,1.6435532937512374,1.8525781701493746,-1.0746605080115859,2.141714519723328
1012.2000000000028,-0.21618700496472462,-0.9896535545561472,1.0129911051737992,0.9961428073113661,-1.5030289293320453,1.8031629030587346
1012.3000000000028,-0.28975281374159684,-0.20682054888368964,0.3559935849305759,0.24973969630167597,-1.077913515549963,1.1064662050483665
1012.4000000000028,0.10168270769847808,0.2564458857207733,0.2758692903315011,0.18546474099309784,-0.3487720122162391,0.3950178308089412
1012.5000000000028,0.4926497346408631,0.23713725172842512,0.5467520801963384,0.6339785359072875,0.02628722427785064,0.6345232873200021
1012.6000000000029,0.5507742769341012,0.028412123232206644,0.5515066208839601,1.0517383957403563,-0.08238559965328301,1.054960207830006
1012.7000000000029,0.3802422518238153,-0.0029714010497321297,0.38025386164540675,1.1716550472257106,-0.3325563779519319,1.2179364902185952
1012.8000000000029,0.3058877681288974,0.16633944742154644,0.34818980234835073,1.177306468997644,-0.46313197933891653,1.2651251923150069
1012.9000000000029,0.4209989001454527,0.25250730293638585,0.49091752052650206,1.2829831730524204,-0.6109069958458059,1.421004285675805
1013.000000000003,0.45512445118886957,0.0915695933891424,0.4642448238843623,1.3254739511167886,-1.0169839459769352,1.6706697882777342
1013.100000000003,0.1264481976583141,-0.07605765620295973,0.14755986499764662,0.9294975257036546,-1.5382746634071165,1.797290903100968
1013.200000000003,-0.4457950415061719,0.17132441764164225,0.4775827416393283,0.06754808063185654,-1.644640010704942,1.6460265818049837
1013.300000000003,-0.7777910676943539,0.9494015819097649,1.2273232291119918,-0.7051489513934172,-0.9959748501801405,1.2203282123439534
1013.400000000003,-0.4916952199542159,1.8854398354233275,1.9484987971068828,-0.7275277219362218,0.054785001355497756,0.7295875427659317
1013.5000000000031,0.30787434986885437,2.463714387117135,2.482876395754555,0.040879445176208,0.6882571523648935,0.689470113071877
1013.6000000000031,1.1745421884708978,2.5102545738650273,2.771448606434602,0.8783573285657955,0.4274556178378898,0.9768469183379825
1013.7000000000031,1.8010367279716606,2.272696627225172,2.899807451349751,0.9895774860488649,-0.3282621320773394,1.042602334665884
1013.8000000000031,2.276162531850582,2.0330022079841426,3.0518869325499023,0.3378466782812239,-0.6746867093748422,0.7545479002904385
1013.9000000000032,2.834680091898766,1.7382827969202985,3.325212520347572,-0.28558557585244404,-0.1426220347375115,0.31921805388737023
1014.0000000000032,3.4286568495982683,1.1003321935030534,3.6008913796942505,-0.07561577849442278,0.7825580419548815,0.7862027950761659
1014.1000000000032,3.663535331653195,0.041935493151835736,3.663775335887447,0.9281781007974171,1.1380003588771046,1.468522864515333
1014.2000000000032,3.2043570151042355,-1.0596047536530837,3.375006090988865,1.8515355931422615,0.47484263789969966,1.9114548342663529
1014.3000000000033,2.1874101028766075,-1.6530561567385151,2.741780008588902,1.8619951129866321,-0.6758110577122994,1.980844866846548
1014.4000000000033,1.1488241304383369,-1.5227125749192432,1.9074722720119925,0.9906099085274034,-1.3445225778113685,1.670044596146222
1014.5000000000033,0.5364885974102592,-0.9560888139365348,1.0963237821400196,0.050189680247976244,-1.0851696722846689,1.0863297020931582
1014.6000000000033,0.3516773003969353,-0.39217505237954065,0.5267619911529037,-0.22332689755745713,-0.3468460053223321,0.41252521690279514
1014.7000000000033,0.3064294425363553,0.029230652039516684,0.30782045785132084,0.1291062886466657,0.08806865518625973,0.15628346615823593
1014.8000000000034,0.2739294595108174,0.498088003329717,0.5684443753340099,0.4609943083094191,-0.059286378603606193,0.4647909497630197
1014.9000000000034,0.4730483784591631,1.1389320293788578,1.2332643414563997,0.30268658817834837,-0.35701784052270347,0.4680607963871185
1015.0000000000034,1.1605824732201635,1.6972288692186435,2.056097641566428,-0.14076957916755528,-0.2464984788087145,0.2838618933108509
1015.1000000000034,2.2074178152880353,1.7170270860481947,2.7965828121967276,-0.2944566811026283,0.2926696206224669,0.41516291245880044
1015.2000000000035,3.0888992393202406,1.0275137479823897,3.2553161156738644,0.08341391588264593,0.7446702955994102,0.7493275188533983
1015.3000000000035,3.33862788728982,-0.026443978952239912,3.3387326119071163,0.6234360672557053,0.6796401260111141,0.9222706928227001
1015.4000000000035,2.966659546597042,-0.890337531118618,3.097381117126816,0.7876918577364367,0.2503526997100448,0.8265197741109325
1015.5000000000035,2.3772174978634517,-1.3045522392041227,2.7116451790307408,0.4924786547356349,-0.003661498466488627,0.49249226586946604
1015.6000000000035,1.89895207175648,-1.445554254259396,2.3865552733669646,0.18474134592182273,0.20568059533486363,0.2764667650736893
1015.7000000000036,1.4810817399097183,-1.5754418123405352,2.1623182060845783,0.2987908006690394,0.5866435769166201,0.6583514478619851
1015.8000000000036,0.8941292888535427,-1.6478234547796802,1.8747771396376112,0.7378364637267489,0.6236689130972705,0.9661084620107232
1015.9000000000036,0.16321192868772824,-1.3555124467814634,1.3653029433226305,0.9821977848804733,0.1927955492611344,1.0009408636073416
1016.0000000000036,-0.3180808757857773,-0.5634174116438121,0.6470043456454214,0.6905931060075755,-0.28013250041334875,0.7452469764132058
1016.1000000000037,-0.16160326254181584,0.4046278856034411,0.43570556603292376,0.09507377830621062,-0.2948455855703089,0.3097950010115025
1016.2000000000037,0.576289072378623,0.9966081172998171,1.151232745543185,-0.25800359026590136,0.16923121097037375,0.30855316455449666
1016.3000000000037,1.407905802644835,0.9443001494105766,1.695258541136966,-0.10853030843763212,0.649577615653134,0.658581738744082
1016.4000000000037,1.8789010314844514,0.48345680548761666,1.9401029789383932,0.2650385327651478,0.7258152061191705,0.7726921361603962
1016.5000000000038,1.9626893792791036,0.043627194912655626,1.9631741979943962,0.3988416507650748,0.449787447227758,0.6011517363101209
1016.6000000000038,1.9530132684240653,-0.2190204680204367,1.9652559100667633,0.14634214657151073,0.20694189263120505,0.2534580256944781
1016.7000000000038,2.0159500253550497,-0.5042982014197106,2.078069099112005,-0.2666151834153075,0.23942138382126082,0.3583381853200487
1016.8000000000038,1.9560213316581578,-0.9948979350287248,2.194502529282246,-0.6410214494485483,0.4585784766944687,0.788164144033803
1016.9000000000038,1.481353387181502,-1.504352718303388,2.111275670958414,-1.0732754228353574,0.7731829257467222,1.322774345808338
1017.0000000000039,0.6438063872762065,-1.5969405185689385,1.7218320719933378,-1.6689590712566258,1.4449916624429897,2.2075835852940053
1017.1000000000039,-0.09212064403892564,-1.06189074024464,1.065879053774609,-2.0377873641640485,2.86474312593656,3.5155839513724363
1017.2000000000039,-0.26622719024638053,-0.18939730093448823,0.3267235137356226,-1.3332662297873548,4.850649591322352,5.030546719521357
1017.3000000000039,0.1355902627784613,0.48609579512824236,0.5046521984512604,0.9265014957024325,6.310394512732787,6.3780470308603805
1017.400000000004,0.7129504870123943,0.6933378065876562,0.9944926902571946,4.00786075051136,5.921936247355346,7.150683653555833
1017.500000000004,1.1070957851398335,0.6125336859985048,1.265250407610011,6.131898149007002,3.416170328699385,7.019287330240981
1017.600000000004,1.3460465672064101,0.5542401096334005,1.4556865940904327,5.8234751177655815,0.20338977325934773,5.827025814864848
1017.700000000004,1.6900070410041603,0.5356735866132954,1.7728705508408642,3.322735958254617,-1.4995616979253974,3.6454436676710738
1017.800000000004,2.1904469944635565,0.26961864817311837,2.2069780812226316,0.6543271242750446,-0.469837215621314,0.8055377053526661
1017.9000000000041,2.517865178285895,-0.424085615351196,2.553329917024524,0.09396274150053646,2.3866908886037512,2.3885398038413466
1018.0000000000041,2.2889483515729427,-1.290394535282957,2.627622996713305,2.30368133752355,4.676750473031647,5.213342756030532
1018.1000000000041,1.519737232621315,-1.811580654276443,2.3646195726087016,5.794651574904408,4.437444340237725,7.298554593017029
1018.2000000000041,0.6666886273582245,-1.7073877979796792,1.832933937308896,8.1828996217163,1.6475064851197807,8.34710272115999
1018.3000000000042,0.1912041431057852,-1.1968221492342535,1.211999290939774,8.073294850808974,-1.944827575952866,8.304242533084242
1018.4000000000042,0.13736574904969098,-0.7270921128891662,0.739954248340811,5.919495930779665,-4.374127155245909,7.360259536509339
1018.5000000000042,0.1929512563929718,-0.4921226118340932,0.528597060549939,3.2802222071672382,-4.894630879017993,5.892136214500608
1018.6000000000042,0.13452615749585473,-0.29782717298874695,0.3268001101913347,1.395414418076595,-4.112709577311813,4.342989922333271
1018.7000000000043,0.11228953504782768,0.09065704259529682,0.14431784038497383,0.4609813471313117,-3.002084078258348,3.037270586453449
1018.8000000000043,0.4342864199800934,0.5604079329151793,0.708986421487316,0.061805360099347235,-1.9860775516202909,1.9870389889448719
1018.9000000000043,1.1171984450257628,0.70766358668002,1.3224674353196046,0.0019897318493427726,-0.9532599448787421,0.953262021452158
1019.0000000000043,1.758426259243181,0.28988893591499915,1.7821611892199585,0.5192271809341305,0.07309570133317851,0.5243470672886361
1019.1000000000043,1.9082726844972642,-0.45873825992518347,1.9626373657702487,1.7315314650255358,0.573885647937402,1.8241562299545533
1019.2000000000044,1.5263415364891677,-1.0316959258802711,1.8423123973664357,3.099347151340468,-0.02035241204347394,3.099413974479411
1019.3000000000044,0.9984080932456045,-1.1520841244401523,1.5245053461517792,3.6593112130726806,-1.5873217368584234,3.988752793847056
1019.4000000000044,0.69899415711873,-1.0025199141414518,1.2221452491157947,2.876393495048991,-3.179789336508884,4.287738303923848
1019.5000000000044,0.6104844627677088,-0.9345908661229104,1.116311500577303,1.2145264995340714,-3.7597087918625722,3.951010607133219
1019.6000000000045,0.432149242359958,-1.0191238820260042,1.10696271598823,-0.22407025602135486,-3.0993289132794604,3.1074180910079536
1019.7000000000045,0.02637061404868011,-0.9759339636585456,0.9762901775125997,-0.6699946324798183,-1.935513755530606,2.0481958659757025
1019.8000000000045,-0.3493842256437958,-0.5597339049171209,0.6598267813922707,-0.30871058726634215,-1.2239165524192368,1.2622495608936135
1019.9000000000045,-0.31562529450605464,0.07163989795420944,0.32365352077634385,0.03784012791249918,-1.2539417196612732,1.2545125394301586
1020.0000000000045,0.16933707238569917,0.4645998399382206,0.49449778094019775,-0.20335743578876123,-1.4931006756003908,1.5068854880743008
1020.1000000000046,0.7136865602851957,0.3461510846168421,0.7932017900339928,-0.8185653600417347,-1.2499481443376887,1.4941283787524706
1020.2000000000046,0.8889007214503823,-0.08089842225682328,0.8925743931564771,-1.116131562058011,-0.42292605822486556,1.1935728358787652
1020.3000000000046,0.6683912138476253,-0.368909049987933,0.7634400447394027,-0.6931253987001289,0.4211449944921525,0.8110400265763755
1020.4000000000046,0.40697086130056387,-0.31443441499087615,0.5142900769783306,0.15214677444227476,0.6554845544238694,0.6729105750851646
1020.5000000000047,0.3984965498491307,-0.13984170085744876,0.4223212065956017,0.7414830847818411,0.21613685738008362,0.7723420913919774
1020.6000000000047,0.5397074318976902,-0.17067869489783621,0.5660524082959355,0.6810667761170246,-0.3787508042589959,0.7792971995697621
1020.7000000000047,0.4923736341559377,-0.4084391855959591,0.6397299148407987,0.18243164461515682,-0.5636636330114058,0.5924508385820781
1020.8000000000047,0.1374062055201243,-0.516192945469589,0.5341681591671379,-0.2213401328736186,-0.22768855262064885,0.3175429599518735
1020.9000000000048,-0.23485281645368924,-0.235961006676706,0.3329165692303625,-0.19888300384671542,0.2843643189127846,0.3470122693649671
1021.0000000000048,-0.23929818575432182,0.2645192914965469,0.35669886077634877,0.1501302678385426,0.5755736202855353,0.5948311438466131
1021.1000000000048,0.14825369318181963,0.5413085211420385,0.5612433274463313,0.5027270805591364,0.5393443796816869,0.7373105705343821
1021.2000000000048,0.534670931871932,0.36004370116038664,0.6445963637301021,0.6454622524640865,0.34371328482613817,0.7312730964024221
1021.3000000000048,0.5286883986234462,-0.043241788751547,0.5304538388337456,0.5842172743104121,0.1923376701690141,0.6150639015327853
1021.4000000000049,0.15487759620053135,-0.22801555415594982,0.2756413661660741,0.41978234771087275,0.17949795489014564,0.45654872167097
1021.5000000000049,-0.21026293565339585,-0.029109926892029854,0.2122684384293704,0.23721499201279536,0.33916254870558965,0.4138866836225853
1021.6000000000049,-0.28992141642185054,0.30616468011321196,0.4216529841574437,0.14853110578223025,0.7054548844788991,0.7209216902133192
1021.7000000000049,-0.2049540930771495,0.467570164556968,0.5105174228690996,0.3468126709337374,1.2239788533898859,1.2721647936748655
1021.800000000005,-0.26993115856717986,0.4839970751335112,0.5541804752093072,0.9768567998902521,1.6296014397036171,1.8999605416365695
1021.900000000005,-0.5442187807959801,0.686429386526613,0.875990515963709,1.8937853750798639,1.543522113999479,2.443129870324499
