t,R_comp
1000.0,0.4000514470473279
1001.0001111234582,0.7663841170177477
1002.0002222469163,1.5501687382430571
1003.0003333703745,0.3048446888310535
1004.0004444938327,0.2619028119405576
1005.0005556172908,0.014401702967558612
1006.000666740749,0.43271474276328403
1007.0007778642072,0.259086896774867
1008.0008889876653,0.309581270001506
1009.0010001111234,0.22892211692688114
1010.0011112345816,0.2937759167840119
1011.0012223580397,0.08187131230994167
1012.0013334814979,1.6408905064461088
1013.0014446049561,0.8514915284211934
1014.0015557284142,0.1455038425134598
1015.0016668518724,0.058415810721251404
1016.0017779753306,0.4792047241019507
1017.0018890987888,0.19609778883952803
1018.0020002222469,0.3446509695993033
1019.0021113457051,0.7019024955797672
1020.0022224691633,0.3730926664563565
1021.0023335926214,0.059012497433879575
1022.0024447160796,0.20898197317075412
1023.0025558395378,0.11543265461343725
1024.0026669629958,0.10290932229105991
1025.002778086454,0.1433458345242447
1026.0028892099122,0.21553076193824192
1027.0030003333704,0.30374626253753156
1028.0031114568285,0.7936102054714618
1029.0032225802868,1.1119704027643453
1030.0033337037448,0.3354260564245948
1031.003444827203,0.2516958607709135
1032.0035559506612,0.5917656531273756
1033.0036670741194,0.27558545486951613
1034.0037781975775,0.19299220128637817
1035.0038893210358,0.07697017023308939
1036.0040004444938,0.14582242029526057
1037.004111567952,0.09155239663605456
1038.0042226914102,0.23666460620736018
1039.0043338148682,0.09261012628181028
1040.0044449383265,0.06493077129395369
1041.0045560617846,0.5342034765062682
1042.0046671852429,0.5838128350259878
1043.004778308701,0.19286321238812085
1044.0048894321592,0.335191908698858
1045.0050005556172,0.38092567481223455
1046.0051116790755,0.22142127017415536
1047.0052228025336,0.24026699350028383
1048.0053339259919,0.1603680634407139
1049.00544504945,0.444452760773413
1050.0055561729082,0.08100201927023311
1051.0056672963663,0.20283155517527504
1052.0057784198245,0.17865060415632475
1053.0058895432826,0.4113080173593572
1054.0060006667406,0.18785138543338226
1055.006111790199,0.16571279510464645
1056.006222913657,0.17160291560395702
1057.0063340371153,0.6652036595658706
1058.0064451605733,0.5363893963698837
1059.0065562840316,0.18076236011963412
1060.0066674074897,0.17934520285978262
1061.006778530948,0.08875295101522342
1062.006889654406,0.38185466670629775
1063.0070007778643,1.4982905870787753
1064.0071119013223,0.9893096552405599
1065.0072230247806,0.6839231115118231
1066.0073341482387,0.0234710924898598
1067.007445271697,0.1758518570385965
1068.007556395155,0.940870991371214
1069.0076675186133,0.23258157647999372
1070.0077786420713,0.253343303683119
1071.0078897655294,0.15583959340710668
1072.0080008889877,0.3299591608237256
1073.0081120124457,0.04246766653814492
1074.008223135904,0.22007560914530944
1075.008334259362,1.5052909897488658
1076.0084453828204,0.3668813135714328
1077.0085565062784,0.5348729036332465
1078.0086676297367,0.2793120558546143
1079.0087787531947,0.05764251869521541
1080.008889876653,0.45940086680707687
1081.009001000111,0.18155951263191336
1082.0091121235694,0.2690251875705818
1083.0092232470274,0.6770909179626122
1084.0093343704857,0.8886173423830019
1085.0094454939438,0.2392837327135154
1086.009556617402,0.21890159747297605
1087.00966774086,0.19637817335571942
1088.0097788643184,0.20068150426702477
1089.0098899877764,0.3138515061414712
1090.0100011112345,0.19723965653458264
1091.0101122346928,0.4963093280285651
1092.0102233581508,0.968465466123552
1093.010334481609,0.3449571146932861
1094.0104456050672,0.21764020492129663
1095.0105567285254,0.16619878731866822
1096.0106678519835,0.21386316478029985
1097.0107789754418,0.2942952114767527
1098.0108900988998,0.4425668323599187
1099.0110012223581,1.6833314731570088
1100.0111123458162,0.29027227450274745
1101.0112234692745,0.3605035393108369
1102.0113345927325,0.6927637634725625
1103.0114457161908,0.429960524735282
1104.0115568396488,0.27966741448061844
1105.011667963107,0.1811768167408063
1106.0117790865652,0.1309726692866385
1107.0118902100235,0.20555272876422473
1108.0120013334815,0.21594700771275455
1109.0121124569396,0.09376676420667174
1110.0122235803979,0.8065431413012742
1111.012334703856,0.08891232311285928
1112.0124458273142,0.25286414295536336
1113.0125569507723,0.20302586213603727
1114.0126680742305,0.14005634605364053
1115.0127791976886,0.06790470717535689
1116.0128903211469,0.15884224308403483
1117.013001444605,0.07954319730530056
1118.0131125680632,0.1878993341054059
1119.0132236915213,0.7889707462845493
1120.0133348149795,0.3323224455111658
1121.0134459384376,0.5183039383889737
1122.0135570618959,0.39160962375861336
1123.013668185354,0.13973704657485667
1124.013779308812,0.4115249746189472
1125.0138904322703,0.4394578823106232
1126.0140015557283,0.2038901322497214
1127.0141126791866,0.2303667148560846
1128.0142238026447,0.6889350567331707
1129.014334926103,0.11749753340486263
1130.014446049561,0.11834238641566057
1131.0145571730193,0.20198141468537642
1132.0146682964773,0.04742164530319354
1133.0147794199356,0.09585303644708491
1134.0148905433937,0.04272372881251956
1135.015001666852,0.24512530187379925
1136.01511279031,0.20571336247332564
1137.0152239137683,0.5931338180287765
1138.0153350372264,0.6582561547473785
1139.0154461606846,3.076665422023388
1140.0155572841427,0.680180634074312
1141.015668407601,0.18021432718560787
1142.015779531059,0.15368309949342834
1143.015890654517,0.3011732848382848
1144.0160017779754,0.12634220998562784
1145.0161129014334,0.2244242807128445
1146.0162240248917,0.15414627451284332
1147.0163351483498,0.18499588455160618
1148.016446271808,0.25759823356742606
1149.016557395266,0.4790459450918043
1150.0166685187244,0.3326691147943415
1151.0167796421824,0.10027156810773658
1152.0168907656407,0.09118442325836829
1153.0170018890988,0.5016808555819202
1154.017113012557,0.4018916610303298
1155.017224136015,0.27416857104445347
1156.0173352594734,0.12592162319953512
1157.0174463829314,0.41874621665590517
1158.0175575063895,0.26717001412367336
1159.0176686298478,0.11036055252794559
1160.017779753306,0.3340371382290435
1161.017890876764,0.38432743562427046
1162.0180020002222,0.10485004655495327
1163.0181131236805,0.16476098026952343
1164.0182242471385,0.25675629424647106
1165.0183353705968,0.08427781882369025
1166.0184464940548,0.09983430105523075
1167.0185576175131,0.5076716048293102
1168.0186687409712,0.2723581224959932
1169.0187798644295,0.12370990514984262
1170.0188909878875,0.2850458458817005
1171.0190021113458,0.36041283067621926
1172.0191132348039,0.1557101131948635
1173.0192243582621,0.6223615761311159
1174.0193354817202,1.0583250098970987
1175.0194466051785,0.14673605969710787
1176.0195577286365,0.13136714939277747
1177.0196688520946,0.6645095780716479
1178.0197799755529,0.02410801726224187
1179.019891099011,0.09894169571802214
1180.0200022224692,0.2621713437019629
1181.0201133459273,0.25253427093278863
1182.0202244693855,0.0712015755827935
1183.0203355928436,1.69680456547287
1184.0204467163019,0.6523711283066217
1185.02055783976,0.5094057770160113
1186.0206689632182,0.28825446474860333
1187.0207800866763,0.25795063923621414
1188.0208912101346,0.06180721352535995
1189.0210023335926,0.49343126708378227
1190.021113457051,0.3218996168467225
1191.021224580509,0.1540622558347148
1192.021335703967,0.024540463394619565
1193.0214468274253,0.1518861462353344
1194.0215579508836,0.6693924673164158
1195.0216690743416,0.2510687687745099
1196.0217801977997,0.21002089265135868
1197.021891321258,0.39323862526237763
1198.022002444716,0.19062089035372987
1199.0221135681743,0.27822868571347503
1200.0222246916323,0.35672017618474205
1201.0223358150906,0.3254065582458365
1202.0224469385487,0.23715780432264405
1203.022558062007,0.23951327685259335
1204.022669185465,0.33274470859834276
1205.0227803089233,0.10741532238375354
1206.0228914323814,0.029988658536621714
1207.0230025558396,0.509022839449313
1208.0231136792977,0.08001948029708239
1209.023224802756,0.2874236115558966
1210.023335926214,0.37459204091735315
1211.023447049672,0.3334614621004846
1212.0235581731304,1.3967214640994492
1213.0236692965887,0.4764471704998575
1214.0237804200467,0.041461880313081546
1215.0238915435048,0.24603853854631402
1216.024002666963,0.19733791764659384
1217.024113790421,0.31603362537368695
1218.0242249138794,0.12909219666155355
1219.0243360373374,0.6543732830810007
1220.0244471607957,0.21334415973651066
1221.0245582842538,0.2533816296588428
1222.024669407712,0.33357258877175716
1223.02478053117,0.1933201360001423
1224.0248916546284,0.423490022208521
1225.0250027780864,0.48152679392134773
1226.0251139015447,0.1073911653316689
1227.0252250250028,1.098585306369266
1228.025336148461,0.32146295894820404
1229.0254472719191,0.16246273102597306
1230.0255583953772,0.2627690671435236
1231.0256695188355,0.19736428283282423
1232.0257806422935,0.2681116723966425
1233.0258917657518,0.3059589911646298
1234.0260028892098,0.10164933815026361
1235.0261140126681,0.4615559706447768
1236.0262251361262,0.6881356327528105
1237.0263362595845,0.11945297771148679
1238.0264473830425,0.09329924546428994
1239.0265585065008,0.43722990943700535
1240.0266696299589,0.07243352118214058
1241.0267807534171,0.19350245094660723
1242.0268918768752,0.6708941667537744
1243.0270030003335,0.31532276968888723
1244.0271141237915,0.1274624612264972
1245.0272252472496,0.21417170464670138
1246.0273363707079,0.2938812141140241
1247.0274474941662,0.45430818101326453
1248.0275586176242,0.13211726630574028
1249.0276697410823,0.2126651596518126
1250.0277808645405,0.3008240699337241
1251.0278919879986,0.5818718251246835
1252.0280031114569,0.25936787861659955
1253.028114234915,0.11158945943581855
1254.0282253583732,1.4782589043994252
1255.0283364818313,0.18708324439578766
1256.0284476052896,0.1902936895205652
1257.0285587287476,0.18436433371884234
1258.028669852206,0.6970096229276107
1259.028780975664,0.12707850705812618
1260.0288920991222,0.2840690469506397
1261.0290032225803,0.3012078019363316
1262.0291143460386,0.09303715785693974
1263.0292254694966,0.7340290003817557
1264.0293365929547,0.48299239863343746
1265.029447716413,0.04506547941141657
1266.0295588398712,0.2555688992761128
1267.0296699633293,0.2745756120271445
1268.0297810867874,0.2590272838336092
1269.0298922102456,0.2261959927766396
1270.0300033337037,0.14413795986769265
1271.030114457162,0.5409683209127936
1272.03022558062,0.2013983746643461
1273.0303367040783,0.3622435447274545
1274.0304478275364,0.5105730717203538
1275.0305589509946,1.162220867372119
1276.0306700744527,0.38529620648660085
1277.030781197911,0.09547374428953884
1278.030892321369,0.2473443004724549
1279.031003444827,0.24160230556336665
1280.0311145682854,0.3066838248130319
1281.0312256917437,0.48730003614373535
1282.0313368152017,0.38839033602261275
1283.0314479386598,0.21092203043342378
1284.031559062118,0.37129959902438686
1285.0316701855763,0.31278254897138685
1286.0317813090344,0.5272711237390451
1287.0318924324924,0.27655799783572765
1288.0320035559507,0.07627928144902424
1289.0321146794088,0.1957087068949947
1290.032225802867,0.22118616078279568
1291.0323369263251,0.17130002740453767
1292.0324480497834,0.14057923399156994
1293.0325591732415,0.46670074461041605
1294.0326702966997,1.4483030732422442
1295.0327814201578,0.20765395534424433
1296.032892543616,0.19045494543532973
1297.0330036670741,0.7858314104472671
1298.0331147905322,0.5312573257897011
1299.0332259139905,1.5380444206979345
1300.0333370374487,0.3254586589551157
1301.0334481609068,0.4545170081739074
1302.0335592843649,0.2731145500851678
1303.0336704078231,0.10238066592197634
1304.0337815312814,0.2344634219238199
1305.0338926547395,0.10822696799565658
1306.0340037781975,0.17907370903568823
1307.0341149016558,0.21020974246806848
1308.0342260251139,0.2678210757100361
1309.0343371485721,1.2727199237631148
1310.0344482720302,0.38256420238500133
1311.0345593954885,0.06185201156030906
1312.0346705189465,0.12486082001601981
1313.0347816424048,0.2739658183598906
1314.0348927658629,0.18945895852450353
1315.0350038893212,0.14020163152587348
1316.0351150127792,0.13212951392961114
1317.0352261362373,0.27606930378212086
1318.0353372596956,0.07656626613082157
1319.0354483831538,0.217967270797639
1320.035559506612,0.20282279411985948
1321.03567063007,0.1018776996589587
1322.0357817535282,0.28211294294742456
1323.0358928769863,0.2595727693326701
1324.0360040004446,0.06652735461177632
1325.0361151239026,1.6884101668555098
1326.036226247361,0.4409022687854539
1327.036337370819,0.33239077556255736
1328.0364484942772,0.24930125945462078
1329.0365596177353,0.2158863159998229
1330.0366707411936,0.3629135782993464
1331.0367818646516,0.32820405054743523
1332.0368929881097,0.042143794895862424
1333.037004111568,0.2591541738867339
1334.0371152350262,0.15483360800953966
1335.0372263584843,0.18454470491408337
1336.0373374819424,0.13847527354671577
1337.0374486054006,0.5787199562910049
1338.037559728859,1.4623023863726412
1339.037670852317,0.25380957219225325
1340.037781975775,0.044537128994264534
1341.0378930992333,0.2944025296775077
1342.0380042226914,0.4540115662682219
1343.0381153461497,0.7987300437234621
1344.0382264696077,0.24089507062810966
1345.038337593066,1.0429507124711772
1346.038448716524,0.6062984497740641
1347.0385598399823,0.37236404569884674
1348.0386709634404,0.543528624786293
1349.0387820868987,0.2443898930482608
1350.0388932103567,0.40769655434222657
1351.0390043338148,0.2885296733902846
1352.039115457273,0.11848501599390339
1353.0392265807313,0.16071644609675484
1354.0393377041894,0.30858186581147656
1355.0394488276474,0.04859195564160242
1356.0395599511057,0.45261106821793745
1357.039671074564,0.24727460343859106
1358.039782198022,0.1497273788953635
1359.0398933214801,0.2719360774167819
1360.0400044449384,0.39979913276953966
1361.0401155683965,0.49056122692529885
1362.0402266918547,0.17228181430453138
1363.0403378153128,0.13024962643707774
1364.040448938771,0.11733672836607263
1365.0405600622291,0.1395112727415492
1366.0406711856874,0.08650827882010963
1367.0407823091455,0.032310611167836276
1368.0408934326038,0.6391981662858353
1369.0410045560618,0.1548801946446415
1370.0411156795199,0.10680489359726014
1371.0412268029781,0.46579770856219904
1372.0413379264364,0.6552608222652161
1373.0414490498945,0.22327166132441906
1374.0415601733525,0.0790799953807324
1375.0416712968108,0.3711355363843038
1376.0417824202689,0.11339804146227639
1377.0418935437272,0.5104072244016333
1378.0420046671852,0.39080130194752455
1379.0421157906435,1.034979669882443
1380.0422269141015,0.2130504173461011
1381.0423380375598,0.17009056803534545
1382.0424491610179,0.3976945993571161
1383.0425602844762,0.48072733086639424
1384.0426714079342,1.3574359906985103
1385.0427825313923,0.5904997132697682
1386.0428936548506,0.2962166952565756
1387.0430047783088,0.3210504971861362
1388.043115901767,0.10604701717294215
1389.043227025225,0.3902043854734431
1390.0433381486832,0.7664033942938588
1391.0434492721415,0.09818150608302569
1392.0435603955996,0.1261526213437416
1393.0436715190576,0.05120728006930284
1394.043782642516,0.155008049567921
1395.043893765974,0.22929929965018284
1396.0440048894322,0.23994242856994397
1397.0441160128903,0.06597869661224635
1398.0442271363486,0.19160057529982966
1399.0443382598066,0.479664919341678
1400.044449383265,0.5736494476428311
1401.044560506723,0.5445611605561029
1402.0446716301813,0.23101310385359378
1403.0447827536393,0.5603669031884853
1404.0448938770974,0.5780078494970833
1405.0450050005556,0.4493772017934142
1406.045116124014,0.23220730052491503
1407.045227247472,0.14875300470058705
1408.04533837093,0.16374643268165956
1409.0454494943883,0.23250785862771484
1410.0455606178466,0.34567921567323706
1411.0456717413047,0.2020406812740993
1412.0457828647627,0.46643441879572384
1413.045893988221,0.025901934475298323
1414.046005111679,0.22746510463122036
1415.0461162351373,0.4590945552224862
1416.0462273585954,0.5992556195198893
1417.0463384820537,0.22375255126345195
1418.0464496055117,1.4777293148340533
1419.04656072897,0.4845353509925089
1420.046671852428,0.7132732052377652
1421.0467829758863,0.3182413720123032
1422.0468940993444,0.0695414775816162
1423.0470052228025,0.08817197454863897
1424.0471163462607,0.15513117325055845
1425.047227469719,0.02630261509102876
1426.047338593177,0.5205143658175477
1427.0474497166351,0.2259875554258884
1428.0475608400934,0.023812574066674818
1429.0476719635515,0.23840249817817646
1430.0477830870097,0.09612843936783495
1431.0478942104678,0.14296483159834913
1432.048005333926,0.2590379396694282
1433.0481164573841,0.10550081692998091
1434.0482275808424,0.42584592504707913
1435.0483387043005,0.9859780788191859
1436.0484498277588,0.3998331298374479
1437.0485609512168,0.18154959699503834
1438.0486720746749,0.6379852494369669
1439.0487831981332,0.021426887770424504
1440.0488943215914,0.2694120914322434
1441.0490054450495,0.11767811768555601
1442.0491165685075,0.25743624441443524
1443.0492276919658,0.14156229055475858
1444.049338815424,0.16383834032702735
1445.0494499388822,0.5881641251040861
1446.0495610623402,0.1639624157944984
1447.0496721857985,0.34942044361559677
1448.0497833092566,0.6061045495673603
1449.0498944327148,0.30468519611124284
1450.050005556173,0.31526242140213706
1451.0501166796312,0.4349301836467728
1452.0502278030892,0.15753725895740203
1453.0503389265475,0.19786885951924627
1454.0504500500056,0.4469820609734645
1455.0505611734638,0.37947894021439377
1456.050672296922,0.6815574744069915
1457.05078342038,0.6168785877773261
1458.0508945438382,0.21126533043682325
1459.0510056672965,0.5105839033434887
1460.0511167907546,0.07076879690398069
1461.0512279142126,0.046425109413603116
1462.051339037671,0.2370396229957294
1463.0514501611292,1.2202045268709698
1464.0515612845873,0.6420794081913833
1465.0516724080453,0.6088642186475521
1466.0517835315036,0.3316197436183527
1467.0518946549616,0.08699889185942712
1468.05200577842,0.4597002595215715
1469.052116901878,0.13801794385921798
1470.0522280253363,0.14292746401734355
1471.0523391487943,0.05458813995952321
1472.0524502722526,0.10849852830706849
1473.0525613957107,0.181876626315248
1474.052672519169,0.6613399327901089
1475.052783642627,0.3328675315673059
1476.052894766085,0.2910031994471385
1477.0530058895433,0.1822128126686824
1478.0531170130016,0.23827606098470927
1479.0532281364597,0.5608039317610098
1480.0533392599177,0.4658038057127902
1481.053450383376,0.3082612079063447
1482.053561506834,1.0120084748517368
1483.0536726302923,0.29831828899762125
1484.0537837537504,0.13065839514453256
1485.0538948772087,0.053579096429582425
1486.0540060006667,0.312227671049045
1487.054117124125,0.16671197461529783
1488.054228247583,0.06991870286118018
1489.0543393710414,0.4290198241125164
1490.0544504944994,0.12169821059753436
1491.0545616179575,0.09582346908550571
1492.0546727414157,0.17113656623510107
1493.054783864874,0.26551774429692726
1494.054894988332,0.5330346328149135
1495.0550061117901,0.4870147277162669
1496.0551172352484,0.33503163896967975
1497.0552283587067,0.2035378154778113
1498.0553394821648,0.19617823876641877
1499.0554506056228,0.2538927225287191
1500.055561729081,0.1946646758586173
1501.0556728525391,0.28783177005937827
1502.0557839759974,0.12578120887744398
1503.0558950994555,0.09327494239817256
1504.0560062229138,0.08693432222313449
1505.0561173463718,0.26421465932976124
1506.05622846983,0.11567867192157108
1507.0563395932882,0.37532821707892083
1508.0564507167464,0.24036798041643276
1509.0565618402045,0.7750894394781614
1510.0566729636625,1.1493107099979611
1511.0567840871208,0.14035463132882275
1512.0568952105791,0.22375542505254511
1513.0570063340372,0.062344057160879644
1514.0571174574952,0.07756050067163947
1515.0572285809535,0.23773164557086734
1516.0573397044118,2.171808277560668
1517.0574508278698,0.08244739959614181
1518.057561951328,0.0628097903496738
1519.0576730747862,0.19394226115311788
1520.0577841982445,0.0520704543480581
1521.0578953217023,0.11506250755562478
1522.0580064451606,0.4240791556466087
1523.0581175686189,0.06730937616010439
1524.058228692077,0.07316530683103789
1525.058339815535,0.17427735185171983
1526.0584509389932,0.2672065757173791
1527.0585620624515,0.16310708140999833
1528.0586731859096,0.31990818014406286
1529.0587843093676,1.395210591713592
1530.058895432826,0.26222292012022314
1531.0590065562842,0.20973964672786793
1532.0591176797423,0.15857971228483894
1533.0592288032003,0.136888637562074
1534.0593399266586,0.16248294566193144
1535.0594510501169,0.19799726368475987
1536.059562173575,0.27428863190895963
1537.059673297033,0.2505412546390634
1538.0597844204913,0.43353139364381504
1539.0598955439493,0.6642180158472851
1540.0600066674074,0.21794543682198012
1541.0601177908657,0.14440106987155502
1542.060228914324,0.5515316831926086
1543.060340037782,0.39465332711787626
1544.06045116124,1.1653935190573657
1545.0605622846983,0.9539326788937476
1546.0606734081566,0.20965266757113152
1547.0607845316147,0.17113481742623396
1548.0608956550727,0.47460303054602876
1549.061006778531,0.5148299198764943
1550.0611179019893,0.3175318687250086
1551.0612290254473,0.12321409104483018
1552.0613401489054,0.1885283843808086
1553.0614512723637,0.10524081827943817
1554.061562395822,0.4535825108667657
1555.06167351928,0.7434997909481437
1556.061784642738,0.5657091207354145
1557.0618957661964,0.06886498956816893
1558.0620068896544,0.2744554504699877
1559.0621180131125,0.32717702959846606
1560.0622291365707,0.44352976522255805
1561.062340260029,0.14424972299786892
1562.062451383487,0.061555938760469664
1563.0625625069451,0.32909021112705833
1564.0626736304034,0.30477458320613343
1565.0627847538617,0.06925904427066182
1566.0628958773198,0.31143075605852505
1567.0630070007778,0.47490642194106614
1568.063118124236,0.44452651659632664
1569.0632292476944,0.4954624054201397
1570.0633403711524,0.2667172903311712
1571.0634514946105,1.0781610167666136
1572.0635626180688,0.07720025848925811
1573.063673741527,0.05281067510588063
1574.0637848649849,0.2979314713570183
1575.0638959884432,0.3266591194014958
1576.0640071119014,0.10837751258218953
1577.0641182353595,0.6068134221643215
1578.0642293588176,0.656777472680316
1579.0643404822758,0.2419199221036993
1580.0644516057341,0.15414793328180415
1581.0645627291922,0.09084319807737125
1582.0646738526502,0.34540974253976725
1583.0647849761085,0.16152769765325295
1584.0648960995668,1.0862738426792014
1585.0650072230248,0.4673612817278502
1586.065118346483,0.25566063850940046
1587.0652294699412,0.07600873927863698
1588.0653405933995,0.3465363373725985
1589.0654517168575,0.36574009586626305
1590.0655628403156,1.0201301290747868
1591.0656739637739,1.043874008771562
1592.065785087232,0.3812242641336536
1593.06589621069,0.26413440386632986
1594.0660073341483,0.06166546594059374
1595.0661184576065,0.5734584021989173
1596.0662295810646,0.09047743401017064
1597.0663407045226,0.18860946149284322
1598.066451827981,0.07805066707114086
1599.0665629514392,0.9495446436280464
1600.0666740748973,1.4611986711581537
1601.0667851983553,0.37065419641884306
1602.0668963218136,0.5074788080619901
