bootstrap_sample,xi_estimate
414,-0.28397187674005864
415,0.0023193663709632794
416,-0.35958979791640167
417,-0.3257301932704927
418,-0.40227737862466917
419,0.20146409423597444
420,0.10958679785777733
421,-0.3254841156019424
422,-0.3569623010916857
423,-0.5071742004252879
424,-0.258618265631645
425,-0.2339544581758995
426,-0.4074687246948825
427,-0.28898798068665665
428,-0.31416178144353746
429,-0.31613172556588864
430,-0.4929651652953744
431,-0.29999092970237684
432,-0.5237194982788701
433,-0.34820788823523063
434,0.01636646914899128
435,0.20153955383867128
436,-0.3125655656812391
437,-0.10970550234034217
438,0.13189207204411457
439,0.21950984012556662
440,-0.3299660507659614
441,-0.31240484062090845
442,-0.35530480140116505
443,-0.07499115190957484
444,-0.3358711259821418
445,-0.4996791455806002
446,-0.2846998583843555
447,-0.41020286929697247
448,-0.3082979099072085
449,-0.39319624387301755
450,-0.1299103415334206
451,0.1946660902307647
452,-0.3470304930615633
453,-0.07149948239331011
454,-0.5001954325228791
455,0.19341657397841241
456,-0.34225644969429525
457,-0.13130980909879747
458,-0.3603978124339794
459,-0.05458904291906644
460,-0.6666973645242367
461,-0.32268853709745465
462,-0.3561516384115261
463,0.1792889603272361
464,-0.31342839022369706
465,-0.2675117333331449
466,-0.5032247596723898
467,-0.22996640936140472
468,-0.37944679744403564
469,-0.30104492890442
470,-0.31189314987844063
471,-0.32480025908653387
472,0.008588077405236018
473,-0.3422287841306219
474,-0.29987483024359385
475,-0.30469258522746623
476,-0.3065567127854552
477,-0.3870725601092617
478,-0.31786166662620524
479,-0.36594926132433536
480,-0.18365069772137832
481,-0.33667270682493133
482,-0.5000518776185201
483,0.11054451473020169
484,-0.06293233505043916
485,-0.3510906842096668
486,-0.03739169827500981
487,-0.28385828320932494
488,-0.3174956579406307
489,-0.31687625953918547
490,-0.30924468688598217
491,-0.30351366887414244
492,-0.0053994355556017445
493,-0.3623706046488899
494,-0.2892679153549057
495,-0.28868769401978284
496,-0.5809991802783485
497,-0.5101254910780288
498,-0.2967760187152995
499,-0.2999193238112834
500,-0.49999594088961297
501,-0.3494069400062336
502,-0.7407839594724605
503,0.08412790220651016
504,-0.3338447188388902
505,-0.3036948084727612
506,-0.3172024699038526
507,-0.11972591882729226
508,0.2174934589058048
509,-0.3223250714367878
510,-0.3326055489248725
511,-0.31198841504574437
512,-0.3510094659155083
513,-0.34709643244631816
