bootstrap_sample,xi_estimate
521,0.2906448780184505
522,0.22248058999872614
523,0.20636641197941308
524,0.04536270421672775
525,0.30550821014377255
526,0.041425280028948214
527,0.11414749570092339
528,0.34838489693744257
529,0.16264251079061692
530,0.24832043551564204
531,0.28683863348453875
532,0.301389413604323
533,0.01488310712656429
534,0.21023277257979622
535,0.22809838765290427
536,0.1606069911646209
537,0.10590570195457434
538,0.3240604751487016
539,0.0344996815976514
540,0.1078534360026142
541,0.05573855960774577
542,0.23234568326806218
543,0.1886229730517202
544,0.20520429440705484
545,0.35540854039691316
546,0.18839393655572095
547,0.21497260670928928
548,0.19545320987095988
549,0.1839228822731167
550,0.16974896751920443
551,0.23872124952156737
552,0.125084973581378
553,0.267446882923544
554,0.212211067430144
555,0.067972540176655
556,0.3081357738967536
557,0.06786727694331278
558,0.2909293035604603
559,0.36714092392948616
560,0.146508597111229
561,0.39841473392538407
562,0.0484606789197744
563,0.19087214338208347
564,0.17776663027050937
565,0.038896616317256855
566,0.24400495328200889
567,0.09122511520437299
568,0.31913716603531306
569,0.05439638868015062
570,0.09856559776998278
571,0.22619944090890748
572,0.14900638080855655
573,0.2976297300304567
574,0.17293002811774308
575,0.25356493951625986
576,0.2689790668766096
577,0.21558852107484577
578,0.0716465763275456
579,0.1668459043325723
580,0.21589372180753486
581,0.21294468636231592
582,0.2126673180715887
583,0.20053889954133547
584,0.21116042772203208
585,0.18721478677084993
586,0.3207646937847266
587,-0.13468635083951622
588,0.30969211053295254
589,0.2828651713413298
590,0.22983968342052913
591,0.24570974277616192
592,0.301398918977861
593,0.339585774101757
594,-0.06451457112313783
595,0.275261823887345
596,0.2818695516050701
597,0.10130028454602752
598,0.16648902060008458
599,0.15976785931567672
600,0.3211058029912447
601,0.10558931690090505
602,0.11800230101755278
603,0.25617999185929363
604,0.13402812029925848
605,0.24310652796418514
606,0.2688295988176642
607,0.24217619619989172
608,0.0992199114611798
609,0.14700817541966116
610,0.34408333990412965
611,0.28247450946861163
612,0.23992144744834576
613,0.14796770389463923
614,0.34666039434648005
615,0.001330040118254649
616,0.3350948705749838
617,0.18605140982887736
618,0.24062968417131503
619,0.15836931574713597
620,0.2873286094249167
621,0.09509484454675042
622,0.2548381463180063
623,0.20001237541883343
624,0.012079692486756466
625,0.2266245084162952
626,0.25884460022445355
627,0.045401594930074694
628,0.2922224613393367
629,0.2582121976375592
630,0.18277179870372118
631,0.16144516504265166
632,0.29891855780298165
633,0.2642762592178439
634,0.07896364920553366
635,0.16398798584604518
636,0.19001536792847606
637,0.25262007091137473
638,0.046686290244860026
639,0.1946692102854563
640,0.232941709661318
641,0.196666984082365
642,0.20128964657034104
643,0.23113581052419743
644,0.09166803032318986
645,0.11105897204898371
646,0.18225806010027068
647,0.18385345357700364
648,0.2853999194036182
649,0.34477264363350757
650,0.25118115378302686
651,0.015225206327062417
652,0.2234588959563822
653,0.06394670371490763
654,0.07797200279041966
655,0.19830498954032555
656,0.1838629715335533
657,0.06972516834348054
658,0.1531893533635363
659,0.3035701261174198
660,0.1685181225308584
661,0.2592254719141446
662,0.23987619137456728
663,0.32433036833162043
664,0.25989220731086665
665,0.10898686889560616
666,0.33292642742921186
667,0.122347665272558
668,0.25402082752472116
669,0.16781604885236273
670,0.11895916244234872
671,0.2667593638648218
672,0.413993967734262
673,0.20086080607205853
674,0.16595039082265955
675,0.16900803194401293
676,0.15341970061874632
677,0.3258981993647939
678,0.26963838638495163
679,0.267898576286539
680,-0.029762397834829153
681,0.2110658585958674
682,0.39610366918794837
683,0.19533403334636396
684,0.3288649922506406
685,0.2200584456240116
686,0.3103533185971049
687,0.22650669048720595
688,0.30909192172969513
689,0.11124063322941982
690,0.21540694219676998
691,0.21948229820404075
692,-0.05020024788599545
693,0.21420194968664846
694,0.00746614810500275
695,0.33416221977317273
696,0.13130004969490436
697,0.0981970558062181
698,0.2600759006545413
699,0.17242171519864458
700,0.08478955709867773
701,0.23778933582430678
702,0.07329455549533262
703,0.18964950019051874
704,0.1965720535430907
705,0.24767954287954258
706,0.2912759449699508
707,0.2628855710517266
708,0.23892879435353698
709,0.16718916019467733
710,0.15790108770092362
711,0.11919586843999741
712,0.21349591676171886
713,0.25183308429681805
714,0.2467578012991496
715,0.3302558484631444
716,0.5469567633982857
717,0.41838417821965024
718,0.22595712253635936
719,0.2602871018935016
720,0.14894840542988097
721,0.2916435590182454
722,0.2439517036358867
723,0.12319851893252247
724,0.24596593564300298
725,0.21124857352743243
726,0.023667391601885426
727,0.28003412870997413
728,0.18718553157176515
729,0.16846220197065168
730,0.3285695442984362
