function,name,d,q,GRH,t,|M|,log_abs_S0_norm,log_abs_S0,abs_S0,log_abs_S1_norm,log_abs_S1,abs_S1,log_abs_S2_norm,log_abs_S2,abs_S2,log_abs_S3_norm,log_abs_S3,abs_S3,log_abs_S4_norm,log_abs_S4,abs_S4,log_abs_S5_norm,log_abs_S5,abs_S5,log_abs_S6_norm,log_abs_S6,abs_S6,log_abs_S7_norm,log_abs_S7,abs_S7,pc1_variance_fraction,eigenvalue_entropy
F1,zeta,1,1,True,66308.80000020485,11.884777596861973,0.0,0.0,1.0,0.5955862533698829,1.433654901229123,4.193999868934965,0.8098942244525671,1.949522538161215,7.025332451529602,0.727581186481185,1.751384166674251,5.762573520469424,0.596580556991349,1.4360483215811868,4.204049895749586,0.2459519576500657,0.5920388987435703,1.8076703173485524,-0.6080016965663803,-1.463540515426696,0.2314154924699584,-2.222363819183461,-5.349523706531797,0.004750413051376,0.9839912550190802,0.09730414549449325
F1,zeta,1,1,True,86050.90000027667,11.876475345412503,0.0,0.0,1.0,0.5966818466577345,1.4501371075532232,4.263699060440973,0.7919664397184627,1.924744197608092,6.853395326737292,0.7373178313843899,1.7919297416877678,6.001021721741345,0.5819668418261735,1.4143747081043396,4.1139132649322105,0.3022713785290158,0.7346208788008056,2.084691491928363,-0.4977880019404304,-1.2097918804670191,0.2982593465668862,-2.4280875698104625,-5.901067553996848,0.0027365218739812,0.9839912550190802,0.09730414549449325
F1,zeta,1,1,True,74303.80000023394,11.870998700745766,0.0,0.0,1.0,0.618714482047269,1.4956395311097306,4.46218934943098,0.8837762812198116,2.1363824206534665,8.46874578742031,0.7603585910445632,1.83804064650658,6.284213195311804,0.3695449231193505,0.893313493664079,2.4432118206744864,-0.0429004940847308,-0.1037048213983144,0.901491359110228,-1.0301214644295993,-2.490147602408712,0.0828977297675133,-2.777208309184831,-6.713439969271498,0.0012144791596631,0.9839912550190802,0.09730414549449325
F1,zeta,1,1,True,89259.90000028834,11.862906401967654,0.0,0.0,1.0,0.582408237707981,1.417321091782582,4.126052306184457,0.7553334868980073,1.838143784715836,6.284861371232629,0.687721548181498,1.6736065742252315,5.331361114896513,0.628695531033379,1.5299636556477374,4.618008980704606,0.2692082380435324,0.6551324125536077,1.9253974472907351,-0.6431833028304239,-1.5652204106374912,0.2090419330294711,-2.1373275187745784,-5.201298979437548,0.0055094031691785,0.9839912550190802,0.09730414549449325
F1,zeta,1,1,True,57551.900000173,11.85303503200732,0.0,0.0,1.0,0.6416097888156106,1.5362016004114838,4.646905900637007,0.8224780791581433,1.9692532182815747,7.165323557220697,0.7561372496368202,1.810413857879344,6.112976812412612,0.4954707448825113,1.1863019618990345,3.274947904373056,0.2799985949334424,0.670398577371667,1.9550163906603395,-0.3297314725201275,-0.7894736405541743,0.454083743658142,-2.072030441698991,-4.9610472535263455,0.0070055873635196,0.9839912550190802,0.09730414549449325
F1,zeta,1,1,True,86948.90000027994,11.820244299156258,0.0,0.0,1.0,0.6466473356666872,1.572160556362756,4.817044454923706,0.8565440804664514,2.082471764469584,8.024278548445745,0.7055206007928734,1.7152961113252614,5.558321150545459,0.4699691410317714,1.1426119083535256,3.1349458723994688,0.1075822762540198,0.2615592796279185,1.2989539407959432,-0.5885393329058821,-1.4308855446048097,0.2390970973228292,-2.597234645463543,-6.3145236050602085,0.0018098277480428,0.9839912550190802,0.09730414549449325
F1,zeta,1,1,True,73234.30000023005,11.794641107480372,0.0,0.0,1.0,0.571941077343526,1.381832796083897,3.982193491840505,0.8434662651909985,2.037848641760112,7.674081728039082,0.7364467554962273,1.7792851739918571,5.925619117645475,0.4168178800738779,1.0070488718093975,2.7375103386448285,0.3507998032369219,0.8475465256386935,2.333913624399598,-0.333277908463427,-0.8052129185475498,0.446992743380898,-2.1443242544748897,-5.18077420498305,0.005623650870053,0.9839912550190802,0.09730414549449325
F1,zeta,1,1,True,66725.70000020636,11.777090944857672,0.0,0.0,1.0,0.6239563867927987,1.502297714408512,4.491998551475394,0.8582383446878117,2.0663776041616195,7.896168202623871,0.7442404527007583,1.7919052592917692,6.000874804149612,0.4324925266315396,1.041310815964266,2.83292802887752,0.1500301694323849,0.3612271392702971,1.4350893890182477,-0.3096728563988796,-0.7455983049932,0.4744503489909208,-2.0359701525324247,-4.90199855550018,0.0074317155231288,0.9839912550190802,0.09730414549449325
F1,zeta,1,1,True,52656.90000015518,11.734993508009042,0.0,0.0,1.0,0.6554402711616745,1.563978489094054,4.777791875762863,0.8609142158752333,2.0542700438557837,7.801141302739909,0.7513413070665406,1.7928126999844165,6.006322713591899,0.4421551712113461,1.0550483500054415,2.8721140172726605,0.141169434534173,0.3368513785973302,1.400530899403329,-0.6902246590316269,-1.6469792395491487,0.1926309224993659,-2.4741468690161272,-5.903684366452595,0.0027293702707392,0.9839912550190802,0.09730414549449325
F1,zeta,1,1,True,91707.60000029724,11.731457402925017,0.0,0.0,1.0,0.6190525419624535,1.5079643335992727,4.517525253415216,0.8363235840234309,2.03721986514634,7.669257961611006,0.6868335298079586,1.6730736017772667,5.32852040338985,0.5357021649348066,1.3049292320046704,3.687428132574413,0.1074150074382691,0.2616546886258237,1.2990778786020565,-0.8336006011344778,-2.0305868884614764,0.1312584644606013,-2.6498008353655678,-6.454710836346401,0.0015730940974086,0.9839912550190802,0.09730414549449325
F1,zeta,1,1,True,51106.800000149546,11.720513410480333,0.0,0.0,1.0,0.6693321125844123,1.5952843533607786,4.929730658317234,0.8771851558467969,2.0906807365323474,8.090420735127319,0.69870850107975,1.665299958534585,5.287258970376381,0.3066966756521715,0.7309800302371884,2.077115246255063,0.2175711957848377,0.5185586017042824,1.6796049243867888,-0.6577764605965107,-1.5677426435539643,0.2085153449531153,-2.2479106128996635,-5.357664096925005,0.0047118998037206,0.9839912550190802,0.09730414549449325
F1,zeta,1,1,True,97735.70000031918,11.691036511609616,0.0,0.0,1.0,0.6546560763802454,1.5983290770084453,4.944763199182504,0.8414120167316841,2.0542897875821944,7.801295327859992,0.7523841568563736,1.836930135336498,6.277238379885255,0.4152498247047805,1.0138237358432594,2.756119565292244,-0.2789171671680438,-0.6809704124743721,0.5061256033800317,-0.9624278598191772,-2.3497474297916976,0.0953932526668531,-2.163689755822225,-5.282603148629877,0.0050791916776266,0.9839912550190802,0.09730414549449325
F1,zeta,1,1,True,60652.00000018427,11.66943834102102,0.0,0.0,1.0,0.6872035847369302,1.6486481498238756,5.199945526315096,0.9037001234361284,2.168038074290497,8.741117783077595,0.7555438890381831,1.8126011889917264,6.126362550967962,0.2688604004787704,0.6450143911573379,1.906014458828516,-0.6056644241707303,-1.45303015656629,0.2338605792026386,-1.0966872909847625,-2.631027418038762,0.0720044455560042,-3.012974755465064,-7.228331409192339,0.000725730801167,0.9839912550190802,0.09730414549449325
