t,R_comp
5926.0,1.4709405595906075e-06
5927.0,5.1455248949640954e-06
5928.0,7.483965846117739e-07
5929.0,3.6494946719796463e-06
5930.0,2.390230896509166e-06
5931.0,2.0829128880229666e-06
5932.0,8.811186690210968e-07
5933.0,2.3530598243594917e-06
5934.0,1.2850741408648505e-06
5935.0,1.3131735523078412e-06
5936.0,8.661557508690382e-07
5937.0,1.9592746181615322e-06
5938.0,1.5410859081200253e-06
5939.0,1.7816141340911382e-06
5940.0,1.2644251552548631e-06
5941.0,1.1435799809125816e-06
5942.0,3.7566490271610432e-06
5943.0,3.0711588973113958e-06
5944.0,6.14417411663687e-07
5945.0,1.5903906053980453e-06
5946.0,3.2856622578853997e-06
5947.0,1.1493147401442883e-06
5948.0,2.8665424999974303e-07
5949.0,2.594531760219025e-06
5950.0,2.018776612695726e-06
5951.0,2.290070403605286e-06
5952.0,2.948407153281359e-07
5953.0,1.5445757404150056e-06
5954.0,1.93254071837394e-06
5955.0,1.6329168062249246e-06
5956.0,5.874590171543616e-06
5957.0,4.662449502716612e-06
5958.0,1.0695126937285306e-06
5959.0,2.182219169158481e-06
5960.0,5.687179860724717e-07
5961.0,3.1607301127717174e-06
5962.0,2.3655055340845373e-06
5963.0,2.9533460791836576e-06
5964.0,3.03448433448953e-06
5965.0,1.1718788897436364e-06
5966.0,1.4266788732683294e-06
5967.0,1.6966201411711414e-06
5968.0,7.983766118718683e-07
5969.0,2.415877783714973e-06
5970.0,2.0187773883343135e-06
5971.0,2.412468335119362e-06
5972.0,5.346543560060422e-06
5973.0,2.900573240541776e-07
5974.0,5.747149544219686e-06
5975.0,3.848065421344941e-06
5976.0,7.614742928406232e-07
5977.0,2.3227085054671044e-06
5978.0,3.639747623838498e-06
5979.0,1.029340366990005e-06
5980.0,1.0554972409634412e-06
5981.0,1.646960473697511e-06
5982.0,8.172558588872466e-07
5983.0,5.0031676652384505e-06
5984.0,7.626224960370486e-07
5985.0,1.0306856897066565e-06
5986.0,3.976874428219765e-06
5987.0,1.15354698995777e-06
5988.0,5.829966250125424e-07
5989.0,4.396835603828238e-06
5990.0,1.99678394567421e-06
5991.0,5.59233985836734e-07
5992.0,7.770990524594898e-07
5993.0,7.230513706450885e-06
5994.0,1.6138002525564754e-06
5995.0,2.0689750618641422e-06
5996.0,2.9935995895838125e-06
5997.0,9.931365157467738e-07
5998.0,1.392988523479127e-06
5999.0,8.963394658111774e-07
6000.0,1.245176149385737e-06
6001.0,1.3777727234330992e-06
6002.0,1.316807085690005e-06
6003.0,5.2611025177686155e-06
6004.0,5.225533826806083e-06
6005.0,1.630180321039019e-06
