iteration,xi_bootstrap
229,0.7769165369378628
230,0.7821011819256298
231,0.7771007595186009
232,0.7778957367742285
233,0.7745050644228657
234,0.7800183160501
235,0.7826335428038593
236,0.7772032684968395
237,0.7780910471436313
238,0.7743187427993055
239,0.7789354831236173
240,0.785129487805085
241,0.7754283731344921
242,0.7768762575258666
243,0.77638496261571
244,0.7766298456994104
245,0.7805980288158072
246,0.7791498764960954
247,0.7856679220216993
248,0.7749769636908286
249,0.7799986089496431
250,0.7789955341197974
251,0.7852619059399293
252,0.7772168106522747
253,0.7751884095064503
254,0.7831511867078754
255,0.7759275242757466
256,0.7799599837637254
257,0.7780495016814815
258,0.775108185147765
259,0.7759721379858419
260,0.7765500857270435
261,0.7755380391062727
262,0.7812026172703872
263,0.7759645434534465
264,0.7747766047532172
265,0.7779244102944325
266,0.7812338116975857
267,0.7770496609294857
268,0.7817122703015635
269,0.7796752712110768
270,0.7752234301239436
271,0.7789772998435589
272,0.7800670587396565
273,0.7770430784015634
274,0.7747359334262817
275,0.7800237772115719
276,0.7757320990404588
277,0.7771252229405776
278,0.7763356419895864
279,0.776289847179662
280,0.6392247323035252
281,0.778090953036384
282,0.775519994460903
283,0.7770535253927541
284,0.7776856540312539
285,0.7748269509733564
286,0.7744817224772956
287,0.7747960780884426
288,0.7809401737687123
289,0.7803283133478833
290,0.7760262693471988
291,0.775933477842021
292,0.7753320265903156
293,0.7794720563372373
294,0.7760085613110261
295,0.7762106172908327
296,0.7778285141748658
297,0.7857026603958588
298,0.7830285001595365
299,0.7794440632573383
300,0.7753085170558398
301,0.7767748818355589
302,0.7788572983687765
303,0.7779225401172578
304,0.7745428769242033
305,0.7744781564179299
306,0.7787691750095285
307,0.7750469968069038
308,0.7739578496827896
309,0.7762050477752269
310,0.7742940785248567
311,0.7750742751283919
312,0.7718498957919919
313,0.7814294682995311
314,0.7773095056603896
315,0.7770661472827494
316,0.7776676349550915
317,0.7776443870224478
318,0.7783418071139792
319,0.778404578477122
320,0.7780155216210645
321,0.7795079826968192
322,0.7753597181638929
323,0.7750653360639612
324,0.7809823766808037
325,0.7858072349415685
326,0.7796462683274592
327,0.6374972583075249
328,0.7809591751138083
329,0.7754193706411447
330,0.7770910531370183
331,0.7789413137966905
332,0.7787446634801136
333,0.7803086721465964
334,0.7778401094783203
335,0.7738579086588359
336,0.7732416472672523
337,0.7778235515933871
338,0.7799345987585329
339,0.7786578410427158
340,0.7774867337238895
341,0.7815845187791044
342,0.7807564180738117
343,0.7811376014914648
344,0.7782655757888957
345,0.7750237387111545
346,0.778174474808772
347,0.7764545364272053
348,0.7759201690988756
349,0.7820288975009663
350,0.7783516110871314
351,0.7792120345690972
352,0.7742573598424924
353,0.7818858776671496
354,0.7734605824428458
355,0.7765111297199796
356,-0.40402946757028246
357,0.7809143665575009
358,0.7755370477100442
359,0.7805446275169617
360,0.777963078124335
361,0.7854190129018443
362,0.7775804955837682
363,0.7811447488239699
364,0.7775074406611051
365,0.775737525021659
366,0.7734472164651446
367,0.7729786735640445
368,0.7764002114603838
369,0.7773918580347701
370,0.778718906397413
371,0.7743898255401978
372,0.7774138338643535
373,0.7759433052304945
374,0.7770035159276754
375,0.7749849877609764
376,0.7790784581318642
377,0.7770179895291632
378,0.7751638190269039
379,0.775117088191285
380,0.7749823577604373
381,0.7806174715282621
382,0.7822669313037873
383,0.7779581402736331
384,0.7746491205046919
385,0.7781746189453114
386,0.7741644423420971
387,0.7772649010199193
388,0.779024072670659
389,0.775997658076
390,0.7753779920507058
391,0.7776054800207041
392,0.7776298224185169
393,0.7819448719374937
394,0.7743131830108042
395,0.7756067240703735
396,0.7743203631250084
397,0.778610321856639
398,0.7804510870111507
399,0.7757915110564275
400,0.7788323735026361
401,0.7846334195471104
402,0.77636865898901
403,0.7807170717106426
404,0.7828389183081027
405,0.7753474615394388
406,0.7751843137542478
407,0.7783256175944033
408,0.7803181654959594
409,0.7785638867110225
410,0.7797387508502303
411,0.7750269331922728
412,0.7770853934133597
413,0.7797036113674545
414,0.7742916783220688
415,0.7764450777924511
416,0.7770604017395146
417,0.7772271233887418
418,0.7761075413802181
419,0.7757356026401205
420,0.7747105498194635
421,0.7766885311540657
422,0.7787899779064916
423,0.7765721808724806
424,0.7756618299351767
425,0.7796460037742257
426,0.7745636256528261
427,0.7749158017537112
428,0.7734110735683194
429,0.7738712318516441
430,0.7789962729111275
431,0.7770296557869127
432,0.7754968240812894
433,0.7789989862095591
434,0.777046252478325
435,0.7751892703258163
436,0.7812862332531596
437,0.7732359469934738
438,0.7761508429488794
439,0.7741946445957663
440,0.775538183572676
441,0.7756923080013551
442,0.7780464031855686
443,0.7780668647166061
444,0.7747136272272581
445,0.7803236240493214
446,0.7821765333995323
447,0.7758793383255123
448,0.773976257013617
449,0.7771682566857374
450,0.7762718173426075
451,0.7737072635239333
452,0.7759793013349312
453,0.7797324045173628
454,0.7791719385268256
455,0.7785734599947303
456,0.7743171259300079
457,0.7781277581804515
458,0.7753252495215329
459,0.7757169404674011
460,0.7789650819567957
461,0.7750149360841954
462,0.778892695358907
463,0.7789397673360792
464,0.7762305103747982
465,0.7781646999497212
466,0.7765558220813855
467,0.7750728722077964
468,0.7743806477408899
469,0.7761403721693961
470,0.7778202457963463
471,0.7772834265836956
472,0.7792982892820193
473,0.7750281853163201
474,0.7775883481060915
475,0.7789063032833655
476,0.7783199094231015
477,0.7793562539751278
478,0.7759854306749298
479,0.7798256603012643
480,0.777687531730326
481,0.7793655681046678
482,0.7741128389817844
483,0.7790400073756946
484,0.7757081076884567
485,0.7810649345690159
486,0.7741384836211898
487,0.7771603320619673
488,0.7843693203991082
489,0.7757006958080674
490,0.778374687201252
491,0.7772571936337356
492,0.7788133605523384
493,0.7735330500493309
494,0.7768718177848051
495,0.7796843371495952
496,0.7752890612338337
497,0.7787506075193935
498,0.7763124137267123
499,0.6392584783156539
500,0.7807560872410322
501,0.7821294454338452
502,-0.380962902632103
503,0.7760029181964637
504,0.7758879254907239
505,0.7827102935431527
506,0.7808838586251168
507,0.7748440075520586
508,0.7805844943120864
509,0.7775550242351384
510,0.7750466454614826
511,0.7803037089070393
512,0.7802801577995098
513,0.7774632522661784
514,0.7802549990378163
515,0.7756601211718623
516,0.7755103871157262
517,0.781866315479852
518,0.7779530410835409
519,0.7785221007835933
520,0.6392245412719879
521,0.7781632145635136
522,0.77978189303109
523,0.7787790382647504
524,0.7794869721142118
525,0.7748829504372141
526,0.7754661319155856
527,0.7728056489156379
528,0.7740666865432781
529,0.7805423239563252
530,0.7759506479085236
531,0.7812128028672085
532,0.7764532939973331
533,0.7764727470467695
534,0.7756757160057965
535,0.7737744884854787
536,-0.3534736086043733
537,0.7759460078328843
538,0.7769555812683163
539,0.7776598640571435
540,0.7741874719882662
541,0.7801371593071449
542,0.7746963708516819
543,0.7768305592510649
544,0.7744049670421672
545,0.7735044677934078
546,0.7789102433911407
547,0.7747396377309845
548,0.7769175028431061
549,0.7765364843412512
550,0.7774660969646693
551,0.7757827571561462
552,0.7795980821496189
553,0.7741830554513379
554,0.780546443919416
555,0.7767417549169531
556,0.7753601381856823
557,0.7797453054858114
558,0.776131620458427
559,-0.36315792570210437
560,0.7739087032816587
561,0.7761594567826053
562,0.7798081000703541
563,0.777712282844665
564,0.7735783673582246
565,0.7786913722334784
566,0.7801249016876429
567,0.7751891307278502
568,0.7781280090524175
569,0.7828418200534081
570,0.7738964082552084
571,0.7744565882364902
572,0.7769598437534326
573,0.7803908114987159
574,0.7742504620414279
575,0.7806893788366287
576,0.7771784798789703
577,0.7740980735718449
578,0.775698614902214
579,0.775930302695967
580,0.7820382019737719
581,0.7754414093151325
582,0.779628695505697
583,0.7814040946459446
584,0.781271567586607
585,0.7805138039671105
586,0.7750912492363765
587,0.7789632234890929
588,0.7804401897452697
589,0.7776333717267297
590,0.7780097397516906
591,0.7805935405804586
592,0.782633832637804
593,0.7745935434353046
594,0.7800877853910542
595,0.780516700709885
596,0.7773452695389945
597,0.7743265026692523
598,0.7804146072000342
599,0.7753016626156883
600,0.7791974308906195
601,0.7774292215275511
602,0.7750065076183076
603,0.781138785205031
604,0.7753722432020738
605,0.7794255557465118
606,0.7801014390079968
607,0.775993028241725
608,0.7774432574398424
609,0.7793660879660533
610,0.6392237782417599
611,0.7800734554901925
612,0.7775280393843922
613,0.7800275887876027
614,0.7776647518262166
615,0.7818349837213474
616,0.7758344240529138
617,0.7770244502693364
618,0.774208970190287
619,0.7755803420187143
620,0.7816075477135113
621,0.7828272605666078
622,0.7773899615899448
623,0.7765871593736458
624,0.7764470758034713
625,0.7758391363796614
626,0.7805811781245684
627,0.7775157095852108
628,0.7770349762547459
629,0.7745698779006747
630,0.7753501282111916
631,0.6323224929148676
632,0.7794900486143013
633,0.7774958631620836
634,0.7806685014101155
635,0.7751517786121425
636,0.7774995489555956
637,0.7739763528054691
638,0.7750670078777482
639,0.7772420821939939
640,0.7768831241864913
641,0.779618297102457
642,0.7796258437033214
643,0.7876689801618763
644,0.7782051808329065
645,0.7758825324130982
646,0.7804679234879374
647,0.7755133881213411
648,0.779087237880958
649,0.7776123989690653
650,0.7810694849910382
651,0.7749866107661765
652,0.7828641772209779
653,0.7765181708132878
654,0.777013628196261
655,0.7765245975894397
656,0.7814756831297742
657,0.77877066247295
658,0.7759149690386451
659,0.7802252325434904
660,0.7749717658343439
661,0.7788206323482587
662,0.7761323788031015
663,0.7775089960676933
664,0.7819678469715337
665,0.7791820478101513
666,0.7754951220565296
667,0.7748337386618238
668,0.7802639300893579
669,0.7807828520778326
670,0.7695446832426259
671,0.7805835085748798
672,0.7785446748556326
673,0.7813296527840867
674,0.7743339511014182
675,0.7799076660779116
676,0.7803553623811084
677,0.7743740778958654
678,0.7751405753958234
679,0.7766867652933043
680,0.7807947530135403
681,0.7759775090879077
682,0.7786834938027292
683,-0.3662859149102631
684,0.7770327179095482
685,0.7739825855080447
686,0.7815597102983061
687,0.7856394220700209
688,0.7797319105312681
689,0.7780631603253387
690,0.7813596466299573
691,0.7784638163116177
692,0.7761033709110698
693,0.7882028456546692
694,0.7786598771905049
695,0.7754896764649966
696,0.7774827324857628
697,0.7823581078733786
698,0.7800297896983066
699,0.7751783599056336
700,0.7744987863474213
701,0.7822216851218603
702,0.7751709934373388
703,0.7796042760994133
704,0.778872430326331
705,0.7791939688368512
706,0.7760610610685288
707,0.7802274206415527
708,0.7757874629534603
709,0.7759021089873226
710,0.7771342499521092
711,0.7752485937187212
712,0.7772305268717308
713,0.7758411067236644
714,0.7803368782733429
715,0.7769049193456592
716,0.7774889266725529
717,0.7809506888864395
718,0.6392247323035252
719,0.7779023079597918
720,0.7763477371015652
721,0.7768148399513277
722,0.7812825977177098
723,0.7763050336290858
724,0.7747069462995397
725,0.7774624016158844
726,0.7760310720618295
727,0.7751265280885524
728,0.7811798646115082
729,0.7768131987010326
730,-0.36551684784999716
731,0.7837696088799335
732,0.7791543802641047
733,0.7792280113731056
734,0.7771481213783902
735,0.7728692352264965
736,0.7732736241285844
737,0.7760523119595875
738,0.7801618312273353
739,0.7752559016485772
740,0.7778549186586015
741,0.7779978011504891
742,0.7726812875735583
743,0.7767601656875434
744,0.7804399868622759
745,0.7767832924817577
746,0.7747977539045241
747,0.7765555190415234
748,0.7753559860673815
749,0.7810482351833148
750,0.7769786937919053
751,0.7799986544907209
752,0.7812637865967328
753,0.778075226135376
754,0.7765388600154857
755,0.7821651489402375
756,0.781270641487194
757,0.7798306848303016
758,0.776501975433662
759,0.7748127140335637
760,0.7800419774642636
761,0.7768730593128215
762,0.7754330482576454
763,0.7769660606857547
764,0.7795218696438186
765,0.7760429283129595
766,0.7770194457081729
767,0.7815134340461387
768,0.7791168584680249
769,0.7807237779972858
770,0.7750249902544215
771,0.779902210615931
772,0.6392247958412975
773,0.7748116302298342
774,0.778370785411332
775,0.773411522268764
776,0.7788034467830204
777,0.7746708072612323
778,0.7795376274422263
779,0.7753834265741641
780,0.7785668644414925
781,0.7807294762017243
782,0.7732811366300854
783,0.774787006519035
784,0.77940055798166
785,0.7767381092507162
786,0.7773847747205482
787,0.7808750460136307
788,0.7800399786345444
789,0.7804933182243075
790,0.7788379836498802
791,0.7753387667166682
792,0.7767171315049706
793,0.7743855574892251
794,0.7737228493867148
795,0.7763451267198485
796,0.7769724532700213
797,0.7745687705502065
798,0.7815352845761355
799,0.7748878432654798
800,0.782601733792736
801,0.7833263951572633
802,0.7778549340132893
803,0.7783670568010261
804,0.780247629348938
805,0.7771456382029134
806,0.7756302875989276
807,0.7768117860983841
808,0.7794771426716407
809,0.7809931891857158
810,0.7752949839319931
811,0.7739454816107194
812,0.7809812940077808
813,0.7770260691790887
814,0.7774042645134538
815,0.7743069360478074
816,0.7760089193918739
817,0.77707476220483
818,0.7815395871154982
819,0.7741368232253754
820,0.7739783236403781
821,0.7749561315631824
822,0.6374972592323969
823,0.7755904923626744
824,0.7820068930978088
825,0.7836965751439496
826,0.7802667221728595
827,0.7743436523025052
828,0.7754769771388696
829,0.7789893883585215
830,0.7760317378165424
831,0.7745897726039573
832,0.7774596234562385
833,0.7763630803425003
834,0.7804447712206423
835,0.7744824660576796
836,0.7747592957035758
837,0.7785328266786891
838,0.7763910954144428
839,0.7768906232594806
840,0.7785117637871197
841,0.773534666971271
842,0.7799017898640555
843,0.7787453644844211
844,0.7788774231665662
845,0.7767186422971609
846,0.7762410074143535
847,0.7771971180577557
848,0.7800594106356312
849,0.7796953318208366
850,0.7810789435702616
851,0.7768732666809647
852,0.7749818127927347
853,0.779430763958793
854,0.7747005431762988
855,0.7759398968065757
856,0.7816710342304396
857,0.778562264382888
858,0.7739712763647233
859,0.7797141577153015
860,0.7770999512629153
861,0.7772512387088988
862,0.7783616625121865
863,0.7750003111108568
864,0.7749016964690506
865,0.7749518868110006
866,0.7748829473901411
867,0.7794799224233788
868,0.7734481492331952
869,-0.3795921705377743
870,-0.3459579638769912
871,0.7777822593268262
872,0.7744388764498596
873,-0.4111475500341991
874,0.7777904654092285
875,0.7799688208691946
876,0.7800494764893584
877,0.7760170991752408
878,0.7743584264235965
879,0.7878255458295189
880,0.7783505225101118
881,0.7768665213491601
882,0.7769027725590226
883,0.7769044180434961
884,0.7798027232698482
885,0.778542652355785
886,0.7781056813700062
887,0.7762377092357857
888,0.775361127017661
889,0.7808637719800686
890,0.7776280189106577
891,0.7792161460535167
892,0.7758548095657138
893,0.7747136900770573
894,0.774842230410618
895,0.7798047516905244
896,0.7751799412715495
897,0.779625559562092
898,0.7795520003412832
899,0.7771086017402704
900,0.775657348972949
901,0.7735614521491587
902,0.7757223854355044
903,0.7760298821200655
904,0.7750391448938033
905,0.7749426254019489
906,0.7742012931240781
907,0.7783391678574325
908,0.7787667667002097
909,0.7801109279790355
910,0.7719697905762484
911,0.7756438162890871
912,0.7777593705931916
913,0.784520902947352
914,0.7814286715968422
915,0.7762939483907343
916,0.7760589438443782
917,0.781284280695856
918,0.7765290502284714
919,0.7739953020770407
920,0.7791559164447821
921,0.782377926920262
922,0.7753944222861238
923,0.7807984855478397
924,0.7772470592053717
925,0.7761779560135821
926,0.7752591225627006
927,0.7826091148103802
928,0.7734493324792673
929,0.7742240899155073
930,0.7779749951237227
931,0.7775860057402327
932,0.7739953138590814
933,0.7825554539693784
934,0.7741657647416403
935,0.7805349683010121
936,0.7733106985984055
937,0.776195597827612
938,0.7737698647139626
939,0.7746272602894767
940,0.7778607737147581
941,0.7781036708493854
942,0.7791523539978518
943,0.7741349042820831
944,0.7801721830183748
945,0.7747959030577133
946,0.7753277266905305
947,0.7790772580584917
948,0.7752562163942895
949,0.7801330217602196
950,0.775599378113097
951,0.7757507752657657
952,0.7791444189359731
953,0.7863996311943574
954,0.7805426093298825
955,0.7776587210604413
956,0.7795286260898884
957,0.7805394277216982
958,0.7759930977189602
959,0.7836344875966712
960,0.7754250914993763
961,0.7777663906909166
962,0.7745811332153261
963,0.7756982981589915
964,0.7759695324979612
965,0.7772792651252948
966,0.7756297866779768
967,0.7767951317321808
968,0.7795482270340011
969,0.7735076210641263
970,0.7766353817557596
971,0.7775952254633016
972,0.7745058866327272
973,0.7840729358997981
974,0.7775854599929277
975,0.7758900421223793
976,0.7758816719420856
977,0.7743002993767629
978,0.7762379461428797
979,0.7747018821629856
980,0.7804351701407783
981,0.7754568025373105
982,0.7764985783746197
983,0.7785121780202213
984,0.7759641886177344
985,0.7776228568213432
986,0.7752752794910779
987,0.7800953814891469
988,0.7750078189270786
989,0.7789452546965682
990,0.778453573560659
991,0.7806049545398912
992,0.7747046021874213
993,0.7744555705007539
994,0.7789958062220452
995,0.7774734748825085
996,0.77935852285742
997,0.7805253613468948
998,0.7756830174021621
999,0.7748615078006198
1000,0.7804743611941986
1001,0.7781861942338881
1002,0.7740112533501533
1003,0.775520347649471
1004,0.7785300859563953
1005,0.7801800876535816
1006,0.7814341136648658
1007,0.7770864104069153
1008,0.7741803344583036
1009,0.7794328302476461
1010,0.7793426380157382
1011,0.7795315643185876
1012,0.7765653746902628
1013,0.7732606413191494
1014,0.7757853140937441
1015,0.639225163659326
1016,0.7758740014291446
1017,0.7762609854738943
1018,0.7765862020827116
1019,0.7789125284375903
1020,0.7755636560896217
1021,0.7794569440840917
1022,0.7756522655169007
1023,0.7804672190398123
1024,0.7760461907813189
1025,0.7794736428487845
1026,0.7754942114111743
1027,0.7818993864979111
1028,0.7775026301643344
1029,0.7750103289140499
1030,0.7747758559385747
1031,0.7766725356710578
1032,0.7802568707348985
1033,0.7750341466879556
1034,0.7741629031959805
1035,0.7814487520007308
1036,0.7776397799886152
1037,0.7764412145950554
1038,0.7744189732542621
1039,0.7796009578438801
1040,0.7795170289089699
1041,0.7774285147559226
1042,0.7741854109523163
1043,0.7741218519477113
1044,0.7751376658160238
1045,0.7762399708142659
1046,0.7741653203631882
1047,0.7762673525270336
1048,0.7788835048261402
1049,0.7764691650504005
1050,0.7738758941383466
1051,0.7781797386471674
1052,0.7758072994415626
1053,0.7743261830658725
1054,0.7816071884170159
1055,0.7738708581604501
1056,0.7804251114347578
1057,0.7793167178088632
1058,0.7761712628365247
1059,0.7746810382376098
1060,0.7735845564347575
1061,0.7754940825602006
1062,0.7787556584844035
1063,0.7748885316099323
1064,-0.4410598322200962
1065,0.7766605986943738
1066,0.7745610056092365
1067,0.7747661990830703
1068,0.7866857409813905
1069,0.7747291470197526
1070,0.7764733022422401
1071,0.7770295224284469
1072,0.7850255599632219
1073,0.7771362227782186
1074,0.776166898225144
1075,-0.36294984565304267
1076,0.7771179422843919
1077,0.7789819028496703
1078,0.7777967744662185
1079,0.7819761735695834
1080,0.7792607463982053
1081,0.7810587427784825
1082,0.7802002403596904
1083,0.7766774730032144
1084,0.774472588234089
1085,0.7731530184241678
1086,0.781115620651444
1087,0.7776639844801659
1088,0.7778814599324341
1089,0.6392248748430143
1090,0.7788709176152332
1091,0.7745568774683007
1092,0.7759687768233567
1093,0.7818978665711439
1094,0.7772220105104619
1095,0.7810495530596306
1096,0.7771374151335815
1097,0.7733488662996855
1098,0.772305544119583
1099,0.7805859045583726
1100,0.7804609585265644
1101,0.7839904468545951
1102,0.7801958446203439
1103,0.7802362020482061
1104,0.6374715662558756
1105,0.7757976286201398
1106,0.774485821838203
1107,0.7743887944984902
1108,0.7763745049762785
1109,0.7795810738822297
1110,0.7748639219365947
1111,0.7799975238771978
1112,0.7781542451263321
1113,0.7774926155907241
1114,0.7734577070800059
1115,0.7805021246548067
1116,0.7790030586520469
1117,0.7749071109734966
1118,0.7779098286652889
1119,0.7782182234763668
1120,0.7764488760036214
1121,0.7824045742999928
1122,0.7800357395067924
1123,0.7786206550237604
1124,0.7852451529485664
1125,0.779801186317004
1126,0.7813013357387953
1127,0.7766693737074208
1128,0.7790665224446027
1129,0.7755849943731776
1130,0.779787404651294
1131,0.779112153036743
1132,0.7775034109347716
1133,0.7782671665710708
1134,0.7761675767113776
1135,0.778844638963736
1136,0.7802977731607981
1137,0.7789508973107404
1138,0.7746592303896346
1139,0.7829317674782796
1140,0.7764077975592805
1141,0.7812616132702387
1142,0.7763153364320576
1143,0.7741687918809166
1144,0.7754343383659036
1145,0.774841180804114
1146,0.7802010979114131
1147,0.7755104095293214
1148,0.7783070999063666
1149,0.7823024595841925
1150,0.7789292628667852
1151,0.7804506466634531
1152,0.7801251003785501
1153,0.7802219300923121
1154,0.7822162588894892
1155,0.7803963412796082
1156,0.7824370051500691
1157,0.7764444443378336
1158,0.7811607265751903
1159,0.7751255018754727
1160,0.7749504030392671
1161,0.7781471671545251
1162,0.7805611758634285
1163,0.7737333758934951
1164,0.7770263322351318
1165,0.7772147052659326
1166,0.7748919546930608
1167,0.7763002869925779
1168,0.7747987481224894
1169,0.7742943148520887
1170,0.7753198227097384
1171,0.780748262169359
1172,0.7779924829357716
1173,0.7776820753085727
1174,0.7767248300718481
1175,0.7792517923030713
1176,0.780978639080723
1177,0.778263957948069
1178,0.7805243509237705
1179,0.7750431872518735
1180,0.7746124304722768
1181,0.7754943132449243
1182,0.7810686464919565
1183,0.7768123413140033
1184,0.7744021345635725
1185,0.7777318141984733
1186,0.7823546320281721
1187,0.7746447518345729
1188,0.7771774127163705
1189,0.7804453447789694
1190,0.7754830246965307
1191,0.7737108211504375
1192,0.7778995773173705
1193,0.7797102442478747
1194,0.7751739318899927
1195,0.7770262238995533
1196,0.7759319665424236
1197,0.7767433878768737
1198,0.7811881039261506
1199,0.7810723135350719
1200,0.7769939909976133
1201,0.7741847979025798
1202,0.6392248659106788
1203,0.7745614451332222
1204,0.7760350930186354
1205,0.7771717420640847
1206,0.7803320268748883
1207,0.7748416314154145
1208,0.7782157529978002
1209,0.7782662120359207
1210,0.7802271638055508
1211,0.7800480247430535
1212,0.7780201167384855
1213,0.7797650971531117
1214,0.7772926781389191
1215,0.639224939477955
1216,0.7748894992759952
1217,0.7821977124247461
1218,0.7794511944289269
1219,0.7750521066303873
1220,0.7750698975765935
1221,0.7804210171059405
1222,0.7762252968298958
1223,0.7782671041383942
1224,0.7738420725790689
1225,0.7751814496300302
1226,0.7769017039024655
1227,0.7828689002180473
1228,0.7807740251918593
1229,0.7793191627161423
1230,0.7795889584465382
1231,0.7784898363918227
1232,0.7763109859865174
1233,0.7796841808528563
1234,0.7829230267463502
1235,0.6392249848248927
1236,0.7791374690315211
1237,0.7737724738579019
1238,0.7739856708401355
1239,0.7763285556614912
1240,0.7811628776172388
1241,0.7763530191179651
1242,0.7760285052163929
1243,0.7743650239973714
1244,0.7804874493424596
1245,0.7800414780609399
1246,0.7785438574490013
1247,0.7794514062937818
1248,0.7756218683510654
1249,0.7769903789700077
1250,0.778097999921415
1251,0.783027848811096
1252,0.7761047273947247
1253,0.7743753825187514
1254,0.7808713915468313
1255,0.7730149980514873
1256,0.6392247039528951
