case	lambda	strength	beta	N	S_N	radius	shellMass	ratio
plant-lam6-b0.20-s5.0	6	5.0	0.20	12	839.569752764137790571217	0.00119108626377698034792675	0.114295938294890549054519	54.0303873887782673234055
plant-lam6-b0.20-s5.0	6	5.0	0.20	13	76.3323358467360549073116	0.0131006078735472060728258	0.0305915789435547315286423	0.0909183967090585132511708
plant-lam6-b0.20-s5.0	6	5.0	0.20	14	25151.2845297212137707632	0.0000397594007104608256523423	0.00749513144822541531392198	329.49711613989177125441
plant-lam6-b0.20-s5.0	6	5.0	0.20	15	78.3390389693673166116516	0.0127650276689126484054177	0.00743369055958191111856765	0.00311471324165548119507702
plant-lam6-b0.20-s5.0	6	5.0	0.20	16	270.131189404929676681262	0.00370190499735663180424394	0.00548317173905115320799497	3.44823210699021057769462
plant-lam6-b0.20-s5.0	6	5.0	0.20	17	10647.8222672941100588643	0.0000939159177244725119818493	0.00763507222618219070482503	39.4172264622612877620316
plant-lam6-b0.20-s5.0	6	5.0	0.20	18	304.977863500592335669795	0.0032789265047692806559142	0.00232844736354704783898937	0.0286422759363070381167323
plant-lam6-b0.30-s5.0	6	5.0	0.30	6	0.417494092732379537383397	2.39524347148311908192126	0.845119202308115869023139	
plant-lam6-b0.30-s5.0	6	5.0	0.30	7	0.369674306049370706853663	2.70508386337904722425187	0.766712519080054379817775	0.885459968139807700598345
plant-lam6-b0.30-s5.0	6	5.0	0.30	8	51.916581138542822898166	0.01926166897106406153785	0.832349432891923100575928	140.438705879681193529508
plant-lam6-b0.30-s5.0	6	5.0	0.30	9	0.811799045096838206005059	1.23183194910103842749574	0.60211100659955607257714	0.015636604477681203258069
plant-lam6-b0.30-s5.0	6	5.0	0.30	10	6.24280330788927552980937	0.160184447704168535387215	0.464303899503043814896774	7.6900845666116563814774
plant-lam6-b0.30-s5.0	6	5.0	0.30	11	16.4662818847440345036998	0.0607301640406446149320891	0.475354013825403821194768	2.63764226944887850157731
plant-lam6-b0.30-s5.0	6	5.0	0.30	12	279.909609881941745650036	0.00357258187892074437940055	0.109528256057572690609359	16.9989565246831611612157
plant-lam6-b0.30-s5.0	6	5.0	0.30	13	67.9471995631191744794316	0.0147173100058532293427732	0.0312521543944952028305023	0.242746933882611081993287
plant-lam6-b0.30-s5.0	6	5.0	0.30	14	3009.26079515699666088884	0.000332307522701045533193043	0.00823684109102575600653505	44.2882240107859121135358
plant-lam6-b0.30-s5.0	6	5.0	0.30	15	89.7533055421896060540946	0.0111416509281648477731941	0.00790799720800991086578848	0.0298256986189550483816548
plant-lam6-b0.30-s5.0	6	5.0	0.30	16	220.331343974316380116656	0.0045386188908127758817057	0.00572565815565430010112316	2.45485492309525043611137
plant-lam6-b0.30-s5.0	6	5.0	0.30	17	15587.5523059454916063407	0.0000641537542503433584366763	0.00669799682721480067109922	70.745959357296454083973
plant-lam6-b0.30-s5.0	6	5.0	0.30	18	272.061600784219939664228	0.00367563815370302633254924	0.00254700516529530908622121	0.0174537730776658679330936
plant-lam6-b0.40-s5.0	6	5.0	0.40	6	0.640942752312492714750868	1.56020174405911422404216	0.613867630405479014102992	
plant-lam6-b0.40-s5.0	6	5.0	0.40	7	0.487684629851447979764226	2.05050546765151636975751	0.643558226748596324288377	0.76088641004505269742438
plant-lam6-b0.40-s5.0	6	5.0	0.40	8	33.728769610695618233736	0.0296482798377232627415125	0.769628581568293907325206	69.1610265038896723943683
plant-lam6-b0.40-s5.0	6	5.0	0.40	9	0.870652940376713141299182	1.14856328351377429160995	0.577767210921883173197599	0.0258133620178253782440763
plant-lam6-b0.40-s5.0	6	5.0	0.40	10	6.34885615633840436349749	0.157508687450990088690525	0.448721556118704199921078	7.29206307348067804897645
plant-lam6-b0.40-s5.0	6	5.0	0.40	11	16.6994822348860176770879	0.0598820960994199051833214	0.465571614174852441787974	2.63031352792802321317398
plant-lam6-b0.40-s5.0	6	5.0	0.40	12	141.090037991932330929406	0.00708767262545624232678204	0.109076231847076753416191	8.4487672137036972656876
plant-lam6-b0.40-s5.0	6	5.0	0.40	13	64.6221680209328836163846	0.015474565936507619370446	0.0333355671743437607515724	0.458020771279599794469731
plant-lam6-b0.40-s5.0	6	5.0	0.40	14	694.560910058247245807707	0.00143975853739902815804646	0.010079458501327983762249	10.7480285996170851777419
plant-lam6-b0.40-s5.0	6	5.0	0.40	15	99.2289297191018851602231	0.0100777061974850345839936	0.00880969750282945915395039	0.14286569872004508818296
plant-lam6-b0.40-s5.0	6	5.0	0.40	16	206.627267796983682485315	0.00483963230343114408485382	0.00616353977812386767896801	2.08232889724706236576779
plant-lam6-b0.40-s5.0	6	5.0	0.40	17	2258.98205654570401896353	0.000442677265674760737018221	0.00642929421749788203110625	10.9326425337299085175234
plant-lam6-b0.40-s5.0	6	5.0	0.40	18	274.195481862584387916124	0.00364703310647970226809597	0.00285266201739747805392365	0.121380106171302308103073
plant-lam6-b0.10-s2.5	6	2.5	0.10	6	42.1367075084641557011206	0.0237322766568585434738649	0.719627434972215105760993	
plant-lam6-b0.10-s2.5	6	2.5	0.10	7	29.6926907940782778571853	0.0336783219457979761402855	0.658383632588020998440405	0.704675152611622482529506
plant-lam6-b0.10-s2.5	6	2.5	0.10	8	235.11806481336613055339	0.00425318233541003272853383	0.901736221886164649609887	7.91838188205753948980712
plant-lam6-b0.10-s2.5	6	2.5	0.10	9	0.594472703068652820678426	1.68216302420283671721008	0.716546599090616972438727	0.00252840079957504773363552
plant-lam6-b0.10-s2.5	6	2.5	0.10	10	5.13926360283174154195618	0.194580406315215779199668	0.533750853943240230813021	8.64507920431500867347908
plant-lam6-b0.10-s2.5	6	2.5	0.10	11	15.110220014139553716818	0.066180373221848461361291	0.52663171266744656162087	2.94015274986357987851268
plant-lam6-b0.10-s2.5	6	2.5	0.10	12	15069.1000185025367744991	0.0000663609637451575626888147	0.122234068057851925032611	997.27866334186143838676
plant-lam6-b0.10-s2.5	6	2.5	0.10	13	3486.17058348079650157718	0.000286847696076174661256127	0.0320105918291729117172912	0.231345639699803922955686
plant-lam6-b0.10-s2.5	6	2.5	0.10	14	439.704441289224835818807	0.00227425494513535965601747	0.0127922868934953287077099	0.126128205938275750648624
plant-lam6-b0.10-s2.5	6	2.5	0.10	15	134.40072745642122000939	0.00744043591820769809385	0.00723116596913833636010516	0.305661519047555667846288
plant-lam6-b0.10-s2.5	6	2.5	0.10	16	13132.3222696305557035078	0.000076147994198449749295251	0.00422958462902274471376766	97.7102023044380255499051
plant-lam6-b0.10-s2.5	6	2.5	0.10	17	547.406560063727387524256	0.0018267957912005714302848	0.0128531888932038377521667	0.0416839115599260473300552
plant-lam6-b0.10-s2.5	6	2.5	0.10	18	7619.34748013447191368547	0.000131244834627538374969388	0.00270241855327164014073726	13.9189919084043328278558
plant-lam6-b0.20-s2.5	6	2.5	0.20	6	0.307384603064133204425788	3.25325338364901262051031	0.649580515395986731148423	
plant-lam6-b0.20-s2.5	6	2.5	0.20	7	0.271553092950373033200519	3.68252112003287826061425	0.67824344239303116440725	0.883431018481155905834961
plant-lam6-b0.20-s2.5	6	2.5	0.20	8	130.778081768894613519178	0.00764654127414987533158627	0.92647684119471957635432	481.593048151341129193639
plant-lam6-b0.20-s2.5	6	2.5	0.20	9	0.643806078511154273662703	1.55326275003890706852962	0.671827315210493954401089	0.00492288975188411627243747
plant-lam6-b0.20-s2.5	6	2.5	0.20	10	5.45196156189539343769538	0.183420221996639777278059	0.514491592213417165462272	8.46832880873605386547618
plant-lam6-b0.20-s2.5	6	2.5	0.20	11	14.5618582277667477223447	0.068672554309942841568585	0.506200864175739679827093	2.67093926882057234455984
plant-lam6-b0.20-s2.5	6	2.5	0.20	12	2214.09010604368732973511	0.000451652801875746467528213	0.120681228723335875539375	152.04722305439222346642
plant-lam6-b0.20-s2.5	6	2.5	0.20	13	98.9150427195954567767626	0.0101096857718072449402269	0.0314092052476649910747738	0.0446752561919644448871873
plant-lam6-b0.20-s2.5	6	2.5	0.20	14	1730.05442177083287710781	0.000578016499028064897525217	0.00828165387934877526947957	17.4903065722287994388074
plant-lam6-b0.20-s2.5	6	2.5	0.20	15	74.2950590568778249440732	0.0134598452803494412242135	0.00745794547899829079257802	0.0429437699311398454639693
plant-lam6-b0.20-s2.5	6	2.5	0.20	16	422.919530630061320467978	0.00236451600736009973844202	0.00536030752860991687422554	5.69243144831863180893866
plant-lam6-b0.20-s2.5	6	2.5	0.20	17	1783.14134226003252649149	0.000560808039329375645565872	0.00921697452767531560357665	4.21626624715942119618277
plant-lam6-b0.20-s2.5	6	2.5	0.20	18	420.002400113311411424567	0.00238093877494560142250481	0.00231308682492306660671766	0.235540722521178112113871
plant-lam6-b0.30-s2.5	6	2.5	0.30	6	0.344541685796732722855903	2.90240641763726740943237	0.790708457416817746121078	
plant-lam6-b0.30-s2.5	6	2.5	0.30	7	0.32296968399773675991142	3.09626584025455340562109	0.869925842830494671477138	0.937389283537311439290122
plant-lam6-b0.30-s2.5	6	2.5	0.30	8	77.5689130783549089974294	0.0128917624382575417465738	0.905253710613158918706465	240.173975830184979119471
plant-lam6-b0.30-s2.5	6	2.5	0.30	9	0.73486493787547095821128	1.3607942745112414209051	0.627519799026177539756146	0.00947370420329545842022435
plant-lam6-b0.30-s2.5	6	2.5	0.30	10	5.83306327655915063274857	0.171436508158349209717548	0.484802191531487528929501	7.93759910960347416108521
plant-lam6-b0.30-s2.5	6	2.5	0.30	11	15.427737097177506501033	0.0648183199973604221455466	0.488247173469975339591923	2.64487737672513834775256
plant-lam6-b0.30-s2.5	6	2.5	0.30	12	672.120413257622198080093	0.00148782863944455487850178	0.115057374668498236085655	43.565716023290683915898
plant-lam6-b0.30-s2.5	6	2.5	0.30	13	72.5081011890481015794985	0.0137915623716683921403602	0.0311462374848901481254567	0.107879629540809548793051
plant-lam6-b0.30-s2.5	6	2.5	0.30	14	223607.299930182418077714	0.00000447212591141806648167214	0.00764729243454831837500074	3083.8940237474721261269
plant-lam6-b0.30-s2.5	6	2.5	0.30	15	78.4695158361864650040683	0.012743802345965881981254	0.00762350112620915642112777	0.000350925555027439795976339
plant-lam6-b0.30-s2.5	6	2.5	0.30	16	251.058983823639392107841	0.00398312772867138993735671	0.0056183163296656814044274	3.19944606702750610028546
plant-lam6-b0.30-s2.5	6	2.5	0.30	17	22713.0118217830945503238	0.0000440276264480671845666639	0.00754741950999270053430864	90.4688271889853258892498
plant-lam6-b0.30-s2.5	6	2.5	0.30	18	288.671526433039402965195	0.00346414491362022576075265	0.00239770410600083669591639	0.0127095221319872109904282
plant-lam6-b0.40-s2.5	6	2.5	0.40	6	0.420021082342951464418178	2.38083287253540735326482	0.83768744540079974876081	
plant-lam6-b0.40-s2.5	6	2.5	0.40	7	0.389626629257780628440424	2.56655968793752705930581	0.761872959408605153390013	0.927635886952090044288179
plant-lam6-b0.40-s2.5	6	2.5	0.40	8	38.536291773214576966505	0.0259495647864870607592073	0.830327970213221763444961	98.9056929877310959456831
plant-lam6-b0.40-s2.5	6	2.5	0.40	9	0.808482105277195742253388	1.23688575600215732020728	0.595229664115370113730541	0.0209797587696060433100095
plant-lam6-b0.40-s2.5	6	2.5	0.40	10	6.03016304487728508989821	0.165832995320004681749464	0.463622183893679533495715	7.45862277657931168823616
plant-lam6-b0.40-s2.5	6	2.5	0.40	11	15.8815632831590625857229	0.0629660935872986786713379	0.475270087612185094428316	2.63368720961047501409416
plant-lam6-b0.40-s2.5	6	2.5	0.40	12	296.935332610896025649443	0.00336773664220822017179484	0.112800932059951174154742	18.6968579425533404575867
plant-lam6-b0.40-s2.5	6	2.5	0.40	13	66.0899460303423316264532	0.0151308944864456899645128	0.0320940627747784447241596	0.222573532927947573938472
plant-lam6-b0.40-s2.5	6	2.5	0.40	14	3749.41777527674961940566	0.000266708075742823468517257	0.00836775606709622338537719	56.7320447433164358154745
plant-lam6-b0.40-s2.5	6	2.5	0.40	15	85.7851422075607982150428	0.0116570302766469453528705	0.00810738084117341252696325	0.022879590205503007819264
plant-lam6-b0.40-s2.5	6	2.5	0.40	16	215.554729718730197005463	0.00463919303141649877040576	0.00588321486382293603290759	2.51272801060568700144893
plant-lam6-b0.40-s2.5	6	2.5	0.40	17	23270.1409991440579287516	0.0000429735256024784228214617	0.00697073937087689269348905	107.954675963308475621437
plant-lam6-b0.40-s2.5	6	2.5	0.40	18	264.357368207485761124211	0.00378275819123426715892751	0.00260234745471149397759715	0.0113603681308682048016938
plant-lam6-b0.10-s10.0	6	10.0	0.10	6	18.9912163809703259700127	0.052655921555505260997913	0.671439031861409789534163	
plant-lam6-b0.10-s10.0	6	10.0	0.10	7	14.4840239260595784232391	0.0690415871380055749226048	0.70271656212699311592718	0.762669627658654494093124
plant-lam6-b0.10-s10.0	6	10.0	0.10	8	184.920626870271615362611	0.00540772555730916649505003	0.932271044441768549398697	12.7672135736784728719685
plant-lam6-b0.10-s10.0	6	10.0	0.10	9	0.64166489955020380212933	1.55844585031997701301918	0.676041477372759314763404	0.00346994767652585619332391
plant-lam6-b0.10-s10.0	6	10.0	0.10	10	5.51663757718240226781389	0.181269838014398887610651	0.515882355825140748771585	8.59738093987916672116133
plant-lam6-b0.10-s10.0	6	10.0	0.10	11	14.7459949027543032868569	0.0678150241197504317710492	0.506939262978360300257224	2.67300410738342423392341
plant-lam6-b0.10-s10.0	6	10.0	0.10	12	2302.71843366518669766446	0.000434269333749294660719104	0.119421783972739585718502	156.158906119998570545156
plant-lam6-b0.10-s10.0	6	10.0	0.10	13	101.673080399559763256728	0.00983544509589118266075125	0.0310211253575252466613052	0.0441535008853552881653914
plant-lam6-b0.10-s10.0	6	10.0	0.10	14	1679.04048107257230917849	0.000595578255124140458844091	0.00820476900703916429207134	16.5141104653680034207737
plant-lam6-b0.10-s10.0	6	10.0	0.10	15	75.3334636367528258398896	0.0132743133227201234685556	0.00735499165897882646743658	0.0448669728252351326222215
plant-lam6-b0.10-s10.0	6	10.0	0.10	16	437.227825629826246900766	0.0022871371431118341953798	0.00528188810324678706260512	5.80389915082195360812168
plant-lam6-b0.10-s10.0	6	10.0	0.10	17	1749.56924512671599794332	0.000571569260711126086773013	0.00914980688332865725484979	4.00150480497544556929846
plant-lam6-b0.10-s10.0	6	10.0	0.10	18	431.097862161052284896259	0.00231965891685729035524688	0.00228455960349272438114148	0.246402286369539591034265
plant-lam6-b0.20-s10.0	6	10.0	0.20	6	0.372614774916736373280377	2.68373684383142794801542	0.84705772752819775632187	
plant-lam6-b0.20-s10.0	6	10.0	0.20	7	0.365095480271688804199523	2.73900953048183936972403	0.860311397625899080360559	0.979820191921461479652867
plant-lam6-b0.20-s10.0	6	10.0	0.20	8	82.2611260258294443159312	0.0121564103035254669013828	0.85778351861534525003266	225.314008172914523253015
plant-lam6-b0.20-s10.0	6	10.0	0.20	9	0.793283093760304448294632	1.2605840309287574263677	0.613369365218386143367906	0.00964347477460032401686315
plant-lam6-b0.20-s10.0	6	10.0	0.20	10	6.29058205993368559377875	0.15896780146455030194176	0.470055266992488590071793	7.92980728999933172289739
plant-lam6-b0.20-s10.0	6	10.0	0.20	11	16.6184112279255282535556	0.0601742240148446325084118	0.478782381378341695561542	2.64179229673711897195624
plant-lam6-b0.20-s10.0	6	10.0	0.20	12	341.436028594744894867952	0.0029288063246158293241912	0.108525516065585213199112	20.5456480713990768962611
plant-lam6-b0.20-s10.0	6	10.0	0.20	13	70.1139620843692846973692	0.014262494519945735477793	0.0304819215541766065717147	0.205350215596575216459796
plant-lam6-b0.20-s10.0	6	10.0	0.20	14	5493.04163912287052416485	0.000182048501667589781249914	0.00783605896848326994336193	78.3444762758236811775605
plant-lam6-b0.20-s10.0	6	10.0	0.20	15	88.9308405133273972932605	0.0112446930022002604250539	0.00763476400138151061364477	0.0161897262674906435641327
plant-lam6-b0.20-s10.0	6	10.0	0.20	16	229.0646296835781002153	0.00436558014819383142719966	0.00556574502976375949967591	2.57576143845452471791669
plant-lam6-b0.20-s10.0	6	10.0	0.20	17	43195.3638734447414730962	0.000023150632621821043029431	0.00669776700370816557477949	188.572823019919366777939
plant-lam6-b0.20-s10.0	6	10.0	0.20	18	278.278087755454136502434	0.00359352764015966043206829	0.00245230384618569377061964	0.00644231377632939548737764
plant-lam6-b0.30-s10.0	6	10.0	0.30	6	0.628170675805127824059322	1.59192403994073372122121	0.618138706429389773600351	
plant-lam6-b0.30-s10.0	6	10.0	0.30	7	0.463157832890296781255118	2.15909119739935231521487	0.649006317021473354593132	0.737312088464916487571989
plant-lam6-b0.30-s10.0	6	10.0	0.30	8	46.8187228097536284037888	0.0213589764945846083649801	0.776840908650294659152076	101.085892292019330174908
plant-lam6-b0.30-s10.0	6	10.0	0.30	9	0.870058172228408138885345	1.14934843659796055874052	0.585807699117946713933927	0.0185835520495478163229943
plant-lam6-b0.30-s10.0	6	10.0	0.30	10	6.55428137535865794241158	0.152572027767922738967122	0.450265388644144541847922	7.5331530517916041985218
plant-lam6-b0.30-s10.0	6	10.0	0.30	11	17.2738657894155137941654	0.057890921012755908691995	0.46620401412234642745929	2.6355087308820744143807
plant-lam6-b0.30-s10.0	6	10.0	0.30	12	135.601426321168164022694	0.00737455369850998564102699	0.106146751452387439223777	7.85009146037578622380991
plant-lam6-b0.30-s10.0	6	10.0	0.30	13	66.557599864590782002187	0.0150245802437958499338586	0.0325998050728342783614049	0.490832594245365670903101
plant-lam6-b0.30-s10.0	6	10.0	0.30	14	638.454059415971132891088	0.00156628340794755808164976	0.0100321921961036525079345	9.59250424767246162285172
plant-lam6-b0.30-s10.0	6	10.0	0.30	15	103.816427304854441248041	0.0096323869541717521948723	0.00863927207606115322822289	0.162605947559987336577782
plant-lam6-b0.30-s10.0	6	10.0	0.30	16	212.624700307023229051279	0.00470312244323463906523823	0.00602012664644044011442311	2.04808338937204910505029
plant-lam6-b0.30-s10.0	6	10.0	0.30	17	2031.68303351041750129892	0.000492202761703513766676648	0.0061990386902257174430539	9.55525407244187783250218
plant-lam6-b0.30-s10.0	6	10.0	0.30	18	284.647593374722458905868	0.00351311594854609065090317	0.00279938316852914366254954	0.140104331571297202472671
plant-lam6-b0.40-s10.0	6	10.0	0.40	6	0.80068586847574869531798	1.24892924850001666256666	0.553833273126398506944927	
plant-lam6-b0.40-s10.0	6	10.0	0.40	7	0.552990368424475416263319	1.80834975995892930795453	0.597173534530283592211792	0.690645845264127424879349
plant-lam6-b0.40-s10.0	6	10.0	0.40	8	32.2698768441372471654453	0.0309886525080333180859506	0.738231255502158058683391	58.3552240449998021444828
plant-lam6-b0.40-s10.0	6	10.0	0.40	9	0.910416840937429159506444	1.09839795908248986740371	0.567794071377343145721596	0.0282125911212714345413689
plant-lam6-b0.40-s10.0	6	10.0	0.40	10	6.55484423795180222323587	0.152558926451694122022933	0.439802717611769426229653	7.19982753306987813441459
plant-lam6-b0.40-s10.0	6	10.0	0.40	11	17.2363921786508143919097	0.0580167815651474348569512	0.459604950873734593873446	2.62956548667534540463373
plant-lam6-b0.40-s10.0	6	10.0	0.40	12	81.2320371806531136242815	0.0123104139045052557053011	0.107313309462220110190657	4.71282135720188657095865
plant-lam6-b0.40-s10.0	6	10.0	0.40	13	63.936361893474498108615	0.0156405521112714805936496	0.03572893763685057891745	0.787083078456908440008586
plant-lam6-b0.40-s10.0	6	10.0	0.40	14	292.311879186871203700231	0.00342100363071701555332635	0.0129099939927488516428361	4.57191917916595237101125
plant-lam6-b0.40-s10.0	6	10.0	0.40	15	113.456761842245160341871	0.00881393037984320558901614	0.00991525892860571300929102	0.388135994191716443750407
plant-lam6-b0.40-s10.0	6	10.0	0.40	16	206.164713055705243420272	0.00485049058676594302127962	0.0066750943797190296432701	1.81712142765333760255801
plant-lam6-b0.40-s10.0	6	10.0	0.40	17	868.570222682356448569288	0.00115131738791569020196709	0.00611950762255640612568167	4.21299168906596892263656
plant-lam6-b0.40-s10.0	6	10.0	0.40	18	299.448185821831383759434	0.00333947590049849158264907	0.00318821083699122202577675	0.344759903116483126058377
zeta-lam7	7			6	6421706.06630826604815986	0.00000015572185797268725974582	0.00197583190098703613189926	
zeta-lam7	7			7	365410066.571978313926014	2.73665148139267378548321e-9	0.000138496457464130438768362	56.902334488511803545723
zeta-lam7	7			8	57810809182.0959461625705	1.72978031988817205440888e-11	0.00000632409895438756609415149	158.208036588692059033276
zeta-lam7	7			9	21357207744654.4309841179	4.68226002179659202391844e-14	0.000000167867664445571222516784	369.43277644466487251478
zeta-lam7	7			10	43153009400704.4443237718	2.31733548572321739792283e-14	1.58161035181367100366035e-9	2.02053610737130931990896
zeta-lam7	7			11	1114160458518402.02229151	8.97536788668473023185714e-16	6.74659591977778961737486e-12	25.8188356731434375943005
zeta-lam7	7			12	98561363927519681.9311427	1.01459634906775707864526e-17	4.40479527255853805799405e-12	88.462450066290693041196
zeta-lam7	7			13	9748092425968840011515.47	1.02584173015841337658842e-22	2.26593275115282889501163e-13	98903.7898576304012859637
zeta-lam7	7			14	398132152864873976639.452	2.51172881367207718677174e-21	3.12936726068191111514031e-15	0.0408420576526596235091538
zeta-lam7	7			15	39245540920905134862201.6	2.5480601783916923497853e-23	1.43011302594407175990161e-19	98.5741559391840140084997
zeta-lam7	7			16	1.08053906949195462975047e+24	9.25463991292955002644222e-25	1.32320163107021070754154e-18	27.5327857416886317061404
zeta-lam7	7			17	8.55439928512317693239002e+24	1.16898915595287267465591e-25	1.64518281714653258043955e-20	7.91678850552369631564179
zeta-lam7	7			18	8.53944920544524754284904e+26	1.17103571429682146878241e-27	6.57904919889616830439138e-22	99.825235189758691283618
plant-lam7-b0.10-s5.0	7	5.0	0.10	6	17.3765114405790792587291	0.057548950686656043561741	0.664061135480019683243996	
plant-lam7-b0.10-s5.0	7	5.0	0.10	7	11.6450038735411599664483	0.0858737369999609420796547	0.674571669598584897016358	0.670157753664338824918058
plant-lam7-b0.10-s5.0	7	5.0	0.10	8	9.55367714761121011225818	0.104671738907362888166496	0.794866121981171213793819	0.820409958756502088670763
plant-lam7-b0.10-s5.0	7	5.0	0.10	9	8.68050276910085017153065	0.115200700535411808886038	0.960930301339644686572877	0.908603319431964748040327
plant-lam7-b0.10-s5.0	7	5.0	0.10	10	4.46916099892902248768019	0.223755644569447657756904	0.901218242013766396330751	0.51485047788216421553602
plant-lam7-b0.10-s5.0	7	5.0	0.10	11	11.788504830690501791345	0.084828399730267221515769	0.279531609183398736653143	2.6377444969012006572982
plant-lam7-b0.10-s5.0	7	5.0	0.10	12	26.206109856125945760228	0.0381590402196318271691965	0.159475651572253337966206	2.22302236225074735257108
plant-lam7-b0.10-s5.0	7	5.0	0.10	13	16353.3025392527952677457	0.0000611497278668759567899607	0.0742650149833549323089052	624.02632931915470168047
plant-lam7-b0.10-s5.0	7	5.0	0.10	14	29.9838920346052493999743	0.0333512406876956466560019	0.029800758440309810472035	0.00183350683830590064936065
plant-lam7-b0.10-s5.0	7	5.0	0.10	15	1116.47914394730385181776	0.000895672799103534805075018	0.0173783363974457952261677	37.2359646525789249896791
plant-lam7-b0.10-s5.0	7	5.0	0.10	16	35.3007962757877933252762	0.0283279728929481042431905	0.0436440878493023781142055	0.0316179630109184898390903
plant-lam7-b0.10-s5.0	7	5.0	0.10	17	52.717417160770330074601	0.0189690628611477209250868	0.02694726321547100771099	1.49337756431653912309136
plant-lam7-b0.10-s5.0	7	5.0	0.10	18	144.572774451404689227314	0.0069169316546258192157056	0.0132244077568101291221573	2.74241004657922676368741
plant-lam7-b0.20-s5.0	7	5.0	0.20	6	6.41484754749058641984455	0.155888350049907007159237	0.691010302556259815927259	
plant-lam7-b0.20-s5.0	7	5.0	0.20	7	4.85357700524270644751241	0.206033611688827900658569	0.759177338542030817312306	0.756616111187454359985627
plant-lam7-b0.20-s5.0	7	5.0	0.20	8	3.88733668541552737623241	0.257245533619917832861295	0.837375817351601791773999	0.800922017146638108962336
plant-lam7-b0.20-s5.0	7	5.0	0.20	9	7.39438519431718199765834	0.135237747793897930521567	0.954311675416777971155898	1.90217256510334329904837
plant-lam7-b0.20-s5.0	7	5.0	0.20	10	5.51868467858837477167838	0.181202597763891478293506	0.880524788979066374053409	0.746334486716983290045814
plant-lam7-b0.20-s5.0	7	5.0	0.20	11	11.2529373235032618875365	0.0888656864649344929877937	0.277419411760241613021731	2.03906147549304311918782
plant-lam7-b0.20-s5.0	7	5.0	0.20	12	18.6481974518931658207613	0.0536244858292445823642959	0.123951220833536875280994	1.65718486789612840680592
plant-lam7-b0.20-s5.0	7	5.0	0.20	13	530.852851274763753103958	0.00188376119219977723144903	0.0650883982740206854662006	28.466711200597650709104
plant-lam7-b0.20-s5.0	7	5.0	0.20	14	31.2050575379712559345086	0.0320460873620620572506722	0.0222090326374569289792898	0.0587828763903913783430705
plant-lam7-b0.20-s5.0	7	5.0	0.20	15	98.8159587901968571932753	0.0101198228731775061095144	0.0106296324813800332257027	3.1666648481565725615186
plant-lam7-b0.20-s5.0	7	5.0	0.20	16	113.605933101385213144531	0.00880235717185273362402136	0.0235255183216398887285129	1.14967192032807165516658
plant-lam7-b0.20-s5.0	7	5.0	0.20	17	108.431137588107379690553	0.00922244313066839035430826	0.015192921700954772267948	0.954449601600827514849421
plant-lam7-b0.20-s5.0	7	5.0	0.20	18	130.391708876729060408559	0.00766919928126250267427076	0.00554201853531067705557122	1.20253011982630250053124
plant-lam7-b0.30-s5.0	7	5.0	0.30	6	3.01172102308141643201079	0.332036065869360838279083	0.790925622432629264610067	
plant-lam7-b0.30-s5.0	7	5.0	0.30	7	2.10626627390938263808801	0.474773779738649866177795	0.777241771691441320999627	0.699356367262188991254882
plant-lam7-b0.30-s5.0	7	5.0	0.30	8	1.02601533427697674100282	0.974644302665018647188052	0.713929471454995775544636	0.487125178324494569381067
plant-lam7-b0.30-s5.0	7	5.0	0.30	9	6.47400417502308331131266	0.154463910273340912924664	0.925407366357864079225289	6.30985128461579236620583
plant-lam7-b0.30-s5.0	7	5.0	0.30	10	7.2019021636399562505233	0.138852205608772675453203	0.836328558261177068064081	1.11243396960186198688823
plant-lam7-b0.30-s5.0	7	5.0	0.30	11	16.5462406840965106678837	0.0604366888583431665252574	0.249168448057469457565684	2.29748201352040814899174
plant-lam7-b0.30-s5.0	7	5.0	0.30	12	29.6610324334352273451288	0.0337142681140375876071167	0.0893095912268213805003041	1.79261458839675010458977
plant-lam7-b0.30-s5.0	7	5.0	0.30	13	264.594288224104164621461	0.0037793710767974976165766	0.0429906019156615031227575	8.92060277463038618966304
plant-lam7-b0.30-s5.0	7	5.0	0.30	14	54.5617264206800454718494	0.0183278658063315771790371	0.0164007187865861742019418	0.20620901073445601888347
plant-lam7-b0.30-s5.0	7	5.0	0.30	15	95.7476173462862005482705	0.0104441241225183070567552	0.00798492773592626295566599	1.75484948199871904097751
plant-lam7-b0.30-s5.0	7	5.0	0.30	16	274.969486284830602510537	0.00363676716828185588661187	0.0147595475732796478357721	2.87181544466386608349788
plant-lam7-b0.30-s5.0	7	5.0	0.30	17	211.686566702048621812759	0.00472396532089592618255119	0.00941912077397226934885044	0.769854755748317571089917
plant-lam7-b0.30-s5.0	7	5.0	0.30	18	221.698711810674105039089	0.00451062611881109316854294	0.00308202051901028754940365	1.04729702628092455857575
plant-lam7-b0.40-s5.0	7	5.0	0.40	6	1.43863636764039981005682	0.695102683689391520432299	0.717567227096863740953066	
plant-lam7-b0.40-s5.0	7	5.0	0.40	7	0.704180396658275239366368	1.42009065396530789652804	0.577443114736076696645326	0.489477683518627347346898
plant-lam7-b0.40-s5.0	7	5.0	0.40	8	0.0427829410884230077190977	23.3738021407461939768035	0.148748985223287574587474	0.0607556547888178706413862
plant-lam7-b0.40-s5.0	7	5.0	0.40	9	5.66744681676604174405614	0.176446296247843743592715	0.904876801169260376361459	132.469780538291309075074
