class,t,logS_0,logS_1,logS_2,logS_3,logS_4,logS_5,logS_6,logS_7
F5p,74002.20000023284,0.0,0.47328209208256666,0.5357705042920253,0.4624656664740883,0.31354739151395683,-0.43782270898121356,-1.7315719337093032,-300.0
F5p,61108.00000018593,0.0,0.40238025800313476,0.4622697818455831,0.561941290532213,0.393059534952064,-0.3504714975034372,-1.85625154818439,-300.0
F5p,79550.00000025303,0.0,0.3758421386813755,0.5257768762160906,0.6012087631865193,0.21132119445041617,-0.5095024854356038,-2.66481319108949,-300.0
F5p,91497.10000029649,0.0,0.3443369102362796,0.5830927519689328,0.6668533742441362,-0.14146346420371922,-0.7466856529031861,-1.6447479860692045,-300.0
F5p,72483.80000022732,0.0,0.44926608502229276,0.5472565279135628,0.6007435785687695,0.1565815571419907,-0.7672024028302268,-1.4274921655269117,-300.0
F5p,96206.3000003136,0.0,0.3278243165980799,0.4774941067118532,0.5670184877858366,0.3759556179622183,-0.20435590622709915,-1.3669002485990134,-300.0
F5p,26661.500000060616,0.0,0.27953637423938593,0.6497906301224603,0.48924202985929066,0.22501197080706847,-0.18476360688759658,-1.4400553053845604,-300.0
F5p,95730.20000031187,0.0,0.0893244740363102,0.6841516735796321,0.31403485998335146,0.4634860998151875,0.05286964395559923,-1.1926042004708355,-300.0
F5p,71164.90000022252,0.0,0.2821829120540521,0.5152381486440247,0.49752932074471423,0.4319091716208803,-0.14076253117286472,-1.2187887561145576,-300.0
F5p,33573.30000008576,0.0,0.4732647563014074,0.5153961093130381,0.4200710713576061,0.30335670196944625,-0.14657766035303596,-1.462379611396035,-300.0
F5p,92054.20000029852,0.0,0.2563451949278025,0.45428735722242636,0.5059936289813383,0.43732090979701715,-0.004922147579226507,-1.1636869871186952,-300.0
F5p,42606.40000011862,0.0,0.3216343005059389,0.6130526589531916,0.4387047758385666,0.390673076921225,-0.2014150546480002,-1.3629018543765619,-300.0
F5p,85904.00000027614,0.0,0.3052789874783888,0.6151071472786407,0.4980804976597805,0.32075819211805395,-0.3792917402348409,-1.7402111256776602,-300.0
F5p,82183.1000002626,0.0,0.4098378001799858,0.46722188007989196,0.5368469810572689,0.3971804645436359,-0.23809970264574776,-1.7161836489116555,-300.0
F5p,38749.10000010459,0.0,0.3226143656805296,0.5795718328140899,0.5282274334732677,0.29127761529033663,-0.2211397593250854,-1.4369248015289884,-300.0
F5p,65431.60000020166,0.0,0.2753403836339358,0.5696562632408744,0.5747528858121493,0.32231216796753503,-0.4782389309866336,-2.071243537257805,-300.0
F5p,82604.50000026413,0.0,0.36208882749111604,0.42674060683669834,0.5661887410916159,0.3719662008458847,-0.18183832725166738,-1.4138298471938748,-300.0
F5p,51363.00000015048,0.0,0.3947397052369701,0.582403602159807,0.4961369531349352,0.3147366838365013,-0.44354164381009353,-1.7026787995424106,-300.0
F5p,57979.70000017455,0.0,0.3521026681478982,0.40234853066147447,0.5584805910891735,0.4094874073024999,-0.05477687496182937,-1.0663527511827537,-300.0
F5p,25469.300000056275,0.0,0.4271729456426586,0.5114871534571124,0.4661342389029487,0.3161570375852724,-0.11342794850134078,-1.2468158802674014,-300.0
F5p,44015.90000012375,0.0,0.3232453365182773,0.5454529483800562,0.4827960476454517,0.3590956405270106,-0.10659923355048366,-1.4461982842277243,-300.0
F5p,21145.80000004055,0.0,0.37915638462767376,0.5607840809664018,0.42739799492773023,0.208877305183542,-0.057260234581346686,-1.234089365490862,-300.0
F5p,99586.90000032591,0.0,0.30313801053765527,0.542391401235269,0.6169407734492182,0.35774445660531157,-0.4539103961742643,-1.588069960037281,-300.0
F5p,94923.30000030895,0.0,0.3691641228543592,0.5215517127289409,0.4817297428176196,0.384169039625594,-0.2901582589221535,-1.5847074673397166,-300.0
F5p,96813.50000031582,0.0,0.2383648278569422,0.6592882031868328,0.6092722636191994,0.20562419225991968,-0.5374913711087986,-1.6476211568732615,-300.0
F5p,70933.60000022168,0.0,0.42063005719845886,0.5146561768788975,0.6192310575467588,0.19189611407378557,-0.5306305360596677,-2.252669007390952,-300.0
F5p,62984.00000019276,0.0,0.47727933947211987,0.687017475480782,0.33932478627609036,-0.018211364261980594,-0.7577854774946343,-1.631652943356526,-300.0
F5p,31171.100000077025,0.0,0.4128396399769311,0.6111694562668832,0.5068528825981956,0.2018174162791541,-0.6943583927204598,-1.6095259071955335,-300.0
F5p,86692.90000027901,0.0,0.1890775177196236,0.5971637703374277,0.5297675609904182,0.3714383847132666,-0.36375184184268367,-1.4477064047251795,-300.0
F5p,77519.20000024563,0.0,0.029019415754129838,0.7077773290030126,0.5069750722386521,0.35478260994829264,-0.3724048206593028,-1.6500096642060138,-300.0
F5p,45425.50000012888,0.0,0.20926980245632967,0.6129814377582516,0.5124290602106949,0.3181955986164948,-0.05829476129070514,-1.21258249883571,-300.0
F5p,72343.2000002268,0.0,0.27626125991673006,0.5939562249829755,0.5344659446893708,0.36074431845995614,-0.3020492955190342,-1.5080526929318647,-300.0
F5p,59127.100000178725,0.0,0.33806700847912907,0.4798160955675248,0.5268440452553136,0.36788927626978823,-0.07178058582558013,-1.1913704135205372,-300.0
F5p,27033.50000006197,0.0,0.4874680833388706,0.5788131135013899,0.3966666034489926,0.32689320307897957,-0.21216387876426296,-1.3992608467843408,-300.0
F5p,55686.70000016621,0.0,0.38236260262371957,0.556111955628916,0.570127234441067,0.23867265924884973,-0.5605144708024989,-1.9625599934102016,-300.0
F5p,88025.60000028386,0.0,0.015570640156927067,0.5862345550745309,0.5484532425890588,0.3672488866611584,-0.17618320977792254,-1.3737005846895978,-300.0
F5p,78076.80000024766,0.0,0.1802065242290558,0.5847290612473581,0.5375689891501441,0.31754681629175113,-0.18454061653329623,-1.2825470405239254,-300.0
F5p,47442.400000136215,0.0,0.46887741756555984,0.509931285692359,0.4457821718399777,0.2897408150164453,-0.2681543596440993,-1.2721058760344233,-300.0
F5p,87730.50000028279,0.0,0.23091572776207211,0.5682854121897117,0.44057933018634127,0.43011816876546743,-0.09314034017568079,-1.301434266701804,-300.0
F5p,54834.600000163104,0.0,0.30595759589141175,0.5625278625818402,0.4923552388614177,0.3449920651747514,-0.2941194033637393,-1.5531681653028713,-300.0
F5p,73847.80000023228,0.0,0.05257688081408029,0.7565205364524716,0.5849845061472047,0.22199690339279649,-0.5154146674413824,-2.532841224629683,-300.0
F5p,97711.0000003191,0.0,0.44722855899059766,0.5850124058730924,0.5553251702233668,0.10477351121671732,-0.715960524343449,-2.0470149688559562,-300.0
F5p,37013.50000009828,0.0,0.07660854279576264,0.7055498835154577,0.39104261048355443,0.39258490659726947,-0.054933418737248475,-1.3638039792134053,-300.0
F5p,88120.3000002842,0.0,0.3635268295509893,0.5784291660136047,0.4521037878578774,0.25009848761548314,-0.1770581742807609,-1.3491321772792133,-300.0
F5p,90536.40000029298,0.0,0.4502532875555815,0.5265959892560134,0.5293100497364233,0.30304171583028344,-0.9604753417675135,-1.1755610692718712,-300.0
F5p,70050.40000021846,0.0,0.3026524982587655,0.4850788081350367,0.5277282563606405,0.4208516993617924,-0.15727942392070357,-1.6649348681743654,-300.0
F5p,76109.40000024051,0.0,0.32623922247788645,0.567936966028632,0.5386227465189659,0.31678613790232296,-0.12220811549714354,-1.3218199503219408,-300.0
F5p,90630.80000029333,0.0,0.3459817773622655,0.4470329724954032,0.5173420336210925,0.42945005465073505,-0.17130851204512093,-1.4551577313765398,-300.0
F5p,62131.80000018966,0.0,-0.10790856789795363,0.7438775116612768,0.4830837066857848,0.3285048016023349,-0.28787916754858434,-1.6664246331354697,-300.0
F5p,39506.50000010734,0.0,0.25382349496475165,0.5957715820448852,0.4562701106252791,0.3646308839090439,-0.2271596484869458,-1.2905102915575726,-300.0
F5p,56878.70000017055,0.0,0.24600323385899459,0.6465145964639685,0.5065281361215374,0.22117274768952075,-0.24310373075762698,-1.0377548270675685,-300.0
F5p,58846.1000001777,0.0,0.2149671763566288,0.6188080895424322,0.5032545397809303,0.31291830627486483,-0.44115968692721885,-1.8093951953257967,-300.0
F5p,92661.60000030072,0.0,0.3633859206581621,0.4614735572353198,0.4612837886695448,0.40192276190637244,-0.08760611648722512,-1.2296733755940632,-300.0
F5p,22183.400000044323,0.0,0.5034762535023038,0.591281010766655,0.4150044019681319,0.14860077364999769,-0.5750213070956993,-1.7557654337242505,-300.0
F5p,47982.40000013818,0.0,0.20157483982663446,0.49426107623254745,0.5294242985293844,0.3711223933353801,0.06021867545550562,-1.0690210690084463,-300.0
F5p,63696.00000019535,0.0,0.24731834771397085,0.47098016927986697,0.6012757288801931,0.35607751155435835,-0.23811031996269377,-1.415329253231074,-300.0
F5p,81983.60000026188,0.0,0.45194195680375093,0.5285831326416339,0.4948921609132707,0.21641539022967976,-0.32643082037681137,-1.9004196578399968,-300.0
F5p,68019.90000021108,0.0,-0.17067266010379514,0.7016535326010928,0.38500206697787975,0.42365766136223815,-0.045436950964362045,-1.2992775107829617,-300.0
F5p,83778.50000026841,0.0,0.22854345967128067,0.5657100139661435,0.4160508757631227,0.42914475213015857,-0.14469757101557007,-1.3759385075922785,-300.0
F5p,71785.80000022477,0.0,0.28115242174222826,0.7046851082499836,0.44539158008526447,0.11003779987404583,-1.0275317572166458,-2.0590122503336654,-300.0
F5p,67076.70000020764,0.0,0.19068276071527784,0.6544559963468969,0.4814089998850786,0.2748013078723714,-0.4249575685356291,-2.2733874046907814,-300.0
F5p,99772.8000003266,0.0,0.42968801504383053,0.552075511081113,0.52322311911699,0.2508680228505173,-0.4581391930279435,-1.6635012419857287,-300.0
F5p,51208.40000014992,0.0,0.2876436444121217,0.5601703125291984,0.424348328297827,0.38697525877302374,-0.26750791631889254,-1.4102479254510996,-300.0
F5p,76481.30000024186,0.0,0.30933143399197266,0.5925810069038034,0.4874066882334135,0.31859693254563215,-0.44660870263151287,-1.5859806145330817,-300.0
F5p,97199.20000031724,0.0,0.04031249955392649,0.6432825677292893,0.546943384895489,0.3657113250894859,-0.25416910039958207,-1.5612472150251084,-300.0
F5p,77814.40000024671,0.0,0.3124946357155964,0.41918508373316404,0.5191301290050914,0.47751322687146575,-0.1210837971022561,-1.2348044748570595,-300.0
F5p,28071.200000065743,0.0,0.4699609681284091,0.5426690708183235,0.520000390039357,0.17177222343394855,-0.5201627046749072,-1.734846277439666,-300.0
F5p,69057.40000021485,0.0,0.2132819105876176,0.4960940285311695,0.5437952886776856,0.35784199099444747,-0.12340028875204052,-1.2688684313694898,-300.0
F5p,94225.5000003064,0.0,0.38993412509071856,0.5913527535143663,0.5762542892535245,0.03145697459385954,-1.2238918370163037,-2.1675334045567114,-300.0
F5m,84585.40000027134,0.0,0.3392864463938456,0.6667120683091164,0.6221387739291868,0.42934071820206654,0.00885851169218005,-1.2256246195913638,-300.0
F5m,83021.20000026564,0.0,0.4410496264141437,0.6134027707070842,0.5510215697915896,0.48486516598785157,-0.012931025369697285,-1.2205898569298586,-300.0
F5m,55220.10000016451,0.0,0.46384480755843727,0.6256802254778207,0.5679416160143314,0.39611388871477704,-0.06987043380414862,-1.2030804094294514,-300.0
F5m,89375.70000028877,0.0,0.4904736132427464,0.5654756020608848,0.5977213503143775,0.42296645156002177,-0.22387156937601194,-1.8189350717847852,-300.0
F5m,60722.30000018453,0.0,0.26638244344356155,0.7659723258441937,0.6060470416532756,0.24058855788030872,0.0009602545666162553,-1.1705567313007277,-300.0
F5m,78697.60000024992,0.0,0.49749778388071236,0.673378011140244,0.5598959900757263,0.35572403574529,-0.25317158115300475,-2.6059933164822935,-300.0
F5m,94456.70000030725,0.0,0.4549045697102245,0.6132772546447856,0.5006760630972262,0.44922630615172554,-0.07405656541641613,-1.2182023872563335,-300.0
F5m,87685.50000028261,0.0,0.5212360939503209,0.5524811033489934,0.5671463435244206,0.4255372627041142,-0.15376193784839662,-1.373138078287205,-300.0
F5m,65898.20000020336,0.0,0.3521009800601464,0.6685789920482713,0.5115111278514178,0.4296631179375888,-0.1096191217955654,-1.2712044070794168,-300.0
F5m,98549.20000032212,0.0,0.295447982147341,0.6455451184758788,0.6085560835231859,0.429063654280782,-0.22677217737816133,-1.3898602732273362,-300.0
F5m,92195.00000029904,0.0,0.4409290953092529,0.5976935231055291,0.5613210845915413,0.407077162665026,-0.18834789837100985,-1.2852952954520238,-300.0
F5m,72809.8000002285,0.0,0.37486477002265073,0.6029247862499189,0.5696047563308269,0.4232591194518165,-0.19172829383179282,-1.2907899324360348,-300.0
F5m,95263.40000031018,0.0,0.3742755119764509,0.6236231697893911,0.6288629929094738,0.3648854784058335,-0.4922975235349858,-1.7917113100987287,-300.0
F5m,96020.80000031294,0.0,0.3089435689357368,0.5561369682285381,0.5296217450279668,0.4865622292902062,0.06153822814792366,-1.0873643932866455,-300.0
F5m,90939.70000029446,0.0,0.09994201646194104,0.6914234920283672,0.6455481761972479,0.4090537439855283,-0.07165269887216531,-1.4601468504968846,-300.0
F5m,76250.20000024102,0.0,0.038168418503468464,0.7809118502477644,0.48209786520695375,0.43986351838252397,-0.0478158284085627,-1.4583809710107127,-300.0
F5m,87871.3000002833,0.0,0.2645611986540222,0.6557226861465404,0.6818090810364364,0.32996406691964214,-0.22664323853725632,-1.415135471995681,-300.0
F5m,81611.70000026052,0.0,0.24027893879848947,0.6761338470071039,0.5771744930251052,0.3878026332823389,-0.21386745806976795,-1.7643227988266728,-300.0
F5m,98082.60000032044,0.0,0.3538486674637384,0.5955634333056559,0.6205870660045989,0.40658918030293356,-0.26570868116179247,-1.410559898337488,-300.0
F5m,51934.30000015256,0.0,0.38201780446243117,0.5411843697070886,0.5572258839160023,0.40019448234170213,0.05480784571058724,-1.0469680092032894,-300.0
F5m,91171.0000002953,0.0,0.17231220434657665,0.6006808130736156,0.7207070369887693,0.2966077472981794,0.092340623609465,-1.1523184735974323,-300.0
F5m,69524.10000021654,0.0,0.48515654947424747,0.683233340288314,0.48671813044702433,0.25955506077724666,-0.5237288915818096,-1.6291330612416208,-300.0
F5m,81517.00000026017,0.0,0.37258915654845987,0.5360359357486709,0.5265441184856028,0.4853244579859826,-0.032912900890404356,-1.3814458283426498,-300.0
F5m,62612.4000001914,0.0,0.41146259437048993,0.6115087464300525,0.45614389681441864,0.4143165070992847,-0.06418313384873914,-1.1897248588049187,-300.0
F5m,88537.50000028571,0.0,0.4556836413159976,0.560325568731115,0.5445484081595466,0.39973043790489077,-0.3050998934493093,-1.5178909775730591,-300.0
F5m,50370.20000014687,0.0,0.27124208752028345,0.6844208139911201,0.48938348297742296,0.3835625808557776,-0.08158262133194978,-1.1923553658837132,-300.0
F5m,97139.600000317,0.0,0.3495815502002392,0.5052229154994651,0.6127579183469687,0.4618836084706035,-0.1972558053369361,-1.5402671657058138,-300.0
F5m,52958.40000015628,0.0,0.38195167026619986,0.64857535997562,0.48035368155185926,0.3854681797599935,-0.13578938289826795,-1.2704897922823817,-300.0
F5m,91311.4000002958,0.0,0.3849857522485165,0.579084692146647,0.593832290916726,0.33741363216921916,-0.15355444929468048,-1.3769748594369708,-300.0
F5m,69338.40000021587,0.0,0.42088209494211704,0.5313583552719308,0.6003768589642113,0.3748723612122191,-0.2661863829217219,-1.4518368703256215,-300.0
F5m,59543.90000018024,0.0,0.18310776537688453,0.6646702749287623,0.6185732444939293,0.2342708696683199,-0.04275942693816366,-1.5003864575359527,-300.0
F5m,98703.60000032272,0.0,0.2292225707864425,0.5985058687356485,0.6224616196879686,0.44063527185602314,-0.13928666443027163,-1.3334610598407657,-300.0
F5m,99972.80000032732,0.0,0.21979845388121497,0.5975975280350716,0.5733593937362773,0.4329063344061612,-0.11354416994609744,-1.2868239818293628,-300.0
F5m,77133.50000024422,0.0,0.1134037416134519,0.6130399202374698,0.5574255122439857,0.4511587777756803,-0.034303748721304365,-1.3225864965171168,-300.0
F5m,64488.40000019823,0.0,0.20174569901070516,0.5672597208476446,0.614059312511668,0.32846690761745256,0.06652892913190761,-1.257433713579004,-300.0
F5m,92815.80000030129,0.0,0.38367508181948273,0.5577668239881299,0.5847148253887826,0.3542625495634291,-0.306159321649637,-1.683498891655225,-300.0
F5m,71305.60000022303,0.0,0.3966893876286166,0.5462959310680368,0.5125501175846565,0.45442045020612765,0.04367825374113842,-0.9770700557276836,-300.0
F5m,51394.30000015059,0.0,0.25304658733481034,0.5897639022190343,0.5334649048358062,0.44794627177777013,0.11690913156086016,-1.1521877489738273,-300.0
F5m,67774.20000021018,0.0,-0.03444812516955491,0.6579324166644996,0.4983259742234042,0.4751633276506012,0.08342398143479743,-1.137303521647703,-300.0
F5m,90413.40000029256,0.0,0.2845697700268142,0.5132227497927073,0.5536809386076749,0.49927987784335626,0.030414753486664562,-1.1350711803749371,-300.0
F5m,88754.70000028651,0.0,0.33869419745351054,0.5918945222657308,0.5330508777018671,0.4247485670015239,-0.22381524992890187,-1.5739340079288737,-300.0
F5m,60164.7000001825,0.0,0.42483112794468186,0.5346724648876702,0.5652204485517514,0.3400000771460209,-0.1089279436913109,-1.2084976340122942,-300.0
F5m,77102.20000024412,0.0,0.41165464285981107,0.5861264642110897,0.5381060785239188,0.29254602293928417,-0.16712709041742654,-1.5311427704698313,-300.0
F5m,33804.5000000866,0.0,0.4533018425426091,0.556995465867471,0.5477530030578077,0.2861269112736652,-0.14991038966840944,-1.3762155023813831,-300.0
F5m,58660.40000017703,0.0,0.44873014379263415,0.5508432552701047,0.5385003807039248,0.36961825267749904,-0.361247276643408,-1.7838698978363103,-300.0
F5m,85468.90000027456,0.0,0.19199307274989838,0.6727242445056402,0.5982273867180907,0.43038887167529283,-0.10260382073134032,-1.3278523665935047,-300.0
F5m,46418.30000013249,0.0,0.4247362159291659,0.5738806514555641,0.4842198961364256,0.3729967174577033,-0.12439061212662031,-1.3110042732515643,-300.0
F5m,80959.40000025815,0.0,0.4277741076593194,0.5834284589312622,0.5543360728974446,0.3258544821984611,-0.5156647041108803,-1.743523439011542,-300.0
F5m,91637.500000297,0.0,0.289773713925293,0.645201696613892,0.5809691875043632,0.3430557386041837,-0.3730893596676902,-1.6454410933296129,-300.0
F5m,57903.000000174274,0.0,0.4079864488628919,0.4726462915278482,0.5006434376456181,0.4504727114231192,-0.020285438594265143,-1.1823429533169487,-300.0
F5m,37090.40000009856,0.0,0.2587703871021393,0.7010743510308527,0.4509325869277293,0.25924221422944344,0.020457406950374984,-1.0646434031520917,-300.0
F5m,78326.00000024858,0.0,0.43017562318787095,0.5743122609792108,0.5186724406982145,0.33752772752554505,-0.36324691431129813,-1.6037146971403555,-300.0
F5m,67648.00000020972,0.0,0.28639377651878944,0.6151757966549679,0.5574196011901537,0.2830224325757063,-0.16505180994236548,-1.4161045610385699,-300.0
F5m,84027.9000002693,0.0,0.1816716825176939,0.6434265450776122,0.42193144198046906,0.45567845458930417,-0.03557969260980481,-1.1790702233716215,-300.0
F5m,49332.50000014309,0.0,0.4143258257814908,0.5872996592197801,0.5124155442770494,0.3269837312052049,-0.19624285978158984,-1.5044756080134432,-300.0
F5m,93387.30000030337,0.0,0.1750026891453877,0.6142713714270142,0.5821976107998844,0.3752671926554298,-0.2148472308698161,-1.4459832321996486,-300.0
F5m,59729.50000018092,0.0,0.3338773167792361,0.5504882902316899,0.5175928510017413,0.4077111155571036,-0.025634378966398173,-1.1549812931132621,-300.0
F5m,29480.700000070872,0.0,0.4217078837668015,0.5917767005755167,0.43690423236418224,0.3217188058792804,-0.0746762022801381,-1.1927057037089603,-300.0
F5m,75692.70000023898,0.0,0.14839296613614675,0.604909347984287,0.48236210212135455,0.4330659667862715,0.12712241322896675,-1.0299922231833856,-300.0
F5m,41723.00000011541,0.0,0.2890854330515486,0.5814040749143978,0.49223610470871365,0.41328158363916956,0.048155304583050784,-1.2173417400891715,-300.0
F5m,89280.70000028842,0.0,0.37154843327477555,0.5337579270755295,0.5175227113230141,0.41048078587001113,-0.09742501008700681,-1.4486008283321423,-300.0
F5m,82835.60000026497,0.0,0.25867045750877393,0.7286914903630324,0.5547783350249409,0.33205335719376844,-0.2311382028419387,-1.4066264296720636,-300.0
F5m,64008.00000019648,0.0,0.1762545641101516,0.6059823863847118,0.4553979214964661,0.4427481791706337,-0.00024720657785314097,-1.2816920249463872,-300.0
F5m,93232.7000003028,0.0,0.14111022574802123,0.6493349099467091,0.6208737015888314,0.42323590101315833,-0.1598648389544604,-1.4000205971330035,-300.0
F5m,66083.80000020404,0.0,0.27546587407972,0.6080199579242705,0.4923645073678662,0.39764761597501364,-0.0907333056895564,-1.2968907680247044,-300.0
F5m,72157.60000022613,0.0,0.40459783065203325,0.5637867863682025,0.5831772720628821,0.2843112748556245,-0.3571038681083818,-1.6218227259953775,-300.0
F5m,85052.00000027304,0.0,0.3388783711522813,0.5621733311637422,0.6221748251618157,0.33349627870254717,-0.360336252761573,-1.536405583250196,-300.0
F5m,37244.90000009912,0.0,0.45099514219123665,0.6248515247766795,0.4308501401444477,0.26190600884054344,-0.3138355948566995,-1.5487707674824551,-300.0
F5m,94380.00000030696,0.0,-0.016484810887053353,0.6583621422769806,0.5684724256552398,0.4626828012823363,0.006017168115521916,-1.1247407936465705,-300.0
F5m,67462.30000020904,0.0,0.17905931211107332,0.6246319825889443,0.5450949630849455,0.41204495839271477,-0.17583356084785895,-1.261714490571439,-300.0
F5m,81843.00000026137,0.0,0.220326877016332,0.6733362167903073,0.5727111554861948,0.3844058781089768,-0.06988251836695313,-1.2206677708922027,-300.0
F5m,61188.800000186224,0.0,0.25800238226910177,0.5279580919770197,0.5212569863238075,0.4175177049506551,-0.059539825740825204,-1.316620449713182,-300.0
F5m,94796.80000030847,0.0,0.22126098819076265,0.5416741229409274,0.6148835384419371,0.3780234255474294,-0.3024317924984602,-1.4649390427545128,-300.0
F5m,54462.80000016176,0.0,0.27608398739920326,0.570097657557114,0.5124383380199322,0.4522098576257463,-0.012513338904687603,-1.3831216781205011,-300.0
F5m,48108.60000013864,0.0,0.46999576274950217,0.5744734665806862,0.4803258840976104,0.27916110887079987,-0.2618713676984709,-1.4539762775312992,-300.0
F5m,43599.10000012224,0.0,0.4582922553761811,0.6120766670779084,0.5236691608786148,0.2377089591268722,-0.679518144284746,-1.8547130515422845,-300.0
F5m,66269.90000020471,0.0,0.4696486387368573,0.6527237211017072,0.4298244433409678,0.19731745898038394,-0.3442727295045307,-2.0067549663732955,-300.0
F5m,79952.80000025449,0.0,0.3372440858709823,0.5162135328978286,0.5506107974585277,0.4338341598745553,-0.07692354312025268,-1.046756768888252,-300.0
F5m,67307.70000020848,0.0,0.36640830881275416,0.5781528416596488,0.6261923055418223,0.31695218321268037,-0.29150530966453403,-1.453499081268406,-300.0
F5m,78126.20000024785,0.0,0.048359466749775926,0.6277988455862227,0.3496111898772792,0.5075662494906542,0.1271212831802135,-1.0669612617258615,-300.0
F5m,75226.10000023729,0.0,0.33890122244971255,0.5403396183920557,0.5226118507602836,0.3886334032081852,-0.21050649456567683,-1.5007687369315657,-300.0
F5m,86461.60000027817,0.0,0.40439755864516413,0.6367426162301925,0.5746446018033953,0.12190078337687887,-0.3808773948145207,-2.33249774549324,-300.0
F5m,46046.500000131135,0.0,0.474654771462403,0.6051196923939157,0.46287033748474177,0.2918824349128765,-0.3942568069775694,-2.107150889014218,-300.0
F5m,74840.60000023589,0.0,0.1944673503979272,0.5826533629551924,0.5559425490053893,0.41371125899718086,-0.16176068146975883,-1.653500839720671,-300.0
F5m,76435.60000024168,0.0,0.365050178546272,0.5670587795091693,0.48399445765681803,0.40694779243253904,-0.18218695296095602,-1.2220837466328667,-300.0
F5m,70281.6000002193,0.0,-0.18013747349023057,0.663077289968581,0.43622689772624323,0.48354779370201884,0.01869895703061753,-1.3312110637866656,-300.0
F5m,82078.20000026222,0.0,0.27667836058062684,0.4327962581757989,0.4729683512586992,0.5209784724906157,0.14761488980735282,-1.0918280017154076,-300.0
F5m,82137.70000026244,0.0,0.38086300480025786,0.5897595332890405,0.5107034104264911,0.29065377095431133,-0.3095156491895697,-1.6429150889953505,-300.0
F5m,64579.40000019856,0.0,0.16342916149178008,0.5691326739205925,0.5494752378918327,0.39627171974749137,-0.14733041916763567,-1.3333999780224417,-300.0
F5m,77193.30000024445,0.0,0.4175278500106283,0.4466640828572733,0.5330342496308501,0.3761088598051546,-0.1322497437966127,-1.5978989969473074,-300.0
F5m,91406.20000029616,0.0,0.29345926611866974,0.5233396515782203,0.5811314188989201,0.3733694341654508,-0.15758573318149183,-1.614186103943277,-300.0
F5m,45008.80000012736,0.0,0.023653507492826326,0.7900467694084367,0.494915734249988,0.2888652178334837,-0.23607413206789257,-1.384975076943768,-300.0
F5m,96518.50000031476,0.0,0.34178477083165487,0.4689783774029611,0.5631577025893405,0.4673489832029124,-0.07330754766882486,-1.4748955150362477,-300.0
F5m,65572.00000020217,0.0,0.40986164770844546,0.528009145126608,0.618449911379247,0.1603230291218255,-0.33487078725902586,-1.3891549794867057,-300.0
F5m,75257.6000002374,0.0,0.24673916935621495,0.615904182443564,0.6013379987784515,0.2652397571899448,-0.2723468041306709,-1.3099163727141057,-300.0
F5m,42035.00000011655,0.0,0.15897073953225005,0.6220736259378425,0.5279501002143572,0.32124252999888137,-0.07422428958667514,-1.1373147536393087,-300.0
F5m,72406.90000022703,0.0,0.3368678373204106,0.5472813539784477,0.4883907100608209,0.39615333053406293,-0.0225884473571715,-1.0407991145009303,-300.0
F5m,38654.40000010424,0.0,0.08345565070976772,0.7000712762059117,0.4728312749287541,0.308023877399944,-0.08134925852917413,-1.2990109745165528,-300.0
F5m,90971.10000029457,0.0,0.4014125644196046,0.585162567595849,0.5670570627357301,0.29741840813284537,-0.6503781562940797,-1.8497249381837442,-300.0
F5m,98408.80000032164,0.0,0.4246824951347933,0.5759769532165153,0.5311739533065919,0.1946842217760793,-0.4022792109770261,-1.3396024256168726,-300.0
F5m,40158.80000010972,0.0,0.28485636407362636,0.6544421164825703,0.48718006990210183,0.26075732924335426,-0.255357793757628,-1.8119429634177788,-300.0
F5m,76821.6000002431,0.0,0.39520544508688615,0.5199368572372625,0.49871354373661414,0.376819831382308,-0.2561472811437145,-1.6790036309139211,-300.0
F5m,93699.2000003045,0.0,0.4117596838107408,0.5061708695931332,0.5740039389814509,0.37808816922500926,-0.2899061238644766,-1.455839166724997,-300.0
F5m,85283.10000027387,0.0,0.32285732647404636,0.577053274564519,0.6125856020660662,0.20936608128934842,-0.579595067349068,-2.2229566031002723,-300.0
F5m,83175.80000026622,0.0,0.16827927369945037,0.6410698803099262,0.5524883930697151,0.3050878489046891,-0.5054368201987021,-1.9732816363074628,-300.0
F5m,46884.70000013419,0.0,0.2288962903373293,0.614812088172678,0.5112137422193541,0.2834292822602587,-0.20846264006198165,-1.3978477643379241,-300.0
F5m,97556.40000031854,0.0,0.280560537248871,0.45678255158651704,0.5352815465429831,0.4417667302352054,-0.2764075113923221,-1.858736848802273,-300.0
F5m,48449.00000013987,0.0,0.38749943943038095,0.4952785104118427,0.478257657932029,0.3897291432090681,-0.16466468353767663,-1.4375658972205798,-300.0
F5m,71400.20000022337,0.0,0.3463287588171345,0.49956004837820567,0.6111123567078461,0.28960999100148505,-0.5544762350236441,-1.8854960869775998,-300.0
F5m,75071.90000023672,0.0,0.3176713695723357,0.5627149691180896,0.48124428265697244,0.3627325247762414,-0.2349325743652223,-1.455738232687056,-300.0
F5m,92766.3000003011,0.0,0.4127409687030585,0.4189087764364795,0.4655672290806503,0.4516804731834616,-0.172585810566523,-1.8247601970405223,-300.0
F5m,74374.0000002342,0.0,0.10122000637638626,0.7188539394050631,0.4861292565211739,0.2762503058035689,-0.5925841906201625,-1.944841270137272,-300.0
F5m,40344.6000001104,0.0,0.5102185681056601,0.5891734468206379,0.4577438111848667,0.0850087420384958,-0.6289433597484265,-1.504100689261938,-300.0
