t,R_comp,D_magnitude
80.05500000000026,0.09436091796961299,1.1240752256427677
80.05600000000027,0.09433983233629033,1.120331948113466
80.05700000000027,0.0943603789437985,1.1165866316933803
80.05800000000028,0.09436967091466501,1.112839408817788
80.05900000000028,0.09441304064955704,1.1090904109496467
80.06000000000029,0.09444893423237713,1.1053397685551585
80.06100000000029,0.09443957538653171,1.1015876110789058
80.0620000000003,0.09446429548040396,1.0978340669188698
80.0630000000003,0.09443620854599818,1.0940792634018932
80.0640000000003,0.09452153228572287,1.0903233267583
80.06500000000031,0.09448605167620727,1.0865663820972298
80.06600000000032,0.09451487274286478,1.0828085533812517
80.06700000000032,0.0945437754572733,1.0790499634018798
80.06800000000032,0.09454631644503769,1.0752907337538198
80.06900000000033,0.09455271733920215,1.0715309848101697
80.07000000000033,0.09453653473841359,1.0677708356975135
80.07100000000034,0.0946186543010777,1.0640104042701959
80.07200000000034,0.09462152585745937,1.060249807085786
80.07300000000035,0.09459803700290288,1.0564891593795493
80.07400000000035,0.09463507434705028,1.0527285750394393
80.07500000000036,0.09463064104339841,1.0489681665805872
80.07600000000036,0.09465273533246235,1.0452080451210077
80.07700000000037,0.09474291176118876,1.0414483203558882
80.07800000000037,0.0948105064454896,1.0376891005322408
80.07900000000038,0.09481396518501796,1.0339304924248238
80.08000000000038,0.09479106481768047,1.0301726013105614
80.08100000000039,0.09479847051273525,1.0264155309432523
80.08200000000039,0.09482107171365746,1.02265938352976
80.0830000000004,0.0948664238638847,1.018904259704034
80.0840000000004,0.09486275134970262,1.0151502585031873
80.0850000000004,0.09492338431241305,1.0113974773426393
80.08600000000041,0.09491610441705246,1.0076460119915063
80.08700000000042,0.09492402042635488,1.003895956548021
80.08800000000042,0.09500001973065915,1.000147403415529
80.08900000000042,0.0950232169741259,0.9964004432778454
80.09000000000043,0.09501627818361601,0.9926551650752903
80.09100000000043,0.09501698003762425,0.9889116559809729
80.09200000000044,0.09502154485329296,0.9851700013766429
80.09300000000044,0.09505641626963479,0.9814302848286578
80.09400000000045,0.09506492924023335,0.9776925880652056
80.09500000000045,0.09507730504588843,0.9739569909524131
80.09600000000046,0.09509732128277053,0.9702235714713278
80.09700000000046,0.0951098672044718,0.9664924056947621
80.09800000000047,0.09509983205682715,0.9627635677644117
80.09900000000047,0.09510499238472726,0.9590371298683406
80.10000000000048,0.09518201302519874,0.955313162218801
80.10100000000048,0.0951571212788589,0.951591733029419
80.10200000000049,0.09520031188545923,0.9478729084938022
80.10300000000049,0.09521336541967032,0.9441567527637132
80.1040000000005,0.0952189476904668,0.9404433279271331
80.1050000000005,0.09522461383424327,0.9367326939874376
80.1060000000005,0.09522658598558355,0.9330249088427163
80.10700000000051,0.0952701958600046,0.9293200282644628
80.10800000000052,0.09526855701957453,0.9256181058774641
80.10900000000052,0.09530855541608932,0.9219191931401025
80.11000000000053,0.0952844163137695,0.9182233393240465
80.11100000000053,0.09535102347687142,0.914530591494921
80.11200000000053,0.09535727025543703,0.9108409944934719
80.11300000000054,0.09539382015976365,0.9071545909165074
80.11400000000054,0.09541156332541177,0.9034714210987194
80.11500000000055,0.09536138990791022,0.8997915230943971
80.11600000000055,0.0953717398928004,0.8961149326597118
80.11700000000056,0.09539350338549789,0.892441683235874
80.11800000000056,0.09543045767082199,0.8887718059315696
80.11900000000057,0.09547126940390178,0.8851053295071186
80.12000000000057,0.09544794044425747,0.8814422803577534
80.12100000000058,0.09547757763849024,0.8777826824986166
80.12200000000058,0.0954732945622972,0.8741265575488494
80.12300000000059,0.0955181991194277,0.8704739247174922
80.12400000000059,0.09553673784513292,0.8668248007885331
80.1250000000006,0.09560446328251136,0.8631792001078963
80.1260000000006,0.09557026900623494,0.8595371345689373
80.1270000000006,0.09556637226248588,0.8558986136004372
80.12800000000061,0.09562299371530371,0.8522636441541981
80.12900000000062,0.09565702461488206,0.8486322306922506
80.13000000000062,0.0956571315250715,0.8450043751769841
80.13100000000063,0.09571397740266958,0.8413800770589717
80.13200000000063,0.09571045472474693,0.8377593332669778
80.13300000000064,0.09576744754324693,0.8341421381989397
80.13400000000064,0.09574140486661928,0.8305284837119626
80.13500000000064,0.09579098709501722,0.8269183591139277
80.13600000000065,0.0958255302282277,0.8233117511555906
80.13700000000065,0.09581103492372575,0.8197086440228578
80.13800000000066,0.09583438628825361,0.8161090193299615
80.13900000000066,0.09594091532610559,0.8125128561134491
80.14000000000067,0.09589263023140397,0.8089201308262379
80.14100000000067,0.0958670793526647,0.8053308173324645
80.14200000000068,0.09592848181336736,0.8017448869031122
80.14300000000068,0.09592195388647987,0.7981623082126106
80.14400000000069,0.09598348973949074,0.7945830473351908
80.14500000000069,0.09598842676574201,0.7910070677421738
80.1460000000007,0.09603120509427922,0.7874343303011144
80.1470000000007,0.09604760426580675,0.7838647932731383
80.1480000000007,0.0960602893565644,0.7802984123137809
80.14900000000071,0.09611081355721388,0.7767351404723281
80.15000000000072,0.09614628930511572,0.7731749281925314
80.15100000000072,0.09611005144722251,0.7696177233148375
80.15200000000073,0.09617964771659242,0.7660634710777863
80.15300000000073,0.09618886173917954,0.762512114121466
80.15400000000074,0.09625479914412347,0.7589635924905107
80.15500000000074,0.09624146463525106,0.7554178436388364
80.15600000000074,0.09627729665328154,0.7518748024347363
80.15700000000075,0.0963396286204136,0.7483344011658782
80.15800000000075,0.09636801775240816,0.7447965695465768
80.15900000000076,0.0963813513450941,0.7412612347243137
80.16000000000076,0.09637962856882838,0.7377283212877255
80.16100000000077,0.09640440239666043,0.7341977512753907
80.16200000000077,0.09641789576991781,0.7306694441848623
80.16300000000078,0.09640877497655567,0.7271433169829109
80.16400000000078,0.09651681098287268,0.723619284115894
80.16500000000079,0.09654178917653844,0.7200972575216769
80.16600000000079,0.09654415056292184,0.7165771466416886
80.1670000000008,0.09660700178100558,0.7130588584335882
80.1680000000008,0.09660945823767525,0.7095422973855361
80.1690000000008,0.09656285189241161,0.7060273655297448
80.17000000000081,0.09662961919211147,0.7025139624582429
80.17100000000082,0.09666620988925993,0.6990019853388478
80.17200000000082,0.0967066215632877,0.695491328930694
80.17300000000083,0.09675085326646234,0.6919818856030505
80.17400000000083,0.09676868316316826,0.6884735453518255
80.17500000000084,0.09678655357269042,0.6849661958193544
80.17600000000084,0.09682335157203946,0.6814597223134055
80.17700000000085,0.09679596879714672,0.6779540078272833
80.17800000000085,0.09688195185685781,0.6744489330608384
80.17900000000085,0.09686219850158687,0.6709443764422689
80.18000000000086,0.09689158965338704,0.6674402141496274
80.18100000000086,0.09690212738338924,0.6639363201344707
80.18200000000087,0.0969315867488037,0.6604325661453283
80.18300000000087,0.09695730110096082,0.6569288217517922
80.18400000000088,0.09697549182005355,0.6534249543697902
80.18500000000088,0.09702015632284723,0.6499208292872056
80.18600000000089,0.0970724055545163,0.6464163096900957
80.1870000000009,0.0971020176542253,0.6429112566897026
80.1880000000009,0.09709388118063385,0.6394055293501425
80.1890000000009,0.09712354715077909,0.6358989847169736
80.19000000000091,0.09715701608737398,0.6323914778453125
80.19100000000091,0.09717917653080034,0.6288828618304995
80.19200000000092,0.09722024823858368,0.6253729878373903
80.19300000000092,0.09722734373101857,0.6218617051315419
80.19400000000093,0.0972420155598969,0.6183488611102517
80.19500000000093,0.0972944834584019,0.6148343013355094
80.19600000000094,0.09732430474346682,0.6113178695651302
80.19700000000094,0.09735036634386253,0.6077994077871341
80.19800000000095,0.0973613343819674,0.6042787562528789
80.19900000000095,0.09734209738006858,0.6007557535117124
80.20000000000095,0.09734554064803799,0.5972302364453307
80.20100000000096,0.09743588228010044,0.5937020403038544
80.20200000000096,0.0974242412227726,0.5901709987409416
80.20300000000097,0.0974806083462652,0.5866369438509479
80.20400000000097,0.09751432017633568,0.5830997062057744
80.20500000000098,0.09756315160524072,0.5795591148921228
80.20600000000098,0.09753266156250773,0.576014997549477
80.20700000000099,0.09759284089320377,0.5724671804089507
80.208000000001,0.09764547092529378,0.5689154883322689
80.209000000001,0.09766032976349015,0.5653597448504791
80.210000000001,0.09770541308048108,0.561799772204877
80.21100000000101,0.09770516779168915,0.5582353913867087
80.21200000000101,0.09768603597996864,0.5546664221783759
80.21300000000102,0.09772356851504745,0.5510926831946219
80.21400000000102,0.09771576911467247,0.5475139919242424
80.21500000000103,0.09772685585177587,0.543930164772347
80.21600000000103,0.09775305001815998,0.5403410171029822
80.21700000000104,0.09783968170107066,0.5367463632820242
80.21800000000104,0.09783186820632855,0.5331460167207787
80.21900000000105,0.09785426921031261,0.5295397899201262
80.22000000000105,0.09785399720422286,0.52592749451428
80.22100000000106,0.09792171348742695,0.5223089413159895
80.22200000000106,0.09798942015195584,0.5186839403614665
80.22300000000106,0.09797023126226553,0.5150523009561958
80.22400000000107,0.09798125133811557,0.5114138317204219
80.22500000000107,0.09797714805952298,0.5077683406365344
80.22600000000108,0.09805613797514778,0.5041156350947723
80.22700000000108,0.09804445028882151,0.5004555219412448
80.22800000000109,0.09810829840397922,0.4967878075256479
80.2290000000011,0.09814946355813033,0.4931122977490167
80.2300000000011,0.09814905662782264,0.48942879811288914
80.2310000000011,0.09820529421756716,0.48573711376819056
80.23200000000111,0.09821617992634513,0.48203704956466475
80.23300000000111,0.09823082151738298,0.4783284101015417
80.23400000000112,0.09825299551177612,0.4746109997776346
80.23500000000112,0.09828270082947581,0.470884622842849
80.23600000000113,0.09830860357307686,0.4671490834500776
80.23700000000113,0.09829670419729293,0.4634041857073777
80.23800000000114,0.09837166267671309,0.45964973373103507
80.23900000000114,0.09841259450640563,0.45588553169996265
80.24000000000115,0.0984006105579991,0.4521113839087587
80.24100000000115,0.09841881716146436,0.4483270948245983
80.24200000000116,0.09843699238980226,0.4445324691422894
80.24300000000116,0.09848913369005266,0.44072731184103814
80.24400000000117,0.09847324451196775,0.4369114282434465
80.24500000000117,0.0985366506625228,0.4330846240730301
80.24600000000117,0.0985698003628842,0.42924670551547434
80.24700000000118,0.09857269256172345,0.42539747927848254
80.24800000000118,0.09860954566132574,0.42153675265587465
80.24900000000119,0.09853680927430059,0.41766433358972904
80.2500000000012,0.09860380497727422,0.4137800307366177
80.2510000000012,0.09865187193430333,0.40988365353443784
80.2520000000012,0.09865834342089855,0.405975012270796
80.25300000000121,0.0986949931589478,0.4020539181536364
80.25400000000121,0.09871648874184479,0.39812018338430905
80.25500000000122,0.09871527393100651,0.39417362123184013
80.25600000000122,0.0987820106264186,0.39021404611046456
80.25700000000123,0.09878825876265607,0.3862412736601641
80.25800000000123,0.09877934879939708,0.3822551208289919
80.25900000000124,0.09882327698041787,0.3782554059597271
80.26000000000124,0.09886715564838154,0.37424194887919865
80.26100000000125,0.09885809710638398,0.37021457099226013
80.26200000000125,0.09890942914778988,0.36617309537942344
80.26300000000126,0.0989758193606087,0.3621173468992377
80.26400000000126,0.09895527088791962,0.3580471522957642
80.26500000000127,0.09895355634310123,0.3539623403119826
80.26600000000127,0.09897445245613433,0.3498627418090157
80.26700000000127,0.09897262677955422,0.3457481898917393
80.26800000000128,0.09905007443398879,0.3416185200431288
80.26900000000128,0.09906324458303842,0.33747357026556074
80.27000000000129,0.0990536902616214,0.3333131812322609
80.2710000000013,0.0990629645511976,0.32913719644770895
80.2720000000013,0.09900418101537667,0.3249454624208781
80.2730000000013,0.0989755572672743,0.32073782884928964
80.27400000000131,0.09894309375974263,0.31651414881791645
80.27500000000131,0.09885012510474092,0.31227427901277177
80.27600000000132,0.09884020066211417,0.30801807995214187
80.27700000000132,0.09882265634974172,0.30374541623643153
80.27800000000133,0.09876727024166353,0.2994561568192996
80.27900000000133,0.0987344837555956,0.2951501753027678
80.28000000000134,0.09869785263243637,0.2908273502588883
80.28100000000134,0.0986271549580558,0.28648756558089494
80.28200000000135,0.0985412781545766,0.28213071086861125
80.28300000000135,0.09850066374638425,0.2777566818504562
80.28400000000136,0.09846375692960439,0.2733653808491971
80.28500000000136,0.09838144758502708,0.26895671729488274
80.28600000000137,0.0983632866814908,0.26453060829277913
80.28700000000137,0.09834883119895117,0.26008697925201907
80.28800000000138,0.09828897101807724,0.25562576458607605
80.28900000000138,0.09824792543225429,0.25114690849038723
80.29000000000138,0.09818791727953266,0.24665036581412214
80.29100000000139,0.09810139057507197,0.2421361030338971
80.2920000000014,0.09804123174547942,0.23760409934807547
80.2930000000014,0.09797721894573583,0.23305434790844834
80.2940000000014,0.0979584610075679,0.22848685721065953
80.29500000000141,0.09790940427572246,0.22390165266774686
80.29600000000141,0.09786404699477336,0.21929877839629203
80.29700000000142,0.09785260979312485,0.21467829924964427
80.29800000000142,0.09779576134434585,0.21004030314097874
80.29900000000143,0.09772749993933794,0.20538490370180623
80.30000000000143,0.09768182390615081,0.20071224333898327
80.30100000000144,0.09762473378600774,0.19602249675822905
80.30200000000144,0.0975788949703496,0.19131587504075578
80.30300000000145,0.09752919629700589,0.18659263037663285
80.30400000000145,0.09746430426438303,0.18185306158002656
80.30500000000146,0.0974068843101585,0.17709752054304276
80.30600000000146,0.09732293699948856,0.1723264198137744
80.30700000000147,0.09728045972352842,0.167540241538032
80.30800000000147,0.09721145412722225,0.16273954804960467
80.30900000000148,0.09719147297061612,0.15792499447681854
80.31000000000148,0.09710718595967183,0.15309734381594994
80.31100000000148,0.09703414588560352,0.14825748504897285
80.31200000000149,0.09700635129862793,0.1434064550311588
80.3130000000015,0.09692936021296714,0.13854546508063031
80.3140000000015,0.09691650213709778,0.1336759334642881
80.3150000000015,0.09688844575209846,0.1287995253248608
80.31600000000151,0.09690941098580613,0.12391820206301216
80.31700000000151,0.09682451321090607,0.11903428280877058
80.31800000000152,0.09676219268620365,0.11415052146142508
80.31900000000152,0.0967073384209699,0.10927020391323719
80.32000000000153,0.09664861709796302,0.1043972716262019
80.32100000000153,0.0966086944108937,0.09953647984400074
80.32200000000154,0.09654979339931655,0.09469360162241622
80.32300000000154,0.09646435844387036,0.08987569281057957
80.32400000000155,0.09643549796237778,0.08509143848367036
80.32500000000155,0.09634232633827325,0.08035160849546143
80.32600000000156,0.09632083937455191,0.07566965912733299
80.32700000000156,0.0962992611577035,0.0710625292032876
80.32800000000157,0.09626248080023353,0.06655169134515264
80.32900000000157,0.09619538742584996,0.062164528187766015
80.33000000000158,0.09620375557220268,0.05793609881398203
80.33100000000158,0.096110034634975,0.05391131842311103
80.33200000000159,0.09602755451791094,0.05014744606365654
80.33300000000159,0.09597142575366566,0.046716478666406824
80.3340000000016,0.09596809189578634,0.04370648389865958
80.3350000000016,0.0959155557624631,0.04122006252367106
80.3360000000016,0.09587425995466403,0.039367406074666315
80.33700000000161,0.09580642769219185,0.0382519866756623
80.33800000000161,0.09578005694091803,0.037950322591309635
80.33900000000162,0.0957044835837961,0.03849292884687202
80.34000000000162,0.09568548230041397,0.03985640503723501
80.34100000000163,0.09561727833019901,0.04197141173513609
80.34200000000163,0.09555275901579946,0.04474150174202994
80.34300000000164,0.0955032573545047,0.04806292882541815
80.34400000000164,0.09547255101867735,0.05183859812474553
80.34500000000165,0.09544175168651976,0.0559848703066991
80.34600000000165,0.09540708172457009,0.06043315856260904
80.34700000000166,0.0953534305128603,0.06512875739534855
80.34800000000166,0.09525435444998599,0.07002863305207255
80.34900000000167,0.09519673995386913,0.07509910130897268
80.35000000000167,0.09516925410449069,0.08031378056657512
80.35100000000168,0.09514545333581069,0.08565192581188934
80.35200000000168,0.09509889410611681,0.09109712598652255
80.35300000000169,0.09504090954850232,0.09663630584041213
80.35400000000169,0.09499794346269513,0.10225896792993174
80.3550000000017,0.09498510665706784,0.10795661832466534
80.3560000000017,0.09492684602332373,0.11372233076597546
80.3570000000017,0.09486471605752951,0.1195504145273248
80.35800000000171,0.09483649358397848,0.12543615987165427
80.35900000000171,0.09485351178540335,0.13137564171491556
80.36000000000172,0.09469288886158267,0.13736556712728082
80.36100000000172,0.09469839224279954,0.14340315604306636
80.36200000000173,0.09463202953095147,0.1494860472785766
80.36300000000173,0.09458446485002689,0.15561222396535057
80.36400000000174,0.09455569847068819,0.16177995398456962
80.36500000000174,0.09452306473026706,0.1679877420626232
80.36600000000175,0.0944374543981457,0.17423429100151494
80.36700000000175,0.09438953157557343,0.18051847010677044
80.36800000000176,0.09431507643246628,0.18683928932501606
80.36900000000176,0.0941952010610268,0.1931958779386958
80.37000000000177,0.09419612261575577,0.19958746692075024
80.37100000000177,0.0941478470114022,0.20601337424439162
80.37200000000178,0.09406170762435749,0.21247299259363892
80.37300000000178,0.09402459085671301,0.21896577903256748
80.37400000000179,0.0939307228819228,0.2254912462845292
80.37500000000179,0.09381410301149734,0.23204895533600012
80.3760000000018,0.09375028466731775,0.2386385091405211
80.3770000000018,0.09369771414127213,0.24525954723736973
80.3780000000018,0.0937659436323267,0.2519117411341941
80.37900000000181,0.09373587009417765,0.25859479033218163
80.38000000000181,0.09363015995982128,0.2653084188922079
80.38100000000182,0.0935885865949349,0.2720523724584612
80.38200000000182,0.09355070818617883,0.2788264156703112
80.38300000000183,0.09348252648741955,0.2856303299060861
80.38400000000183,0.09342181846505104,0.2924639113094347
80.38500000000184,0.09340636105454651,0.29932696905863887
80.38600000000184,0.09344371005717067,0.3062193238453555
80.38700000000185,0.09340542635101994,0.313140806533067
80.38800000000185,0.09343506074775002,0.32009125697188706
80.38900000000186,0.09343439528747229,0.3270705229491132
80.39000000000186,0.09349031618014995,0.33407845925784996
80.39100000000187,0.09348949502599949,0.3411149268680934
80.39200000000187,0.0934810417178508,0.3481797921883866
80.39300000000188,0.09350273321157902,0.3552729264058277
80.39400000000188,0.09347901755726071,0.36239420489627494
80.39500000000189,0.09348167039648436,0.36954350669565994
80.39600000000189,0.09351069238664433,0.37672071402449414
80.3970000000019,0.09351319743749374,0.38392571186099095
80.3980000000019,0.0935382953951966,0.3911583875563013
80.3990000000019,0.09356332121389621,0.3984186304878379
80.40000000000191,0.09359205324157421,0.40570633174501336
80.40100000000191,0.09353760692712818,0.41302138384624476
80.40200000000192,0.09356619836929979,0.4203636804818719
80.40300000000192,0.09356449968810118,0.42773311628117944
80.40400000000193,0.09357028785537164,0.4351295866010204
80.40500000000193,0.09356089794475188,0.4425529873331278
80.40600000000194,0.09352122029884394,0.4500032147298089
80.40700000000194,0.09354947370956784,0.45748016524424956
80.40800000000195,0.09362677086064072,0.46498373538563714
80.40900000000195,0.09368133790354256,0.47251382158627864
80.41000000000196,0.09366406674755517,0.48007032008084694
80.41100000000196,0.09366184331717466,0.4876531267962167
80.41200000000197,0.09367466844719381,0.49526213725012025
80.41300000000197,0.09365343408702467,0.5028972464590972
80.41400000000198,0.09368124847047879,0.5105583488534923
80.41500000000198,0.09365233948856848,0.5182453382004396
80.41600000000199,0.09374803306808603,0.5259581075333105
80.41700000000199,0.09374922902658443,0.5336965490863462
80.418000000002,0.09375036839525201,0.541460554235297
80.419000000002,0.09378545049364284,0.549250013443403
80.420000000002,0.09378270181819269,0.5570648162111457
80.42100000000201,0.09379123211321258,0.5649048510309754
80.42200000000201,0.09381104230674987,0.5727700053451831
80.42300000000202,0.09378169178853059,0.5806601655078311
80.42400000000202,0.0938278422082038,0.5885752167500315
80.42500000000203,0.0937983906809097,0.5965150431477688
80.42600000000203,0.0938217764200093,0.6044795275925846
80.42700000000204,0.09385266924899963,0.6124685517656954
80.42800000000204,0.09391373569794133,0.6204819961129352
80.42900000000205,0.0939369801000082,0.628519739823449
80.43000000000205,0.09391862589139882,0.6365816608092694
80.43100000000206,0.0939757793707463,0.6446676356877253
80.43200000000206,0.09399511384985569,0.6527775397647109
80.43300000000207,0.09400307348606801,0.6609112470201648
80.43400000000207,0.0940147696593592,0.6690686300950776
80.43500000000208,0.09399998271334241,0.677249560279389
80.43600000000208,0.0939662688740747,0.6854539075017717
80.43700000000209,0.09402317913622102,0.6936815403205959
80.43800000000209,0.09396672499427929,0.7019323259155207
80.4390000000021,0.0939971194490105,0.7102061300804449
80.4400000000021,0.09402370154711567,0.7185028172181769
80.4410000000021,0.09404269477711766,0.7268222503343921
80.44200000000211,0.09400499167012487,0.7351642910341045
80.44300000000212,0.09402392072729555,0.7435287995181836
80.44400000000212,0.09404281931474807,0.7519156345805936
80.44500000000212,0.09406924367728337,0.7603246536062793
80.44600000000213,0.09404275365669669,0.7687557125708541
80.44700000000213,0.09408801042675266,0.7772086660385917
80.44800000000214,0.09413324109792101,0.7856833671635876
80.44900000000214,0.09411045040077459,0.7941796676903605
80.45000000000215,0.09412541159623534,0.8026974179538319
80.45100000000215,0.09414412760392059,0.811236466881913
80.45200000000216,0.09413260136471746,0.8197966619974889
80.45300000000216,0.09415127520117748,0.8283778494205316
80.45400000000217,0.09419259507884968,0.8369798738712364
80.45500000000217,0.09418856578956512,0.8456025786732563
80.45600000000218,0.09420718479785045,0.8542458057576319
80.45700000000218,0.0941426811834259,0.8629093956666423
80.45800000000219,0.09413482629401873,0.8715931875580237
80.45900000000219,0.09417984367948956,0.8802970192101126
80.4600000000022,0.09419462788072742,0.8890207270265038
80.4610000000022,0.09417540247298616,0.8977641460411897
80.4620000000022,0.09416749946720773,0.9065271099249439
80.46300000000221,0.0941822527212847,0.9153094509897136
80.46400000000222,0.09419322037902747,0.9241110001961423
80.46500000000222,0.09420418116061775,0.932931587159148
80.46600000000223,0.09420758107305106,0.9417710401541121
80.46700000000223,0.09421475398111913,0.9506291861243731
80.46800000000223,0.09419548046643379,0.959505850687453
80.46900000000224,0.09424042339034228,0.9684008581427048
80.47000000000224,0.09422492405507074,0.9773140314781541
80.47100000000225,0.09428119860843345,0.9862451923785773
80.47200000000225,0.09427325563609548,0.9951941612319287
80.47300000000226,0.09426153743173145,1.004160757138794
80.47400000000226,0.09426871057762452,1.0131447979189416
80.47500000000227,0.09424566779469931,1.022146100120109
80.47600000000227,0.09429062710260747,1.0311644790258963
80.47700000000228,0.09427137463577306,1.040199748664375
80.47800000000228,0.09428990598999386,1.049251721816479
80.47900000000229,0.09426689329455755,1.0583202100245606
80.48000000000229,0.09428544429465181,1.067405023600919
80.4810000000023,0.09431156198704814,1.0765059716371002
80.4820000000023,0.09431502692925188,1.085622862012731
80.4830000000023,0.0943600590184372,1.0947555014037016
80.48400000000231,0.09432955459785315,1.1039036952928922
80.48500000000232,0.0943821729313237,1.1130672479779238
80.48600000000232,0.09442347579942952,1.1222459625810872
80.48700000000233,0.09441946614795324,1.1314396410592273
80.48800000000233,0.09441547600939966,1.1406480842121303
80.48900000000233,0.09450594594000783,1.14987109169322
80.49000000000234,0.09452466368981724,1.159108462018488
80.49100000000234,0.0945585146501159,1.1683599925765173
80.49200000000235,0.09455461384172353,1.1776254796383157
80.49300000000235,0.09456962605612723,1.1869047183667292
80.49400000000236,0.09458844209374126,1.1961975028273661
80.49500000000236,0.0946035079028337,1.2055036259973997
80.49600000000237,0.09457327118762661,1.214822879776488
80.49700000000237,0.09456195192218335,1.2241550549967726
80.49800000000238,0.09457710637757358,1.2334999414326449
80.49900000000238,0.09453562881795212,1.2428573278116033
80.50000000000239,0.0945772909204053,1.252227001823932
80.50100000000239,0.09458121108885474,1.2616087501334445
80.5020000000024,0.09461160933894547,1.2710023583879075
80.5030000000024,0.09460804536744034,1.2804076112292269
80.5040000000024,0.09460829609498667,1.2898242923041645
80.50500000000241,0.09459347464036859,1.2992521842747675
80.50600000000242,0.09458624758386518,1.3086910688289854
80.50700000000242,0.09462061429189307,1.318140726691448
80.50800000000243,0.09457947050552146,1.3276009376338578
80.50900000000243,0.09461014330193936,1.3370714804859016
80.51000000000244,0.09462197152740402,1.3465521331459114
80.51100000000244,0.0946376217550254,1.3560426725917987
80.51200000000244,0.09468731576514525,1.3655428748917455
80.51300000000245,0.09464639391938812,1.3750525152150321
80.51400000000245,0.09468107142355664,1.3845713678431004
80.51500000000246,0.09471201977088894,1.3940992061802873
80.51600000000246,0.09465991036141426,1.4036358027650837
80.51700000000247,0.09467584811712537,1.413180929280605
80.51800000000247,0.09463517322349287,1.422734356566112
80.51900000000248,0.09465876987113761,1.432295854628041
80.52000000000248,0.09465597658914854,1.4418651926507517
80.52100000000249,0.0946872359743028,1.4514421390078638
80.52200000000249,0.09466944167313986,1.4610264612733241
80.5230000000025,0.09465548106759696,1.4706179262326227
80.5240000000025,0.09467179833740849,1.4802162998940829
80.5250000000025,0.09472217203223261,1.4898213474995514
80.52600000000251,0.094697052396991,1.4994328335363372
80.52700000000252,0.09475887753933462,1.5090505217482792
80.52800000000252,0.09473387825889833,1.518674175146247
80.52900000000253,0.09475427182486708,1.5283035560207732
80.53000000000253,0.09473317401129011,1.5379384259522981
80.53100000000254,0.09478769172548054,1.5475785458230962
80.53200000000254,0.0947856092952466,1.5572236758279774
80.53300000000254,0.09478359177789215,1.5668735754868037
80.53400000000255,0.09479297285969461,1.5765280036545721
80.53500000000255,0.0947910876480374,1.5861867185336365
80.53600000000256,0.09480438029113498,1.5958494776850332
80.53700000000256,0.09476107677238414,1.6055160380397222
80.53800000000257,0.094797172280835,1.6151861559099385
80.53900000000257,0.09478800604627495,1.6248595870015936
