t,M,R_comp
1198.1981981981983,0.1888047331154921,0.0011045067928873089
1199.1991991991993,1.759394990116571,0.0010552386857174635
1200.2002002002002,0.8544313949914817,0.0010341978012025227
1201.2012012012012,1.2227395567794754,0.0010617922668264917
1202.2022022022022,0.42940834546682005,0.0008060419107691882
1203.2032032032032,2.1109046515315164,0.0008723887839749163
1204.2042042042042,0.18367970230320832,0.0011510065004776417
1205.2052052052052,0.21518213067874367,0.0009471481438293012
1206.2062062062062,0.1867226454943255,0.0011247073566168712
1207.2072072072071,0.36965159938679576,0.0009130144551170062
1208.2082082082081,0.4682685117839937,0.0012571718422492327
1209.2092092092093,1.7287522339985473,0.0013218672773880485
1210.2102102102103,0.5379606303017267,0.0010933606756399887
1211.2112112112113,1.4710830158571322,0.0009052675215873091
1212.2122122122123,0.7813655404298079,0.0012975887914093058
1213.2132132132133,0.07826746545041163,0.0010398753840273373
1214.2142142142143,0.18305362300724573,0.000981244676095758
1215.2152152152153,0.5164866146241437,0.001149540796125825
1216.2162162162163,1.8767368287089021,0.0012624965732483586
1217.2172172172172,1.7050712417338287,0.001062347342351712
1218.2182182182182,0.3555880644413859,0.0009442986545875001
1219.2192192192192,1.8576081892412035,0.0008081641882055749
1220.2202202202202,1.6360324157972428,0.0007623707266364658
1221.2212212212212,0.3450761927006441,0.0008887396895412124
1222.2222222222222,0.3083155239117426,0.0010366153543480694
1223.2232232232232,0.3436867549359071,0.000925900823813235
1224.2242242242241,0.11501533813179356,0.0013991996835528056
1225.2252252252251,1.251797203423355,0.0008541145591430162
1226.2262262262263,0.23084437709494796,0.0006983675851962971
1227.2272272272273,1.5348130177894983,0.0006423801618803542
1228.2282282282283,0.6350313566808086,0.00034821489537142236
1229.2292292292293,0.2593449965173537,0.0007380836670128085
1230.2302302302303,0.19886278446157896,0.0004481359143558961
1231.2312312312313,0.054245755157233004,0.00035855628648545466
1232.2322322322323,0.2282906972359822,0.0007789737255814328
1233.2332332332332,0.10609858316317251,0.0005817351418129457
1234.2342342342342,1.2195063144459455,0.0008858525747265748
1235.2352352352352,0.31560473029901587,0.0010571053502496832
1236.2362362362362,1.4218481396226945,0.0005900183107260412
1237.2372372372372,0.5756423097331921,0.0007777679084562779
1238.2382382382382,2.3092173220038883,0.001305395766344857
1239.2392392392392,1.0725090632115717,0.0010089979960727824
1240.2402402402404,0.11651857729137563,0.0012610998944693453
1241.2412412412414,0.23679575920026816,0.0010370016144409823
1242.2422422422424,0.12397408158249162,0.000878813583971475
1243.2432432432433,1.3894741254395568,0.0011892274099854576
1244.2442442442443,0.7566971788811431,0.0007915920549309796
1245.2452452452453,0.26476385278138137,0.0007521281858502462
1246.2462462462463,0.3635758743005266,0.0008623050193423769
1247.2472472472473,1.0612169076588553,0.0006038759543564838
1248.2482482482483,1.2587042215257949,0.0009204568833107332
1249.2492492492493,0.9018187274510662,0.0005103708461346903
1250.2502502502502,0.1484684234131996,0.0005520670370023503
1251.2512512512512,0.4861234061637353,0.001057223857824136
1252.2522522522522,0.17542632773658418,0.0010060473151824038
1253.2532532532532,0.07284594182492318,0.0010837019004605152
1254.2542542542542,1.3689769399939324,0.0010043168554039546
1255.2552552552552,1.6167359032587216,0.0009314187419130698
1256.2562562562562,1.0430013897177106,0.000777114303074726
1257.2572572572572,0.6089836115448369,0.0008466606032079736
1258.2582582582584,0.25046911418809936,0.0005336535523082003
1259.2592592592594,0.18768971096115486,0.0010282192146243965
1260.2602602602603,0.8479324625346203,0.0013051882947343388
1261.2612612612613,0.12575395461420083,0.00079084770015568
1262.2622622622623,0.5266376227818621,0.0013349946014372031
1263.2632632632633,0.3749852970873381,0.0012055156442814204
1264.2642642642643,0.4994338487077691,0.0009505865616507151
1265.2652652652653,0.7106326780659113,0.0008695942647979107
1266.2662662662663,1.9318923084341284,0.0012282832259686552
1267.2672672672672,2.1386382393400454,0.001344419759124435
1268.2682682682682,0.07187215526028015,0.0008098394002102264
1269.2692692692692,0.0715308244213195,0.0007575087169751854
1270.2702702702704,1.1808889645907725,0.0007291222294755151
1271.2712712712714,1.820122246611144,0.0008810536541770075
1272.2722722722724,1.6204084956125002,0.0012925754144243237
1273.2732732732734,1.7750031276558307,0.0009703543356507198
1274.2742742742744,1.6781711357534954,0.0007652446783935582
1275.2752752752754,0.4431120695872833,0.0008568503569933255
1276.2762762762763,0.16417173043386857,0.0006205936373731871
1277.2772772772773,0.26161190263325074,0.0004918369835471802
1278.2782782782783,0.5137762852711206,0.00040408570810805244
1279.2792792792793,1.4857309454194403,0.00047834697401096183
1280.2802802802803,1.3471976653009416,0.0005864261713749224
1281.2812812812813,0.22190345392087837,0.0008295578852732461
1282.2822822822823,0.3503012416244822,0.0005118370088096914
1283.2832832832833,1.9409039228974025,0.0006870593157480524
1284.2842842842842,0.9950359893779063,0.0008619644947825763
1285.2852852852852,0.13140893145207128,0.0009587718130861072
1286.2862862862862,0.11305654220727282,0.0010518467855110422
1287.2872872872872,0.9068203074448801,0.0007059392096081544
1288.2882882882882,0.2591021759582578,0.0012605444804328991
1289.2892892892894,1.3486028179543543,0.0005452368571260377
1290.2902902902904,2.096509051964359,0.0007192485726388789
1291.2912912912914,1.0136443645797062,0.0006221017695244606
1292.2922922922924,0.5029990498905956,0.0006604121496319769
1293.2932932932933,1.127629391302264,0.0010371618576494842
1294.2942942942943,1.1144403956396758,0.0008878942020562736
1295.2952952952953,1.3373556996749967,0.001175817684661473
1296.2962962962963,0.7092268190995247,0.0009717514702158517
1297.2972972972973,0.28398818950497845,0.0007204518513681744
1298.2982982982983,0.9393428346190897,0.0004132462295668228
1299.2992992992993,1.1294050508106341,0.0013515118744611778
1300.3003003003003,1.2752747980278207,0.0011725020600468182
1301.3013013013015,1.4935980593822111,0.0006077416799300394
1302.3023023023025,1.657329532554902,0.0006169180424849011
1303.3033033033034,0.8235143956281593,0.00046520760352817934
1304.3043043043044,0.12619714277315666,0.0004417521937125237
1305.3053053053054,0.44277160410350497,0.0008966749135338444
1306.3063063063064,0.7994530231392555,0.0004717872641233117
1307.3073073073074,1.8107306110855652,0.0005736737385057421
1308.3083083083084,0.2958715530604572,0.0004737912082589957
1309.3093093093094,1.7324609732985976,0.0011395774250248325
1310.3103103103103,0.25018251113178536,0.0007162613881732619
1311.3113113113113,1.3226325334175961,0.0005241788069822391
1312.3123123123123,0.2584867669524263,0.0007961104280096249
1313.3133133133133,0.3666403714669896,0.0014302587710713507
1314.3143143143143,0.11260620728199153,0.0012975949961039207
1315.3153153153153,0.156416471521893,0.000966864552124965
1316.3163163163163,1.365351083804034,0.0009984992739611091
1317.3173173173172,1.5727819971078478,0.00127893554646894
1318.3183183183182,1.9610206066909088,0.0010669621647486464
1319.3193193193192,0.22257637924786505,0.001227920760088435
1320.3203203203202,0.12059911990978832,0.001396176411254692
1321.3213213213214,0.22648013685931112,0.0009285171374749898
1322.3223223223224,1.301350038554912,0.0015865146638749626
1323.3233233233234,0.2490371031335242,0.0008995389326893722
1324.3243243243244,1.2491184600243512,0.00047594348496814376
1325.3253253253254,2.089047269100162,0.0008802250979546767
1326.3263263263264,0.6580096668806793,0.0007711456685662834
1327.3273273273273,0.4953091758304141,0.0009105496876307665
1328.3283283283283,1.2525265742948222,0.0011285526672763968
1329.3293293293293,1.7619924975187522,0.0008684804700123036
1330.3303303303303,1.1748756023867966,0.0010796079557888149
1331.3313313313313,0.49658479489741936,0.0006654010671833637
1332.3323323323325,0.880520171527602,0.0007136354893196549
1333.3333333333335,0.34509561537588856,0.0008913665632444665
1334.3343343343345,0.38678864501835053,0.000625343457686036
1335.3353353353355,0.30238357826745954,0.0006119719626459646
1336.3363363363364,0.4787141693850282,0.0010402669508659049
1337.3373373373374,0.7873945106949805,0.0011453002931222924
1338.3383383383384,0.9318491222096889,0.0008112829822997816
1339.3393393393394,0.09179292071797943,0.0014990145555671078
1340.3403403403404,1.2093037663921697,0.0010779422996165188
1341.3413413413414,0.4008016942283103,0.0008063298729976002
1342.3423423423424,0.5631149653245977,0.00116694289890958
1343.3433433433433,0.41346223280804556,0.000984338578286179
1344.3443443443443,0.6306558336779797,0.0006398087474218158
1345.3453453453453,1.478471594209585,0.0005886305419599644
1346.3463463463463,1.2747903145541917,0.0005463809415087129
1347.3473473473473,1.3577210626253151,0.0004562330720623675
1348.3483483483483,0.4089110445974609,0.0011257040744126997
1349.3493493493493,0.1459138881539413,0.001045471619818827
1350.3503503503503,0.19273455154697966,0.0007212789895282167
1351.3513513513512,0.9499631952647438,0.0009225968608914469
1352.3523523523525,1.6041358463258464,0.0009355494407931691
1353.3533533533534,1.3967775074065585,0.0006479254589711001
1354.3543543543544,0.3569683637601216,0.0008131735644281917
1355.3553553553554,0.2451421592638494,0.0005943702881032678
1356.3563563563564,1.2388185889646066,0.0007330536332868323
1357.3573573573574,0.414122333857876,0.001085534506732383
1358.3583583583584,1.3423137849176727,0.0008581589343529789
1359.3593593593594,0.2684215596608555,0.0008428222742932496
1360.3603603603603,0.9885021112158268,0.0013908276152374583
1361.3613613613613,1.1433141251815078,0.001208147815090129
1362.3623623623623,0.2711964238901025,0.0006467969961097702
1363.3633633633635,1.094297042373829,0.0009461780405475352
1364.3643643643645,1.8475962122332361,0.001212555236608014
1365.3653653653655,1.505275553008262,0.0010904016883647018
1366.3663663663665,0.3635853003909384,0.0008130642541746769
1367.3673673673675,0.6572792051626516,0.0007015273321721431
1368.3683683683685,1.212552088042554,0.0006045274701923294
1369.3693693693695,0.40199994369316394,0.0007024849166897247
1370.3703703703704,0.5493864671650802,0.0005799211525620039
1371.3713713713714,0.6776835052661899,0.0008278142810998458
1372.3723723723724,0.45033346954276565,0.0010023299800326533
1373.3733733733734,1.5306008973676957,0.0010376372252614548
1374.3743743743744,1.198845492562617,0.0005188061914365525
1375.3753753753754,1.7096988753707643,0.0007083210469644595
1376.3763763763764,0.6822374980656885,0.0008837807510875027
1377.3773773773773,0.3157833700699674,0.0012849123458464112
1378.3783783783783,0.10738348560096769,0.0011460427603647541
1379.3793793793793,0.1837691165247831,0.001365115610953367
1380.3803803803803,1.8439040757930831,0.00046596848505064194
1381.3813813813813,0.9449640197292273,0.0005837831280458655
1382.3823823823823,1.6033331683431242,0.0007127598979009116
1383.3833833833835,1.454563172810127,0.00033456842865133143
1384.3843843843845,1.6318619409186725,0.0005128717767724504
1385.3853853853855,0.3560862927354091,0.00048462340225078585
1386.3863863863864,0.14455078052517564,0.000769142163568734
1387.3873873873874,1.297817282234349,0.0006327727808100776
1388.3883883883884,0.2609515685330948,0.0006024299145987276
1389.3893893893894,0.33686570655470677,0.0009037460778449589
1390.3903903903904,0.42514826849165155,0.0004330678033625162
1391.3913913913914,0.35251843457526333,0.0007318158038184405
1392.3923923923924,1.796029277508382,0.0005515499066381926
1393.3933933933934,1.241028546029276,0.0003666424189065676
1394.3943943943946,0.23108178743501812,0.001016679781559338
1395.3953953953956,0.13855741410015832,0.0011027487646823957
1396.3963963963965,0.8371062540050531,0.0005334038627050864
1397.3973973973975,0.23787933595524532,0.0010769589210189213
1398.3983983983985,1.0716121030354393,0.0004368961348766399
1399.3993993993995,1.3686444723751487,0.0005492501826864705
1400.4004004004005,1.4449531023372275,0.0010871830766486519
1401.4014014014015,0.3033901287244061,0.0007243679183832963
1402.4024024024025,0.9674283380121033,0.0006456373487591313
1403.4034034034034,0.3869860485665483,0.0010509196555744036
1404.4044044044044,0.15257450868298214,0.0010954398657026486
1405.4054054054054,0.20049987512302028,0.0009008801185306139
1406.4064064064064,0.09115494412161376,0.0010375313399694185
1407.4074074074074,0.06855747878375582,0.0008721629255728879
1408.4084084084084,1.329216842117397,0.0009853802153330952
1409.4094094094094,1.7025538044936284,0.0007501054146545886
1410.4104104104103,0.04383830518855911,0.0008138099524055525
1411.4114114114113,1.379156533421691,0.0009980653618075139
1412.4124124124123,0.279794548714461,0.0005487307485415034
1413.4134134134133,0.2704572130033615,0.0005891806481637123
1414.4144144144145,0.4437274440494011,0.0004959114003417293
1415.4154154154155,1.0898972320646736,0.0004930108061175307
1416.4164164164165,1.160128444376355,0.00035826024279846216
1417.4174174174175,0.8468145365957187,0.0011306057966778344
1418.4184184184185,0.5179794879835635,0.0010459434330184303
1419.4194194194195,1.9957282719612854,0.0009719945198019473
1420.4204204204204,1.7745293806996993,0.001130919769046226
1421.4214214214214,0.7465250919372826,0.0010801606748043241
1422.4224224224224,1.1008059061212083,0.0006897831285512394
1423.4234234234234,0.10052383031102187,0.0006887310944897532
1424.4244244244244,1.10894456219628,0.0009670594268075533
1425.4254254254256,0.1187191893877617,0.0008767533294614522
1426.4264264264266,1.233385942068394,0.0006356404486350084
1427.4274274274276,1.421864034415511,0.0008468863563644115
1428.4284284284286,1.6983671057497733,0.0009619406630007478
1429.4294294294295,1.104842823080635,0.0009915237399096535
1430.4304304304305,0.12762721423641082,0.0005575097972266227
1431.4314314314315,1.3753405341790834,0.0007846403345482525
1432.4324324324325,0.09404142863463949,0.0007751345631904363
1433.4334334334335,0.06669836852710047,0.0006665812106038811
1434.4344344344345,1.7180149133030658,0.000762195637334597
1435.4354354354355,0.8500011204114989,0.00029245788972140824
1436.4364364364365,0.060176726293140075,0.0007312480261459608
1437.4374374374374,2.109182237306342,0.0008224469766996021
1438.4384384384384,0.8688957507613688,0.0009313351261762455
1439.4394394394394,1.6017594077922317,0.0015100967381808052
1440.4404404404404,0.17546225198008172,0.0009976769871879584
1441.4414414414414,0.12375303541746675,0.0007032105629153333
1442.4424424424424,0.19970485048925535,0.0006430706316339979
1443.4434434434434,0.9930446518433804,0.0005990077981679084
1444.4444444444443,1.0097390770984878,0.0010327236498429901
1445.4454454454456,0.1078048835260012,0.0007241632721006601
1446.4464464464465,0.6141445020936812,0.0008865795475207107
1447.4474474474475,0.807600300586761,0.001182491923739942
1448.4484484484485,1.1334997969130245,0.000859611755121178
1449.4494494494495,1.4041670771173,0.0008362110769931673
1450.4504504504505,0.4271919477724699,0.0006337286716943618
1451.4514514514515,0.3498849968710639,0.0012311313182877823
1452.4524524524525,0.3654421558130973,0.0012242209791822093
1453.4534534534534,0.3706739678833924,0.0012633857031297746
1454.4544544544544,1.614255285266025,0.0006111123841052429
1455.4554554554554,1.7358698869372418,0.0004408981992586614
1456.4564564564566,0.37062357003614327,0.0006113011833781604
1457.4574574574576,1.4563682580357713,0.00039532998125551205
1458.4584584584586,0.466622248020995,0.00037506434860354646
1459.4594594594596,0.2959232136116049,0.0008719855053095334
1460.4604604604606,0.37338257541522546,0.00013617198181254414
1461.4614614614616,1.758541378697619,0.0010335089139039287
1462.4624624624626,1.3247563814773886,0.001184848637041844
1463.4634634634635,0.9970780283142971,0.0007409593494393146
1464.4644644644645,0.9274583781827318,0.0006327114087593567
1465.4654654654655,0.5040395824594228,0.0010256095217339538
1466.4664664664665,1.7892535226237736,0.0009675577989382438
1467.4674674674675,0.9862957784484964,0.0008887636737893806
1468.4684684684685,0.0666706828751126,0.0007335522316894639
1469.4694694694695,0.9237860428497835,0.0007486312768902773
1470.4704704704704,0.2154184037299705,0.001470981687960529
1471.4714714714714,1.7296280376311417,0.001178394246995739
1472.4724724724724,0.5004323292869017,0.0008181397970362643
1473.4734734734734,1.4989632908627504,0.0011759183496243967
1474.4744744744744,0.353242735509483,0.000744326503511543
1475.4754754754754,0.4247900692756715,0.0006399104948456553
1476.4764764764766,0.25648851786491533,0.0006439587439464865
1477.4774774774776,1.0553511282460233,0.00041226057605882837
1478.4784784784786,1.3054958733382331,0.0001485122320494149
1479.4794794794796,0.5166667423182325,0.0002668517198064535
1480.4804804804805,0.41961360084410826,0.00027402268168348013
1481.4814814814815,0.5303279728721889,0.0006913021375916579
1482.4824824824825,0.8264439004530088,0.0002953337636608541
1483.4834834834835,0.9741407930669943,0.0007780835698130041
1484.4844844844845,0.299975923276087,0.0005898321439626297
1485.4854854854855,0.14638619727097615,0.0004862840964430397
1486.4864864864865,0.19595650185365335,0.0003537623981367676
1487.4874874874877,0.15422620274419305,0.000593052294151869
1488.4884884884887,0.09054977353636282,0.0011033790228974637
1489.4894894894896,2.0658766963196897,0.0005416126554759071
1490.4904904904906,2.082871536201962,0.0006076884418615684
1491.4914914914916,0.3674607415118992,0.0005950796967021441
1492.4924924924926,0.5247656790987919,0.0009237363048228125
1493.4934934934936,1.3489297722595273,0.0005869474006478545
1494.4944944944946,0.19579695190929264,0.001092062791848322
1495.4954954954956,0.34570904744846503,0.0005248780856928576
1496.4964964964965,0.3567014656893791,0.0008898317299112568
1497.4974974974975,1.0402512033789957,0.000846686279992401
1498.4984984984985,0.16841915903539145,0.0008201092007443265
1499.4994994994995,0.7160820168299293,0.0009186115028456705
1500.5005005005005,2.0496815475077197,0.000647103643644337
1501.5015015015015,0.18516997439872335,0.0006015679698657387
1502.5025025025025,1.3667242161660793,0.0007210145037278943
1503.5035035035035,0.019576821084084723,0.0013013447137813024
1504.5045045045044,0.09701856712220991,0.0005106831353693399
1505.5055055055054,1.0952545529833584,0.00035860565397976884
1506.5065065065064,0.6129241674346485,0.0006835957560765506
