t,R_comp_chi4_mod5,R_comp_chi4_mod4
6482.965931863728,0.0010006484051153484,0.0024492286476799855
6501.002004008016,0.004481624480661683,0.004375730558477897
6519.038076152305,0.0014871888968295197,0.00115996936609214
6537.074148296593,0.0021965923196853895,0.0028909252938658734
6555.110220440882,0.002026083081719852,0.003185836669032209
6573.146292585171,0.002955571058538692,0.004763891976588921
6591.18236472946,0.0014559132353072232,0.0032519259253856953
6609.218436873748,0.0012273780174088574,0.002970426690758686
6627.2545090180365,0.004114190485276602,0.001338437903178114
6645.290581162325,0.0024359577859067116,0.002510463713008585
6663.3266533066135,0.004153011694233837,0.000821757342728835
6681.362725450902,0.003960243083013003,0.0048857248665528505
6699.39879759519,0.0013613116422944629,0.00532382193460678
6717.434869739479,0.0033535056996721515,0.0035246145203439347
6735.470941883768,0.0009648502980219272,0.0050236300081606695
6753.507014028057,0.0019292231980251513,0.004650706717393886
6771.543086172345,0.004166444108822327,0.002915310774127749
6789.579158316634,0.0034320123201714943,0.002856526373667284
6807.615230460922,0.0006814351794296097,0.0034613709825777423
6825.651302605211,0.0034156815245505383,0.0013487785136807886
6843.687374749499,0.001700024300884834,0.006234234751987911
6861.723446893788,0.0016667148600097098,0.0029826309336298705
6879.759519038076,0.0032165177211478818,0.0038087151621329354
6897.795591182365,0.0008306130979152993,0.003872143544724524
6915.831663326654,0.0010273492798694673,0.0043270097239347565
6933.8677354709425,0.004490914095341797,0.0025436372197927184
6951.903807615231,0.0033667980095695195,0.004428108519517296
6969.9398797595195,0.00474672525354732,0.003052875839120787
6987.975951903808,0.003483754695601533,0.0013868252065762149
7006.0120240480965,0.003382832331007749,0.004750925974711921
7024.048096192385,0.001210803331433435,0.0019007636459757657
7042.084168336673,0.001934789306457325,0.002311597827775005
7060.120240480962,0.004930669021731084,0.003097387399702277
7078.156312625251,0.002595198459021873,0.006166945627848216
7096.19238476954,0.0032182640150378366,0.002794766138500123
7114.228456913828,0.002458297343780453,0.0018383788428578793
7132.264529058117,0.0015579167895869606,0.004409684896454542
7150.300601202405,0.004878066400353024,0.00575995523203522
7168.336673346694,0.002748964389106549,0.0028292828995851583
7186.372745490982,0.002322638400681722,0.0020915823237764135
7204.408817635271,0.0032064279335096133,0.004399775495394567
7222.444889779559,0.005146065349350383,0.002785426658745067
7240.480961923848,0.00215524161517449,0.004005889434838655
7258.517034068137,0.00030957882905869585,0.0030918339043338548
7276.5531062124255,0.00623213350037757,0.005533063801502735
7294.589178356714,0.0017522623416096252,0.0011214249847124
7312.6252505010025,0.005588847806122828,0.00648319687802851
7330.661322645291,0.004009069530246647,0.0011248183317578186
7348.697394789579,0.004236298954074358,0.00367088388903046
7366.733466933868,0.002268191207740378,0.0040652177545898475
7384.769539078156,0.002126530168128632,0.00490237572680981
7402.805611222445,0.0032263599875440195,0.0005237757072369438
7420.841683366734,0.005754145484394352,0.0006525388208131867
7438.877755511023,0.003559839398368264,0.0007707462675261273
7456.913827655311,0.002263688511344412,0.004589437817611961
7474.9498997996,0.0019262540411209104,0.001480390574937599
7492.985971943888,0.0007922039033665584,0.004466680803682513
7511.022044088177,0.003630986808063813,0.004395875198784289
7529.058116232465,0.004335765122924809,0.0026750733667712675
7547.094188376754,0.003585428845846016,0.004431046141800948
7565.130260521042,0.0042290751734165586,0.0020945150501593584
7583.166332665331,0.0006413121337489446,0.0023742951723898123
7601.20240480962,0.005426117840435121,0.0019960124681831304
7619.2384769539085,0.003314687358010766,0.002026286160715593
7637.274549098197,0.003230274505357972,0.0034854447585865624
7655.3106212424855,0.004550315197407421,0.003520225553534739
7673.346693386774,0.0015406041368160252,0.004041859322674574
7691.382765531062,0.0033732945056545293,0.0023044727145207764
7709.418837675351,0.0035484532294413674,0.0026518876641538746
7727.454909819639,0.0018982592444682657,0.001557169899863561
7745.490981963928,0.005603993316738209,0.0044199801873984566
7763.527054108217,0.008199782774233765,0.004385210664308103
7781.563126252506,0.0011373072546932601,0.003052920408805275
7799.599198396794,0.004929921433568237,0.006650686899628528
7817.635270541083,0.0024431567489791874,0.004768030557777153
7835.671342685371,0.001400130038630494,0.0019347324439300828
7853.70741482966,0.004944049301435159,0.0067209659852956885
7871.743486973948,0.004366896031012501,0.000357507320954317
7889.779559118237,0.0013935172293258705,0.004449382129847567
7907.815631262525,0.005213739890075568,0.003072176709207182
7925.851703406814,0.004645341061817473,0.003647900542074213
7943.887775551103,0.002958177244500998,0.003303776786476648
7961.9238476953915,0.001788025347390852,0.0031852841281528156
7979.95991983968,0.0051393299613827995,0.006994021909109179
7997.995991983968,0.0029851321947890314,0.0035532687290956706
8016.032064128257,0.006525247726295774,0.003318076593932982
8034.068136272545,0.004291468510260932,0.004814229203770004
8052.104208416834,0.0012272567201807086,0.0009921843185078363
8070.140280561122,0.0021692980694789075,0.00210716390748792
8088.176352705411,0.0011803221369325828,0.0035856985802935155
8106.2124248497,0.0051217294759874025,0.00768444251090925
8124.248496993989,0.002218915663682778,0.006445898580657203
8142.284569138277,0.002390057304590309,0.003904387952602387
8160.320641282566,0.002858708705101483,0.0026300229338383834
8178.356713426854,0.0016702560019599478,0.003613751747745599
8196.392785571143,0.004727336352233836,0.006238913314640373
8214.428857715431,0.0037995601757870446,0.0034928135706866594
8232.46492985972,0.004389983024076803,0.0028012905064229363
8250.501002004008,0.005106428795050767,0.0012269480772071305
8268.537074148298,0.0024312767762674006,0.005470080744707087
8286.573146292587,0.001420783726244922,0.0032008943813091133
8304.609218436875,0.0027303446930708308,0.0005249936249444833
8322.645290581164,0.0022575638883756497,0.005217591191243555
8340.681362725452,0.0019237275388752052,0.0023110095280207857
8358.71743486974,0.0010942001880138656,0.0027742197256873584
8376.75350701403,0.002752487142047733,0.0011899152947553162
8394.789579158318,0.0008763477686167251,0.0023330948058562914
8412.825651302606,0.0029327482128696067,0.0008921370373019376
8430.861723446895,0.004695619687529872,0.0022131720628209657
8448.897795591183,0.002171088502943002,0.00976495048076442
8466.933867735472,0.0020366428159240336,0.0031529217574073356
8484.96993987976,0.002860582566339135,0.00357285783825512
8503.006012024049,0.0010911013880512657,0.004848273076070474
8521.042084168337,0.0019794967875098432,0.004544515751316643
8539.078156312626,0.0019678527132626885,0.002090135434564764
8557.114228456914,0.00045807791200538103,0.005430050150426542
8575.150300601203,0.0014783029889771098,0.0024791460079815865
8593.186372745491,0.0024115422937608646,0.003360179225696512
8611.22244488978,0.001731762152209907,0.003387142644572627
8629.258517034068,0.005472175326091189,0.0036592882961274764
8647.294589178357,0.0034459948708056363,0.0003795897794992068
8665.330661322645,0.0025725584594980524,0.0038718545455365436
8683.366733466934,0.0006337563339639736,0.003138635611610553
8701.402805611222,0.0032275214840702298,0.00500195938096216
8719.43887775551,0.000841194928962845,0.002300799697714139
8737.474949899799,0.0014856304531407445,0.003471363151047603
8755.511022044087,0.004901585001233793,0.0037301966039837912
8773.547094188376,0.0029569659817538195,0.002387877162934711
8791.583166332666,0.0013559194859397187,0.0032437210016326655
8809.619238476955,0.0009055887808493716,0.003637809948327793
8827.655310621243,0.0010579370594576963,0.0017950395747159393
8845.691382765532,0.005676449808677029,0.00515896809350233
8863.72745490982,0.004326002184011378,0.005600894269043642
8881.763527054109,0.0031645787612310235,0.0008942041774676889
8899.799599198397,0.0020735764685898684,0.0010121909491778596
8917.835671342686,0.0029411906371000305,0.002247614324936877
8935.871743486974,0.0020662126176834274,0.005476052112294326
8953.907815631264,0.001643754856604809,0.0026401291995080674
8971.943887775553,0.005341376622410394,0.004131626694016405
8989.979959919841,0.0026885149858113183,0.0011142579946269815
9008.01603206413,0.0002175887375153159,0.005257493344421603
9026.052104208418,0.003205442509400587,0.004209424961538357
9044.088176352707,0.0007530919218636013,0.0034101800051968612
9062.124248496995,0.003011777995696434,0.0031919598620578737
9080.160320641284,0.0035207479811388835,0.004381600606849243
9098.196392785572,0.005040146482573862,0.002274798969005233
9116.23246492986,0.0010806951027371755,0.002469407191700015
9134.26853707415,0.001494709520868112,0.0011409570879561104
9152.304609218438,0.0059119368609202895,0.0028706004445079973
9170.340681362726,0.001039751328088877,0.0016758954820656547
9188.376753507015,0.004555381759745393,0.00247118365147227
9206.412825651303,0.0032622433607519107,0.006727636206194364
9224.448897795592,0.0022354922785387124,0.0016086397502166712
9242.48496993988,0.0034361710579127796,0.004857760869842383
9260.521042084169,0.003912740463683466,0.005203475515347354
9278.557114228457,0.004566635074714208,0.008565123297412406
9296.593186372746,0.0059644475270345535,0.0024581090460717397
9314.629258517034,0.008771821270667253,0.003486842816905489
9332.665330661323,0.0013398512177917757,0.00336249792274944
9350.701402805611,0.0029655349320816754,0.0017694355434932066
9368.7374749499,0.0013235954589146137,0.004794253591321313
9386.77354709419,0.0028071992247737415,0.0038115948236796815
9404.809619238478,0.0027478027874620514,0.006044199069437693
9422.845691382767,0.003840313176929964,0.003685801389962234
9440.881763527055,0.0037674559979996446,0.004463745271531554
9458.917835671344,0.002367479677337959,0.002010562493301049
9476.953907815632,0.002903478221912613,0.0017177881445655126
9494.98997995992,0.004227070849277575,0.004936692075419781
9513.02605210421,0.007019163884021285,0.006005842776926623
9531.062124248498,0.0023477527617554892,0.0032635706159635557
9549.098196392786,0.0013621985464545342,0.004580413759984333
9567.134268537075,0.0067534183060417325,0.002725707600862625
9585.170340681363,0.0023312172174375376,0.002021397217279183
9603.206412825652,0.0005988433293524648,0.0041701639643578585
9621.24248496994,0.006219565343962678,0.0008584077879325901
9639.278557114229,0.004516483631109662,0.008425187782024798
9657.314629258517,0.0010551232660634996,0.0004569042600373436
9675.350701402805,0.010654863680290007,0.00352881705906126
9693.386773547094,0.0035228693037652973,0.0033950557889776247
9711.422845691382,0.0010890445807876766,0.003851281976199341
9729.458917835673,0.003957364953302758,0.0019863229824854346
9747.494989979961,0.004942954501957477,0.00429225457434405
9765.53106212425,0.0028433571204021153,0.0024175434528546334
9783.567134268538,0.0033899041252036586,0.0026539265879101334
9801.603206412827,0.0033856385242567386,0.001369555903089601
9819.639278557115,0.00373101126112338,0.0037106587224256184
9837.675350701404,0.001081809835469852,0.005591390527078357
9855.711422845692,0.004713012458192045,0.005888239571425625
9873.74749498998,0.0035763105781373766,0.0006200188718734926
9891.78356713427,0.00525488732057579,0.006820511527709546
9909.819639278558,0.005296371790211443,0.0026468218386123624
9927.855711422846,0.0007434372355219799,0.00414915913979656
9945.891783567135,0.003725520187061141,0.0014704204250166654
9963.927855711423,0.004087600013781981,0.002669658077131149
9981.963927855712,0.004976478816858812,0.005405401076059348
10000.0,0.004411692130971649,0.0008331760753998588
